game_id,season,week,home_team,away_team,predicted_spread,vegas_spread,edge,bet_side,actual_margin,ats_result,pnl,result,over_under,total_points,ou_result,cumulative_pnl,running_roi
401628343,2024,2,Arizona State,Mississippi State,2.9714758783804958,6.5,-3.5285241216195042,away,7.0,home_cover,-1.0,loss,58.5,53.0,under,2.72727272727272,0.03030303030303022
401628472,2024,2,USC,Utah State,23.02392063721988,29.5,-6.476079362780119,away,48.0,home_cover,-1.0,loss,64.0,48.0,under,1.72727272727272,0.0189810189810189
401636867,2024,3,Texas State,Arizona State,-2.02422345325156,3.0,-5.02422345325156,away,-3.0,away_cover,0.9090909090909091,win,58.5,59.0,over,2.636363636363629,0.02865612648221336
401636864,2024,3,Kansas State,Arizona,10.768862746922975,7.0,3.7688627469229754,home,24.0,home_cover,0.9090909090909091,win,61.0,38.0,under,3.5454545454545383,0.038123167155425144
401635542,2024,3,Florida State,Memphis,0.6621040898940064,7.0,-6.337895910105994,away,-8.0,away_cover,0.9090909090909091,win,54.5,32.0,under,4.363636363636356,0.04545454545454538
401636868,2024,3,Texas Tech,North Texas,7.861852909172576,11.0,-3.138147090827424,away,45.0,home_cover,-1.0,loss,70.5,87.0,over,3.363636363636356,0.03467666354264285
401628475,2024,3,Illinois,Central Michigan,16.17854501533538,21.0,-4.821454984664619,away,21.0,push,0.0,push,50.0,39.0,under,3.363636363636356,0.03432282003710568
401628359,2024,3,South Carolina,LSU,0.4389821949300748,-6.5,6.938982194930075,home,-3.0,home_cover,0.9090909090909091,win,48.5,69.0,over,4.272727272727265,0.04315886134067945
401636865,2024,3,Miami (OH),Cincinnati,1.991177848040803,-3.0,4.9911778480408024,home,-11.0,away_cover,-1.0,loss,47.5,43.0,under,3.2727272727272654,0.032727272727272654
401628357,2024,3,Missouri,Boston College,10.84961336794766,14.5,-3.6503866320523404,away,6.0,away_cover,0.9090909090909091,win,52.0,48.0,under,4.1818181818181746,0.041404140414041335
401628978,2024,3,Purdue,Notre Dame,-11.843000963050017,-7.0,-4.843000963050017,away,-59.0,away_cover,0.9090909090909091,win,47.0,73.0,over,5.090909090909084,0.049910873440285136
401628358,2024,3,Oklahoma,Tulane,9.267129856236082,13.0,-3.7328701437639182,away,15.0,home_cover,-1.0,loss,49.0,53.0,over,4.090909090909084,0.03971756398940858
401628353,2024,3,Florida,Texas A&M,2.9165116165235707,-3.0,5.916511616523571,home,-13.0,away_cover,-1.0,loss,45.5,53.0,over,3.0909090909090837,0.02972027972027965
401643785,2024,3,East Carolina,App State,5.090885849239003,-1.5,6.590885849239003,home,-2.0,away_cover,-1.0,loss,59.5,40.0,under,-7.105427357601002e-15,-6.518740695046791e-17
401640999,2024,3,Eastern Michigan,Jacksonville State,3.619865856919784,-2.5,6.119865856919784,home,3.0,home_cover,0.9090909090909091,win,53.5,71.0,over,1.6363636363636291,0.014229249011857644
401628362,2024,3,Georgia State,Vanderbilt,-4.091254147026599,-9.0,4.908745852973401,home,4.0,home_cover,0.9090909090909091,win,45.0,68.0,over,2.5454545454545383,0.021943573667711536
401641040,2024,3,Sam Houston,Hawai'i,9.561695452166116,4.0,5.561695452166116,home,18.0,home_cover,0.9090909090909091,win,48.5,44.0,under,3.4545454545454475,0.029526029526029465
401628361,2024,3,Texas,UTSA,28.68554754630395,35.5,-6.814452453696049,away,49.0,home_cover,-1.0,loss,56.5,63.0,over,2.4545454545454475,0.020801232665639387
401628354,2024,3,Kentucky,Georgia,-18.530163226221276,-22.0,3.4698367737787237,home,-1.0,home_cover,0.9090909090909091,win,45.5,25.0,under,2.3636363636363567,0.01969696969696964
401636866,2024,3,TCU,UCF,-2.177539230390866,2.5,-4.677539230390866,away,-1.0,away_cover,0.9090909090909091,win,61.5,69.0,over,3.272727272727266,0.027047332832456743
401628356,2024,3,Mississippi State,Toledo,3.502558605428918,10.5,-6.997441394571082,away,-24.0,away_cover,0.9090909090909091,win,57.5,58.0,over,4.1818181818181746,0.03427719821162438
401628476,2024,3,UCLA,Indiana,-8.610670619859489,-3.5,-5.110670619859489,away,-29.0,away_cover,0.9090909090909091,win,46.5,55.0,over,5.090909090909084,0.041389504804138895
401636861,2024,3,Colorado State,Colorado,-2.6531803127113545,-7.5,4.8468196872886455,home,-19.0,away_cover,-1.0,loss,59.5,37.0,under,3.0909090909090837,0.02472727272727267
401635552,2024,4,Clemson,NC State,13.92262162665558,19.0,-5.07737837334442,away,24.0,home_cover,-1.0,loss,44.0,94.0,over,3.8181818181818112,0.029370629370629318
401635556,2024,4,North Carolina,James Madison,3.9772348252426566,10.0,-6.022765174757343,away,-20.0,away_cover,0.9090909090909091,win,48.0,120.0,over,4.72727272727272,0.03608605135322687
401636873,2024,4,Cincinnati,Houston,0.1589555759917515,3.5,-3.3410444240082486,away,34.0,home_cover,-1.0,loss,48.0,34.0,under,2.7272727272727204,0.02050580997949414
401628364,2024,4,Kentucky,Ohio,12.191496391833017,19.0,-6.808503608166983,away,35.0,home_cover,-1.0,loss,42.0,47.0,over,1.7272727272727204,0.012890094979647167
401628363,2024,4,Auburn,Arkansas,6.217164511219622,2.5,3.7171645112196217,home,-10.0,away_cover,-1.0,loss,54.0,38.0,under,-1.2727272727272796,-0.00928998009289985
401635554,2024,4,Louisville,Georgia Tech,14.499442885439786,8.5,5.999442885439786,home,12.0,home_cover,0.9090909090909091,win,56.0,50.0,under,-1.3636363636363704,-0.009810333551340795
401644736,2024,4,Northern Illinois,Buffalo,7.131395919098491,13.0,-5.868604080901509,away,-3.0,away_cover,0.9090909090909091,win,42.5,43.0,over,-0.45454545454546136,-0.0032467532467532955
401628494,2024,4,Virginia Tech,Rutgers,6.548996403435286,3.0,3.548996403435286,home,-3.0,away_cover,-1.0,loss,45.0,49.0,over,-0.5454545454545523,-0.0038412291933419174
401636877,2024,4,Texas Tech,Arizona State,10.036339173580664,4.5,5.536339173580664,home,8.0,home_cover,0.9090909090909091,win,58.5,52.0,under,0.36363636363635676,0.0025429116338206766
401636876,2024,4,Oklahoma State,Utah,5.302111558315069,-1.0,6.302111558315069,home,-3.0,away_cover,-1.0,loss,53.5,41.0,under,-0.6363636363636432,-0.004419191919191967
401635553,2024,4,Middle Tennessee,Duke,-21.836430169982226,-15.0,-6.836430169982226,away,-28.0,away_cover,0.9090909090909091,win,51.0,62.0,over,0.2727272727272658,0.0018808777429466608
401635557,2024,4,SMU,TCU,-5.822029931568112,-2.5,-3.322029931568112,away,24.0,home_cover,-1.0,loss,59.0,108.0,over,-0.7272727272727342,-0.004981320049813248
401640991,2024,4,Liberty,East Carolina,2.885379049183658,7.5,-4.614620950816342,away,11.0,home_cover,-1.0,loss,54.5,59.0,over,-1.7272727272727342,-0.011750154607297511
401628491,2024,4,Washington,Northwestern,7.5857058721486865,12.0,-4.4142941278513135,away,19.0,home_cover,-1.0,loss,43.0,29.0,under,-2.727272727272734,-0.018427518427518476
401629031,2024,4,UConn,Florida Atlantic,-5.81671059300526,1.0,-6.81671059300526,away,34.0,home_cover,-1.0,loss,46.0,62.0,over,-3.727272727272734,-0.025015253203172712
401635555,2024,4,South Florida,Miami,-13.09032087831455,-16.5,3.40967912168545,home,-35.0,away_cover,-1.0,loss,64.5,65.0,over,-4.727272727272734,-0.03151515151515156
401641008,2024,4,Louisiana Tech,Tulsa,6.115016818171483,2.5,3.6150168181714832,home,-3.0,away_cover,-1.0,loss,56.5,43.0,under,-5.727272727272734,-0.03792895845875983
401643716,2024,4,North Texas,Wyoming,10.845424854622667,6.5,4.345424854622667,home,27.0,home_cover,0.9090909090909091,win,55.0,61.0,over,-4.818181818181825,-0.031698564593301476
401628370,2024,4,South Carolina,Akron,31.89670893293833,26.0,5.896708932938331,home,43.0,home_cover,0.9090909090909091,win,41.5,57.0,over,-3.9090909090909154,-0.025549613784907943
401628369,2024,4,Oklahoma,Tennessee,-2.783670352289918,-6.5,3.716329647710082,home,-10.0,away_cover,-1.0,loss,57.0,40.0,under,-4.909090909090915,-0.031877213695395555
401636874,2024,4,Colorado,Baylor,-4.264104148653046,2.0,-6.264104148653046,away,7.0,home_cover,-1.0,loss,51.5,69.0,over,-6.909090909090915,-0.04428904428904433
401643717,2024,4,Oregon State,Purdue,8.075044375191961,2.5,5.575044375191961,home,17.0,home_cover,0.9090909090909091,win,50.5,59.0,over,-5.090909090909097,-0.032220943613348714
401634767,2024,5,Miami,Virginia Tech,12.43997798299696,18.0,-5.560022017003041,away,4.0,away_cover,0.9090909090909091,win,55.5,72.0,over,-4.181818181818188,-0.026300743281875396
401628501,2024,5,Rutgers,Washington,-4.592341049964161,1.0,-5.592341049964161,away,3.0,home_cover,-1.0,loss,45.5,39.0,under,-5.181818181818188,-0.03238636363636367
401628497,2024,5,Michigan,Minnesota,17.457655590328656,10.5,6.957655590328656,home,3.0,away_cover,-1.0,loss,34.5,51.0,over,-6.181818181818188,-0.03839638622247322
401628377,2024,5,Ole Miss,Kentucky,10.280840673391332,14.5,-4.219159326608668,away,-3.0,away_cover,0.9090909090909091,win,51.5,37.0,under,-5.272727272727279,-0.03254769921436592
401645337,2024,5,Tulane,South Florida,10.779796646457196,4.0,6.779796646457196,home,35.0,home_cover,0.9090909090909091,win,60.5,55.0,under,-4.3636363636363695,-0.026770775237032942
401643793,2024,5,James Madison,Ball State,17.408642024696725,22.0,-4.591357975303275,away,56.0,home_cover,-1.0,loss,56.5,70.0,over,-6.45454545454546,-0.03864997278170934
401643794,2024,5,Marshall,Western Michigan,7.516425756155359,3.5,4.016425756155359,home,7.0,home_cover,0.9090909090909091,win,53.5,47.0,under,-4.636363636363642,-0.027434104357181313
401635659,2024,5,Wake Forest,Louisiana,-0.6513211349066983,3.0,-3.6513211349066985,away,-3.0,away_cover,0.9090909090909091,win,60.0,79.0,over,-2.8181818181818237,-0.01648059542796388
401644739,2024,5,Kent State,Eastern Michigan,-19.851284876381783,-14.0,-5.851284876381783,away,-19.0,away_cover,0.9090909090909091,win,46.0,85.0,over,-1.9090909090909145,-0.011099365750528573
401628375,2024,5,Auburn,Oklahoma,-2.198461263108326,2.0,-4.198461263108326,away,-6.0,away_cover,0.9090909090909091,win,43.0,48.0,over,-1.0000000000000053,-0.0057803468208092795
401635562,2024,5,Duke,North Carolina,5.433793852702584,-1.5,6.933793852702584,home,1.0,home_cover,0.9090909090909091,win,55.5,41.0,under,-0.1818181818181871,-0.0010330578512396994
401640981,2024,5,Florida International,Louisiana Tech,4.663428074946126,-2.0,6.663428074946126,home,7.0,home_cover,0.9090909090909091,win,48.5,27.0,under,2.54545454545454,0.014220416455053297
401636881,2024,5,Houston,Iowa State,-10.889504163553704,-16.5,5.610495836446296,home,-20.0,away_cover,-1.0,loss,43.0,20.0,under,2.4545454545454493,0.013561024610748339
401641025,2024,5,Memphis,Middle Tennessee,22.419365485864287,27.0,-4.580634514135713,away,17.0,away_cover,0.9090909090909091,win,61.5,31.0,under,3.3636363636363584,0.018481518481518452
401636884,2024,5,Texas Tech,Cincinnati,6.565160783013156,3.0,3.565160783013156,home,3.0,push,0.0,push,60.0,85.0,over,3.272727272727267,0.01769041769041766
401635563,2024,5,SMU,Florida State,1.2628557406581242,6.0,-4.737144259341876,away,26.0,home_cover,-1.0,loss,46.5,58.0,over,1.2727272727272672,0.006806028196402498
401641029,2024,6,UTEP,Sam Houston,-6.642241794087825,-10.0,3.357758205912175,home,-20.0,away_cover,-1.0,loss,49.5,62.0,over,-0.7272727272727328,-0.0038480038480038776
401628383,2024,6,Texas A&M,Missouri,-1.7662508381014097,2.5,-4.26625083810141,away,31.0,home_cover,-1.0,loss,47.5,51.0,over,-2.8181818181818237,-0.01460197833254831
401628510,2024,6,Penn State,UCLA,22.604279692345564,29.5,-6.895720307654436,away,16.0,away_cover,0.9090909090909091,win,47.5,38.0,under,-2.9090909090909145,-0.014918414918414946
401644741,2024,6,Ball State,Western Michigan,-4.706406484813822,-10.0,5.293593515186178,home,-3.0,home_cover,0.9090909090909091,win,58.0,87.0,over,-4.000000000000005,-0.020202020202020228
401635573,2024,6,Stanford,Virginia Tech,-2.992941283763697,-8.5,5.507058716236303,home,-24.0,away_cover,-1.0,loss,49.5,38.0,under,-5.000000000000005,-0.025125628140703543
401644684,2024,6,Toledo,Miami (OH),7.739279831396939,4.5,3.2392798313969386,home,10.0,home_cover,0.9090909090909091,win,43.5,50.0,over,-4.090909090909096,-0.020454545454545482
401628381,2024,6,Georgia,Auburn,27.47545198269389,21.0,6.47545198269389,home,18.0,away_cover,-1.0,loss,50.5,44.0,under,-5.090909090909096,-0.025327905924920877
401636890,2024,6,Oklahoma State,West Virginia,8.136713107303985,2.5,5.636713107303985,home,-24.0,away_cover,-1.0,loss,64.5,52.0,under,-6.181818181818187,-0.030303030303030328
401628508,2024,6,Nebraska,Rutgers,10.0880399484427,7.0,3.0880399484427006,home,7.0,push,0.0,push,39.5,21.0,under,-6.181818181818187,-0.030155210643015545
401643802,2024,6,Southern Miss,Louisiana,-13.229863541175597,-17.5,4.270136458824403,home,-10.0,home_cover,0.9090909090909091,win,57.5,36.0,under,-5.272727272727278,-0.025595763459841155
401643800,2024,6,Arkansas State,South Alabama,-8.260546840903794,-2.5,-5.760546840903794,away,2.0,home_cover,-1.0,loss,62.5,34.0,under,-6.272727272727278,-0.030303030303030328
401643798,2024,6,Coastal Carolina,Old Dominion,8.21191373087357,4.0,4.211913730873571,home,8.0,home_cover,0.9090909090909091,win,51.5,82.0,over,-5.363636363636369,-0.025786713286713312
401643801,2024,6,UL Monroe,James Madison,-20.070549822324057,-16.5,-3.5705498223240575,away,2.0,home_cover,-1.0,loss,48.0,40.0,under,-6.363636363636369,-0.03044802087864291
401636889,2024,6,Iowa State,Baylor,8.599512799280145,13.0,-4.400487200719855,away,22.0,home_cover,-1.0,loss,45.0,64.0,over,-6.4545454545454595,-0.030590262817750992
401628379,2024,6,Arkansas,Tennessee,-19.17160921167848,-14.0,-5.171609211678479,away,5.0,home_cover,-1.0,loss,57.0,33.0,under,-7.4545454545454595,-0.0351629502572899
401643726,2024,6,San José State,Nevada,12.96118533281835,7.0,5.961185332818349,home,4.0,away_cover,-1.0,loss,51.0,66.0,over,-7.54545454545455,-0.03525913338997454
401628380,2024,6,Florida,UCF,5.09939552254288,-1.0,6.09939552254288,home,11.0,home_cover,0.9090909090909091,win,62.0,37.0,under,-6.636363636363641,-0.03086680761099368
401643803,2024,7,James Madison,Coastal Carolina,11.667749177384138,7.0,4.667749177384138,home,32.0,home_cover,0.9090909090909091,win,59.0,46.0,under,-3.9090909090909136,-0.017849730178497322
401641009,2024,7,Louisiana Tech,Middle Tennessee,1.844662964213304,5.0,-3.155337035786696,away,27.0,home_cover,-1.0,loss,47.5,69.0,over,-5.909090909090914,-0.026737967914438523
401628389,2024,7,Massachusetts,Missouri,-23.80105430727589,-27.0,3.1989456927241093,home,-42.0,away_cover,-1.0,loss,53.5,48.0,under,-6.000000000000004,-0.026905829596412575
401635576,2024,7,Wake Forest,Clemson,-17.33636319616874,-21.0,3.6636368038312597,home,-35.0,away_cover,-1.0,loss,63.0,63.0,push,-8.000000000000004,-0.03555555555555557
401645342,2024,7,Army,UAB,20.610830473589125,27.0,-6.389169526410875,away,34.0,home_cover,-1.0,loss,55.5,54.0,under,-9.000000000000004,-0.039823008849557535
401628517,2024,7,Rutgers,Wisconsin,-5.750341048323172,1.0,-6.750341048323172,away,-35.0,away_cover,0.9090909090909091,win,43.5,49.0,over,-8.090909090909095,-0.035642771325590725
401636895,2024,7,UCF,Cincinnati,-0.6405131942136323,2.5,-3.140513194213632,away,-6.0,away_cover,0.9090909090909091,win,58.0,32.0,under,-8.181818181818187,-0.03572846367606195
401628390,2024,7,Oklahoma,Texas,-13.113956598821208,-17.0,3.8860434011787923,home,-31.0,away_cover,-1.0,loss,49.0,37.0,under,-9.181818181818187,-0.03992094861660081
401645341,2024,7,South Florida,Memphis,-4.726786481135868,-10.0,5.273213518864132,home,-18.0,away_cover,-1.0,loss,61.0,24.0,under,-8.36363636363637,-0.035895435037065965
401628511,2024,7,Illinois,Purdue,16.819998756548696,23.0,-6.180001243451304,away,1.0,away_cover,0.9090909090909091,win,47.0,99.0,over,-7.454545454545461,-0.031857031857031884
401636893,2024,7,BYU,Arizona,9.353128636061568,2.5,6.853128636061568,home,22.0,home_cover,0.9090909090909091,win,48.5,60.0,over,-6.545454545454552,-0.02785299806576405
401645343,2024,7,Florida Atlantic,North Texas,-2.3670412723375147,-5.5,3.1329587276624853,home,-4.0,home_cover,0.9090909090909091,win,58.5,78.0,over,-6.636363636363643,-0.02800153433064828
401643730,2024,7,Fresno State,Washington State,0.5594934084133523,-3.5,4.059493408413353,home,-8.0,away_cover,-1.0,loss,60.0,42.0,under,-7.636363636363643,-0.03208556149732623
401643808,2024,7,Texas State,Arkansas State,6.936814099192995,13.5,-6.563185900807005,away,32.0,home_cover,-1.0,loss,66.0,50.0,under,-8.636363636363644,-0.03613541270445039
401628388,2024,7,LSU,Ole Miss,1.4516138365258873,-4.0,5.451613836525887,home,3.0,home_cover,0.9090909090909091,win,64.5,55.0,under,-8.727272727272736,-0.036212749905696
401628387,2024,7,Kentucky,Vanderbilt,7.388253502725396,13.0,-5.611746497274604,away,-7.0,away_cover,0.9090909090909091,win,44.5,33.0,under,-7.818181818181826,-0.03230653643876788
401635574,2024,7,NC State,Syracuse,4.39145565851925,-1.0,5.39145565851925,home,-7.0,away_cover,-1.0,loss,51.5,41.0,under,-8.818181818181827,-0.03628881406659188
401634768,2024,8,Virginia Tech,Boston College,12.314649493489418,8.0,4.3146494934894175,home,21.0,home_cover,0.9090909090909091,win,47.5,63.0,over,-8.000000000000009,-0.03252032520325207
401635588,2024,8,Clemson,Virginia,26.181081544199746,20.0,6.1810815441997455,home,17.0,away_cover,-1.0,loss,57.5,79.0,over,-11.000000000000009,-0.04417670682730927
401644750,2024,8,Eastern Michigan,Central Michigan,8.261933577763536,3.5,4.761933577763536,home,4.0,home_cover,0.9090909090909091,win,52.0,72.0,over,-9.272727272727284,-0.03665109593963353
401635587,2024,8,California,NC State,5.405517325170226,9.5,-4.094482674829774,away,-1.0,away_cover,0.9090909090909091,win,46.0,47.0,over,-8.363636363636376,-0.03292770221904085
401636901,2024,8,Kansas,Houston,7.987244774285153,4.5,3.487244774285153,home,28.0,home_cover,0.9090909090909091,win,45.5,56.0,over,-7.454545454545467,-0.02923351158645281
401644749,2024,8,Buffalo,Western Michigan,1.845189239737825,-1.5,3.3451892397378247,home,-7.0,away_cover,-1.0,loss,49.5,89.0,over,-8.454545454545467,-0.03302556818181823
401645347,2024,8,Navy,Charlotte,10.96453907160382,16.5,-5.53546092839618,away,34.0,home_cover,-1.0,loss,57.5,68.0,over,-7.636363636363649,-0.029484029484029534
