season,conference,team,offense,defense
2018,FBS Independents,BYU,"{'overall': 0.15, 'passing': 0.19, 'rushing': 0.13, 'firstDown': 0.02, 'secondDown': 0.18, 'thirdDown': 0.44, 'cumulative': {'total': 132.3, 'passing': 74.65, 'rushing': 58.3}}","{'overall': 0.1, 'passing': 0.16, 'rushing': 0.05, 'firstDown': -0.02, 'secondDown': 0.03, 'thirdDown': 0.37, 'cumulative': {'total': 91.5, 'passing': 706.3, 'rushing': 23.9}}"
2018,Pac-12,California,"{'overall': 0.02, 'passing': 0.02, 'rushing': 0.04, 'firstDown': -0.11, 'secondDown': -0.07, 'thirdDown': 0.38, 'cumulative': {'total': 20.7, 'passing': 6.86, 'rushing': 15.8}}","{'overall': 0.01, 'passing': -0.04, 'rushing': 0.06, 'firstDown': -0.15, 'secondDown': 0.11, 'thirdDown': 0.15, 'cumulative': {'total': 4.5, 'passing': -172.7, 'rushing': 27.4}}"
2018,Mid-American,Central Michigan,"{'overall': -0.03, 'passing': -0.08, 'rushing': 0.02, 'firstDown': -0.16, 'secondDown': -0.06, 'thirdDown': 0.23, 'cumulative': {'total': -25.2, 'passing': -33.25, 'rushing': 8.4}}","{'overall': 0.07, 'passing': 0.05, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.06, 'thirdDown': 0.34, 'cumulative': {'total': 63.6, 'passing': 177.6, 'rushing': 49.5}}"
2018,Conference USA,Charlotte,"{'overall': 0.12, 'passing': 0.16, 'rushing': 0.07, 'firstDown': 0.01, 'secondDown': 0.01, 'thirdDown': 0.55, 'cumulative': {'total': 89.5, 'passing': 51.26, 'rushing': 32.3}}","{'overall': 0.11, 'passing': 0.27, 'rushing': -0.04, 'firstDown': -0.12, 'secondDown': 0.21, 'thirdDown': 0.52, 'cumulative': {'total': 67.4, 'passing': 846.6, 'rushing': -12}}"
2018,American Athletic,Cincinnati,"{'overall': 0.24, 'passing': 0.32, 'rushing': 0.2, 'firstDown': 0.03, 'secondDown': 0.26, 'thirdDown': 0.8, 'cumulative': {'total': 238.3, 'passing': 126.67, 'rushing': 114.2}}","{'overall': 0.01, 'passing': 0.05, 'rushing': -0.02, 'firstDown': -0.07, 'secondDown': 0.02, 'thirdDown': 0.23, 'cumulative': {'total': 8.7, 'passing': 201.2, 'rushing': -7.9}}"
2018,ACC,Clemson,"{'overall': 0.34, 'passing': 0.37, 'rushing': 0.35, 'firstDown': 0.23, 'secondDown': 0.27, 'thirdDown': 0.82, 'cumulative': {'total': 373.5, 'passing': 192.57, 'rushing': 189.9}}","{'overall': -0.05, 'passing': 0.03, 'rushing': -0.11, 'firstDown': -0.15, 'secondDown': -0.07, 'thirdDown': 0.26, 'cumulative': {'total': -53.3, 'passing': 138.4, 'rushing': -58.3}}"
2018,Sun Belt,Coastal Carolina,"{'overall': 0.2, 'passing': 0.28, 'rushing': 0.16, 'firstDown': -0.08, 'secondDown': 0.33, 'thirdDown': 0.55, 'cumulative': {'total': 155.3, 'passing': 81.97, 'rushing': 77.4}}","{'overall': 0.32, 'passing': 0.36, 'rushing': 0.29, 'firstDown': 0.29, 'secondDown': 0.24, 'thirdDown': 0.59, 'cumulative': {'total': 236.3, 'passing': 1082.4, 'rushing': 126.4}}"
2018,Pac-12,Colorado,"{'overall': 0.1, 'passing': 0.19, 'rushing': 0.01, 'firstDown': -0.04, 'secondDown': 0.14, 'thirdDown': 0.35, 'cumulative': {'total': 85.4, 'passing': 83.12, 'rushing': 4.1}}","{'overall': 0.14, 'passing': 0.24, 'rushing': 0.04, 'firstDown': 0.03, 'secondDown': 0.04, 'thirdDown': 0.48, 'cumulative': {'total': 119.6, 'passing': 1024.8, 'rushing': 18.7}}"
2018,Mountain West,Colorado State,"{'overall': 0.14, 'passing': 0.24, 'rushing': 0.01, 'firstDown': 0.08, 'secondDown': 0.05, 'thirdDown': 0.44, 'cumulative': {'total': 125.1, 'passing': 126.99, 'rushing': 4}}","{'overall': 0.27, 'passing': 0.42, 'rushing': 0.19, 'firstDown': 0.22, 'secondDown': 0.25, 'thirdDown': 0.54, 'cumulative': {'total': 216.6, 'passing': 1308.1, 'rushing': 89.4}}"
2018,ACC,Duke,"{'overall': 0.13, 'passing': 0.15, 'rushing': 0.12, 'firstDown': -0.05, 'secondDown': 0.12, 'thirdDown': 0.57, 'cumulative': {'total': 124, 'passing': 75.2, 'rushing': 54.8}}","{'overall': 0.15, 'passing': 0.13, 'rushing': 0.17, 'firstDown': -0.05, 'secondDown': 0.2, 'thirdDown': 0.49, 'cumulative': {'total': 146.2, 'passing': 556.9, 'rushing': 88.4}}"
2018,American Athletic,East Carolina,"{'overall': 0.07, 'passing': 0.11, 'rushing': 0.01, 'firstDown': -0.14, 'secondDown': 0.08, 'thirdDown': 0.37, 'cumulative': {'total': 68.8, 'passing': 64.11, 'rushing': 2.3}}","{'overall': 0.21, 'passing': 0.36, 'rushing': 0.08, 'firstDown': 0.02, 'secondDown': 0.23, 'thirdDown': 0.56, 'cumulative': {'total': 180, 'passing': 1504.2, 'rushing': 34}}"
2018,Mid-American,Eastern Michigan,"{'overall': 0.12, 'passing': 0.3, 'rushing': -0.02, 'firstDown': 0, 'secondDown': 0.13, 'thirdDown': 0.34, 'cumulative': {'total': 108.3, 'passing': 122.08, 'rushing': -9}}","{'overall': 0.08, 'passing': 0.05, 'rushing': 0.11, 'firstDown': -0.06, 'secondDown': 0.03, 'thirdDown': 0.48, 'cumulative': {'total': 77, 'passing': 175.8, 'rushing': 62.5}}"
2018,SEC,Florida,"{'overall': 0.24, 'passing': 0.3, 'rushing': 0.23, 'firstDown': 0.15, 'secondDown': 0.19, 'thirdDown': 0.62, 'cumulative': {'total': 217.2, 'passing': 112.88, 'rushing': 113.4}}","{'overall': 0.08, 'passing': 0.04, 'rushing': 0.12, 'firstDown': -0.17, 'secondDown': 0.07, 'thirdDown': 0.52, 'cumulative': {'total': 66.6, 'passing': 144.5, 'rushing': 54}}"
2018,Conference USA,Florida Atlantic,"{'overall': 0.21, 'passing': 0.23, 'rushing': 0.21, 'firstDown': 0.05, 'secondDown': 0.25, 'thirdDown': 0.39, 'cumulative': {'total': 181.6, 'passing': 79.18, 'rushing': 106.4}}","{'overall': 0.17, 'passing': 0.29, 'rushing': 0.06, 'firstDown': 0.05, 'secondDown': 0.2, 'thirdDown': 0.48, 'cumulative': {'total': 134.3, 'passing': 1088.1, 'rushing': 25.2}}"
2018,Conference USA,Florida International,"{'overall': 0.26, 'passing': 0.45, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.35, 'thirdDown': 0.72, 'cumulative': {'total': 229.7, 'passing': 175.43, 'rushing': 59}}","{'overall': 0.17, 'passing': 0.15, 'rushing': 0.2, 'firstDown': 0, 'secondDown': 0.27, 'thirdDown': 0.34, 'cumulative': {'total': 154.5, 'passing': 566.5, 'rushing': 97.6}}"
2018,ACC,Florida State,"{'overall': 0.09, 'passing': 0.22, 'rushing': -0.08, 'firstDown': -0.08, 'secondDown': 0.11, 'thirdDown': 0.36, 'cumulative': {'total': 74.2, 'passing': 107, 'rushing': -29.8}}","{'overall': 0.08, 'passing': 0.2, 'rushing': 0.01, 'firstDown': -0.08, 'secondDown': 0.15, 'thirdDown': 0.48, 'cumulative': {'total': 81.2, 'passing': 955.6, 'rushing': 3.1}}"
2018,Mountain West,Fresno State,"{'overall': 0.24, 'passing': 0.38, 'rushing': 0.12, 'firstDown': 0.04, 'secondDown': 0.32, 'thirdDown': 0.58, 'cumulative': {'total': 226.5, 'passing': 170.82, 'rushing': 59.7}}","{'overall': 0.03, 'passing': 0.04, 'rushing': 0.02, 'firstDown': -0.08, 'secondDown': -0.05, 'thirdDown': 0.38, 'cumulative': {'total': 30.9, 'passing': 174.6, 'rushing': 11.3}}"
2018,SEC,Georgia,"{'overall': 0.34, 'passing': 0.53, 'rushing': 0.23, 'firstDown': 0.14, 'secondDown': 0.46, 'thirdDown': 0.66, 'cumulative': {'total': 318.2, 'passing': 194.54, 'rushing': 128.8}}","{'overall': 0.06, 'passing': 0.11, 'rushing': 0.05, 'firstDown': -0.02, 'secondDown': 0.1, 'thirdDown': 0.25, 'cumulative': {'total': 51.1, 'passing': 484.7, 'rushing': 22.5}}"
2018,Sun Belt,Georgia Southern,"{'overall': 0.19, 'passing': 0.31, 'rushing': 0.18, 'firstDown': 0.16, 'secondDown': 0.07, 'thirdDown': 0.46, 'cumulative': {'total': 148.5, 'passing': 42.18, 'rushing': 110.2}}","{'overall': 0.15, 'passing': 0.22, 'rushing': 0.1, 'firstDown': 0, 'secondDown': 0.1, 'thirdDown': 0.46, 'cumulative': {'total': 129.3, 'passing': 888.1, 'rushing': 42.9}}"
2018,Sun Belt,Georgia State,"{'overall': 0.18, 'passing': 0.28, 'rushing': 0.1, 'firstDown': -0.11, 'secondDown': 0.23, 'thirdDown': 0.65, 'cumulative': {'total': 143.5, 'passing': 100.43, 'rushing': 43.7}}","{'overall': 0.38, 'passing': 0.58, 'rushing': 0.27, 'firstDown': 0.17, 'secondDown': 0.33, 'thirdDown': 0.92, 'cumulative': {'total': 286, 'passing': 1772.5, 'rushing': 120}}"
2018,ACC,Georgia Tech,"{'overall': 0.24, 'passing': 0.16, 'rushing': 0.27, 'firstDown': 0.21, 'secondDown': 0.25, 'thirdDown': 0.4, 'cumulative': {'total': 213.6, 'passing': 22.33, 'rushing': 194.4}}","{'overall': 0.23, 'passing': 0.32, 'rushing': 0.18, 'firstDown': -0.03, 'secondDown': 0.25, 'thirdDown': 0.83, 'cumulative': {'total': 185.7, 'passing': 1190.7, 'rushing': 77.4}}"
2018,Mountain West,Hawai'i,"{'overall': 0.2, 'passing': 0.31, 'rushing': 0.06, 'firstDown': 0.13, 'secondDown': 0.19, 'thirdDown': 0.34, 'cumulative': {'total': 197.3, 'passing': 182.28, 'rushing': 21.3}}","{'overall': 0.24, 'passing': 0.4, 'rushing': 0.14, 'firstDown': 0.14, 'secondDown': 0.12, 'thirdDown': 0.6, 'cumulative': {'total': 233.3, 'passing': 1652.7, 'rushing': 76.6}}"
2018,American Athletic,Houston,"{'overall': 0.31, 'passing': 0.4, 'rushing': 0.23, 'firstDown': 0.13, 'secondDown': 0.26, 'thirdDown': 0.82, 'cumulative': {'total': 310.2, 'passing': 196.49, 'rushing': 115.4}}","{'overall': 0.22, 'passing': 0.27, 'rushing': 0.19, 'firstDown': 0.11, 'secondDown': 0.17, 'thirdDown': 0.58, 'cumulative': {'total': 245.4, 'passing': 1334.7, 'rushing': 111.5}}"
2018,Big Ten,Illinois,"{'overall': 0.16, 'passing': 0.04, 'rushing': 0.26, 'firstDown': 0.05, 'secondDown': 0.15, 'thirdDown': 0.38, 'cumulative': {'total': 130.5, 'passing': 12.83, 'rushing': 121.6}}","{'overall': 0.33, 'passing': 0.38, 'rushing': 0.3, 'firstDown': 0.21, 'secondDown': 0.27, 'thirdDown': 0.78, 'cumulative': {'total': 288.1, 'passing': 1471.4, 'rushing': 145.3}}"
2018,Big Ten,Indiana,"{'overall': 0.13, 'passing': 0.17, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.09, 'thirdDown': 0.46, 'cumulative': {'total': 117.7, 'passing': 85.68, 'rushing': 35.1}}","{'overall': 0.2, 'passing': 0.33, 'rushing': 0.1, 'firstDown': 0.07, 'secondDown': 0.12, 'thirdDown': 0.58, 'cumulative': {'total': 169.8, 'passing': 1271, 'rushing': 46.3}}"
2018,Big Ten,Iowa,"{'overall': 0.19, 'passing': 0.35, 'rushing': 0.05, 'firstDown': -0.03, 'secondDown': 0.14, 'thirdDown': 0.69, 'cumulative': {'total': 172.7, 'passing': 148.87, 'rushing': 25.4}}","{'overall': 0.01, 'passing': -0.01, 'rushing': 0.06, 'firstDown': -0.07, 'secondDown': -0.01, 'thirdDown': 0.26, 'cumulative': {'total': 12.5, 'passing': -59.2, 'rushing': 24.3}}"
2018,Big 12,Iowa State,"{'overall': 0.19, 'passing': 0.34, 'rushing': 0.08, 'firstDown': 0.11, 'secondDown': 0.11, 'thirdDown': 0.51, 'cumulative': {'total': 159, 'passing': 133.36, 'rushing': 35}}","{'overall': 0.12, 'passing': 0.22, 'rushing': 0, 'firstDown': -0.14, 'secondDown': 0.17, 'thirdDown': 0.59, 'cumulative': {'total': 104.3, 'passing': 1038.3, 'rushing': 1.7}}"
2018,Big 12,Kansas,"{'overall': 0.1, 'passing': 0.16, 'rushing': 0.04, 'firstDown': -0.06, 'secondDown': -0.01, 'thirdDown': 0.59, 'cumulative': {'total': 85.6, 'passing': 67.65, 'rushing': 17.7}}","{'overall': 0.2, 'passing': 0.28, 'rushing': 0.13, 'firstDown': 0.02, 'secondDown': 0.29, 'thirdDown': 0.46, 'cumulative': {'total': 166.4, 'passing': 1039.5, 'rushing': 59.3}}"
2018,Big 12,Kansas State,"{'overall': 0.11, 'passing': 0.1, 'rushing': 0.14, 'firstDown': -0.06, 'secondDown': 0.14, 'thirdDown': 0.49, 'cumulative': {'total': 92.1, 'passing': 31.99, 'rushing': 65.5}}","{'overall': 0.17, 'passing': 0.26, 'rushing': 0.09, 'firstDown': 0.06, 'secondDown': 0.15, 'thirdDown': 0.55, 'cumulative': {'total': 143.2, 'passing': 1141.3, 'rushing': 35.4}}"
2018,Mid-American,Kent State,"{'overall': 0.11, 'passing': 0.02, 'rushing': 0.2, 'firstDown': -0.11, 'secondDown': 0.05, 'thirdDown': 0.51, 'cumulative': {'total': 98, 'passing': 8.89, 'rushing': 90}}","{'overall': 0.19, 'passing': 0.26, 'rushing': 0.16, 'firstDown': 0.07, 'secondDown': 0.19, 'thirdDown': 0.49, 'cumulative': {'total': 173.1, 'passing': 952.1, 'rushing': 81.7}}"
2018,SEC,Kentucky,"{'overall': 0.15, 'passing': 0.13, 'rushing': 0.17, 'firstDown': 0, 'secondDown': 0.21, 'thirdDown': 0.38, 'cumulative': {'total': 126.2, 'passing': 42.1, 'rushing': 85.1}}","{'overall': 0.09, 'passing': 0.11, 'rushing': 0.09, 'firstDown': -0.15, 'secondDown': 0.19, 'thirdDown': 0.52, 'cumulative': {'total': 78.2, 'passing': 449.4, 'rushing': 40.2}}"
2018,FBS Independents,Liberty,"{'overall': 0.14, 'passing': 0.22, 'rushing': 0.08, 'firstDown': 0.03, 'secondDown': 0.03, 'thirdDown': 0.54, 'cumulative': {'total': 134.5, 'passing': 101.29, 'rushing': 37.4}}","{'overall': 0.21, 'passing': 0.21, 'rushing': 0.22, 'firstDown': 0.12, 'secondDown': 0.23, 'thirdDown': 0.44, 'cumulative': {'total': 196.4, 'passing': 910, 'rushing': 105.2}}"
2018,Sun Belt,Louisiana,"{'overall': 0.25, 'passing': 0.31, 'rushing': 0.22, 'firstDown': 0.04, 'secondDown': 0.2, 'thirdDown': 0.81, 'cumulative': {'total': 225.5, 'passing': 115.33, 'rushing': 117.1}}","{'overall': 0.29, 'passing': 0.39, 'rushing': 0.24, 'firstDown': 0.15, 'secondDown': 0.24, 'thirdDown': 0.6, 'cumulative': {'total': 288, 'passing': 1450.2, 'rushing': 143.6}}"
2018,Conference USA,Louisiana Tech,"{'overall': 0.11, 'passing': 0.18, 'rushing': 0.07, 'firstDown': -0.06, 'secondDown': 0.11, 'thirdDown': 0.45, 'cumulative': {'total': 105.4, 'passing': 89.38, 'rushing': 28.9}}","{'overall': 0.1, 'passing': 0.09, 'rushing': 0.12, 'firstDown': -0.02, 'secondDown': 0.06, 'thirdDown': 0.34, 'cumulative': {'total': 88, 'passing': 372.2, 'rushing': 54.3}}"
2018,ACC,Louisville,"{'overall': 0.06, 'passing': 0.04, 'rushing': 0.1, 'firstDown': -0.1, 'secondDown': 0.05, 'thirdDown': 0.46, 'cumulative': {'total': 51.3, 'passing': 15.62, 'rushing': 34.8}}","{'overall': 0.34, 'passing': 0.44, 'rushing': 0.3, 'firstDown': 0.15, 'secondDown': 0.34, 'thirdDown': 0.76, 'cumulative': {'total': 288.2, 'passing': 1321.9, 'rushing': 158.6}}"
2018,SEC,LSU,"{'overall': 0.15, 'passing': 0.23, 'rushing': 0.11, 'firstDown': 0.1, 'secondDown': 0.1, 'thirdDown': 0.34, 'cumulative': {'total': 146.9, 'passing': 97.57, 'rushing': 55.2}}","{'overall': 0.07, 'passing': 0.09, 'rushing': 0.06, 'firstDown': -0.12, 'secondDown': 0.1, 'thirdDown': 0.38, 'cumulative': {'total': 64.5, 'passing': 411.6, 'rushing': 27.4}}"
2018,Conference USA,Marshall,"{'overall': 0.12, 'passing': 0.13, 'rushing': 0.12, 'firstDown': 0.03, 'secondDown': 0.08, 'thirdDown': 0.36, 'cumulative': {'total': 107.7, 'passing': 58.06, 'rushing': 56.4}}","{'overall': 0.07, 'passing': 0.14, 'rushing': 0.03, 'firstDown': -0.06, 'secondDown': 0.09, 'thirdDown': 0.32, 'cumulative': {'total': 69.6, 'passing': 684, 'rushing': 11}}"
2018,Big Ten,Maryland,"{'overall': 0.17, 'passing': 0.11, 'rushing': 0.23, 'firstDown': -0.04, 'secondDown': 0.13, 'thirdDown': 0.62, 'cumulative': {'total': 126.5, 'passing': 29.8, 'rushing': 103.8}}","{'overall': 0.11, 'passing': 0.13, 'rushing': 0.12, 'firstDown': 0.04, 'secondDown': 0, 'thirdDown': 0.47, 'cumulative': {'total': 97.3, 'passing': 461.4, 'rushing': 57.9}}"
2018,FBS Independents,Massachusetts,"{'overall': 0.21, 'passing': 0.3, 'rushing': 0.12, 'firstDown': 0.12, 'secondDown': 0.22, 'thirdDown': 0.35, 'cumulative': {'total': 173.3, 'passing': 133.02, 'rushing': 45.9}}","{'overall': 0.25, 'passing': 0.35, 'rushing': 0.22, 'firstDown': 0.12, 'secondDown': 0.27, 'thirdDown': 0.77, 'cumulative': {'total': 215.8, 'passing': 991.6, 'rushing': 122.1}}"
2018,American Athletic,Memphis,"{'overall': 0.29, 'passing': 0.38, 'rushing': 0.26, 'firstDown': 0.18, 'secondDown': 0.28, 'thirdDown': 0.62, 'cumulative': {'total': 307, 'passing': 162.51, 'rushing': 153.7}}","{'overall': 0.16, 'passing': 0.24, 'rushing': 0.09, 'firstDown': -0.06, 'secondDown': 0.18, 'thirdDown': 0.51, 'cumulative': {'total': 174, 'passing': 1249.5, 'rushing': 47.4}}"
2018,ACC,Miami,"{'overall': 0.13, 'passing': 0.09, 'rushing': 0.19, 'firstDown': -0.06, 'secondDown': 0.1, 'thirdDown': 0.67, 'cumulative': {'total': 112.7, 'passing': 33.53, 'rushing': 88.1}}","{'overall': -0.02, 'passing': 0, 'rushing': -0.02, 'firstDown': -0.08, 'secondDown': 0.04, 'thirdDown': 0.12, 'cumulative': {'total': -16.4, 'passing': 7.8, 'rushing': -11.6}}"
2018,Mid-American,Miami (OH),"{'overall': 0.16, 'passing': 0.27, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.16, 'thirdDown': 0.48, 'cumulative': {'total': 133.7, 'passing': 106.71, 'rushing': 38.6}}","{'overall': 0.16, 'passing': 0.19, 'rushing': 0.13, 'firstDown': 0, 'secondDown': 0.09, 'thirdDown': 0.55, 'cumulative': {'total': 134.2, 'passing': 749.7, 'rushing': 59.8}}"
2018,Big Ten,Michigan,"{'overall': 0.23, 'passing': 0.37, 'rushing': 0.18, 'firstDown': 0.17, 'secondDown': 0.16, 'thirdDown': 0.65, 'cumulative': {'total': 211.4, 'passing': 133.89, 'rushing': 92.4}}","{'overall': 0, 'passing': -0.06, 'rushing': 0.06, 'firstDown': -0.2, 'secondDown': 0.02, 'thirdDown': 0.29, 'cumulative': {'total': 2.8, 'passing': -208.1, 'rushing': 24.3}}"
2018,Big Ten,Michigan State,"{'overall': 0.02, 'passing': 0.05, 'rushing': 0.01, 'firstDown': -0.09, 'secondDown': 0.07, 'thirdDown': 0.25, 'cumulative': {'total': 21.2, 'passing': 23.7, 'rushing': 4.4}}","{'overall': 0.01, 'passing': 0.16, 'rushing': -0.17, 'firstDown': -0.1, 'secondDown': 0.01, 'thirdDown': 0.3, 'cumulative': {'total': 12.7, 'passing': 773.5, 'rushing': -60.5}}"
2018,Conference USA,Middle Tennessee,"{'overall': 0.11, 'passing': 0.2, 'rushing': 0.05, 'firstDown': -0.09, 'secondDown': 0.19, 'thirdDown': 0.44, 'cumulative': {'total': 109.6, 'passing': 101.4, 'rushing': 22.5}}","{'overall': 0.12, 'passing': 0.15, 'rushing': 0.11, 'firstDown': -0.03, 'secondDown': -0.02, 'thirdDown': 0.68, 'cumulative': {'total': 117.8, 'passing': 667.7, 'rushing': 53.4}}"
2018,Big Ten,Minnesota,"{'overall': 0.16, 'passing': 0.19, 'rushing': 0.14, 'firstDown': 0.05, 'secondDown': 0.1, 'thirdDown': 0.59, 'cumulative': {'total': 137.1, 'passing': 70.44, 'rushing': 67.7}}","{'overall': 0.18, 'passing': 0.19, 'rushing': 0.19, 'firstDown': 0.1, 'secondDown': 0.11, 'thirdDown': 0.46, 'cumulative': {'total': 156.5, 'passing': 828.6, 'rushing': 79.9}}"
2018,SEC,Mississippi State,"{'overall': 0.24, 'passing': 0.18, 'rushing': 0.29, 'firstDown': 0.17, 'secondDown': 0.16, 'thirdDown': 0.56, 'cumulative': {'total': 200.3, 'passing': 60.67, 'rushing': 142.3}}","{'overall': -0.05, 'passing': -0.02, 'rushing': -0.09, 'firstDown': -0.14, 'secondDown': 0, 'thirdDown': 0.1, 'cumulative': {'total': -44.8, 'passing': -83, 'rushing': -34.9}}"
2018,SEC,Missouri,"{'overall': 0.22, 'passing': 0.42, 'rushing': 0.1, 'firstDown': 0.11, 'secondDown': 0.23, 'thirdDown': 0.55, 'cumulative': {'total': 230.7, 'passing': 191.9, 'rushing': 53.6}}","{'overall': 0.11, 'passing': 0.26, 'rushing': -0.03, 'firstDown': 0.07, 'secondDown': 0.09, 'thirdDown': 0.38, 'cumulative': {'total': 102.2, 'passing': 1199.3, 'rushing': -12.7}}"
2018,American Athletic,Navy,"{'overall': 0.14, 'passing': -0.03, 'rushing': 0.18, 'firstDown': -0.07, 'secondDown': 0.17, 'thirdDown': 0.41, 'cumulative': {'total': 121.2, 'passing': -4.41, 'rushing': 129.5}}","{'overall': 0.27, 'passing': 0.47, 'rushing': 0.13, 'firstDown': 0.1, 'secondDown': 0.16, 'thirdDown': 0.76, 'cumulative': {'total': 229.9, 'passing': 1685.8, 'rushing': 63.8}}"
2018,ACC,NC State,"{'overall': 0.21, 'passing': 0.43, 'rushing': 0.03, 'firstDown': 0.06, 'secondDown': 0.24, 'thirdDown': 0.58, 'cumulative': {'total': 210.1, 'passing': 213.69, 'rushing': 13.4}}","{'overall': 0.18, 'passing': 0.25, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': 0.28, 'thirdDown': 0.42, 'cumulative': {'total': 152.5, 'passing': 1190.5, 'rushing': 38.3}}"
2018,Big Ten,Nebraska,"{'overall': 0.22, 'passing': 0.19, 'rushing': 0.26, 'firstDown': 0.11, 'secondDown': 0.32, 'thirdDown': 0.42, 'cumulative': {'total': 189.3, 'passing': 82.49, 'rushing': 112.9}}","{'overall': 0.16, 'passing': 0.12, 'rushing': 0.23, 'firstDown': 0.09, 'secondDown': 0.08, 'thirdDown': 0.52, 'cumulative': {'total': 149.4, 'passing': 515.5, 'rushing': 102.6}}"
2018,Mountain West,Nevada,"{'overall': 0.15, 'passing': 0.23, 'rushing': 0.07, 'firstDown': 0, 'secondDown': 0.22, 'thirdDown': 0.4, 'cumulative': {'total': 139.1, 'passing': 115.35, 'rushing': 31.2}}","{'overall': 0.09, 'passing': 0.19, 'rushing': 0, 'firstDown': -0.06, 'secondDown': 0.17, 'thirdDown': 0.27, 'cumulative': {'total': 86, 'passing': 925.3, 'rushing': 1.3}}"
2018,Mountain West,New Mexico,"{'overall': 0.09, 'passing': 0.19, 'rushing': 0.02, 'firstDown': -0.04, 'secondDown': 0.11, 'thirdDown': 0.36, 'cumulative': {'total': 68.8, 'passing': 56.66, 'rushing': 11.6}}","{'overall': 0.24, 'passing': 0.35, 'rushing': 0.18, 'firstDown': 0.09, 'secondDown': 0.26, 'thirdDown': 0.57, 'cumulative': {'total': 211.1, 'passing': 1322.2, 'rushing': 89.5}}"
2018,FBS Independents,New Mexico State,"{'overall': 0.06, 'passing': 0.04, 'rushing': 0.12, 'firstDown': -0.1, 'secondDown': 0.01, 'thirdDown': 0.48, 'cumulative': {'total': 54.7, 'passing': 21.77, 'rushing': 36.7}}","{'overall': 0.2, 'passing': 0.26, 'rushing': 0.17, 'firstDown': 0.03, 'secondDown': 0.1, 'thirdDown': 0.69, 'cumulative': {'total': 194.3, 'passing': 894.6, 'rushing': 103.9}}"
2018,ACC,North Carolina,"{'overall': 0.12, 'passing': 0.12, 'rushing': 0.13, 'firstDown': 0.03, 'secondDown': 0.13, 'thirdDown': 0.33, 'cumulative': {'total': 97.5, 'passing': 48.26, 'rushing': 49.7}}","{'overall': 0.19, 'passing': 0.24, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.14, 'thirdDown': 0.7, 'cumulative': {'total': 159.5, 'passing': 885.1, 'rushing': 72.9}}"
2018,Mid-American,Northern Illinois,"{'overall': 0.05, 'passing': -0.02, 'rushing': 0.12, 'firstDown': -0.08, 'secondDown': 0.08, 'thirdDown': 0.3, 'cumulative': {'total': 54.4, 'passing': -7.55, 'rushing': 64.7}}","{'overall': 0.06, 'passing': 0.21, 'rushing': -0.08, 'firstDown': -0.18, 'secondDown': 0.06, 'thirdDown': 0.52, 'cumulative': {'total': 63.7, 'passing': 1104.1, 'rushing': -44.4}}"
2018,Conference USA,North Texas,"{'overall': 0.18, 'passing': 0.32, 'rushing': 0.03, 'firstDown': 0.09, 'secondDown': 0.21, 'thirdDown': 0.45, 'cumulative': {'total': 174, 'passing': 165.18, 'rushing': 15.1}}","{'overall': 0.09, 'passing': 0.15, 'rushing': 0.02, 'firstDown': -0.09, 'secondDown': 0.1, 'thirdDown': 0.4, 'cumulative': {'total': 80, 'passing': 740.9, 'rushing': 9.6}}"
2018,Big Ten,Northwestern,"{'overall': 0.06, 'passing': 0.12, 'rushing': 0.01, 'firstDown': -0.08, 'secondDown': 0.08, 'thirdDown': 0.45, 'cumulative': {'total': 64.4, 'passing': 66.91, 'rushing': 3.1}}","{'overall': 0.1, 'passing': 0.26, 'rushing': -0.05, 'firstDown': 0, 'secondDown': 0.08, 'thirdDown': 0.46, 'cumulative': {'total': 100.5, 'passing': 1335.7, 'rushing': -23.4}}"
2018,FBS Independents,Notre Dame,"{'overall': 0.21, 'passing': 0.35, 'rushing': 0.1, 'firstDown': 0.06, 'secondDown': 0.17, 'thirdDown': 0.63, 'cumulative': {'total': 204.7, 'passing': 153.43, 'rushing': 52.8}}","{'overall': 0.06, 'passing': 0.06, 'rushing': 0.06, 'firstDown': -0.08, 'secondDown': 0, 'thirdDown': 0.4, 'cumulative': {'total': 55.3, 'passing': 325.9, 'rushing': 26.1}}"
2018,Mid-American,Ohio,"{'overall': 0.32, 'passing': 0.3, 'rushing': 0.35, 'firstDown': 0.2, 'secondDown': 0.2, 'thirdDown': 0.87, 'cumulative': {'total': 279, 'passing': 96.86, 'rushing': 188.9}}","{'overall': 0.21, 'passing': 0.32, 'rushing': 0.12, 'firstDown': 0.07, 'secondDown': 0.14, 'thirdDown': 0.65, 'cumulative': {'total': 178.9, 'passing': 1411.4, 'rushing': 44.9}}"
