season,team,havoc_total,havoc_front_seven,havoc_db,rush_success_rate,pass_success_rate,explosiveness_off,explosiveness_off_rush,explosiveness_off_pass,explosiveness_def,plays_per_drive,rush_rate,points_per_opp,avg_field_pos,def_points_per_opp,def_plays_per_drive
2017,Temple,0.184,0.13,0.053,0.3743718592964824,0.29577464788732394,1.2531391019542881,,,1.2290119290252675,5.529032258064516,0.4644107351225204,3.1648351648351647,67.8,3.411111111111111,5.638709677419355
2017,Tennessee,0.14,0.096,0.044,0.3954154727793696,0.30327868852459017,1.089645226077008,,,0.9678293561857031,5.0,0.513235294117647,2.888888888888889,66.7,3.8125,5.52112676056338
2017,Texas,0.184,0.109,0.075,0.4026258205689278,0.29429429429429427,1.1831322603007384,,,1.1514563478580642,5.472222222222222,0.4639593908629442,3.0104166666666665,68.3,2.8533333333333335,4.668421052631579
2017,Texas A&M,0.177,0.115,0.062,0.3624161073825503,0.33865814696485624,1.261408271040138,,,1.2506637586602294,5.176136363636363,0.49066959385290887,3.7804878048780486,68.4,3.6666666666666665,4.916666666666667
2017,Texas State,0.126,0.085,0.041,0.375,0.3004115226337449,1.239261446770408,,,1.1430076430425893,5.265151515151516,0.5179856115107914,2.2,72.5,3.6538461538461537,5.573643410852713
2017,Texas Tech,0.144,0.079,0.065,0.43846153846153846,0.336734693877551,1.20741339126996,,,1.149267648975696,5.617647058823529,0.4083769633507853,3.37,70.1,3.836734693877551,5.880239520958084
2017,Toledo,0.149,0.087,0.062,0.4309978768577495,0.41155234657039713,1.2406984928683262,,,1.2552404379837647,5.596273291925466,0.5227524972253053,3.7685185185185186,63.6,3.4431818181818183,4.831325301204819
2017,Troy,0.212,0.142,0.07,0.44314868804664725,0.33067729083665337,1.2423785423225533,,,1.2104292379595833,5.468531468531468,0.43861892583120204,3.4074074074074074,67.4,2.4210526315789473,5.570422535211268
2017,Tulane,0.157,0.083,0.074,0.4032258064516129,0.3463203463203463,1.3495718474202247,,,1.3557582305211824,5.886956521739131,0.6410635155096012,3.4827586206896552,70.1,3.8088235294117645,5.756521739130434
2017,Tulsa,0.129,0.083,0.046,0.46476190476190476,0.32575757575757575,1.2351091179631637,,,1.3695268836397319,5.942446043165468,0.635593220338983,3.5205479452054793,70.6,3.6021505376344085,5.774647887323944
2017,UAB,0.205,0.114,0.091,0.43478260869565216,0.340080971659919,1.1511509545904481,,,1.257619442653873,5.418918918918919,0.57356608478803,3.5903614457831323,69.0,3.189873417721519,5.444444444444445
2017,UCF,0.169,0.097,0.072,0.4469135802469136,0.40869565217391307,1.4058283437337342,,,1.436733781711434,5.264516129032258,0.4963235294117647,4.092592592592593,64.9,3.0,5.333333333333333
2017,UCLA,0.134,0.086,0.047,0.44126074498567336,0.3494809688581315,1.2412890622313477,,,1.1461719019229666,5.566037735849057,0.3943502824858757,4.255813953488372,71.7,3.872549019607843,5.889570552147239
2017,UConn,0.128,0.085,0.043,0.36828644501278773,0.3473282442748092,1.334105287281822,,,1.2737169542266797,5.408163265306122,0.4918238993710692,2.691358024691358,71.0,4.358695652173913,5.909722222222222
2017,UL Monroe,0.138,0.082,0.056,0.42857142857142855,0.348,1.276753002139063,,,1.3658123545467002,5.585034013605442,0.5286236297198539,3.6951219512195124,66.5,4.567901234567901,5.647435897435898
2017,UNLV,0.116,0.08,0.036,0.4684095860566449,0.31950207468879666,1.1379589623648354,,,1.0889566823046086,5.597122302158273,0.589974293059126,3.1097560975609757,69.7,4.0476190476190474,6.203007518796992
2017,USC,0.18,0.099,0.081,0.4539877300613497,0.3538961038961039,1.2729672887663261,,,1.2917297473505225,5.765714285714286,0.4846382556987116,3.451923076923077,70.4,3.340909090909091,5.684210526315789
2017,Utah,0.152,0.088,0.064,0.4829059829059829,0.4101694915254237,1.0488584254948223,,,1.1529978357688255,5.725609756097561,0.4984025559105431,3.7282608695652173,69.2,3.1463414634146343,5.308641975308642
2017,Utah State,0.143,0.087,0.056,0.4182825484764543,0.2964426877470356,1.2445388084520117,,,1.0588914624158225,4.784810126582278,0.4775132275132275,3.52,67.1,3.1097560975609757,5.56687898089172
2017,UTEP,0.12,0.075,0.045,0.38175675675675674,0.19138755980861244,1.1789501381914922,,,1.2110857869565232,4.746031746031746,0.49498327759197325,1.7647058823529411,72.0,4.385542168674699,6.0
2017,UTSA,0.21,0.142,0.068,0.40561224489795916,0.2987551867219917,1.1005401735357445,,,1.3256985258590894,6.394736842105263,0.5377229080932785,2.857142857142857,70.3,2.905660377358491,5.008474576271187
2017,Vanderbilt,0.172,0.105,0.067,0.3864406779661017,0.28350515463917525,1.2753654924423454,,,1.271958954139819,5.095238095238095,0.45950155763239875,4.32258064516129,70.6,3.8536585365853657,5.435114503816794
2017,Virginia,0.158,0.096,0.062,0.38922155688622756,0.27956989247311825,1.2259079865493432,,,1.2376389938521037,5.371069182389937,0.3911007025761124,3.026666666666667,69.2,3.4878048780487805,5.01875
2017,Virginia Tech,0.217,0.145,0.071,0.44234800838574423,0.3125,1.0941777365261864,,,1.3834989333603038,5.915032679738562,0.5270718232044199,3.122448979591837,64.9,2.0806451612903225,4.772151898734177
2017,Wake Forest,0.189,0.116,0.073,0.391304347826087,0.37722419928825623,1.194581491456587,,,1.2681760270371858,5.1988304093567255,0.5174353205849269,3.9285714285714284,68.6,3.154639175257732,5.872832369942197
2017,Washington,0.187,0.117,0.07,0.46089385474860334,0.35609756097560974,1.168410988702633,,,1.0850179243316849,5.5271317829457365,0.5021037868162693,4.258426966292135,65.7,2.819672131147541,5.43609022556391
2017,Washington State,0.177,0.129,0.048,0.44155844155844154,0.3488372093023256,1.1351198635093342,,,1.2208555140652013,5.4375,0.2655172413793103,3.4347826086956523,68.8,3.1232876712328768,4.56875
2017,Western Kentucky,0.158,0.095,0.063,0.43582089552238806,0.3680555555555556,1.1778314327196124,,,1.1691168992898666,6.163398692810458,0.3552492046659597,3.1547619047619047,68.6,3.3333333333333335,5.766233766233766
2017,Western Michigan,0.191,0.13,0.061,0.46169354838709675,0.3588709677419355,1.087693796262614,,,1.3048765977616663,5.510204081632653,0.6123456790123457,3.24390243902439,62.8,3.723076923076923,4.821192052980132
2017,West Virginia,0.172,0.106,0.067,0.42048517520215634,0.2792452830188679,1.27229861377707,,,1.2767891889820262,5.0602409638554215,0.44166666666666665,4.073170731707317,70.3,3.3979591836734695,5.165680473372781
2017,Wisconsin,0.23,0.122,0.109,0.4336283185840708,0.4,1.1454811573749872,,,1.1469203026536579,5.75,0.6141304347826086,3.8979591836734695,64.4,1.897058823529412,4.888198757763975
2017,Wyoming,0.191,0.13,0.06,0.403899721448468,0.26666666666666666,1.1238227672866206,,,1.0925001081846006,4.864864864864865,0.4986111111111111,3.4927536231884058,66.1,2.73972602739726,5.582191780821918
2018,Air Force,0.134,0.092,0.042,0.45925925925925926,0.3119266055045872,1.1092366317932487,,,1.4342611919524237,6.2700729927007295,0.7857974388824214,3.710526315789474,72.2,3.78125,5.1838235294117645
2018,Akron,0.159,0.106,0.053,0.32621951219512196,0.2847222222222222,1.2581076971037848,,,1.0866044135179957,4.801324503311259,0.45241379310344826,2.828125,73.3,3.375,5.682119205298013
2018,Alabama,0.203,0.12,0.083,0.5721649484536082,0.46464646464646464,1.261369655277549,,,1.359730429249713,5.510489510489511,0.49238578680203043,4.54054054054054,68.7,2.8684210526315788,4.739726027397261
2018,App State,0.183,0.114,0.069,0.40189125295508277,0.3392070484581498,1.3803826419224448,,,1.1004693953260831,5.16546762589928,0.5891364902506964,4.133333333333333,68.9,2.546875,5.041958041958042
2018,Arizona,0.154,0.098,0.055,0.41421568627450983,0.35443037974683544,1.279578957935638,,,1.3230651401061633,5.414285714285715,0.5382585751978892,3.511111111111111,71.7,3.9358974358974357,5.524822695035461
2018,Arizona State,0.163,0.105,0.058,0.4589473684210526,0.36764705882352944,1.2036890985592954,,,1.1056619610638427,5.940397350993377,0.5295429208472687,3.607142857142857,71.6,3.4878048780487805,6.013513513513513
2018,Arkansas,0.161,0.106,0.055,0.4198250728862974,0.3254901960784314,1.1446517185877778,,,1.1180012365558376,5.071428571428571,0.4830985915492958,3.0454545454545454,73.6,3.606741573033708,5.428571428571429
2018,Arkansas State,0.198,0.132,0.066,0.455188679245283,0.3420074349442379,1.197590033973378,,,1.4019113080605856,5.769736842105263,0.48346636259977194,3.3956043956043955,71.4,3.391891891891892,4.756410256410256
2018,Army,0.177,0.103,0.074,0.47174770039421815,0.33185840707964603,1.1002613951247129,,,1.2028527089675716,7.6371681415929205,0.8818076477404403,4.95945945945946,69.4,3.1,5.443478260869565
2018,Auburn,0.194,0.12,0.074,0.43869209809264303,0.3153153153153153,1.1548424325027171,,,1.2300462265111178,5.435714285714286,0.48226018396846254,3.4157303370786516,67.9,2.481012658227848,5.713286713286713
2018,Ball State,0.141,0.087,0.054,0.4649350649350649,0.3595505617977528,1.162380063159469,,,1.110549407310889,6.0647482014388485,0.45670225385527874,3.259259259259259,72.3,3.715909090909091,6.229629629629629
2018,Baylor,0.13,0.082,0.048,0.5173210161662818,0.3729903536977492,1.2200160458891383,,,1.3557848130271333,6.1879194630872485,0.46963123644251625,3.769230769230769,73.3,3.607594936708861,5.623287671232877
2018,Boise State,0.163,0.123,0.039,0.46420323325635104,0.38686131386861317,1.202384448324454,,,1.1562530022882629,6.408450704225352,0.4758241758241758,3.752808988764045,69.3,3.142857142857143,5.026845637583893
2018,Boston College,0.173,0.098,0.075,0.4063157894736842,0.28865979381443296,1.2905853527627305,,,1.19847148786665,5.406666666666666,0.5856966707768188,3.5842696629213484,67.4,2.975,5.525974025974026
2018,Bowling Green,0.107,0.064,0.043,0.36227544910179643,0.31092436974789917,1.2613056506562255,,,1.2488231455723833,5.192857142857143,0.4594222833562586,3.6774193548387095,72.2,4.684782608695652,5.619402985074627
2018,Buffalo,0.163,0.099,0.064,0.4601226993865031,0.3423728813559322,1.2778729268160967,,,1.2540380986635904,5.819354838709677,0.5421286031042128,4.173469387755102,68.5,3.486842105263158,5.303225806451613
2018,BYU,0.118,0.076,0.042,0.44584382871536526,0.3076923076923077,1.1377203853722522,,,1.055611394479746,5.287671232876712,0.5142487046632125,3.9294117647058826,68.6,3.453333333333333,5.659574468085107
2018,California,0.154,0.086,0.068,0.4192825112107623,0.3017543859649123,1.0239632447022695,,,1.0456668107761151,5.575,0.5,2.725,69.3,3.0,5.422360248447205
2018,Central Michigan,0.167,0.117,0.049,0.3923076923076923,0.23508771929824562,1.0416620094520623,,,1.1366816271134816,4.903225806451613,0.5131578947368421,2.9454545454545453,71.5,2.840909090909091,5.238993710691824
2018,Charlotte,0.172,0.114,0.059,0.38596491228070173,0.3073770491803279,1.1555275968151013,,,1.2826897391273906,5.844262295081967,0.5596072931276297,2.9855072463768115,73.0,3.661290322580645,4.795081967213115
2018,Cincinnati,0.194,0.112,0.082,0.44813278008298757,0.3923076923076923,1.3052129676900253,,,1.2422741979639291,5.666666666666667,0.5670588235294117,3.9479166666666665,70.5,2.869565217391304,4.756578947368421
2018,Clemson,0.209,0.156,0.053,0.5278450363196125,0.35833333333333334,1.2648676577162288,,,1.1081144881061606,5.522012578616352,0.47038724373576307,4.527272727272727,70.0,2.0,4.790419161676646
2018,Coastal Carolina,0.146,0.1,0.046,0.4794520547945205,0.4029126213592233,1.2174098108530973,,,1.4094918640797542,5.804878048780488,0.6134453781512605,3.8904109589041096,72.4,3.8214285714285716,5.541666666666667
2018,Colorado,0.156,0.109,0.048,0.35904255319148937,0.30824372759856633,1.3880725112793557,,,1.190028596572193,5.54421768707483,0.46134969325153374,3.6714285714285713,72.0,3.418918918918919,5.578231292517007
2018,Colorado State,0.147,0.09,0.057,0.3557692307692308,0.3146067415730337,1.2774595827276858,,,1.18795770100123,5.51063829787234,0.4015444015444015,3.2253521126760565,72.8,4.12987012987013,5.488721804511278
2018,Duke,0.146,0.102,0.044,0.4371859296482412,0.31724137931034485,1.2244001007728036,,,1.3168601562028506,5.441717791411043,0.4487034949267193,3.708860759493671,67.8,3.5853658536585367,5.70625
2018,East Carolina,0.192,0.139,0.053,0.3696969696969697,0.35492957746478876,1.3423360114009004,,,1.4052348703942343,5.821192052980132,0.37542662116040953,3.125,73.6,4.256756756756757,5.02013422818792
2018,Eastern Michigan,0.155,0.102,0.052,0.36899563318777295,0.3217993079584775,1.2191816237800595,,,1.0407492609386277,5.301204819277109,0.5204545454545455,3.3493975903614457,68.0,3.0428571428571427,5.601226993865031
2018,Florida,0.19,0.119,0.071,0.5,0.36486486486486486,1.1508094896341565,,,1.1887447533892321,5.725352112676056,0.5436654366543665,4.463414634146342,69.2,2.943661971830986,5.253521126760563
2018,Florida Atlantic,0.146,0.091,0.054,0.45358649789029537,0.30078125,1.2950999322638241,,,1.2629209336266236,5.889705882352941,0.5917602996254682,3.987012987012987,71.6,3.9220779220779223,5.357664233576642
2018,Florida International,0.146,0.081,0.065,0.38235294117647056,0.36220472440944884,1.3819361795162344,,,1.103282457326543,5.901515151515151,0.5237483953786907,4.022988505747127,70.9,3.5625,6.092307692307692
2018,Florida State,0.161,0.088,0.073,0.3202416918429003,0.27491408934707906,1.3628944130247131,,,1.1858338125350858,4.7,0.4401595744680851,3.4166666666666665,74.0,3.372340425531915,5.4363636363636365
2018,Fresno State,0.168,0.083,0.085,0.44155844155844154,0.4056603773584906,1.1477677465472695,,,1.230881002529309,5.445945945945946,0.47766749379652607,4.0,68.8,2.276923076923077,5.28476821192053
2018,Georgia,0.158,0.095,0.063,0.48552338530066813,0.44594594594594594,1.2334919940388114,,,1.0305240002242324,6.0,0.5584577114427861,4.364583333333333,71.0,3.0684931506849313,5.457142857142857
2018,Georgia Southern,0.165,0.1,0.065,0.4363327674023769,0.31627906976744186,1.2177177874937273,,,1.0918368195000168,5.271428571428571,0.7981029810298103,3.7901234567901234,66.7,3.6142857142857143,5.639705882352941
2018,Georgia State,0.103,0.067,0.036,0.4490358126721763,0.3684210526315789,1.2708941815124455,,,1.3634624840820788,5.2936507936507935,0.5442278860569715,3.696969696969697,73.7,4.035714285714286,5.626984126984127
2018,Georgia Tech,0.141,0.092,0.048,0.5355450236966824,0.37,1.0491405602992672,,,1.1198552484110484,6.129032258064516,0.8328947368421052,3.989130434782609,69.0,4.3478260869565215,5.614754098360656
2018,Hawai'i,0.141,0.093,0.048,0.4375,0.31399317406143346,1.2044133838832272,,,1.2617641027595472,5.536585365853658,0.3876651982378855,4.0,72.2,3.8529411764705883,5.443786982248521
2018,Houston,0.165,0.097,0.067,0.454337899543379,0.38181818181818183,1.4806967104885558,,,1.233450174251917,5.171597633136095,0.5011441647597255,4.3619047619047615,69.3,4.163461538461538,5.621951219512195
2018,Illinois,0.159,0.094,0.065,0.49122807017543857,0.3094170403587444,1.1924357489789774,,,1.2526704140797933,5.213235294117647,0.5627644569816643,3.1142857142857143,70.5,4.267441860465116,5.460431654676259
2018,Indiana,0.157,0.103,0.053,0.4398976982097187,0.3420074349442379,1.0864548106323026,,,1.2294342180954532,6.265734265734266,0.43638392857142855,3.4523809523809526,69.5,3.5764705882352943,5.751724137931035
2018,Iowa,0.176,0.099,0.077,0.39012345679012345,0.37407407407407406,1.2653293728539425,,,1.028719068761049,5.741258741258742,0.4933008526187576,3.74390243902439,66.5,2.8846153846153846,5.033783783783784
2018,Iowa State,0.176,0.116,0.06,0.41217798594847777,0.3595505617977528,1.2336791476330695,,,1.1749391755768688,5.447368421052632,0.5157004830917874,3.8266666666666667,70.8,3.3733333333333335,5.788079470198675
2018,James Madison,0.137,0.11,0.027,0.3333333333333333,0.47368421052631576,1.008785420638969,,,1.2794044978195063,7.666666666666667,0.5217391304347826,1.8571428571428572,70.6,4.0,9.125
2018,Kansas,0.155,0.101,0.054,0.388268156424581,0.28421052631578947,1.2695083116846508,,,1.1977926812715214,5.159722222222222,0.48183041722745623,2.9295774647887325,69.9,3.9466666666666668,5.683453237410072
2018,Kansas State,0.14,0.08,0.06,0.4095022624434389,0.39669421487603307,1.180874760673064,,,1.1105192672669684,5.913385826771654,0.5885486018641811,3.4411764705882355,70.4,3.1710526315789473,5.8828125
2018,Kennesaw State,0.203,0.156,0.047,0.3023255813953488,0.5238095238095238,1.2375379362998884,,,0.915970911776378,6.0,0.7166666666666667,2.6,76.3,4.0,6.4
2018,Kent State,0.147,0.093,0.055,0.4010416666666667,0.2945205479452055,1.3373626650739452,,,1.279902045456216,5.3624161073825505,0.4806007509386733,3.356164383561644,73.4,3.7978723404255317,5.445205479452055
2018,Kentucky,0.207,0.133,0.075,0.45528455284552843,0.3039647577092511,1.1068646094997345,,,1.1620628409786338,5.5793103448275865,0.6081582200247219,3.739130434782609,71.1,2.608695652173913,5.462585034013605
2018,Liberty,0.147,0.09,0.058,0.43099273607748184,0.35384615384615387,1.2763448093141068,,,1.2177810440876864,5.455128205128205,0.48531139835487663,4.182926829268292,70.4,4.0,5.602649006622516
2018,Louisiana,0.12,0.073,0.047,0.44136460554371004,0.3662551440329218,1.3620695056187737,,,1.2386873870905935,5.453333333333333,0.5733496332518337,3.989247311827957,69.1,4.202020202020202,6.0344827586206895
2018,Louisiana Tech,0.173,0.119,0.054,0.4263565891472868,0.33666666666666667,1.1864189616527225,,,1.1979252197193722,5.575949367088608,0.4392735527809308,3.4939759036144578,70.3,3.6666666666666665,5.590909090909091
2018,Louisville,0.088,0.059,0.028,0.42905405405405406,0.28,1.1070038473380834,,,1.146523989246182,5.023809523809524,0.4676145339652449,2.7857142857142856,72.5,4.467391304347826,5.663934426229508
2018,LSU,0.189,0.099,0.09,0.4194831013916501,0.346031746031746,1.1091804285313818,,,1.1320327409248248,5.807453416149069,0.5379679144385027,3.7191011235955056,69.4,2.9285714285714284,5.216049382716049
2018,Marshall,0.204,0.12,0.084,0.4144144144144144,0.31560283687943264,1.1737345686668792,,,1.2030439829999282,5.3076923076923075,0.49498327759197325,3.2783505154639174,66.7,3.2987012987012987,5.396449704142012
2018,Maryland,0.137,0.078,0.058,0.4485294117647059,0.3141592920353982,1.3784891107444965,,,1.1225847817760657,4.904411764705882,0.6116941529235382,3.246153846153846,71.5,3.7777777777777777,5.762962962962963
2018,Massachusetts,0.136,0.092,0.043,0.44518272425249167,0.3380281690140845,1.2934478325644474,,,1.2682234719974566,5.142857142857143,0.44005847953216376,3.896103896103896,70.6,4.489130434782608,5.110294117647059
2018,Memphis,0.169,0.114,0.055,0.49320388349514566,0.3935018050541516,1.346629902928147,,,1.3885773605933092,5.455621301775148,0.5585683297180043,4.188118811881188,69.7,4.011627906976744,5.583333333333333
2018,Miami,0.242,0.173,0.069,0.41025641025641024,0.32567049808429116,1.308894105728636,,,1.1447821688070083,4.927631578947368,0.520694259012016,3.8666666666666667,69.4,2.5853658536585367,4.808917197452229
2018,Miami (OH),0.16,0.111,0.049,0.38578680203045684,0.3197278911564626,1.35400130585976,,,1.2189240870142495,5.524475524475524,0.49873417721518987,3.9722222222222223,70.0,4.028985507246377,5.35374149659864
2018,Michigan,0.182,0.124,0.058,0.4444444444444444,0.3524229074889868,1.1491983333966447,,,1.4130894061356494,5.954887218045113,0.5681818181818182,3.8607594936708862,67.2,2.5671641791044775,4.901515151515151
2018,Michigan State,0.203,0.116,0.086,0.3741496598639456,0.29819277108433734,1.0966237515103092,,,1.10032439706325,5.591954022988506,0.45323741007194246,2.7733333333333334,72.0,2.287671232876712,4.96045197740113
2018,Middle Tennessee,0.179,0.106,0.073,0.41,0.34210526315789475,1.2237648447141665,,,1.2313599212799653,5.70440251572327,0.4410143329658214,3.3255813953488373,68.1,3.2906976744186047,5.411042944785276
2018,Minnesota,0.154,0.093,0.06,0.45089285714285715,0.32677165354330706,1.1522767909840086,,,1.2836570549687714,5.4630872483221475,0.5503685503685504,3.6373626373626373,69.0,3.1298701298701297,5.135135135135135
2018,Mississippi State,0.199,0.134,0.065,0.5445544554455446,0.33962264150943394,1.1733997912498562,,,1.070166218395769,5.565891472868217,0.5626740947075209,4.3544303797468356,72.2,2.267605633802817,5.546153846153846
2018,Missouri,0.151,0.097,0.054,0.5053995680345572,0.41106719367588934,1.086264347382961,,,1.2357943957860642,6.026666666666666,0.5121681415929203,3.96875,70.0,3.1219512195121952,5.258064516129032
2018,Missouri State,0.129,0.097,0.032,0.125,0.2692307692307692,1.8067464278995553,,,1.2030794068213915,4.416666666666667,0.4528301886792453,3.4,72.6,4.5,6.0
2018,Navy,0.109,0.067,0.042,0.42153846153846153,0.264,1.1893186547754802,,,1.3161659585637422,5.666666666666667,0.8312020460358056,4.171428571428572,70.8,3.9876543209876543,5.845588235294118
2018,NC State,0.183,0.113,0.07,0.4354066985645933,0.4351145038167939,1.1227772013233501,,,1.2029318370844746,6.366197183098592,0.46238938053097345,4.090909090909091,70.3,3.3125,5.5
2018,Nebraska,0.178,0.102,0.076,0.5173267326732673,0.3483606557377049,1.1530461933852105,,,1.2250742372315895,5.568493150684931,0.4969249692496925,3.5185185185185186,73.8,3.548780487804878,5.75
2018,Nevada,0.175,0.122,0.053,0.4068241469816273,0.31438127090301005,1.2471237409404896,,,1.267319022520502,5.158823529411765,0.43443557582668185,3.7701149425287355,70.7,3.325,5.157894736842105
2018,New Mexico,0.143,0.094,0.049,0.4430051813471503,0.29842931937172773,1.182785800750184,,,1.3148817477722907,4.651851851851852,0.6146496815286624,4.016129032258064,70.3,3.811111111111111,5.240875912408759
2018,New Mexico State,0.136,0.094,0.042,0.43010752688172044,0.30743243243243246,1.2550377975941764,,,1.1872236922382013,5.28476821192053,0.34962406015037595,2.805555555555556,72.4,4.387096774193548,5.67948717948718
2018,North Carolina,0.171,0.115,0.056,0.43699731903485256,0.36042402826855124,1.2200847125328487,,,1.2122520231919776,5.3624161073825505,0.4668335419274093,3.0602409638554215,72.2,3.6,5.586206896551724
2018,Northern Illinois,0.152,0.113,0.039,0.4333958724202627,0.2815533980582524,1.0453613131053812,,,1.252399405573227,5.4525139664804465,0.5461065573770492,3.211267605633803,71.3,2.7865168539325844,5.914285714285715
2018,North Texas,0.188,0.116,0.072,0.4308510638297872,0.354014598540146,1.2251272838465697,,,1.271797490873907,5.781456953642384,0.4306987399770905,3.86734693877551,68.7,3.111111111111111,5.11875
2018,Northwestern,0.164,0.097,0.067,0.3817427385892116,0.2745664739884393,1.1787903002731759,,,1.0783326875747472,5.542105263157895,0.4577397910731244,3.2555555555555555,69.2,3.1125,5.336898395721925
2018,Notre Dame,0.162,0.086,0.076,0.3919491525423729,0.35294117647058826,1.2947323044424444,,,1.1109040772906915,6.013245033112582,0.5198237885462555,3.868131868131868,70.8,2.8378378378378377,5.756578947368421
2018,Ohio,0.202,0.111,0.092,0.5523385300668151,0.4272300469483568,1.1972897495789023,,,1.349606022105857,5.718518518518518,0.5816062176165803,4.757894736842105,69.4,3.75,5.330935251798561
2018,Ohio State,0.194,0.12,0.073,0.46443514644351463,0.4,1.1829959912803,,,1.3129244271178335,5.84180790960452,0.4622823984526112,3.9464285714285716,68.9,3.158536585365854,4.889502762430939
2018,Oklahoma,0.142,0.083,0.059,0.5440180586907449,0.48878923766816146,1.3565588445878085,,,1.2452074339648522,5.644295302013423,0.5267538644470868,4.754901960784314,71.6,4.268817204301075,6.046052631578948
2018,Oklahoma State,0.154,0.11,0.044,0.4789356984478936,0.4033333333333333,1.2819835628394523,,,1.3289218059408163,5.850299401197605,0.4616171954964176,4.510416666666667,71.1,3.782608695652174,5.544378698224852
2018,Old Dominion,0.149,0.08,0.069,0.4161676646706587,0.33451957295373663,1.204696745361403,,,1.3497441990621173,5.680272108843537,0.4,3.696629213483146,70.4,3.8875,5.770833333333333
2018,Ole Miss,0.166,0.11,0.056,0.5073746312684366,0.39655172413793105,1.2179830982386852,,,1.1499713016697712,5.861313868613139,0.42216687422166876,3.8395061728395063,74.1,3.7111111111111112,5.9787234042553195
2018,Oregon,0.166,0.082,0.084,0.47333333333333333,0.35135135135135137,1.2493220344343137,,,1.127787945433187,5.607843137254902,0.5244755244755245,4.448717948717949,69.7,3.146067415730337,5.552795031055901
2018,Oregon State,0.106,0.068,0.038,0.40992167101827676,0.3063973063973064,1.2829884740374335,,,1.2704289378147937,5.899280575539568,0.46707317073170734,3.423076923076923,73.0,4.617021276595745,5.700729927007299
2018,Penn State,0.202,0.133,0.069,0.4853273137697517,0.3018867924528302,1.1130187941852465,,,1.1752921814897936,5.090909090909091,0.5273809523809524,4.0978260869565215,69.2,2.857142857142857,5.384146341463414
2018,Pittsburgh,0.182,0.118,0.064,0.4717741935483871,0.3309608540925267,1.2914135039982442,,,1.2576720229398863,5.37012987012987,0.599758162031439,3.408450704225352,73.1,3.478723404255319,5.289308176100629
2018,Purdue,0.121,0.066,0.054,0.4405144694533762,0.35546875,1.2319442765325561,,,1.1377432704849606,5.394736842105263,0.37926829268292683,3.7948717948717947,71.8,3.4831460674157304,5.816993464052287
2018,Rice,0.139,0.084,0.055,0.3,0.26666666666666666,1.3120713963245407,,,1.403419591766917,4.97986577181208,0.5256064690026954,3.1587301587301586,69.9,4.444444444444445,5.263513513513513
2018,Rutgers,0.147,0.083,0.063,0.33121019108280253,0.23140495867768596,1.18895029129036,,,1.1728860152354714,4.885496183206107,0.490625,2.75,74.7,3.3815789473684212,5.676470588235294
2018,Sacramento State,0.173,0.107,0.067,0.25,0.2222222222222222,1.3435123420576192,,,1.497309819210426,4.636363636363637,0.5490196078431373,2.3333333333333335,76.5,3.0,6.818181818181818
2018,San Diego State,0.158,0.092,0.066,0.3757828810020877,0.3225806451612903,1.2716672932968063,,,1.2074116571175408,5.309677419354839,0.5820170109356014,2.75,72.4,3.364864864864865,5.443037974683544
2018,San José State,0.133,0.073,0.059,0.296551724137931,0.26936026936026936,1.2753605081808692,,,1.1964701161676723,4.863636363636363,0.3871829105473965,3.076923076923077,71.0,3.7111111111111112,5.814102564102564
2018,SMU,0.166,0.117,0.05,0.3630952380952381,0.31186440677966104,1.397137206244641,,,1.2553209385391688,5.2885906040268456,0.4263959390862944,3.3896103896103895,70.3,3.9058823529411764,5.876712328767123
2018,South Alabama,0.145,0.088,0.056,0.368,0.2918454935622318,1.2444099100182966,,,1.364617164243612,5.092307692307692,0.5664652567975831,3.283582089552239,70.7,4.658536585365853,5.328125
2018,South Carolina,0.149,0.102,0.047,0.4297082228116711,0.359504132231405,1.2233776896300215,,,1.0497185007366863,5.692857142857143,0.4730238393977415,3.586206896551724,70.8,3.505050505050505,6.397163120567376
2018,Southern Miss,0.169,0.112,0.056,0.3486238532110092,0.34296028880866425,1.2244968797029268,,,1.1845504049131546,5.7615384615384615,0.43658210947930576,3.013333333333333,70.6,2.6607142857142856,4.753846153846154
2018,South Florida,0.166,0.108,0.058,0.44567627494456763,0.34317343173431736,1.2434017698069135,,,1.321639768967612,5.355828220858895,0.5166093928980527,3.0,69.6,3.5058823529411764,5.460122699386503
2018,Stanford,0.17,0.093,0.077,0.36231884057971014,0.3333333333333333,1.241125281338073,,,1.1370700834662284,5.129032258064516,0.4339622641509434,3.7142857142857144,69.5,2.7325581395348837,6.126666666666667
2018,Syracuse,0.162,0.11,0.052,0.4656964656964657,0.3727598566308244,1.0987176433428312,,,1.2253481917906008,5.368715083798882,0.5005202913631633,3.9217391304347826,65.3,3.25609756097561,4.807909604519774
2018,TCU,0.16,0.1,0.06,0.4315068493150685,0.26785714285714285,1.071243197518364,,,1.2458194084858767,5.512987012987013,0.5159010600706714,2.6842105263157894,69.9,3.3866666666666667,5.31875
2018,Temple,0.17,0.103,0.067,0.42452830188679247,0.34798534798534797,1.2526223224146475,,,1.2290592111895524,5.825503355704698,0.48847926267281105,3.6263736263736264,70.1,3.2,5.914634146341464
2018,Tennessee,0.147,0.1,0.047,0.37888198757763975,0.33636363636363636,1.2957866828276199,,,1.0963026630850856,4.928,0.5227272727272727,3.4754098360655736,71.1,3.8378378378378377,5.530769230769231
