season,conference,team,offense,defense
2025,ACC,Miami,"{'overall': 0.22, 'passing': 0.44, 'rushing': 0.1, 'firstDown': 0.07, 'secondDown': 0.27, 'thirdDown': 0.56, 'cumulative': {'total': 239.4, 'passing': 219.63, 'rushing': 56.3}}","{'overall': 0.03, 'passing': 0.13, 'rushing': -0.01, 'firstDown': -0.16, 'secondDown': 0.13, 'thirdDown': 0.23, 'cumulative': {'total': 34.7, 'passing': 728.6, 'rushing': -5}}"
2025,Mid-American,Miami (OH),"{'overall': 0.1, 'passing': 0.18, 'rushing': 0.07, 'firstDown': 0, 'secondDown': 0.12, 'thirdDown': 0.32, 'cumulative': {'total': 87.2, 'passing': 69.67, 'rushing': 32.1}}","{'overall': 0.09, 'passing': 0.19, 'rushing': 0.05, 'firstDown': -0.05, 'secondDown': 0.01, 'thirdDown': 0.57, 'cumulative': {'total': 80.8, 'passing': 849.7, 'rushing': 23.3}}"
2025,Big Ten,Michigan,"{'overall': 0.2, 'passing': 0.2, 'rushing': 0.24, 'firstDown': 0.13, 'secondDown': 0.16, 'thirdDown': 0.49, 'cumulative': {'total': 169.7, 'passing': 72.96, 'rushing': 114.2}}","{'overall': 0.11, 'passing': 0.22, 'rushing': 0.04, 'firstDown': -0.06, 'secondDown': 0.06, 'thirdDown': 0.42, 'cumulative': {'total': 97.6, 'passing': 980.8, 'rushing': 17.8}}"
2025,Big Ten,Michigan State,"{'overall': 0.13, 'passing': 0.24, 'rushing': 0.07, 'firstDown': 0, 'secondDown': 0.19, 'thirdDown': 0.38, 'cumulative': {'total': 102.1, 'passing': 95.48, 'rushing': 25.6}}","{'overall': 0.2, 'passing': 0.3, 'rushing': 0.16, 'firstDown': 0.07, 'secondDown': 0.21, 'thirdDown': 0.52, 'cumulative': {'total': 153.6, 'passing': 1133.6, 'rushing': 59.4}}"
2025,Conference USA,Middle Tennessee,"{'overall': 0.14, 'passing': 0.19, 'rushing': 0.07, 'firstDown': 0.02, 'secondDown': 0.19, 'thirdDown': 0.39, 'cumulative': {'total': 119.3, 'passing': 98.51, 'rushing': 21.9}}","{'overall': 0.21, 'passing': 0.41, 'rushing': 0.03, 'firstDown': 0.15, 'secondDown': 0.05, 'thirdDown': 0.58, 'cumulative': {'total': 168.9, 'passing': 1562.3, 'rushing': 13.7}}"
2025,Big Ten,Minnesota,"{'overall': 0.11, 'passing': 0.2, 'rushing': 0.03, 'firstDown': 0.02, 'secondDown': 0.04, 'thirdDown': 0.47, 'cumulative': {'total': 79, 'passing': 79.06, 'rushing': 9}}","{'overall': 0.18, 'passing': 0.25, 'rushing': 0.11, 'firstDown': 0.01, 'secondDown': 0.17, 'thirdDown': 0.58, 'cumulative': {'total': 130, 'passing': 941.1, 'rushing': 39.7}}"
2025,SEC,Mississippi State,"{'overall': 0.15, 'passing': 0.2, 'rushing': 0.14, 'firstDown': -0.06, 'secondDown': 0.19, 'thirdDown': 0.59, 'cumulative': {'total': 144, 'passing': 86.67, 'rushing': 70.7}}","{'overall': 0.2, 'passing': 0.28, 'rushing': 0.14, 'firstDown': 0.06, 'secondDown': 0.15, 'thirdDown': 0.6, 'cumulative': {'total': 184.5, 'passing': 1147.1, 'rushing': 68.6}}"
2025,SEC,Missouri,"{'overall': 0.21, 'passing': 0.2, 'rushing': 0.24, 'firstDown': 0.04, 'secondDown': 0.25, 'thirdDown': 0.51, 'cumulative': {'total': 196, 'passing': 77.91, 'rushing': 124.8}}","{'overall': 0.03, 'passing': 0.05, 'rushing': 0.03, 'firstDown': -0.17, 'secondDown': 0, 'thirdDown': 0.45, 'cumulative': {'total': 20.4, 'passing': 213.2, 'rushing': 12.3}}"
2025,Conference USA,Missouri State,"{'overall': 0.17, 'passing': 0.32, 'rushing': 0.03, 'firstDown': 0.08, 'secondDown': 0.1, 'thirdDown': 0.44, 'cumulative': {'total': 147.2, 'passing': 152.62, 'rushing': 11.9}}","{'overall': 0.24, 'passing': 0.33, 'rushing': 0.19, 'firstDown': 0.12, 'secondDown': 0.17, 'thirdDown': 0.59, 'cumulative': {'total': 207.1, 'passing': 1397.2, 'rushing': 76.2}}"
2025,American Athletic,Navy,"{'overall': 0.3, 'passing': 0.45, 'rushing': 0.29, 'firstDown': 0.13, 'secondDown': 0.23, 'thirdDown': 0.73, 'cumulative': {'total': 249.4, 'passing': 82.85, 'rushing': 183.3}}","{'overall': 0.21, 'passing': 0.36, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.14, 'thirdDown': 0.49, 'cumulative': {'total': 174.8, 'passing': 1401.4, 'rushing': 51}}"
2025,ACC,NC State,"{'overall': 0.24, 'passing': 0.35, 'rushing': 0.16, 'firstDown': 0.04, 'secondDown': 0.3, 'thirdDown': 0.63, 'cumulative': {'total': 205.2, 'passing': 150.33, 'rushing': 62.4}}","{'overall': 0.19, 'passing': 0.27, 'rushing': 0.12, 'firstDown': 0.03, 'secondDown': 0.09, 'thirdDown': 0.77, 'cumulative': {'total': 170.3, 'passing': 1319.5, 'rushing': 45.8}}"
2025,Big Ten,Nebraska,"{'overall': 0.18, 'passing': 0.24, 'rushing': 0.15, 'firstDown': 0.07, 'secondDown': 0.14, 'thirdDown': 0.66, 'cumulative': {'total': 153.2, 'passing': 98.71, 'rushing': 64}}","{'overall': 0.19, 'passing': 0.16, 'rushing': 0.24, 'firstDown': 0.05, 'secondDown': 0.14, 'thirdDown': 0.5, 'cumulative': {'total': 151.2, 'passing': 543.7, 'rushing': 106.4}}"
2025,Mountain West,Nevada,"{'overall': 0.03, 'passing': -0.01, 'rushing': 0.08, 'firstDown': 0.01, 'secondDown': -0.02, 'thirdDown': 0.22, 'cumulative': {'total': 24.5, 'passing': -3.65, 'rushing': 33.6}}","{'overall': 0.19, 'passing': 0.2, 'rushing': 0.19, 'firstDown': 0.11, 'secondDown': 0.06, 'thirdDown': 0.57, 'cumulative': {'total': 147.7, 'passing': 744.1, 'rushing': 77.3}}"
2025,Mountain West,New Mexico,"{'overall': 0.18, 'passing': 0.26, 'rushing': 0.15, 'firstDown': 0, 'secondDown': 0.1, 'thirdDown': 0.56, 'cumulative': {'total': 142.5, 'passing': 94.23, 'rushing': 60}}","{'overall': 0.11, 'passing': 0.24, 'rushing': 0.04, 'firstDown': -0.06, 'secondDown': 0.05, 'thirdDown': 0.5, 'cumulative': {'total': 91.1, 'passing': 993.3, 'rushing': 15.9}}"
2025,Conference USA,New Mexico State,"{'overall': 0.03, 'passing': 0.13, 'rushing': -0.08, 'firstDown': -0.16, 'secondDown': -0.05, 'thirdDown': 0.5, 'cumulative': {'total': 27.2, 'passing': 68.01, 'rushing': -26.4}}","{'overall': 0.1, 'passing': 0.25, 'rushing': 0, 'firstDown': -0.01, 'secondDown': 0.08, 'thirdDown': 0.38, 'cumulative': {'total': 89, 'passing': 1061.4, 'rushing': 0.8}}"
2025,ACC,North Carolina,"{'overall': 0.06, 'passing': 0.18, 'rushing': -0.02, 'firstDown': -0.08, 'secondDown': -0.04, 'thirdDown': 0.4, 'cumulative': {'total': 43.6, 'passing': 65.5, 'rushing': -6.4}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.1, 'firstDown': -0.03, 'secondDown': 0.04, 'thirdDown': 0.5, 'cumulative': {'total': 122.6, 'passing': 771.9, 'rushing': 38.9}}"
2025,Mid-American,Northern Illinois,"{'overall': 0.05, 'passing': 0, 'rushing': 0.12, 'firstDown': -0.12, 'secondDown': -0.06, 'thirdDown': 0.33, 'cumulative': {'total': 35, 'passing': 0.01, 'rushing': 56.3}}","{'overall': 0.19, 'passing': 0.2, 'rushing': 0.16, 'firstDown': -0.01, 'secondDown': 0.21, 'thirdDown': 0.54, 'cumulative': {'total': 150.2, 'passing': 657.8, 'rushing': 76.2}}"
2025,American Athletic,North Texas,"{'overall': 0.35, 'passing': 0.45, 'rushing': 0.29, 'firstDown': 0.2, 'secondDown': 0.37, 'thirdDown': 0.67, 'cumulative': {'total': 356.7, 'passing': 224.87, 'rushing': 149.1}}","{'overall': 0.16, 'passing': 0.17, 'rushing': 0.18, 'firstDown': -0.07, 'secondDown': 0.13, 'thirdDown': 0.51, 'cumulative': {'total': 165.1, 'passing': 677.1, 'rushing': 105.2}}"
2025,Big Ten,Northwestern,"{'overall': 0.15, 'passing': 0.2, 'rushing': 0.14, 'firstDown': -0.03, 'secondDown': 0.06, 'thirdDown': 0.58, 'cumulative': {'total': 123.6, 'passing': 77.32, 'rushing': 62.5}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.17, 'firstDown': 0.1, 'secondDown': 0.1, 'thirdDown': 0.55, 'cumulative': {'total': 132.1, 'passing': 850.9, 'rushing': 67.1}}"
2025,FBS Independents,Notre Dame,"{'overall': 0.33, 'passing': 0.44, 'rushing': 0.24, 'firstDown': 0.18, 'secondDown': 0.29, 'thirdDown': 0.82, 'cumulative': {'total': 255.1, 'passing': 147.82, 'rushing': 99.1}}","{'overall': 0.02, 'passing': 0.05, 'rushing': 0.04, 'firstDown': -0.23, 'secondDown': 0.12, 'thirdDown': 0.41, 'cumulative': {'total': 18.9, 'passing': 226.9, 'rushing': 13.2}}"
2025,Mid-American,Ohio,"{'overall': 0.21, 'passing': 0.27, 'rushing': 0.21, 'firstDown': 0.03, 'secondDown': 0.28, 'thirdDown': 0.51, 'cumulative': {'total': 182.7, 'passing': 89.03, 'rushing': 112.1}}","{'overall': 0.12, 'passing': 0.21, 'rushing': 0.08, 'firstDown': 0.02, 'secondDown': 0.11, 'thirdDown': 0.31, 'cumulative': {'total': 100.5, 'passing': 797.6, 'rushing': 32.6}}"
2025,Big Ten,Ohio State,"{'overall': 0.33, 'passing': 0.55, 'rushing': 0.14, 'firstDown': 0.2, 'secondDown': 0.25, 'thirdDown': 0.77, 'cumulative': {'total': 289.9, 'passing': 234.07, 'rushing': 62.7}}","{'overall': -0.01, 'passing': 0.06, 'rushing': -0.07, 'firstDown': -0.13, 'secondDown': -0.07, 'thirdDown': 0.29, 'cumulative': {'total': -10.5, 'passing': 236.8, 'rushing': -26.2}}"
2025,SEC,Oklahoma,"{'overall': 0.11, 'passing': 0.2, 'rushing': 0.03, 'firstDown': -0.04, 'secondDown': 0.04, 'thirdDown': 0.48, 'cumulative': {'total': 93.6, 'passing': 90.94, 'rushing': 10.3}}","{'overall': -0.02, 'passing': 0.08, 'rushing': -0.08, 'firstDown': -0.26, 'secondDown': 0.05, 'thirdDown': 0.3, 'cumulative': {'total': -13.1, 'passing': 333.3, 'rushing': -31.1}}"
2025,Big 12,Oklahoma State,"{'overall': -0.01, 'passing': 0.04, 'rushing': -0.05, 'firstDown': -0.19, 'secondDown': -0.17, 'thirdDown': 0.47, 'cumulative': {'total': -9.1, 'passing': 13.6, 'rushing': -20.6}}","{'overall': 0.26, 'passing': 0.45, 'rushing': 0.13, 'firstDown': 0.12, 'secondDown': 0.17, 'thirdDown': 0.56, 'cumulative': {'total': 210.2, 'passing': 1606.8, 'rushing': 55.3}}"
2025,Sun Belt,Old Dominion,"{'overall': 0.24, 'passing': 0.37, 'rushing': 0.16, 'firstDown': 0.18, 'secondDown': 0.22, 'thirdDown': 0.53, 'cumulative': {'total': 211.9, 'passing': 129.1, 'rushing': 87}}","{'overall': 0.02, 'passing': 0.08, 'rushing': 0, 'firstDown': -0.15, 'secondDown': 0.08, 'thirdDown': 0.34, 'cumulative': {'total': 16.8, 'passing': 348.9, 'rushing': -1.6}}"
2025,SEC,Ole Miss,"{'overall': 0.31, 'passing': 0.46, 'rushing': 0.16, 'firstDown': 0.11, 'secondDown': 0.39, 'thirdDown': 0.59, 'cumulative': {'total': 339.3, 'passing': 248.32, 'rushing': 89.5}}","{'overall': 0.11, 'passing': 0.11, 'rushing': 0.16, 'firstDown': -0.03, 'secondDown': 0.14, 'thirdDown': 0.4, 'cumulative': {'total': 110.3, 'passing': 551.1, 'rushing': 80.3}}"
2025,Big Ten,Oregon,"{'overall': 0.3, 'passing': 0.4, 'rushing': 0.24, 'firstDown': 0.17, 'secondDown': 0.22, 'thirdDown': 0.72, 'cumulative': {'total': 297.6, 'passing': 180.39, 'rushing': 123.5}}","{'overall': 0.04, 'passing': 0.1, 'rushing': 0.06, 'firstDown': -0.19, 'secondDown': -0.01, 'thirdDown': 0.43, 'cumulative': {'total': 38.2, 'passing': 454.7, 'rushing': 30.5}}"
2025,Pac-12,Oregon State,"{'overall': 0.06, 'passing': 0.12, 'rushing': 0.02, 'firstDown': 0.02, 'secondDown': 0.03, 'thirdDown': 0.36, 'cumulative': {'total': 53.1, 'passing': 56.67, 'rushing': 6.9}}","{'overall': 0.18, 'passing': 0.31, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.3, 'thirdDown': 0.45, 'cumulative': {'total': 139.8, 'passing': 1111.1, 'rushing': 36.3}}"
2025,Big Ten,Penn State,"{'overall': 0.23, 'passing': 0.29, 'rushing': 0.21, 'firstDown': 0.18, 'secondDown': 0.09, 'thirdDown': 0.51, 'cumulative': {'total': 184.8, 'passing': 100.55, 'rushing': 92.9}}","{'overall': 0.1, 'passing': 0.16, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': 0.06, 'thirdDown': 0.49, 'cumulative': {'total': 83.7, 'passing': 626, 'rushing': 41.3}}"
2025,ACC,Pittsburgh,"{'overall': 0.17, 'passing': 0.31, 'rushing': 0.06, 'firstDown': 0.01, 'secondDown': 0.18, 'thirdDown': 0.46, 'cumulative': {'total': 155.1, 'passing': 151.69, 'rushing': 22.9}}","{'overall': 0.07, 'passing': 0.22, 'rushing': -0.07, 'firstDown': -0.08, 'secondDown': 0.09, 'thirdDown': 0.32, 'cumulative': {'total': 61.8, 'passing': 981.7, 'rushing': -28.4}}"
2025,Big Ten,Purdue,"{'overall': 0.1, 'passing': 0.12, 'rushing': 0.12, 'firstDown': -0.11, 'secondDown': 0.11, 'thirdDown': 0.48, 'cumulative': {'total': 76.4, 'passing': 49.27, 'rushing': 44.9}}","{'overall': 0.27, 'passing': 0.43, 'rushing': 0.18, 'firstDown': 0.21, 'secondDown': 0.31, 'thirdDown': 0.35, 'cumulative': {'total': 205, 'passing': 1379, 'rushing': 76.1}}"
2025,American Athletic,Rice,"{'overall': 0.04, 'passing': 0.08, 'rushing': 0.03, 'firstDown': -0.09, 'secondDown': -0.05, 'thirdDown': 0.32, 'cumulative': {'total': 31.6, 'passing': 18.1, 'rushing': 20.6}}","{'overall': 0.24, 'passing': 0.36, 'rushing': 0.16, 'firstDown': 0.1, 'secondDown': 0.17, 'thirdDown': 0.57, 'cumulative': {'total': 205.3, 'passing': 1443, 'rushing': 69.2}}"
2025,Big Ten,Rutgers,"{'overall': 0.21, 'passing': 0.35, 'rushing': 0.08, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.52, 'cumulative': {'total': 183.5, 'passing': 149.03, 'rushing': 35.5}}","{'overall': 0.31, 'passing': 0.42, 'rushing': 0.27, 'firstDown': 0.18, 'secondDown': 0.37, 'thirdDown': 0.61, 'cumulative': {'total': 219.8, 'passing': 1405.6, 'rushing': 100.8}}"
2025,Conference USA,Sam Houston,"{'overall': 0, 'passing': -0.02, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': -0.01, 'thirdDown': 0.14, 'cumulative': {'total': 0.8, 'passing': -8.82, 'rushing': 22.8}}","{'overall': 0.24, 'passing': 0.37, 'rushing': 0.18, 'firstDown': 0.2, 'secondDown': 0.22, 'thirdDown': 0.43, 'cumulative': {'total': 193.4, 'passing': 1418.2, 'rushing': 74.5}}"
2025,Mountain West,San Diego State,"{'overall': 0.12, 'passing': 0.08, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.1, 'thirdDown': 0.23, 'cumulative': {'total': 102, 'passing': 24.88, 'rushing': 84.4}}","{'overall': -0.02, 'passing': -0.05, 'rushing': 0.05, 'firstDown': -0.17, 'secondDown': -0.05, 'thirdDown': 0.29, 'cumulative': {'total': -16.1, 'passing': -222.3, 'rushing': 22.8}}"
2025,Mountain West,San José State,"{'overall': 0.17, 'passing': 0.22, 'rushing': 0.13, 'firstDown': 0.09, 'secondDown': 0.1, 'thirdDown': 0.68, 'cumulative': {'total': 139.8, 'passing': 104.99, 'rushing': 39.9}}","{'overall': 0.2, 'passing': 0.35, 'rushing': 0.11, 'firstDown': -0.01, 'secondDown': 0.2, 'thirdDown': 0.46, 'cumulative': {'total': 168.4, 'passing': 1259.3, 'rushing': 48.2}}"
2025,ACC,SMU,"{'overall': 0.25, 'passing': 0.41, 'rushing': 0.14, 'firstDown': 0.13, 'secondDown': 0.19, 'thirdDown': 0.58, 'cumulative': {'total': 214.1, 'passing': 188.94, 'rushing': 54.3}}","{'overall': 0.03, 'passing': 0.17, 'rushing': -0.05, 'firstDown': -0.11, 'secondDown': 0.1, 'thirdDown': 0.28, 'cumulative': {'total': 32.2, 'passing': 952.9, 'rushing': -21.9}}"
2025,Sun Belt,South Alabama,"{'overall': 0.16, 'passing': 0.21, 'rushing': 0.15, 'firstDown': 0.09, 'secondDown': 0.15, 'thirdDown': 0.44, 'cumulative': {'total': 138.2, 'passing': 70.09, 'rushing': 76.5}}","{'overall': 0.24, 'passing': 0.34, 'rushing': 0.19, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.56, 'cumulative': {'total': 192.1, 'passing': 1179.3, 'rushing': 82.1}}"
2025,SEC,South Carolina,"{'overall': 0.1, 'passing': 0.18, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.07, 'thirdDown': 0.38, 'cumulative': {'total': 79.1, 'passing': 65.21, 'rushing': 38.8}}","{'overall': 0.08, 'passing': 0.24, 'rushing': -0.06, 'firstDown': -0.02, 'secondDown': 0.05, 'thirdDown': 0.29, 'cumulative': {'total': 63.8, 'passing': 910.6, 'rushing': -24.1}}"
2025,Sun Belt,Southern Miss,"{'overall': 0.16, 'passing': 0.24, 'rushing': 0.1, 'firstDown': -0.05, 'secondDown': 0.24, 'thirdDown': 0.49, 'cumulative': {'total': 147.4, 'passing': 112.12, 'rushing': 45.2}}","{'overall': 0.12, 'passing': 0.14, 'rushing': 0.15, 'firstDown': -0.08, 'secondDown': 0.03, 'thirdDown': 0.62, 'cumulative': {'total': 112.1, 'passing': 602.2, 'rushing': 78.3}}"
2025,American Athletic,South Florida,"{'overall': 0.3, 'passing': 0.44, 'rushing': 0.2, 'firstDown': 0.17, 'secondDown': 0.23, 'thirdDown': 0.67, 'cumulative': {'total': 274.8, 'passing': 186.36, 'rushing': 98.3}}","{'overall': 0.08, 'passing': 0.17, 'rushing': 0.03, 'firstDown': -0.13, 'secondDown': 0.06, 'thirdDown': 0.57, 'cumulative': {'total': 78.7, 'passing': 848.9, 'rushing': 12.5}}"
2025,ACC,Stanford,"{'overall': 0.06, 'passing': 0.19, 'rushing': -0.02, 'firstDown': -0.11, 'secondDown': 0, 'thirdDown': 0.4, 'cumulative': {'total': 50.3, 'passing': 77.88, 'rushing': -7.2}}","{'overall': 0.18, 'passing': 0.35, 'rushing': -0.01, 'firstDown': 0.01, 'secondDown': 0.14, 'thirdDown': 0.58, 'cumulative': {'total': 148.2, 'passing': 1619.6, 'rushing': -3.2}}"
2025,ACC,Syracuse,"{'overall': 0.05, 'passing': 0.11, 'rushing': 0.02, 'firstDown': -0.08, 'secondDown': 0.15, 'thirdDown': 0.23, 'cumulative': {'total': 44.1, 'passing': 46.36, 'rushing': 10.1}}","{'overall': 0.27, 'passing': 0.4, 'rushing': 0.15, 'firstDown': 0.16, 'secondDown': 0.19, 'thirdDown': 0.62, 'cumulative': {'total': 209.8, 'passing': 1595.7, 'rushing': 56.9}}"
2025,Big 12,TCU,"{'overall': 0.2, 'passing': 0.37, 'rushing': 0.06, 'firstDown': -0.03, 'secondDown': 0.14, 'thirdDown': 0.8, 'cumulative': {'total': 179.3, 'passing': 174.58, 'rushing': 24.6}}","{'overall': 0.14, 'passing': 0.32, 'rushing': 0.03, 'firstDown': 0, 'secondDown': 0.02, 'thirdDown': 0.58, 'cumulative': {'total': 127.1, 'passing': 1413.9, 'rushing': 13}}"
2025,American Athletic,Temple,"{'overall': 0.18, 'passing': 0.34, 'rushing': 0.05, 'firstDown': 0.04, 'secondDown': 0.2, 'thirdDown': 0.37, 'cumulative': {'total': 128.3, 'passing': 114.67, 'rushing': 18.7}}","{'overall': 0.26, 'passing': 0.35, 'rushing': 0.21, 'firstDown': 0.03, 'secondDown': 0.3, 'thirdDown': 0.51, 'cumulative': {'total': 191.8, 'passing': 1043.4, 'rushing': 93.3}}"
2025,SEC,Tennessee,"{'overall': 0.32, 'passing': 0.41, 'rushing': 0.24, 'firstDown': 0.15, 'secondDown': 0.3, 'thirdDown': 0.75, 'cumulative': {'total': 297.7, 'passing': 182.66, 'rushing': 111.5}}","{'overall': 0.15, 'passing': 0.2, 'rushing': 0.1, 'firstDown': -0.03, 'secondDown': 0.23, 'thirdDown': 0.43, 'cumulative': {'total': 135.8, 'passing': 921, 'rushing': 46.1}}"
2025,SEC,Texas,"{'overall': 0.18, 'passing': 0.3, 'rushing': 0.07, 'firstDown': 0, 'secondDown': 0.27, 'thirdDown': 0.5, 'cumulative': {'total': 150.6, 'passing': 130.34, 'rushing': 27.6}}","{'overall': 0.1, 'passing': 0.18, 'rushing': 0.02, 'firstDown': 0.02, 'secondDown': 0.05, 'thirdDown': 0.37, 'cumulative': {'total': 87.7, 'passing': 896.9, 'rushing': 8.1}}"
2025,SEC,Texas A&M,"{'overall': 0.23, 'passing': 0.37, 'rushing': 0.16, 'firstDown': 0.11, 'secondDown': 0.26, 'thirdDown': 0.41, 'cumulative': {'total': 211.4, 'passing': 153.18, 'rushing': 75.8}}","{'overall': 0.12, 'passing': 0.1, 'rushing': 0.13, 'firstDown': -0.03, 'secondDown': 0.21, 'thirdDown': 0.27, 'cumulative': {'total': 93.4, 'passing': 427.4, 'rushing': 49.2}}"
2025,Sun Belt,Texas State,"{'overall': 0.31, 'passing': 0.4, 'rushing': 0.26, 'firstDown': 0.13, 'secondDown': 0.38, 'thirdDown': 0.65, 'cumulative': {'total': 300.4, 'passing': 159.38, 'rushing': 142.7}}","{'overall': 0.16, 'passing': 0.25, 'rushing': 0.08, 'firstDown': 0.08, 'secondDown': 0.15, 'thirdDown': 0.37, 'cumulative': {'total': 149.5, 'passing': 1084.7, 'rushing': 42.2}}"
2025,Big 12,Texas Tech,"{'overall': 0.25, 'passing': 0.39, 'rushing': 0.15, 'firstDown': 0.08, 'secondDown': 0.1, 'thirdDown': 0.85, 'cumulative': {'total': 256, 'passing': 195.18, 'rushing': 80.2}}","{'overall': -0.07, 'passing': 0.02, 'rushing': -0.14, 'firstDown': -0.3, 'secondDown': -0.09, 'thirdDown': 0.34, 'cumulative': {'total': -60.7, 'passing': 127.3, 'rushing': -59}}"
2025,Mid-American,Toledo,"{'overall': 0.2, 'passing': 0.33, 'rushing': 0.12, 'firstDown': 0.16, 'secondDown': 0.17, 'thirdDown': 0.52, 'cumulative': {'total': 178.3, 'passing': 134.87, 'rushing': 56.4}}","{'overall': -0.08, 'passing': -0.08, 'rushing': -0.03, 'firstDown': -0.18, 'secondDown': -0.03, 'thirdDown': 0.16, 'cumulative': {'total': -64.2, 'passing': -291.6, 'rushing': -12}}"
2025,Sun Belt,Troy,"{'overall': 0.08, 'passing': 0.16, 'rushing': 0, 'firstDown': -0.07, 'secondDown': -0.06, 'thirdDown': 0.49, 'cumulative': {'total': 76.1, 'passing': 74.33, 'rushing': 2.1}}","{'overall': 0.11, 'passing': 0.16, 'rushing': 0.09, 'firstDown': 0.01, 'secondDown': 0.09, 'thirdDown': 0.39, 'cumulative': {'total': 105.8, 'passing': 667.9, 'rushing': 47.4}}"
2025,American Athletic,Tulane,"{'overall': 0.2, 'passing': 0.38, 'rushing': 0.09, 'firstDown': 0.17, 'secondDown': 0.08, 'thirdDown': 0.5, 'cumulative': {'total': 194.3, 'passing': 162.61, 'rushing': 43.5}}","{'overall': 0.15, 'passing': 0.25, 'rushing': 0.09, 'firstDown': 0.04, 'secondDown': 0.08, 'thirdDown': 0.53, 'cumulative': {'total': 146.2, 'passing': 1264.1, 'rushing': 39}}"
2025,American Athletic,Tulsa,"{'overall': 0.11, 'passing': 0.15, 'rushing': 0.06, 'firstDown': -0.02, 'secondDown': 0.03, 'thirdDown': 0.47, 'cumulative': {'total': 106, 'passing': 65.82, 'rushing': 27.2}}","{'overall': 0.15, 'passing': 0.28, 'rushing': 0.07, 'firstDown': 0.05, 'secondDown': 0.06, 'thirdDown': 0.5, 'cumulative': {'total': 136.7, 'passing': 1085.7, 'rushing': 34.4}}"
2025,American Athletic,UAB,"{'overall': 0.18, 'passing': 0.26, 'rushing': 0.15, 'firstDown': -0.02, 'secondDown': 0.11, 'thirdDown': 0.71, 'cumulative': {'total': 146.9, 'passing': 115.72, 'rushing': 52.5}}","{'overall': 0.32, 'passing': 0.49, 'rushing': 0.21, 'firstDown': 0.18, 'secondDown': 0.26, 'thirdDown': 0.82, 'cumulative': {'total': 238.8, 'passing': 1391.7, 'rushing': 96}}"
2025,Big 12,UCF,"{'overall': 0.15, 'passing': 0.19, 'rushing': 0.14, 'firstDown': 0, 'secondDown': 0.14, 'thirdDown': 0.39, 'cumulative': {'total': 118.6, 'passing': 76.18, 'rushing': 51.2}}","{'overall': 0.11, 'passing': 0.14, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.02, 'thirdDown': 0.35, 'cumulative': {'total': 91, 'passing': 473.6, 'rushing': 54.6}}"
2025,Big Ten,UCLA,"{'overall': 0.12, 'passing': 0.1, 'rushing': 0.19, 'firstDown': -0.04, 'secondDown': 0.14, 'thirdDown': 0.4, 'cumulative': {'total': 86.5, 'passing': 39.6, 'rushing': 66}}","{'overall': 0.26, 'passing': 0.34, 'rushing': 0.24, 'firstDown': 0.05, 'secondDown': 0.24, 'thirdDown': 0.77, 'cumulative': {'total': 203.8, 'passing': 1138.5, 'rushing': 103.8}}"
2025,FBS Independents,UConn,"{'overall': 0.31, 'passing': 0.43, 'rushing': 0.21, 'firstDown': 0.12, 'secondDown': 0.27, 'thirdDown': 0.69, 'cumulative': {'total': 268.8, 'passing': 199.23, 'rushing': 82.9}}","{'overall': 0.21, 'passing': 0.25, 'rushing': 0.19, 'firstDown': 0.09, 'secondDown': 0.2, 'thirdDown': 0.37, 'cumulative': {'total': 196.6, 'passing': 1052.1, 'rushing': 99}}"
2025,Sun Belt,UL Monroe,"{'overall': 0.08, 'passing': 0.19, 'rushing': 0.05, 'firstDown': -0.04, 'secondDown': 0.14, 'thirdDown': 0.32, 'cumulative': {'total': 58.9, 'passing': 58.2, 'rushing': 19.2}}","{'overall': 0.19, 'passing': 0.32, 'rushing': 0.08, 'firstDown': 0, 'secondDown': 0.14, 'thirdDown': 0.57, 'cumulative': {'total': 153.5, 'passing': 1196.5, 'rushing': 35.5}}"
2025,Mountain West,UNLV,"{'overall': 0.3, 'passing': 0.36, 'rushing': 0.26, 'firstDown': 0.17, 'secondDown': 0.27, 'thirdDown': 0.67, 'cumulative': {'total': 276.1, 'passing': 156.8, 'rushing': 122.1}}","{'overall': 0.21, 'passing': 0.25, 'rushing': 0.22, 'firstDown': 0.14, 'secondDown': 0.14, 'thirdDown': 0.4, 'cumulative': {'total': 197.9, 'passing': 1174.4, 'rushing': 96.9}}"
2025,Big Ten,USC,"{'overall': 0.34, 'passing': 0.53, 'rushing': 0.21, 'firstDown': 0.2, 'secondDown': 0.2, 'thirdDown': 0.97, 'cumulative': {'total': 289.8, 'passing': 218.17, 'rushing': 88.1}}","{'overall': 0.15, 'passing': 0.17, 'rushing': 0.13, 'firstDown': -0.07, 'secondDown': 0.27, 'thirdDown': 0.44, 'cumulative': {'total': 121.1, 'passing': 687.5, 'rushing': 50.9}}"
