season,conference,team,offense,defense
2022,American Athletic,Houston,"{'overall': 0.31, 'passing': 0.48, 'rushing': 0.15, 'firstDown': 0.14, 'secondDown': 0.28, 'thirdDown': 0.68, 'cumulative': {'total': 280.4, 'passing': 240.77, 'rushing': 57.4}}","{'overall': 0.2, 'passing': 0.3, 'rushing': 0.11, 'firstDown': -0.05, 'secondDown': 0.3, 'thirdDown': 0.53, 'cumulative': {'total': 183.8, 'passing': 1478.5, 'rushing': 45.8}}"
2022,Big Ten,Illinois,"{'overall': 0.14, 'passing': 0.26, 'rushing': 0.06, 'firstDown': 0.06, 'secondDown': 0.16, 'thirdDown': 0.31, 'cumulative': {'total': 126.6, 'passing': 104.34, 'rushing': 29.2}}","{'overall': -0.04, 'passing': 0.07, 'rushing': -0.06, 'firstDown': -0.23, 'secondDown': 0, 'thirdDown': 0.26, 'cumulative': {'total': -30.3, 'passing': 290.1, 'rushing': -22.9}}"
2022,Big Ten,Indiana,"{'overall': 0.07, 'passing': 0.06, 'rushing': 0.11, 'firstDown': -0.04, 'secondDown': 0.03, 'thirdDown': 0.38, 'cumulative': {'total': 60.3, 'passing': 31.81, 'rushing': 40.4}}","{'overall': 0.19, 'passing': 0.43, 'rushing': 0.02, 'firstDown': 0.14, 'secondDown': 0.16, 'thirdDown': 0.45, 'cumulative': {'total': 174.5, 'passing': 1769.7, 'rushing': 9.9}}"
2022,Big Ten,Iowa,"{'overall': -0.02, 'passing': 0.05, 'rushing': -0.08, 'firstDown': -0.1, 'secondDown': -0.02, 'thirdDown': 0.15, 'cumulative': {'total': -15.4, 'passing': 17.98, 'rushing': -29}}","{'overall': -0.04, 'passing': 0.03, 'rushing': -0.04, 'firstDown': -0.16, 'secondDown': -0.1, 'thirdDown': 0.09, 'cumulative': {'total': -38.2, 'passing': 113.4, 'rushing': -19.8}}"
2022,Big 12,Iowa State,"{'overall': 0.09, 'passing': 0.23, 'rushing': -0.05, 'firstDown': -0.08, 'secondDown': 0.02, 'thirdDown': 0.46, 'cumulative': {'total': 76.7, 'passing': 113.62, 'rushing': -18.3}}","{'overall': 0.09, 'passing': 0.25, 'rushing': -0.02, 'firstDown': -0.01, 'secondDown': 0.07, 'thirdDown': 0.27, 'cumulative': {'total': 65.5, 'passing': 823.5, 'rushing': -7.7}}"
2022,Sun Belt,James Madison,"{'overall': 0.18, 'passing': 0.45, 'rushing': 0.05, 'firstDown': 0.06, 'secondDown': 0.28, 'thirdDown': 0.46, 'cumulative': {'total': 148.4, 'passing': 151.55, 'rushing': 23.7}}","{'overall': 0.01, 'passing': 0.16, 'rushing': -0.09, 'firstDown': -0.19, 'secondDown': -0.05, 'thirdDown': 0.4, 'cumulative': {'total': 4.7, 'passing': 550.9, 'rushing': -28}}"
2022,Big 12,Kansas,"{'overall': 0.34, 'passing': 0.53, 'rushing': 0.19, 'firstDown': 0.09, 'secondDown': 0.38, 'thirdDown': 0.87, 'cumulative': {'total': 276.1, 'passing': 204.85, 'rushing': 83.9}}","{'overall': 0.27, 'passing': 0.34, 'rushing': 0.26, 'firstDown': 0.08, 'secondDown': 0.27, 'thirdDown': 0.67, 'cumulative': {'total': 271.8, 'passing': 1520.5, 'rushing': 141.1}}"
2022,Big 12,Kansas State,"{'overall': 0.23, 'passing': 0.27, 'rushing': 0.2, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.63, 'cumulative': {'total': 219.8, 'passing': 108.75, 'rushing': 111}}","{'overall': 0.1, 'passing': 0.19, 'rushing': 0.09, 'firstDown': 0.01, 'secondDown': 0.14, 'thirdDown': 0.35, 'cumulative': {'total': 91.7, 'passing': 904.7, 'rushing': 40.5}}"
2022,Mid-American,Kent State,"{'overall': 0.21, 'passing': 0.24, 'rushing': 0.21, 'firstDown': 0.06, 'secondDown': 0.22, 'thirdDown': 0.55, 'cumulative': {'total': 175.6, 'passing': 86.88, 'rushing': 102.5}}","{'overall': 0.22, 'passing': 0.41, 'rushing': 0.09, 'firstDown': 0.1, 'secondDown': 0.28, 'thirdDown': 0.35, 'cumulative': {'total': 191.7, 'passing': 1715.5, 'rushing': 39.9}}"
2022,SEC,Kentucky,"{'overall': 0.1, 'passing': 0.22, 'rushing': 0.03, 'firstDown': -0.01, 'secondDown': 0.04, 'thirdDown': 0.38, 'cumulative': {'total': 81.2, 'passing': 85.55, 'rushing': 12.9}}","{'overall': 0.07, 'passing': 0.13, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.09, 'thirdDown': 0.36, 'cumulative': {'total': 51.1, 'passing': 463, 'rushing': 19.6}}"
2022,FBS Independents,Liberty,"{'overall': 0.13, 'passing': 0.23, 'rushing': 0.11, 'firstDown': 0, 'secondDown': 0.17, 'thirdDown': 0.32, 'cumulative': {'total': 116, 'passing': 98.02, 'rushing': 47.5}}","{'overall': 0.07, 'passing': 0.17, 'rushing': 0.04, 'firstDown': -0.14, 'secondDown': 0.09, 'thirdDown': 0.44, 'cumulative': {'total': 64.3, 'passing': 713.3, 'rushing': 21.1}}"
2022,Sun Belt,Louisiana,"{'overall': 0.11, 'passing': 0.19, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.15, 'thirdDown': 0.44, 'cumulative': {'total': 94.8, 'passing': 85.21, 'rushing': 23.4}}","{'overall': 0.15, 'passing': 0.18, 'rushing': 0.16, 'firstDown': 0, 'secondDown': 0.16, 'thirdDown': 0.49, 'cumulative': {'total': 133.7, 'passing': 764.9, 'rushing': 70.4}}"
2022,Conference USA,Louisiana Tech,"{'overall': 0.12, 'passing': 0.25, 'rushing': 0.06, 'firstDown': 0.04, 'secondDown': -0.02, 'thirdDown': 0.52, 'cumulative': {'total': 102.9, 'passing': 114.07, 'rushing': 23.3}}","{'overall': 0.24, 'passing': 0.26, 'rushing': 0.27, 'firstDown': 0.09, 'secondDown': 0.25, 'thirdDown': 0.5, 'cumulative': {'total': 210, 'passing': 1006.4, 'rushing': 126.2}}"
2022,ACC,Louisville,"{'overall': 0.16, 'passing': 0.22, 'rushing': 0.15, 'firstDown': -0.03, 'secondDown': 0.19, 'thirdDown': 0.49, 'cumulative': {'total': 140.7, 'passing': 82.95, 'rushing': 74.2}}","{'overall': 0.03, 'passing': 0.13, 'rushing': 0, 'firstDown': -0.02, 'secondDown': 0.04, 'thirdDown': 0.29, 'cumulative': {'total': 26.1, 'passing': 517.9, 'rushing': 0}}"
2022,SEC,LSU,"{'overall': 0.28, 'passing': 0.29, 'rushing': 0.27, 'firstDown': 0.19, 'secondDown': 0.23, 'thirdDown': 0.57, 'cumulative': {'total': 280.2, 'passing': 151.85, 'rushing': 128.1}}","{'overall': 0.11, 'passing': 0.13, 'rushing': 0.1, 'firstDown': -0.04, 'secondDown': 0.15, 'thirdDown': 0.45, 'cumulative': {'total': 104.4, 'passing': 570.5, 'rushing': 47.3}}"
2022,Sun Belt,Marshall,"{'overall': 0.08, 'passing': 0.13, 'rushing': 0.09, 'firstDown': 0, 'secondDown': 0.04, 'thirdDown': 0.42, 'cumulative': {'total': 79, 'passing': 51.11, 'rushing': 50}}","{'overall': -0.04, 'passing': 0.02, 'rushing': -0.07, 'firstDown': -0.16, 'secondDown': 0.02, 'thirdDown': 0.1, 'cumulative': {'total': -35.8, 'passing': 108.6, 'rushing': -25.2}}"
2022,Big Ten,Maryland,"{'overall': 0.21, 'passing': 0.3, 'rushing': 0.12, 'firstDown': 0.1, 'secondDown': 0.1, 'thirdDown': 0.49, 'cumulative': {'total': 187.5, 'passing': 143.11, 'rushing': 50.7}}","{'overall': 0.08, 'passing': 0.14, 'rushing': 0.06, 'firstDown': -0.08, 'secondDown': 0.06, 'thirdDown': 0.48, 'cumulative': {'total': 70.5, 'passing': 649.6, 'rushing': 24.2}}"
2022,FBS Independents,Massachusetts,"{'overall': -0.02, 'passing': -0.04, 'rushing': 0.02, 'firstDown': -0.24, 'secondDown': 0, 'thirdDown': 0.27, 'cumulative': {'total': -15.5, 'passing': -12.3, 'rushing': 12.4}}","{'overall': 0.18, 'passing': 0.25, 'rushing': 0.18, 'firstDown': 0.04, 'secondDown': 0.31, 'thirdDown': 0.27, 'cumulative': {'total': 135.5, 'passing': 703.6, 'rushing': 80.8}}"
2022,American Athletic,Memphis,"{'overall': 0.2, 'passing': 0.3, 'rushing': 0.12, 'firstDown': 0.08, 'secondDown': 0.09, 'thirdDown': 0.61, 'cumulative': {'total': 186, 'passing': 143.4, 'rushing': 56.6}}","{'overall': 0.13, 'passing': 0.25, 'rushing': 0.04, 'firstDown': -0.07, 'secondDown': 0.18, 'thirdDown': 0.5, 'cumulative': {'total': 119.2, 'passing': 1136.3, 'rushing': 19.2}}"
2022,ACC,Miami,"{'overall': 0.14, 'passing': 0.19, 'rushing': 0.11, 'firstDown': 0.03, 'secondDown': 0.17, 'thirdDown': 0.43, 'cumulative': {'total': 111, 'passing': 82.85, 'rushing': 41}}","{'overall': 0.15, 'passing': 0.22, 'rushing': 0.1, 'firstDown': -0.03, 'secondDown': 0.11, 'thirdDown': 0.58, 'cumulative': {'total': 108, 'passing': 779, 'rushing': 38.5}}"
2022,Mid-American,Miami (OH),"{'overall': 0.09, 'passing': 0.17, 'rushing': 0.06, 'firstDown': 0.02, 'secondDown': 0, 'thirdDown': 0.32, 'cumulative': {'total': 63.9, 'passing': 54.31, 'rushing': 24.2}}","{'overall': 0.14, 'passing': 0.3, 'rushing': 0.06, 'firstDown': -0.06, 'secondDown': 0.22, 'thirdDown': 0.49, 'cumulative': {'total': 115.3, 'passing': 1254.6, 'rushing': 21.5}}"
2022,Big Ten,Michigan,"{'overall': 0.28, 'passing': 0.32, 'rushing': 0.27, 'firstDown': 0.23, 'secondDown': 0.17, 'thirdDown': 0.49, 'cumulative': {'total': 269.7, 'passing': 121.01, 'rushing': 155.7}}","{'overall': 0.03, 'passing': 0.05, 'rushing': 0.03, 'firstDown': -0.05, 'secondDown': -0.03, 'thirdDown': 0.37, 'cumulative': {'total': 26.8, 'passing': 237.7, 'rushing': 9.8}}"
