year,team,conference,fpi,resumeRanks,efficiencies
2019,Baylor,Big 12,14.107,"{'strengthOfRecord': 16, 'fpi': 17, 'averageWinProbability': 20, 'strengthOfSchedule': 46, 'remainingStrengthOfSchedule': None, 'gameControl': 19}","{'overall': 76.056, 'offense': 61.863, 'defense': 81.531, 'specialTeams': 42.435}"
2019,Iowa State,Big 12,11.025,"{'strengthOfRecord': 41, 'fpi': 22, 'averageWinProbability': 53, 'strengthOfSchedule': 16, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 62.125, 'offense': 60.197, 'defense': 64.079, 'specialTeams': 37.304}"
2019,Texas Tech,Big 12,2.024,"{'strengthOfRecord': 86, 'fpi': 56, 'averageWinProbability': 68, 'strengthOfSchedule': 43, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 54.247, 'offense': 61.121, 'defense': 43.039, 'specialTeams': 56.188}"
2019,Kansas,Big 12,-9.712,"{'strengthOfRecord': 99, 'fpi': 106, 'averageWinProbability': 122, 'strengthOfSchedule': 29, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 33.727, 'offense': 45.658, 'defense': 31.95, 'specialTeams': 42.087}"
2019,TCU,Big 12,7.331,"{'strengthOfRecord': 60, 'fpi': 37, 'averageWinProbability': 71, 'strengthOfSchedule': 26, 'remainingStrengthOfSchedule': None, 'gameControl': 45}","{'overall': 59.333, 'offense': 42.658, 'defense': 72.21, 'specialTeams': 54.138}"
2019,West Virginia,Big 12,-1.482,"{'strengthOfRecord': 53, 'fpi': 68, 'averageWinProbability': 110, 'strengthOfSchedule': 7, 'remainingStrengthOfSchedule': None, 'gameControl': 71}","{'overall': 47.51, 'offense': 35.967, 'defense': 56.255, 'specialTeams': 58.368}"
2019,UTEP,Conference USA,-27.12,"{'strengthOfRecord': 127, 'fpi': 128, 'averageWinProbability': 125, 'strengthOfSchedule': 130, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 7.291, 'offense': 17.55, 'defense': 9.218, 'specialTeams': 37.12}"
2019,Rice,Conference USA,-15.59,"{'strengthOfRecord': 121, 'fpi': 119, 'averageWinProbability': 97, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 27.397, 'offense': 23.134, 'defense': 35.781, 'specialTeams': 63.059}"
2019,Oregon,Pac-12,21.686,"{'strengthOfRecord': 8, 'fpi': 6, 'averageWinProbability': 13, 'strengthOfSchedule': 28, 'remainingStrengthOfSchedule': None, 'gameControl': 9}","{'overall': 82.242, 'offense': 69.6, 'defense': 82.706, 'specialTeams': 52.862}"
2019,Stanford,Pac-12,0.867,"{'strengthOfRecord': 71, 'fpi': 59, 'averageWinProbability': 91, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 55}","{'overall': 46.123, 'offense': 51.259, 'defense': 40.827, 'specialTeams': 55.783}"
2019,Washington,Pac-12,14.463,"{'strengthOfRecord': 39, 'fpi': 16, 'averageWinProbability': 12, 'strengthOfSchedule': 33, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 75.345, 'offense': 58.154, 'defense': 77.003, 'specialTeams': 68.712}"
2019,California,Pac-12,3.474,"{'strengthOfRecord': 30, 'fpi': 52, 'averageWinProbability': 62, 'strengthOfSchedule': 30, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 59.271, 'offense': 50.541, 'defense': 66.28, 'specialTeams': 40.796}"
2019,Oregon State,Pac-12,0.78,"{'strengthOfRecord': 59, 'fpi': 60, 'averageWinProbability': 82, 'strengthOfSchedule': 15, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 55.517, 'offense': 67.551, 'defense': 39.478, 'specialTeams': 56.218}"
2019,UConn,American Athletic,-25.529,"{'strengthOfRecord': 124, 'fpi': 126, 'averageWinProbability': 121, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 9.823, 'offense': 17.192, 'defense': 12.474, 'specialTeams': 49.911}"
2019,Washington State,Pac-12,7.891,"{'strengthOfRecord': 63, 'fpi': 31, 'averageWinProbability': 54, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 42}","{'overall': 60.465, 'offense': 80.935, 'defense': 31.909, 'specialTeams': 53.965}"
2019,USC,Pac-12,10.708,"{'strengthOfRecord': 25, 'fpi': 23, 'averageWinProbability': 59, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 27}","{'overall': 68.148, 'offense': 76.036, 'defense': 55.886, 'specialTeams': 39.523}"
2019,BYU,FBS Independents,1.791,"{'strengthOfRecord': 57, 'fpi': 57, 'averageWinProbability': 46, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 54.119, 'offense': 49.548, 'defense': 57.06, 'specialTeams': 50.552}"
2019,New Mexico State,FBS Independents,-22.729,"{'strengthOfRecord': 125, 'fpi': 125, 'averageWinProbability': 127, 'strengthOfSchedule': 83, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 14.107, 'offense': 19.822, 'defense': 19.84, 'specialTeams': 43.275}"
2019,Liberty,FBS Independents,-8.388,"{'strengthOfRecord': 80, 'fpi': 97, 'averageWinProbability': 36, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 77}","{'overall': 41.405, 'offense': 56.168, 'defense': 35.794, 'specialTeams': 36.33}"
2019,Auburn,SEC,21.281,"{'strengthOfRecord': 12, 'fpi': 10, 'averageWinProbability': 27, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 81.938, 'offense': 58.634, 'defense': 88.373, 'specialTeams': 56.217}"
2019,LSU,SEC,30.33,"{'strengthOfRecord': 1, 'fpi': 3, 'averageWinProbability': 2, 'strengthOfSchedule': 3, 'remainingStrengthOfSchedule': None, 'gameControl': 1}","{'overall': 95.206, 'offense': 97.2, 'defense': 79.633, 'specialTeams': 43.05}"
2019,Miami (OH),Mid-American,-8.71,"{'strengthOfRecord': 62, 'fpi': 99, 'averageWinProbability': 56, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 43.879, 'offense': 26.171, 'defense': 54.683, 'specialTeams': 73.293}"
2019,Ohio,Mid-American,-3.089,"{'strengthOfRecord': 97, 'fpi': 77, 'averageWinProbability': 41, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 44.114, 'offense': 61.95, 'defense': 28.883, 'specialTeams': 52.741}"
2019,Kent State,Mid-American,-8.172,"{'strengthOfRecord': 73, 'fpi': 96, 'averageWinProbability': 101, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 37.379, 'offense': 52.337, 'defense': 23.018, 'specialTeams': 71.671}"
2019,Akron,Mid-American,-28.564,"{'strengthOfRecord': 127, 'fpi': 129, 'averageWinProbability': 130, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 4.22, 'offense': 2.252, 'defense': 21.083, 'specialTeams': 39.022}"
2019,Toledo,Mid-American,-10.186,"{'strengthOfRecord': 96, 'fpi': 108, 'averageWinProbability': 87, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': None, 'gameControl': 112}","{'overall': 30.674, 'offense': 43.524, 'defense': 25.594, 'specialTeams': 51.199}"
2019,UCLA,Pac-12,0.886,"{'strengthOfRecord': 75, 'fpi': 58, 'averageWinProbability': 105, 'strengthOfSchedule': 13, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 44.951, 'offense': 47.582, 'defense': 41.167, 'specialTeams': 59.558}"
2019,Utah,Pac-12,17.637,"{'strengthOfRecord': 18, 'fpi': 14, 'averageWinProbability': 17, 'strengthOfSchedule': 47, 'remainingStrengthOfSchedule': None, 'gameControl': 18}","{'overall': 82.665, 'offense': 72.787, 'defense': 84.16, 'specialTeams': 40.922}"
2019,Arizona State,Pac-12,5.952,"{'strengthOfRecord': 37, 'fpi': 43, 'averageWinProbability': 77, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 57}","{'overall': 59.975, 'offense': 43.281, 'defense': 64.96, 'specialTeams': 69.42}"
2019,Arizona,Pac-12,-2.351,"{'strengthOfRecord': 81, 'fpi': 72, 'averageWinProbability': 114, 'strengthOfSchedule': 22, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 41.53, 'offense': 54.858, 'defense': 40.881, 'specialTeams': 24.303}"
2019,Colorado,Pac-12,-1.552,"{'strengthOfRecord': 54, 'fpi': 70, 'averageWinProbability': 102, 'strengthOfSchedule': 9, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 46.252, 'offense': 57.455, 'defense': 37.121, 'specialTeams': 45.522}"
2019,Middle Tennessee,Conference USA,-8.72,"{'strengthOfRecord': 112, 'fpi': 100, 'averageWinProbability': 106, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 29.903, 'offense': 46.678, 'defense': 25.108, 'specialTeams': 41.336}"
2019,Florida Atlantic,Conference USA,4.355,"{'strengthOfRecord': 32, 'fpi': 50, 'averageWinProbability': 16, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 37}","{'overall': 60.38, 'offense': 54.165, 'defense': 63.019, 'specialTeams': 50.048}"
2019,Florida International,Conference USA,-9.085,"{'strengthOfRecord': 105, 'fpi': 102, 'averageWinProbability': 69, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 35.456, 'offense': 39.15, 'defense': 37.079, 'specialTeams': 50.139}"
2019,North Texas,Conference USA,-10.354,"{'strengthOfRecord': 120, 'fpi': 109, 'averageWinProbability': 90, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 114}","{'overall': 27.664, 'offense': 31.913, 'defense': 27.315, 'specialTeams': 63.162}"
2019,UTSA,Conference USA,-19.49,"{'strengthOfRecord': 118, 'fpi': 123, 'averageWinProbability': 119, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 16.652, 'offense': 20.803, 'defense': 23.817, 'specialTeams': 44.278}"
2019,Louisiana Tech,Conference USA,-3.402,"{'strengthOfRecord': 48, 'fpi': 78, 'averageWinProbability': 28, 'strengthOfSchedule': 129, 'remainingStrengthOfSchedule': None, 'gameControl': 75}","{'overall': 47.29, 'offense': 42.849, 'defense': 56.02, 'specialTeams': 40.295}"
2019,Western Kentucky,Conference USA,-2.643,"{'strengthOfRecord': 58, 'fpi': 74, 'averageWinProbability': 39, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 49.177, 'offense': 41.717, 'defense': 58.639, 'specialTeams': 46.431}"
2019,Temple,American Athletic,-4.74,"{'strengthOfRecord': 51, 'fpi': 85, 'averageWinProbability': 61, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 45.692, 'offense': 34.846, 'defense': 61.832, 'specialTeams': 38.27}"
2019,South Florida,American Athletic,-7.975,"{'strengthOfRecord': 101, 'fpi': 95, 'averageWinProbability': 103, 'strengthOfSchedule': 69, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 33.822, 'offense': 26.411, 'defense': 50.739, 'specialTeams': 37.377}"
2019,Cincinnati,American Athletic,8.053,"{'strengthOfRecord': 22, 'fpi': 30, 'averageWinProbability': 32, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 63.86, 'offense': 47.303, 'defense': 69.882, 'specialTeams': 63.066}"
2019,East Carolina,American Athletic,-13.314,"{'strengthOfRecord': 117, 'fpi': 115, 'averageWinProbability': 107, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 115}","{'overall': 24.679, 'offense': 38.723, 'defense': 21.728, 'specialTeams': 44.073}"
2019,UCF,American Athletic,12.597,"{'strengthOfRecord': 36, 'fpi': 21, 'averageWinProbability': 5, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 13}","{'overall': 77.436, 'offense': 73.94, 'defense': 74.604, 'specialTeams': 41.098}"
2019,Houston,American Athletic,-3.03,"{'strengthOfRecord': 91, 'fpi': 76, 'averageWinProbability': 83, 'strengthOfSchedule': 52, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 46.78, 'offense': 47.068, 'defense': 40.46, 'specialTeams': 69.431}"
2019,Navy,American Athletic,6.979,"{'strengthOfRecord': 19, 'fpi': 40, 'averageWinProbability': 14, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 20}","{'overall': 70.216, 'offense': 77.39, 'defense': 56.891, 'specialTeams': 38.683}"
2019,Memphis,American Athletic,10.292,"{'strengthOfRecord': 20, 'fpi': 24, 'averageWinProbability': 18, 'strengthOfSchedule': 71, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 70.959, 'offense': 76.129, 'defense': 49.112, 'specialTeams': 74.178}"
2019,Tulsa,American Athletic,-3.58,"{'strengthOfRecord': 90, 'fpi': 82, 'averageWinProbability': 100, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 81}","{'overall': 45.415, 'offense': 40.953, 'defense': 58.201, 'specialTeams': 34.71}"
2019,Tulane,American Athletic,2.405,"{'strengthOfRecord': 56, 'fpi': 55, 'averageWinProbability': 79, 'strengthOfSchedule': 66, 'remainingStrengthOfSchedule': None, 'gameControl': 69}","{'overall': 56.01, 'offense': 56.598, 'defense': 53.489, 'specialTeams': 48.132}"
2019,SMU,American Athletic,4.48,"{'strengthOfRecord': 28, 'fpi': 49, 'averageWinProbability': 26, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 33}","{'overall': 61.089, 'offense': 66.196, 'defense': 51.822, 'specialTeams': 48.911}"
2019,Charlotte,Conference USA,-11.683,"{'strengthOfRecord': 87, 'fpi': 113, 'averageWinProbability': 96, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 31.598, 'offense': 54.036, 'defense': 22.7, 'specialTeams': 33.016}"
2019,UAB,Conference USA,-9.404,"{'strengthOfRecord': 74, 'fpi': 104, 'averageWinProbability': 40, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 38.329, 'offense': 27.198, 'defense': 54.377, 'specialTeams': 49.868}"
2019,Louisiana,Sun Belt,5.922,"{'strengthOfRecord': 38, 'fpi': 44, 'averageWinProbability': 24, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 61.932, 'offense': 70.26, 'defense': 45.243, 'specialTeams': 58.517}"
2019,Arkansas State,Sun Belt,-6.138,"{'strengthOfRecord': 72, 'fpi': 90, 'averageWinProbability': 48, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 86}","{'overall': 42.602, 'offense': 44.461, 'defense': 41.735, 'specialTeams': 55.849}"
2019,UL Monroe,Sun Belt,-10.889,"{'strengthOfRecord': 98, 'fpi': 111, 'averageWinProbability': 98, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 33.838, 'offense': 56.741, 'defense': 25.492, 'specialTeams': 29.204}"
2019,Troy,Sun Belt,-9.048,"{'strengthOfRecord': 110, 'fpi': 101, 'averageWinProbability': 78, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 31.435, 'offense': 56.464, 'defense': 21.189, 'specialTeams': 31.694}"
2019,South Alabama,Sun Belt,-19.191,"{'strengthOfRecord': 126, 'fpi': 122, 'averageWinProbability': 115, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 20.132, 'offense': 15.903, 'defense': 37.655, 'specialTeams': 40.781}"
2019,Texas State,Sun Belt,-17.33,"{'strengthOfRecord': 119, 'fpi': 120, 'averageWinProbability': 117, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 20.888, 'offense': 14.445, 'defense': 36.05, 'specialTeams': 57.02}"
2019,Georgia State,Sun Belt,-11.392,"{'strengthOfRecord': 89, 'fpi': 112, 'averageWinProbability': 74, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 97}","{'overall': 37.569, 'offense': 60.909, 'defense': 23.612, 'specialTeams': 35.851}"
2019,Georgia Southern,Sun Belt,-4.874,"{'strengthOfRecord': 76, 'fpi': 87, 'averageWinProbability': 81, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 88}","{'overall': 44.241, 'offense': 30.122, 'defense': 51.113, 'specialTeams': 74.415}"
2019,App State,Sun Belt,8.059,"{'strengthOfRecord': 17, 'fpi': 29, 'averageWinProbability': 8, 'strengthOfSchedule': 110, 'remainingStrengthOfSchedule': None, 'gameControl': 21}","{'overall': 69.465, 'offense': 60.572, 'defense': 70.446, 'specialTeams': 53.677}"
2019,Coastal Carolina,Sun Belt,-12.03,"{'strengthOfRecord': 113, 'fpi': 114, 'averageWinProbability': 92, 'strengthOfSchedule': 124, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 28.735, 'offense': 34.35, 'defense': 27.319, 'specialTeams': 61.526}"
2019,Alabama,SEC,29.395,"{'strengthOfRecord': 7, 'fpi': 4, 'averageWinProbability': 4, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 4}","{'overall': 92.696, 'offense': 94.429, 'defense': 80.283, 'specialTeams': 42.463}"
2019,Ole Miss,SEC,5.264,"{'strengthOfRecord': 77, 'fpi': 46, 'averageWinProbability': 94, 'strengthOfSchedule': 32, 'remainingStrengthOfSchedule': None, 'gameControl': 58}","{'overall': 51.289, 'offense': 49.9, 'defense': 51.201, 'specialTeams': 53.116}"
2019,Mississippi State,SEC,7.147,"{'strengthOfRecord': 44, 'fpi': 39, 'averageWinProbability': 72, 'strengthOfSchedule': 11, 'remainingStrengthOfSchedule': None, 'gameControl': 41}","{'overall': 54.427, 'offense': 58.308, 'defense': 51.197, 'specialTeams': 42.522}"
2019,Arkansas,SEC,-6.993,"{'strengthOfRecord': 109, 'fpi': 91, 'averageWinProbability': 118, 'strengthOfSchedule': 24, 'remainingStrengthOfSchedule': None, 'gameControl': 95}","{'overall': 29.803, 'offense': 31.881, 'defense': 34.609, 'specialTeams': 50.786}"
2019,Western Michigan,Mid-American,-1.049,"{'strengthOfRecord': 92, 'fpi': 67, 'averageWinProbability': 45, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 45.742, 'offense': 57.088, 'defense': 41.757, 'specialTeams': 32.207}"
2019,Ball State,Mid-American,-5.332,"{'strengthOfRecord': 107, 'fpi': 88, 'averageWinProbability': 88, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 113}","{'overall': 40.323, 'offense': 47.719, 'defense': 42.623, 'specialTeams': 31.919}"
2019,Eastern Michigan,Mid-American,-8.575,"{'strengthOfRecord': 103, 'fpi': 98, 'averageWinProbability': 85, 'strengthOfSchedule': 113, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 38.181, 'offense': 49.4, 'defense': 31.425, 'specialTeams': 52.796}"
2019,Central Michigan,Mid-American,-7.571,"{'strengthOfRecord': 85, 'fpi': 93, 'averageWinProbability': 66, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 42.6, 'offense': 46.301, 'defense': 45.09, 'specialTeams': 39.296}"
2019,Northern Illinois,Mid-American,-9.89,"{'strengthOfRecord': 100, 'fpi': 107, 'averageWinProbability': 99, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 106}","{'overall': 33.682, 'offense': 28.527, 'defense': 43.276, 'specialTeams': 56.576}"
2019,Marshall,Conference USA,-4.52,"{'strengthOfRecord': 61, 'fpi': 83, 'averageWinProbability': 58, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 78}","{'overall': 42.026, 'offense': 34.162, 'defense': 48.946, 'specialTeams': 61.764}"
2019,Old Dominion,Conference USA,-22.106,"{'strengthOfRecord': 127, 'fpi': 124, 'averageWinProbability': 124, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 13.808, 'offense': 9.32, 'defense': 31.062, 'specialTeams': 55.813}"
2019,Southern Miss,Conference USA,-4.756,"{'strengthOfRecord': 79, 'fpi': 86, 'averageWinProbability': 67, 'strengthOfSchedule': 91, 'remainingStrengthOfSchedule': None, 'gameControl': 79}","{'overall': 40.181, 'offense': 34.504, 'defense': 47.644, 'specialTeams': 57.811}"
2019,Buffalo,Mid-American,-3.445,"{'strengthOfRecord': 82, 'fpi': 80, 'averageWinProbability': 19, 'strengthOfSchedule': 126, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 51.085, 'offense': 44.254, 'defense': 68.005, 'specialTeams': 24.063}"
2019,Florida State,ACC,4.048,"{'strengthOfRecord': 64, 'fpi': 51, 'averageWinProbability': 50, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 44}","{'overall': 52.298, 'offense': 47.064, 'defense': 57.285, 'specialTeams': 46.331}"
2019,Boston College,ACC,-1.517,"{'strengthOfRecord': 70, 'fpi': 69, 'averageWinProbability': 76, 'strengthOfSchedule': 62, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 51.006, 'offense': 63.631, 'defense': 40.954, 'specialTeams': 40.533}"
2019,Clemson,ACC,31.516,"{'strengthOfRecord': 3, 'fpi': 2, 'averageWinProbability': 3, 'strengthOfSchedule': 49, 'remainingStrengthOfSchedule': None, 'gameControl': 3}","{'overall': 94.51, 'offense': 89.074, 'defense': 93.261, 'specialTeams': 37.27}"
2019,NC State,ACC,-7.062,"{'strengthOfRecord': 102, 'fpi': 92, 'averageWinProbability': 104, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 101}","{'overall': 31.662, 'offense': 25.265, 'defense': 43.64, 'specialTeams': 55.326}"
2019,Wake Forest,ACC,2.874,"{'strengthOfRecord': 47, 'fpi': 53, 'averageWinProbability': 47, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 56}","{'overall': 51.33, 'offense': 53.573, 'defense': 52.437, 'specialTeams': 38.934}"
2019,Virginia Tech,ACC,4.491,"{'strengthOfRecord': 46, 'fpi': 48, 'averageWinProbability': 29, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 35}","{'overall': 58.902, 'offense': 52.256, 'defense': 58.74, 'specialTeams': 59.882}"
2019,Miami,ACC,5.411,"{'strengthOfRecord': 78, 'fpi': 45, 'averageWinProbability': 65, 'strengthOfSchedule': 63, 'remainingStrengthOfSchedule': None, 'gameControl': 60}","{'overall': 54.155, 'offense': 39.368, 'defense': 68.127, 'specialTeams': 44.339}"
2019,Georgia Tech,ACC,-10.839,"{'strengthOfRecord': 106, 'fpi': 110, 'averageWinProbability': 120, 'strengthOfSchedule': 53, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 27.231, 'offense': 27.124, 'defense': 34.579, 'specialTeams': 49.715}"
2019,North Carolina,ACC,8.354,"{'strengthOfRecord': 52, 'fpi': 27, 'averageWinProbability': 57, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 61.851, 'offense': 69.032, 'defense': 51.085, 'specialTeams': 45.116}"
2019,Virginia,ACC,6.599,"{'strengthOfRecord': 29, 'fpi': 42, 'averageWinProbability': 51, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 61.82, 'offense': 60.86, 'defense': 51.984, 'specialTeams': 67.277}"
2019,Duke,ACC,-0.318,"{'strengthOfRecord': 69, 'fpi': 64, 'averageWinProbability': 89, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 51.127, 'offense': 27.416, 'defense': 67.275, 'specialTeams': 70.944}"
2019,Bowling Green,Mid-American,-26.015,"{'strengthOfRecord': 122, 'fpi': 127, 'averageWinProbability': 123, 'strengthOfSchedule': 97, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 10.32, 'offense': 10.644, 'defense': 21.097, 'specialTeams': 54.289}"
