game_id,season,week,season_type,start_date,neutral_site,conference_game,home_team,home_conference,home_points,away_team,away_conference,away_points,home_pregame_elo,away_pregame_elo,excitement_index,point_diff,total_points
401426532,2022,1,regular,2022-08-27T16:00:00.000Z,False,False,Western Kentucky,Conference USA,38,Austin Peay,Atlantic Sun,27,1684.0,,2.6135509766,11,65
401405059,2022,1,regular,2022-08-27T16:30:00.000Z,True,True,Northwestern,Big Ten,31,Nebraska,Big Ten,28,1361.0,1636.0,8.3493556676,3,59
401439512,2022,1,regular,2022-08-27T19:00:00.000Z,True,False,Florida Memorial University,,39,Edward Waters,SIAC,34,,,,5,73
401413256,2022,1,regular,2022-08-27T19:30:00.000Z,False,False,UNLV,Mountain West,52,Idaho State,Big Sky,21,1300.0,,1.5942419241,31,73
401413213,2022,1,regular,2022-08-27T19:30:00.000Z,True,False,Jacksonville State,Atlantic Sun,42,Stephen F. Austin,Western Athletic,17,,,5.2414690984,25,59
401405058,2022,1,regular,2022-08-27T20:00:00.000Z,False,False,Illinois,Big Ten,38,Wyoming,Mountain West,6,1496.0,1497.0,2.571416914,32,44
401404146,2022,1,regular,2022-08-27T20:00:00.000Z,False,False,Utah State,Mountain West,31,UConn,FBS Independents,20,1566.0,1117.0,4.5637067523,11,51
401411090,2022,1,regular,2022-08-27T21:00:00.000Z,False,False,Florida State,ACC,47,Duquesne,NEC,7,1501.0,,1.058953588,40,54
401426530,2022,1,regular,2022-08-27T23:00:00.000Z,False,True,Florida Atlantic,Conference USA,43,Charlotte,Conference USA,13,1427.0,1272.0,6.6262524505,30,56
401422922,2022,1,regular,2022-08-27T23:00:00.000Z,False,False,Mercer,Southern,63,Morehead State,Pioneer,13,,,1.1544784977,50,76
401423448,2022,1,regular,2022-08-27T23:00:00.000Z,True,False,Alabama State,SWAC,23,Howard,MEAC,13,,,5.8728268228,10,36
401411091,2022,1,regular,2022-08-28T00:15:00.000Z,False,False,North Carolina,ACC,56,Florida A&M,SWAC,24,1555.0,,1.2411118443,32,80
401426531,2022,1,regular,2022-08-28T01:00:00.000Z,False,True,UTEP,Conference USA,13,North Texas,Conference USA,31,1360.0,1426.0,4.1152955946,-18,44
401409235,2022,1,regular,2022-08-28T02:00:00.000Z,False,False,New Mexico State,FBS Independents,12,Nevada,Mountain West,23,1184.0,1564.0,3.8315877915,-11,35
401403853,2022,1,regular,2022-08-28T02:30:00.000Z,False,False,Hawai'i,Mountain West,10,Vanderbilt,SEC,63,1432.0,1222.0,2.4199370723,-53,73
401437007,2022,1,regular,2022-09-01T18:00:00.000Z,False,False,New Mexico Highlands,Rocky Mountain,18,Eastern New Mexico,Lone Star,34,,,,-16,52
401433043,2022,1,regular,2022-09-01T21:30:00.000Z,False,False,Southern Connecticut State,Northeast 10,7,Shepherd,Pennsylvania State Athletic,48,,,,-41,55
401431978,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Chowan,CIAA,3,Wilson,South Atlantic,17,,,,-14,20
401432134,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Clarion,Pennsylvania State Athletic,14,West Liberty,Mountain East,21,,,,-7,35
401430716,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Bluefield State,Independent DII,35,Johnson C Smith,CIAA,34,,,,1,69
401430722,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Greeneville,South Atlantic,70,St. Augustine's,CIAA,13,,,,57,83
401431542,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Michigan Tech,GLIAC,23,Wisconsin-Platteville,Wisconsin,13,,,,10,36
401431571,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Ashland,Great Midwest Athletic,31,Notre Dame College,Mountain East,14,,,,17,45
401431561,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Saginaw Valley State,GLIAC,72,West Virginia Wesleyan,Mountain East,0,,,,72,72
401416568,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Akron,Mid-American,30,St. Francis (PA),NEC,23,1096.0,,12.0273396679,7,53
401428480,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Wagner,NEC,31,Fordham,Patriot,48,,,9.5471969422,-17,79
401418776,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Indiana State,MVFC,17,North Alabama,Atlantic Sun,14,,,13.4274129564,3,31
401421137,2022,1,regular,2022-09-01T22:00:00.000Z,False,False,Campbell,Big South,29,The Citadel,Southern,10,,,2.5381447024,19,39
401432987,2022,1,regular,2022-09-01T22:30:00.000Z,False,False,PennWest California,Pennsylvania State Athletic,35,Fairmont State,Mountain East,15,,,,20,50
401431936,2022,1,regular,2022-09-01T23:00:00.000Z,False,True,Washburn,Mid America,45,Lincoln (MO),Mid America,3,,,,42,48
401416569,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Oklahoma State,Big 12,58,Central Michigan,Mid-American,44,1775.0,1536.0,2.0476622516,14,102
401415610,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,UCF,American Athletic,56,South Carolina State,MEAC,10,1569.0,,1.0567765213,46,66
401432239,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Gardner-Webb,Big South,56,Limestone,South Atlantic,21,,,2.5774940634,35,77
401431408,2022,1,regular,2022-09-01T23:00:00.000Z,False,True,East Central (OK),Great American,12,Harding University,Great American,29,,,,-17,41
401430986,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Millsaps,Southern Athletic,21,Belhaven,USA South,49,,,,-28,70
401431517,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Quincy,Great Lakes,15,Glenville State,Mountain East,44,,,,-29,59
401432119,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Frostburg State,Mountain East,21,American International,Northeast 10,7,,,,14,28
401438660,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Lakeland,NACC,20,Illinois College,Midwest,38,,,,-18,58
401426533,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Florida International,Conference USA,38,Bryant,Big South,37,1080.0,,12.8939729771,1,75
401432152,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Wheeling,Mountain East,25,Seton Hill,Pennsylvania State Athletic,11,,,,14,36
401431214,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,Trine University,Michigan,38,Anderson (IN),Heartland,0,,,,38,38
401432383,2022,1,regular,2022-09-01T23:00:00.000Z,False,False,St. Anselm,Northeast 10,28,Millersville,Pennsylvania State Athletic,10,,,,18,38
