game_id,season,week,season_type,start_date,neutral_site,conference_game,home_team,home_conference,home_points,away_team,away_conference,away_points,home_pregame_elo,away_pregame_elo,excitement_index,point_diff,total_points
400937449,2017,1,regular,2017-09-02T16:30:00.000Z,False,False,Miami,ACC,41,Bethune-Cookman,MEAC,13,,,0.1458579545,28,54
400951014,2017,1,regular,2017-09-02T16:30:00.000Z,False,False,Lehigh,Patriot,35,Villanova,CAA,38,,,,-3,73
400937450,2017,1,regular,2017-09-02T17:00:00.000Z,False,False,Pittsburgh,ACC,28,Youngstown State,MVFC,21,,,3.64610551059999,7,49
400945246,2017,1,regular,2017-09-02T18:00:00.000Z,False,False,Air Force,Mountain West,62,VMI,Southern,0,,,0.0982826487,62,62
400935254,2017,1,regular,2017-09-02T18:00:00.000Z,False,False,Oregon State,Pac-12,35,Portland State,Big Sky,32,,,5.1827268824,3,67
400933837,2017,1,regular,2017-09-02T19:00:00.000Z,True,False,South Carolina,SEC,35,NC State,ACC,28,1452.0,1583.0,5.2762581777,7,63
400950837,2017,1,regular,2017-09-02T19:00:00.000Z,False,False,Montana,Big Sky,45,Valparaiso,Pioneer,23,,,,22,68
400950937,2017,1,regular,2017-09-02T19:00:00.000Z,False,False,Monmouth,Big South,31,Lafayette,Patriot,12,,,,19,43
400951211,2017,1,regular,2017-09-02T19:00:00.000Z,False,False,Bryant,NEC,49,Merrimack,Northeast 10,41,,,,8,90
400951069,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,North Dakota State,MVFC,72,Mississippi Valley State,SWAC,7,,,,65,79
400935236,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,Northwestern,Big Ten,31,Nevada,Mountain West,20,1577.0,1406.0,5.9270822779,11,51
400933830,2017,1,regular,2017-09-02T19:30:00.000Z,True,False,Florida,SEC,17,Michigan,Big Ten,33,1665.0,1922.0,5.5379279086,-16,50
400934492,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,Oklahoma,Big 12,56,UTEP,Conference USA,7,1865.0,1228.0,0.0539422431000005,49,63
400938597,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,UAB,Conference USA,38,Alabama A&M,SWAC,7,,,0.9604146139,31,45
400937452,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,Virginia,ACC,28,William & Mary,CAA,10,,,1.0359108921,18,38
400934573,2017,1,regular,2017-09-02T19:30:00.000Z,False,False,Notre Dame,FBS Independents,49,Temple,American Athletic,16,1650.0,1659.0,0.6539521671,33,65
400944830,2017,1,regular,2017-09-02T19:45:00.000Z,False,False,Boise State,Mountain West,24,Troy,Sun Belt,13,1609.0,1474.0,5.2615924927,11,37
400941791,2017,1,regular,2017-09-02T20:00:00.000Z,False,False,South Florida,American Athletic,31,Stony Brook,CAA,17,,,2.3908853923,14,48
400934496,2017,1,regular,2017-09-02T20:00:00.000Z,False,False,Texas Tech,Big 12,56,Eastern Washington,Big Sky,10,,,2.1243679702,46,66
400933835,2017,1,regular,2017-09-02T20:00:00.000Z,False,False,Mississippi State,SEC,49,Charleston Southern,Big South,0,,,0.3564314274,49,49
400933832,2017,1,regular,2017-09-02T20:00:00.000Z,False,False,Southern Miss,Conference USA,17,Kentucky,SEC,24,1434.0,1491.0,3.7443776177,-7,41
400950886,2017,1,regular,2017-09-02T20:00:00.000Z,False,False,Northern Colorado,Big Sky,41,College of Idaho,,14,,,,27,55
400952299,2017,1,regular,2017-09-02T21:00:00.000Z,False,False,San Diego,Pioneer,34,Western New Mexico,Lone Star,20,,,,14,54
400935252,2017,1,regular,2017-09-02T21:15:00.000Z,False,False,USC,Pac-12,49,Western Michigan,Mid-American,31,1799.0,1728.0,6.02820977169999,18,80
400938596,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Old Dominion,Conference USA,31,UAlbany,CAA,17,,,0.9815629166,14,48
400941790,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,East Carolina,American Athletic,14,James Madison,CAA,34,1340.0,1419.0,4.323345815,-20,48
400937448,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Duke,ACC,60,North Carolina Central,MEAC,7,,,0.0736490726999995,53,67
400951327,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Bucknell,Patriot,45,Marist,Pioneer,6,,,,39,51
400951367,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,The Citadel,Southern,31,Newberry,South Atlantic,14,,,,17,45
400951375,2017,1,regular,2017-09-02T22:00:00.000Z,False,True,Wofford,Southern,24,Furman,Southern,23,,,,1,47
400952236,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Norfolk State,MEAC,10,Virginia St,CIAA,14,,,,-4,24
400950913,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Gardner-Webb,Big South,3,North Carolina A&T,MEAC,45,,,,-42,48
400951010,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Towson,CAA,10,Morgan State,MEAC,0,,,,10,10
400951240,2017,1,regular,2017-09-02T22:00:00.000Z,False,False,Sacred Heart,NEC,42,Stetson,Pioneer,3,,,,39,45
400933831,2017,1,regular,2017-09-02T22:15:00.000Z,False,False,Georgia,SEC,31,App State,Sun Belt,10,1605.0,1587.0,1.59239259889999,21,41
400938594,2017,1,regular,2017-09-02T22:30:00.000Z,False,False,Marshall,Conference USA,31,Miami (OH),Mid-American,26,1300.0,1375.0,6.1498698527,5,57
400938888,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Coastal Carolina,Sun Belt,38,Massachusetts,FBS Independents,28,1453.0,1228.0,5.56138300909999,10,66
400934489,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Baylor,Big 12,45,Liberty,Big South,48,1571.0,1401.0,6.0888522076,-3,93
400938595,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,North Texas,Conference USA,59,Lamar,Southland,14,,,0.5640805679,45,73
400938599,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Western Kentucky,Conference USA,31,Eastern Kentucky,OVC,17,,,0.5135281407,14,48
400944829,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Texas State,Sun Belt,20,Houston Christian,Southland,11,,,4.74511311159999,9,31
400944828,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Louisiana,Sun Belt,51,SE Louisiana,Southland,48,,,,3,99
400938593,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Louisiana Tech,Conference USA,52,Northwestern State,Southland,24,,,1.0270859792,28,76
400941792,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,SMU,American Athletic,58,Stephen F. Austin,Southland,14,,,0.180904916000001,44,72
400934490,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Kansas,Big 12,38,Southeast Missouri State,OVC,16,,,0.474457849499999,22,54
400944892,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Ohio,Mid-American,59,Hampton,MEAC,0,,,0.252085107,59,59
400951358,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,East Tennessee State,Southern,31,Limestone,South Atlantic,10,,,,21,41
400951081,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Drake,Pioneer,7,South Dakota,MVFC,77,,,,-70,84
400953997,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Arkansas-Pine Bluff,SWAC,23,Morehouse College,SIAC,10,,,,13,33
400952271,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Davidson,Pioneer,30,Brevard College,USA South,7,,,,23,37
400951400,2017,1,regular,2017-09-02T23:00:00.000Z,False,False,Alcorn State,SWAC,50,Miles College,SIAC,21,,,,29,71
400934491,2017,1,regular,2017-09-02T23:10:00.000Z,False,False,Kansas State,Big 12,55,Central Arkansas,Southland,19,,,0.582933009299999,36,74
400933834,2017,1,regular,2017-09-02T23:30:00.000Z,False,False,Ole Miss,SEC,47,South Alabama,Sun Belt,27,1567.0,1330.0,1.0417096078,20,74
400945251,2017,1,regular,2017-09-02T23:30:00.000Z,False,False,San José State,Mountain West,34,Cal Poly,Big Sky,13,,,4.7775155786,21,47
400935238,2017,1,regular,2017-09-02T23:30:00.000Z,True,False,Purdue,Big Ten,28,Louisville,ACC,35,1275.0,1748.0,5.4883950099,-7,63
400933829,2017,1,regular,2017-09-02T23:30:00.000Z,False,False,Auburn,SEC,41,Georgia Southern,Sun Belt,7,1769.0,1439.0,0.2614729281,34,48
400951045,2017,1,regular,2017-09-02T23:30:00.000Z,False,False,Illinois State,MVFC,45,Butler,Pioneer,0,,,,45,45
400953990,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Alabama State,SWAC,6,Tuskegee,SIAC,14,,,,-8,20
400950902,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Weber State,Big Sky,76,Montana-Western,,0,,,,76,76
400945247,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,New Mexico,Mountain West,38,Abilene Christian,Southland,14,,,0.7562191087,24,52
400933839,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Middle Tennessee,Conference USA,6,Vanderbilt,SEC,28,1367.0,1507.0,1.84316310929999,-22,34
400935235,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Nebraska,Big Ten,43,Arkansas State,Sun Belt,36,1519.0,1545.0,3.2244827184,7,79
400933827,2017,1,regular,2017-09-03T00:00:00.000Z,True,False,Alabama,SEC,24,Florida State,ACC,7,2054.0,1737.0,4.2115803268,17,31
400941793,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Tulane,American Athletic,43,Grambling,SWAC,14,,,0.464281054099999,29,57
400934488,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,Iowa State,Big 12,42,Northern Iowa,MVFC,24,,,2.8931514445,18,66
400934494,2017,1,regular,2017-09-03T00:00:00.000Z,False,False,TCU,Big 12,63,Jackson State,SWAC,0,,,0.0072185747000002,63,63
400935253,2017,1,regular,2017-09-03T00:15:00.000Z,False,False,Oregon,Pac-12,77,Southern Utah,Big Sky,21,,,0.0826848132999999,56,98
400945250,2017,1,regular,2017-09-03T00:30:00.000Z,False,False,San Diego State,Mountain West,38,UC Davis,Big Sky,17,,,0.260914438199999,21,55
400945252,2017,1,regular,2017-09-03T01:00:00.000Z,False,False,UNLV,Mountain West,40,Howard,MEAC,43,,,3.6047933528,-3,83
400933833,2017,1,regular,2017-09-03T01:30:00.000Z,True,False,LSU,SEC,27,BYU,FBS Independents,0,1815.0,1653.0,1.24277997819999,27,27
400945248,2017,1,regular,2017-09-03T02:00:00.000Z,False,False,Fresno State,Mountain West,66,Incarnate Word,Southland,0,,,0.1889138875,66,66
400935255,2017,1,regular,2017-09-03T02:30:00.000Z,False,False,Washington State,Pac-12,31,Montana State,Big Sky,0,,,0.1566470774,31,31
400935251,2017,1,regular,2017-09-03T03:00:00.000Z,False,False,Arizona,Pac-12,62,Northern Arizona,Big Sky,24,,,0.795535740899999,38,86
400945249,2017,1,regular,2017-09-03T03:59:00.000Z,False,False,Hawai'i,Mountain West,41,Western Carolina,Southern,18,,,1.84399525589999,23,59
400952251,2017,1,regular,2017-09-03T18:30:00.000Z,False,False,Southern,SWAC,14,South Carolina State,MEAC,8,,,,6,22
400934497,2017,1,regular,2017-09-03T23:30:00.000Z,True,False,Virginia Tech,ACC,31,West Virginia,Big 12,24,1743.0,1652.0,8.1290804002,7,55
400933838,2017,1,regular,2017-09-03T23:30:00.000Z,False,False,UCLA,Pac-12,45,Texas A&M,SEC,44,1521.0,1651.0,4.8099229878,1,89
400933840,2017,1,regular,2017-09-05T00:00:00.000Z,True,False,Georgia Tech,ACC,41,Tennessee,SEC,42,1589.0,1653.0,7.1641059221,-1,83
400951387,2017,2,regular,2017-09-07T23:00:00.000Z,False,False,Samford,Southern,49,West Alabama,Gulf South,41,,,,8,90
400951510,2017,2,regular,2017-09-07T23:30:00.000Z,False,False,Prairie View A&M,SWAC,31,Sam Houston,Southland,44,,,,-13,75
400945253,2017,2,regular,2017-09-08T00:00:00.000Z,False,False,Utah State,Mountain West,51,Idaho State,Big Sky,13,,,0.2124418828,38,64
400952323,2017,2,regular,2017-09-08T00:30:00.000Z,False,False,Texas Southern,SWAC,17,Houston Christian,Southland,24,,,,-7,41
400938600,2017,2,regular,2017-09-08T23:00:00.000Z,True,False,Florida International,Conference USA,17,Alcorn State,SWAC,10,,,4.5787367776,7,27
400951537,2017,2,regular,2017-09-08T23:00:00.000Z,False,True,Hampton,MEAC,28,Delaware State,MEAC,15,,,,13,43
400934503,2017,2,regular,2017-09-09T00:00:00.000Z,False,False,South Alabama,Sun Belt,7,Oklahoma State,Big 12,44,1307.0,1817.0,0.590742403,-37,51
400935239,2017,2,regular,2017-09-09T00:00:00.000Z,False,False,Purdue,Big Ten,44,Ohio,Mid-American,21,1296.0,1448.0,,23,65
400934499,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Iowa State,Big 12,41,Iowa,Big Ten,44,1528.0,1639.0,8.13828234289999,-3,85
400935240,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Duke,ACC,41,Northwestern,Big Ten,17,1422.0,1584.0,3.5321029194,24,58
400934562,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Army,FBS Independents,21,Buffalo,Mid-American,17,1403.0,1228.0,5.4096661064,4,38
400951328,2017,2,regular,2017-09-09T16:00:00.000Z,False,True,Bucknell,Patriot,0,Holy Cross,Patriot,20,,,,-20,20
400951247,2017,2,regular,2017-09-09T16:00:00.000Z,False,True,St. Francis (PA),NEC,31,Wagner,NEC,6,,,,25,37
400951220,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Central Connecticut,NEC,31,Fordham,Patriot,38,,,,-7,69
400950945,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Presbyterian,Big South,7,The Citadel,Southern,48,,,,-41,55
400937456,2017,2,regular,2017-09-09T16:00:00.000Z,False,True,North Carolina,ACC,35,Louisville,ACC,47,1647.0,1727.0,4.6641572714,-12,82
400935242,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Maryland,Big Ten,63,Towson,CAA,17,,,0.132355505,46,80
400933846,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Kentucky,SEC,27,Eastern Kentucky,OVC,16,,,3.412593411,11,43
400933848,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Ole Miss,SEC,45,UT Martin,OVC,23,,,1.30729338399999,22,68
400934501,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Kansas State,Big 12,55,Charlotte,Conference USA,7,1669.0,1166.0,0.1141471351,48,62
400934505,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,West Virginia,Big 12,56,East Carolina,American Athletic,20,1642.0,1298.0,0.320382606799999,36,76
400935243,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Michigan,Big Ten,36,Cincinnati,American Athletic,14,1929.0,1373.0,0.944125665099999,22,50
400935348,2017,2,regular,2017-09-09T16:00:00.000Z,False,False,Wisconsin,Big Ten,31,Florida Atlantic,Conference USA,14,1873.0,1199.0,0.7173671224,17,45
400937455,2017,2,regular,2017-09-09T16:30:00.000Z,False,False,Georgia Tech,ACC,37,Jacksonville State,OVC,10,,,2.0904088174,27,47
400952230,2017,2,regular,2017-09-09T17:00:00.000Z,False,False,Morgan State,MEAC,0,UAlbany,CAA,26,,,,-26,26
400952290,2017,2,regular,2017-09-09T17:00:00.000Z,False,True,Marist,Pioneer,38,Stetson,Pioneer,17,,,,21,55
400950998,2017,2,regular,2017-09-09T17:00:00.000Z,False,False,Colgate,Patriot,17,Richmond,CAA,20,,,,-3,37
400950960,2017,2,regular,2017-09-09T17:00:00.000Z,False,False,Furman,Southern,31,Elon,CAA,34,,,,-3,65
400950938,2017,2,regular,2017-09-09T17:00:00.000Z,False,False,Monmouth,Big South,46,Lehigh,Patriot,27,,,,19,73
400950991,2017,2,regular,2017-09-09T17:00:00.000Z,False,True,Rhode Island,CAA,18,Stony Brook,CAA,35,,,,-17,53
400937453,2017,2,regular,2017-09-09T17:00:00.000Z,False,True,Boston College,ACC,10,Wake Forest,ACC,34,1420.0,1475.0,4.2553350648,-24,44
400951312,2017,2,regular,2017-09-09T17:00:00.000Z,False,False,Dayton,Pioneer,25,Southeast Missouri State,OVC,23,,,,2,48
400951392,2017,2,regular,2017-09-09T17:30:00.000Z,False,False,VMI,Southern,20,Catawba,South Atlantic,27,,,,-7,47
400935262,2017,2,regular,2017-09-09T18:00:00.000Z,False,False,Colorado,Pac-12,37,Texas State,Sun Belt,3,1636.0,1034.0,0.299280374699999,34,40
400951096,2017,2,regular,2017-09-09T18:00:00.000Z,False,False,Youngstown State,MVFC,30,Robert Morris,NEC,0,,,,30,30
400951227,2017,2,regular,2017-09-09T18:00:00.000Z,False,False,Valparaiso,Pioneer,40,Duquesne,NEC,45,,,,-5,85
400938605,2017,2,regular,2017-09-09T19:00:00.000Z,False,False,Ball State,Mid-American,51,UAB,Conference USA,31,1319.0,1455.0,2.7377063287,20,82
400945254,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Colorado State,Mountain West,38,Abilene Christian,Southland,10,,,0.165175296499998,28,48
400933842,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Arkansas,SEC,7,TCU,Big 12,28,1576.0,1635.0,4.4165793124,-21,35
400934504,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Texas,Big 12,56,San José State,Mountain West,0,1503.0,1254.0,0.609026831699999,56,56
400935244,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Michigan State,Big Ten,28,Western Michigan,Mid-American,14,1610.0,1695.0,2.93628456419999,14,42
400937459,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Syracuse,ACC,23,Middle Tennessee,Conference USA,30,1352.0,1326.0,8.6039837738,-7,53
400935347,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Virginia,ACC,17,Indiana,Big Ten,34,1400.0,1487.0,4.7200294508,-17,51
400935246,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Rutgers,Big Ten,13,Eastern Michigan,Mid-American,16,1197.0,1332.0,9.4200901084,-3,29
400941797,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Temple,American Athletic,16,Villanova,CAA,13,,,4.16867079989999,3,29
400944831,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,App State,Sun Belt,54,Savannah St,MEAC,7,,,0.0188395628000002,47,61
400944894,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Miami (OH),Mid-American,31,Austin Peay,OVC,10,,,0.527727492599999,21,41
400944895,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Northern Illinois,Mid-American,38,Eastern Illinois,OVC,10,,,1.4948066912,28,48
400944896,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Kent State,Mid-American,38,Howard,MEAC,31,,,2.9230114851,7,69
400938602,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Massachusetts,FBS Independents,7,Old Dominion,Conference USA,17,1226.0,1437.0,6.6288547742,-10,24
400937460,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Virginia Tech,ACC,27,Delaware,CAA,0,,,0.271802997299999,27,27
400950978,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Maine,CAA,60,Bryant,NEC,12,,,,48,72
400935245,2017,2,regular,2017-09-09T19:30:00.000Z,False,False,Penn State,Big Ten,33,Pittsburgh,ACC,14,1844.0,1616.0,0.851363441299999,19,47
