year,team,conference,fpi,resumeRanks,efficiencies
2021,TCU,Big 12,0.408,"{'strengthOfRecord': 64, 'fpi': 68, 'averageWinProbability': 96, 'strengthOfSchedule': 28, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 42.538, 'offense': 63.432, 'defense': 26.478, 'specialTeams': 44.118}"
2021,West Virginia,Big 12,4.197,"{'strengthOfRecord': 54, 'fpi': 49, 'averageWinProbability': 77, 'strengthOfSchedule': 26, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 57.447, 'offense': 52.258, 'defense': 65.376, 'specialTeams': 34.85}"
2021,UTEP,Conference USA,-12.042,"{'strengthOfRecord': 90, 'fpi': 110, 'averageWinProbability': 64, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 34.176, 'offense': 40.429, 'defense': 40.858, 'specialTeams': 29.354}"
2021,Rice,Conference USA,-18.065,"{'strengthOfRecord': 106, 'fpi': 122, 'averageWinProbability': 109, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 106}","{'overall': 21.089, 'offense': 30.9, 'defense': 24.863, 'specialTeams': 35.048}"
2021,Oregon,Pac-12,8.416,"{'strengthOfRecord': 20, 'fpi': 30, 'averageWinProbability': 37, 'strengthOfSchedule': 8, 'remainingStrengthOfSchedule': None, 'gameControl': 23}","{'overall': 66.258, 'offense': 68.439, 'defense': 60.381, 'specialTeams': 39.353}"
2021,Stanford,Pac-12,-5.577,"{'strengthOfRecord': 91, 'fpi': 91, 'averageWinProbability': 118, 'strengthOfSchedule': 58, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 37.483, 'offense': 38.855, 'defense': 37.658, 'specialTeams': 60.487}"
2021,Washington,Pac-12,1.094,"{'strengthOfRecord': 97, 'fpi': 62, 'averageWinProbability': 86, 'strengthOfSchedule': 62, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 45.273, 'offense': 30.883, 'defense': 63.283, 'specialTeams': 44.395}"
2021,California,Pac-12,-0.104,"{'strengthOfRecord': 83, 'fpi': 73, 'averageWinProbability': 53, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 56}","{'overall': 55.621, 'offense': 49.141, 'defense': 56.784, 'specialTeams': 59.12}"
2021,Oregon State,Pac-12,3.458,"{'strengthOfRecord': 59, 'fpi': 52, 'averageWinProbability': 59, 'strengthOfSchedule': 69, 'remainingStrengthOfSchedule': None, 'gameControl': 51}","{'overall': 61.109, 'offense': 71.914, 'defense': 42.858, 'specialTeams': 57.497}"
2021,Washington State,Pac-12,2.718,"{'strengthOfRecord': 63, 'fpi': 54, 'averageWinProbability': 40, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 42}","{'overall': 59.421, 'offense': 50.394, 'defense': 67.485, 'specialTeams': 38.829}"
2021,USC,Pac-12,1.696,"{'strengthOfRecord': 87, 'fpi': 58, 'averageWinProbability': 99, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 85}","{'overall': 43.433, 'offense': 54.147, 'defense': 32.85, 'specialTeams': 52.744}"
2021,BYU,FBS Independents,5.946,"{'strengthOfRecord': 25, 'fpi': 40, 'averageWinProbability': 17, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 21}","{'overall': 65.61, 'offense': 79.327, 'defense': 45.546, 'specialTeams': 42.575}"
2021,New Mexico State,FBS Independents,-25.024,"{'strengthOfRecord': 126, 'fpi': 127, 'averageWinProbability': 117, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 15.64, 'offense': 29.301, 'defense': 13.005, 'specialTeams': 46.935}"
2021,Liberty,FBS Independents,1.903,"{'strengthOfRecord': 72, 'fpi': 56, 'averageWinProbability': 49, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 77}","{'overall': 56.093, 'offense': 52.554, 'defense': 55.399, 'specialTeams': 56.05}"
2021,Auburn,SEC,9.936,"{'strengthOfRecord': 48, 'fpi': 20, 'averageWinProbability': 58, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 29}","{'overall': 65.579, 'offense': 58.916, 'defense': 65.66, 'specialTeams': 52.409}"
2021,LSU,SEC,5.798,"{'strengthOfRecord': 51, 'fpi': 42, 'averageWinProbability': 52, 'strengthOfSchedule': 14, 'remainingStrengthOfSchedule': None, 'gameControl': 31}","{'overall': 58.871, 'offense': 51.751, 'defense': 60.988, 'specialTeams': 54.877}"
2021,Miami (OH),Mid-American,-4.099,"{'strengthOfRecord': 79, 'fpi': 85, 'averageWinProbability': 67, 'strengthOfSchedule': 89, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 46.698, 'offense': 51.532, 'defense': 43.265, 'specialTeams': 49.553}"
2021,Ohio,Mid-American,-15.369,"{'strengthOfRecord': 123, 'fpi': 115, 'averageWinProbability': 98, 'strengthOfSchedule': 129, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 25.759, 'offense': 39.343, 'defense': 23.977, 'specialTeams': 44.833}"
2021,Kent State,Mid-American,-9.046,"{'strengthOfRecord': 88, 'fpi': 100, 'averageWinProbability': 83, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 36.475, 'offense': 59.476, 'defense': 24.575, 'specialTeams': 36.201}"
2021,Akron,Mid-American,-25.243,"{'strengthOfRecord': 127, 'fpi': 128, 'averageWinProbability': 125, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 12.209, 'offense': 23.766, 'defense': 12.423, 'specialTeams': 51.83}"
2021,Toledo,Mid-American,1.012,"{'strengthOfRecord': 94, 'fpi': 65, 'averageWinProbability': 35, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 78}","{'overall': 51.341, 'offense': 41.538, 'defense': 62.975, 'specialTeams': 40.088}"
2021,UCLA,Pac-12,8.402,"{'strengthOfRecord': 36, 'fpi': 31, 'averageWinProbability': 36, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 41}","{'overall': 64.659, 'offense': 75.121, 'defense': 46.537, 'specialTeams': 50.952}"
2021,Utah,Pac-12,14.481,"{'strengthOfRecord': 27, 'fpi': 11, 'averageWinProbability': 18, 'strengthOfSchedule': 47, 'remainingStrengthOfSchedule': None, 'gameControl': 17}","{'overall': 76.747, 'offense': 76.904, 'defense': 68.97, 'specialTeams': 42.847}"
2021,Arizona State,Pac-12,6.448,"{'strengthOfRecord': 49, 'fpi': 39, 'averageWinProbability': 63, 'strengthOfSchedule': 61, 'remainingStrengthOfSchedule': None, 'gameControl': 61}","{'overall': 61.838, 'offense': 63.091, 'defense': 61.229, 'specialTeams': 32.675}"
2021,Arizona,Pac-12,-11.34,"{'strengthOfRecord': 122, 'fpi': 106, 'averageWinProbability': 122, 'strengthOfSchedule': 71, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 27.645, 'offense': 27.321, 'defense': 38.934, 'specialTeams': 43.182}"
2021,Colorado,Pac-12,-5.437,"{'strengthOfRecord': 81, 'fpi': 89, 'averageWinProbability': 102, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 37.667, 'offense': 24.607, 'defense': 47.67, 'specialTeams': 71}"
2021,Middle Tennessee,Conference USA,-4.63,"{'strengthOfRecord': 80, 'fpi': 87, 'averageWinProbability': 84, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 44.894, 'offense': 31.8, 'defense': 57.59, 'specialTeams': 59.504}"
2021,Florida Atlantic,Conference USA,-7.214,"{'strengthOfRecord': 102, 'fpi': 92, 'averageWinProbability': 89, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 32.657, 'offense': 29.032, 'defense': 45.997, 'specialTeams': 40.74}"
2021,Florida International,Conference USA,-24.642,"{'strengthOfRecord': 130, 'fpi': 126, 'averageWinProbability': 124, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 10.981, 'offense': 18.965, 'defense': 13.336, 'specialTeams': 49.321}"
2021,North Texas,Conference USA,-7.932,"{'strengthOfRecord': 101, 'fpi': 96, 'averageWinProbability': 93, 'strengthOfSchedule': 126, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 32.637, 'offense': 32.403, 'defense': 40.08, 'specialTeams': 49.878}"
2021,UTSA,Conference USA,1.762,"{'strengthOfRecord': 26, 'fpi': 57, 'averageWinProbability': 25, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 60.42, 'offense': 65.44, 'defense': 49.007, 'specialTeams': 55.101}"
2021,Louisiana Tech,Conference USA,-10.19,"{'strengthOfRecord': 120, 'fpi': 104, 'averageWinProbability': 81, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 88}","{'overall': 36.772, 'offense': 38.635, 'defense': 43.374, 'specialTeams': 39.11}"
2021,Western Kentucky,Conference USA,5.886,"{'strengthOfRecord': 61, 'fpi': 41, 'averageWinProbability': 43, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 63.408, 'offense': 78.962, 'defense': 39.977, 'specialTeams': 49.94}"
2021,Temple,American Athletic,-23.417,"{'strengthOfRecord': 117, 'fpi': 125, 'averageWinProbability': 128, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 14.255, 'offense': 16.987, 'defense': 30.078, 'specialTeams': 18.189}"
2021,South Florida,American Athletic,-11.464,"{'strengthOfRecord': 114, 'fpi': 107, 'averageWinProbability': 116, 'strengthOfSchedule': 66, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 26.946, 'offense': 33.977, 'defense': 23.912, 'specialTeams': 66.701}"
2021,Cincinnati,American Athletic,15.282,"{'strengthOfRecord': 6, 'fpi': 10, 'averageWinProbability': 2, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 5}","{'overall': 82.123, 'offense': 71.231, 'defense': 76.52, 'specialTeams': 72.048}"
2021,East Carolina,American Athletic,-2.733,"{'strengthOfRecord': 58, 'fpi': 81, 'averageWinProbability': 66, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 45.624, 'offense': 49.051, 'defense': 42.489, 'specialTeams': 52.744}"
2021,UCF,American Athletic,2.28,"{'strengthOfRecord': 42, 'fpi': 55, 'averageWinProbability': 42, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 58}","{'overall': 52.583, 'offense': 48.017, 'defense': 56.956, 'specialTeams': 46.101}"
2021,Houston,American Athletic,6.901,"{'strengthOfRecord': 17, 'fpi': 37, 'averageWinProbability': 10, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 27}","{'overall': 65.858, 'offense': 55.248, 'defense': 65.82, 'specialTeams': 66.038}"
2021,Navy,American Athletic,-9.096,"{'strengthOfRecord': 89, 'fpi': 101, 'averageWinProbability': 104, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 37.93, 'offense': 34.947, 'defense': 46.762, 'specialTeams': 47.638}"
2021,Memphis,American Athletic,-2.732,"{'strengthOfRecord': 82, 'fpi': 80, 'averageWinProbability': 50, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 76}","{'overall': 45.217, 'offense': 54.208, 'defense': 40.01, 'specialTeams': 45.479}"
2021,Tulsa,American Athletic,-1.266,"{'strengthOfRecord': 66, 'fpi': 76, 'averageWinProbability': 69, 'strengthOfSchedule': 33, 'remainingStrengthOfSchedule': None, 'gameControl': 67}","{'overall': 49.689, 'offense': 43.26, 'defense': 58.209, 'specialTeams': 45.688}"
2021,Tulane,American Athletic,-5.465,"{'strengthOfRecord': 110, 'fpi': 90, 'averageWinProbability': 114, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 37.858, 'offense': 37.349, 'defense': 42.371, 'specialTeams': 51.477}"
2021,SMU,American Athletic,5.129,"{'strengthOfRecord': 50, 'fpi': 44, 'averageWinProbability': 45, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 56.696, 'offense': 59.641, 'defense': 51.283, 'specialTeams': 48.947}"
2021,Charlotte,Conference USA,-16.008,"{'strengthOfRecord': 108, 'fpi': 117, 'averageWinProbability': 97, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 23.415, 'offense': 45.608, 'defense': 12.895, 'specialTeams': 57.83}"
2021,UAB,Conference USA,1.385,"{'strengthOfRecord': 47, 'fpi': 60, 'averageWinProbability': 31, 'strengthOfSchedule': 46, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 59.101, 'offense': 61.262, 'defense': 53.591, 'specialTeams': 50.9}"
2021,Louisiana,Sun Belt,4.776,"{'strengthOfRecord': 11, 'fpi': 48, 'averageWinProbability': 12, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 60.444, 'offense': 57.238, 'defense': 57.409, 'specialTeams': 57.15}"
2021,Arkansas State,Sun Belt,-16.238,"{'strengthOfRecord': 125, 'fpi': 118, 'averageWinProbability': 126, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 19.999, 'offense': 29.731, 'defense': 17.221, 'specialTeams': 59.941}"
2021,UL Monroe,Sun Belt,-16.616,"{'strengthOfRecord': 105, 'fpi': 120, 'averageWinProbability': 113, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 24.818, 'offense': 22.993, 'defense': 37.107, 'specialTeams': 46.837}"
2021,Troy,Sun Belt,-8.783,"{'strengthOfRecord': 103, 'fpi': 98, 'averageWinProbability': 94, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 33.116, 'offense': 22.509, 'defense': 52.49, 'specialTeams': 45.481}"
2021,South Alabama,Sun Belt,-11.854,"{'strengthOfRecord': 107, 'fpi': 109, 'averageWinProbability': 75, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': None, 'gameControl': 97}","{'overall': 33.325, 'offense': 30.855, 'defense': 44.632, 'specialTeams': 44.479}"
2021,Texas State,Sun Belt,-16.341,"{'strengthOfRecord': 112, 'fpi': 119, 'averageWinProbability': 112, 'strengthOfSchedule': 117, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 22.825, 'offense': 26.778, 'defense': 24.834, 'specialTeams': 60.513}"
2021,Georgia State,Sun Belt,-3.885,"{'strengthOfRecord': 57, 'fpi': 83, 'averageWinProbability': 60, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 72}","{'overall': 48.818, 'offense': 45.373, 'defense': 58.293, 'specialTeams': 31.965}"
2021,Georgia Southern,Sun Belt,-13.894,"{'strengthOfRecord': 116, 'fpi': 111, 'averageWinProbability': 111, 'strengthOfSchedule': 100, 'remainingStrengthOfSchedule': None, 'gameControl': 115}","{'overall': 24.385, 'offense': 28.293, 'defense': 31.596, 'specialTeams': 41.307}"
2021,App State,Sun Belt,7.859,"{'strengthOfRecord': 39, 'fpi': 33, 'averageWinProbability': 38, 'strengthOfSchedule': 81, 'remainingStrengthOfSchedule': None, 'gameControl': 55}","{'overall': 63.045, 'offense': 56.536, 'defense': 63.472, 'specialTeams': 54.621}"
2021,Coastal Carolina,Sun Belt,5.099,"{'strengthOfRecord': 34, 'fpi': 45, 'averageWinProbability': 5, 'strengthOfSchedule': 130, 'remainingStrengthOfSchedule': None, 'gameControl': 47}","{'overall': 64.699, 'offense': 79.427, 'defense': 38.947, 'specialTeams': 59.32}"
2021,Alabama,SEC,25.422,"{'strengthOfRecord': 2, 'fpi': 2, 'averageWinProbability': 3, 'strengthOfSchedule': 1, 'remainingStrengthOfSchedule': None, 'gameControl': 2}","{'overall': 88.111, 'offense': 85.303, 'defense': 81.705, 'specialTeams': 43.718}"
2021,Ole Miss,SEC,10.982,"{'strengthOfRecord': 12, 'fpi': 18, 'averageWinProbability': 16, 'strengthOfSchedule': 19, 'remainingStrengthOfSchedule': None, 'gameControl': 8}","{'overall': 72.083, 'offense': 69.431, 'defense': 61.802, 'specialTeams': 65.972}"
2021,Mississippi State,SEC,7.136,"{'strengthOfRecord': 41, 'fpi': 36, 'averageWinProbability': 71, 'strengthOfSchedule': 29, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 58.564, 'offense': 62.342, 'defense': 62.511, 'specialTeams': 18.351}"
2021,Arkansas,SEC,9.812,"{'strengthOfRecord': 14, 'fpi': 21, 'averageWinProbability': 41, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 20}","{'overall': 70.233, 'offense': 66.381, 'defense': 65.638, 'specialTeams': 54.474}"
2021,Western Michigan,Mid-American,-1.096,"{'strengthOfRecord': 62, 'fpi': 75, 'averageWinProbability': 32, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 44}","{'overall': 49.995, 'offense': 60.658, 'defense': 44.263, 'specialTeams': 29.397}"
2021,Ball State,Mid-American,-9.211,"{'strengthOfRecord': 95, 'fpi': 103, 'averageWinProbability': 80, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 93}","{'overall': 35.853, 'offense': 31.992, 'defense': 39.312, 'specialTeams': 67.171}"
2021,Eastern Michigan,Mid-American,-7.764,"{'strengthOfRecord': 85, 'fpi': 95, 'averageWinProbability': 87, 'strengthOfSchedule': 103, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 36.509, 'offense': 45.033, 'defense': 30.333, 'specialTeams': 61.445}"
2021,Central Michigan,Mid-American,-2.327,"{'strengthOfRecord': 53, 'fpi': 79, 'averageWinProbability': 44, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 71}","{'overall': 48.984, 'offense': 42.874, 'defense': 52.775, 'specialTeams': 58.714}"
2021,Northern Illinois,Mid-American,-7.345,"{'strengthOfRecord': 60, 'fpi': 93, 'averageWinProbability': 78, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 38.706, 'offense': 52.464, 'defense': 27.372, 'specialTeams': 53.509}"
2021,Marshall,Conference USA,0.071,"{'strengthOfRecord': 78, 'fpi': 70, 'averageWinProbability': 34, 'strengthOfSchedule': 113, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 50.972, 'offense': 48.524, 'defense': 53.355, 'specialTeams': 48.487}"
2021,Old Dominion,Conference USA,-10.356,"{'strengthOfRecord': 98, 'fpi': 105, 'averageWinProbability': 90, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 38.515, 'offense': 27.247, 'defense': 49.206, 'specialTeams': 66.126}"
2021,Southern Miss,Conference USA,-15.786,"{'strengthOfRecord': 124, 'fpi': 116, 'averageWinProbability': 105, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 18.577, 'offense': 8.44, 'defense': 49.931, 'specialTeams': 45.806}"
2021,UConn,FBS Independents,-25.87,"{'strengthOfRecord': 128, 'fpi': 129, 'averageWinProbability': 127, 'strengthOfSchedule': 80, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 12.182, 'offense': 12.264, 'defense': 22.362, 'specialTeams': 50.732}"
2021,Buffalo,Mid-American,-8.846,"{'strengthOfRecord': 118, 'fpi': 99, 'averageWinProbability': 107, 'strengthOfSchedule': 127, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 28.304, 'offense': 36.946, 'defense': 27.364, 'specialTeams': 49.705}"
2021,Florida State,ACC,3.822,"{'strengthOfRecord': 68, 'fpi': 51, 'averageWinProbability': 74, 'strengthOfSchedule': 41, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 55.1, 'offense': 51.898, 'defense': 59.652, 'specialTeams': 38.627}"
2021,Boston College,ACC,0.004,"{'strengthOfRecord': 75, 'fpi': 71, 'averageWinProbability': 65, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 50, 'offense': 47.314, 'defense': 53.14, 'specialTeams': 49.01}"
2021,Clemson,ACC,15.785,"{'strengthOfRecord': 13, 'fpi': 8, 'averageWinProbability': 22, 'strengthOfSchedule': 16, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 71.489, 'offense': 45.036, 'defense': 82.582, 'specialTeams': 61.682}"
2021,NC State,ACC,12.075,"{'strengthOfRecord': 23, 'fpi': 16, 'averageWinProbability': 30, 'strengthOfSchedule': 63, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 73.063, 'offense': 59.642, 'defense': 72.922, 'specialTeams': 66.699}"
2021,Wake Forest,ACC,9.585,"{'strengthOfRecord': 15, 'fpi': 22, 'averageWinProbability': 13, 'strengthOfSchedule': 45, 'remainingStrengthOfSchedule': None, 'gameControl': 11}","{'overall': 72.281, 'offense': 77.413, 'defense': 52.061, 'specialTeams': 64.331}"
2021,Virginia Tech,ACC,1.076,"{'strengthOfRecord': 74, 'fpi': 64, 'averageWinProbability': 73, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 48.162, 'offense': 45.295, 'defense': 46.958, 'specialTeams': 63.841}"
2021,Miami,ACC,9.535,"{'strengthOfRecord': 35, 'fpi': 23, 'averageWinProbability': 57, 'strengthOfSchedule': 36, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 60.183, 'offense': 62.56, 'defense': 57.36, 'specialTeams': 40.371}"
2021,Georgia Tech,ACC,-3.796,"{'strengthOfRecord': 92, 'fpi': 82, 'averageWinProbability': 110, 'strengthOfSchedule': 12, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 39.085, 'offense': 42.697, 'defense': 39.08, 'specialTeams': 51.537}"
2021,North Carolina,ACC,5.759,"{'strengthOfRecord': 69, 'fpi': 43, 'averageWinProbability': 70, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 56.233, 'offense': 71.435, 'defense': 39.111, 'specialTeams': 46.995}"
2021,Virginia,ACC,4.815,"{'strengthOfRecord': 52, 'fpi': 47, 'averageWinProbability': 68, 'strengthOfSchedule': 49, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 54.398, 'offense': 74.525, 'defense': 30.018, 'specialTeams': 50.031}"
2021,Duke,ACC,-14.962,"{'strengthOfRecord': 109, 'fpi': 113, 'averageWinProbability': 115, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 21.764, 'offense': 27.182, 'defense': 22.51, 'specialTeams': 61.573}"
2021,Bowling Green,Mid-American,-18.658,"{'strengthOfRecord': 111, 'fpi': 123, 'averageWinProbability': 100, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 112}","{'overall': 25.073, 'offense': 14.029, 'defense': 46.126, 'specialTeams': 55.312}"
