season,conference,team,offense,defense
2020,FBS Independents,BYU,"{'overall': 0.42, 'passing': 0.57, 'rushing': 0.27, 'firstDown': 0.27, 'secondDown': 0.44, 'thirdDown': 0.79, 'cumulative': {'total': 331.8, 'passing': 221.1, 'rushing': 110.7}}","{'overall': 0.06, 'passing': 0.2, 'rushing': -0.07, 'firstDown': -0.11, 'secondDown': 0.1, 'thirdDown': 0.43, 'cumulative': {'total': 50.6, 'passing': 783, 'rushing': -27.7}}"
2020,Pac-12,California,"{'overall': 0.06, 'passing': 0.04, 'rushing': 0.09, 'firstDown': -0.13, 'secondDown': 0, 'thirdDown': 0.51, 'cumulative': {'total': 17.6, 'passing': 5.63, 'rushing': 11.9}}","{'overall': 0.15, 'passing': 0.31, 'rushing': 0.03, 'firstDown': 0.21, 'secondDown': -0.07, 'thirdDown': 0.5, 'cumulative': {'total': 38.5, 'passing': 345.9, 'rushing': 4}}"
2020,Mid-American,Central Michigan,"{'overall': 0.15, 'passing': 0.16, 'rushing': 0.14, 'firstDown': 0.06, 'secondDown': 0.21, 'thirdDown': 0.27, 'cumulative': {'total': 63.3, 'passing': 28.93, 'rushing': 34.4}}","{'overall': 0.15, 'passing': 0.35, 'rushing': -0.01, 'firstDown': 0.04, 'secondDown': -0.06, 'thirdDown': 0.76, 'cumulative': {'total': 67.4, 'passing': 719.5, 'rushing': -2.8}}"
2020,Conference USA,Charlotte,"{'overall': 0.13, 'passing': 0.22, 'rushing': 0.05, 'firstDown': 0.12, 'secondDown': -0.04, 'thirdDown': 0.42, 'cumulative': {'total': 54.1, 'passing': 42.76, 'rushing': 11.3}}","{'overall': 0.23, 'passing': 0.28, 'rushing': 0.19, 'firstDown': 0.12, 'secondDown': 0.32, 'thirdDown': 0.66, 'cumulative': {'total': 88.7, 'passing': 482.4, 'rushing': 40.4}}"
2020,American Athletic,Cincinnati,"{'overall': 0.28, 'passing': 0.38, 'rushing': 0.19, 'firstDown': 0.12, 'secondDown': 0.33, 'thirdDown': 0.56, 'cumulative': {'total': 186, 'passing': 117.55, 'rushing': 68.5}}","{'overall': 0.01, 'passing': -0.02, 'rushing': 0.05, 'firstDown': -0.09, 'secondDown': 0, 'thirdDown': 0.28, 'cumulative': {'total': 7.1, 'passing': -78.3, 'rushing': 15}}"
2020,ACC,Clemson,"{'overall': 0.3, 'passing': 0.39, 'rushing': 0.17, 'firstDown': 0.18, 'secondDown': 0.26, 'thirdDown': 0.59, 'cumulative': {'total': 266, 'passing': 197.31, 'rushing': 68.7}}","{'overall': 0.05, 'passing': 0.16, 'rushing': -0.06, 'firstDown': -0.08, 'secondDown': 0.02, 'thirdDown': 0.34, 'cumulative': {'total': 38.8, 'passing': 615.8, 'rushing': -22.8}}"
2020,Sun Belt,Coastal Carolina,"{'overall': 0.33, 'passing': 0.59, 'rushing': 0.18, 'firstDown': 0.1, 'secondDown': 0.44, 'thirdDown': 0.61, 'cumulative': {'total': 263.8, 'passing': 174.19, 'rushing': 89.6}}","{'overall': 0.13, 'passing': 0.08, 'rushing': 0.18, 'firstDown': -0.02, 'secondDown': 0.11, 'thirdDown': 0.5, 'cumulative': {'total': 102.2, 'passing': 321.3, 'rushing': 70.1}}"
2020,Pac-12,Colorado,"{'overall': 0.1, 'passing': 0.18, 'rushing': 0.04, 'firstDown': -0.13, 'secondDown': 0.06, 'thirdDown': 0.61, 'cumulative': {'total': 45.2, 'passing': 33.4, 'rushing': 11.8}}","{'overall': 0.12, 'passing': 0.16, 'rushing': 0.08, 'firstDown': 0.05, 'secondDown': 0.22, 'thirdDown': 0.34, 'cumulative': {'total': 49.8, 'passing': 361.7, 'rushing': 13.6}}"
2020,Mountain West,Colorado State,"{'overall': 0.02, 'passing': 0.1, 'rushing': -0.05, 'firstDown': 0, 'secondDown': 0.09, 'thirdDown': 0.08, 'cumulative': {'total': 5.1, 'passing': 12.31, 'rushing': -7.2}}","{'overall': 0.13, 'passing': 0.32, 'rushing': -0.02, 'firstDown': -0.2, 'secondDown': 0.26, 'thirdDown': 0.42, 'cumulative': {'total': 40.5, 'passing': 437.7, 'rushing': -3.3}}"
2020,ACC,Duke,"{'overall': 0.08, 'passing': 0.12, 'rushing': 0.05, 'firstDown': -0.06, 'secondDown': 0.1, 'thirdDown': 0.33, 'cumulative': {'total': 63.3, 'passing': 51.57, 'rushing': 21.2}}","{'overall': 0.26, 'passing': 0.27, 'rushing': 0.26, 'firstDown': 0.12, 'secondDown': 0.25, 'thirdDown': 0.52, 'cumulative': {'total': 202.2, 'passing': 956.9, 'rushing': 108.4}}"
2020,American Athletic,East Carolina,"{'overall': 0.11, 'passing': 0.18, 'rushing': 0.05, 'firstDown': 0.06, 'secondDown': 0, 'thirdDown': 0.33, 'cumulative': {'total': 71.6, 'passing': 55.06, 'rushing': 16.6}}","{'overall': 0.19, 'passing': 0.25, 'rushing': 0.14, 'firstDown': 0.08, 'secondDown': 0.21, 'thirdDown': 0.41, 'cumulative': {'total': 123.1, 'passing': 780.8, 'rushing': 45.8}}"
2020,Mid-American,Eastern Michigan,"{'overall': 0.21, 'passing': 0.35, 'rushing': 0.07, 'firstDown': 0.03, 'secondDown': 0.2, 'thirdDown': 0.44, 'cumulative': {'total': 87.7, 'passing': 74.85, 'rushing': 14.5}}","{'overall': 0.26, 'passing': 0.34, 'rushing': 0.21, 'firstDown': 0.23, 'secondDown': 0.11, 'thirdDown': 0.39, 'cumulative': {'total': 120.6, 'passing': 642.7, 'rushing': 56.3}}"
2020,SEC,Florida,"{'overall': 0.32, 'passing': 0.46, 'rushing': 0.12, 'firstDown': 0.18, 'secondDown': 0.38, 'thirdDown': 0.7, 'cumulative': {'total': 278.7, 'passing': 233.08, 'rushing': 45.6}}","{'overall': 0.24, 'passing': 0.28, 'rushing': 0.21, 'firstDown': 0.12, 'secondDown': 0.17, 'thirdDown': 0.55, 'cumulative': {'total': 215.3, 'passing': 1269.1, 'rushing': 88.4}}"
2020,Conference USA,Florida Atlantic,"{'overall': 0.09, 'passing': 0.08, 'rushing': 0.1, 'firstDown': -0.09, 'secondDown': 0.03, 'thirdDown': 0.49, 'cumulative': {'total': 54.7, 'passing': 20.2, 'rushing': 34.5}}","{'overall': 0.07, 'passing': 0.1, 'rushing': 0.05, 'firstDown': -0.07, 'secondDown': 0.09, 'thirdDown': 0.39, 'cumulative': {'total': 41.9, 'passing': 277.6, 'rushing': 16}}"
2020,Conference USA,Florida International,"{'overall': 0.02, 'passing': -0.15, 'rushing': 0.18, 'firstDown': -0.16, 'secondDown': -0.01, 'thirdDown': 0.25, 'cumulative': {'total': 6.2, 'passing': -22.43, 'rushing': 28.7}}","{'overall': 0.19, 'passing': 0.23, 'rushing': 0.17, 'firstDown': 0.05, 'secondDown': 0.11, 'thirdDown': 0.59, 'cumulative': {'total': 70.1, 'passing': 344.8, 'rushing': 35.6}}"
2020,ACC,Florida State,"{'overall': 0.16, 'passing': -0.05, 'rushing': 0.36, 'firstDown': 0.03, 'secondDown': 0.1, 'thirdDown': 0.42, 'cumulative': {'total': 101.4, 'passing': -14.45, 'rushing': 115.9}}","{'overall': 0.26, 'passing': 0.33, 'rushing': 0.2, 'firstDown': 0.06, 'secondDown': 0.39, 'thirdDown': 0.65, 'cumulative': {'total': 164.2, 'passing': 962, 'rushing': 69.8}}"
2020,Mountain West,Fresno State,"{'overall': 0.22, 'passing': 0.29, 'rushing': 0.12, 'firstDown': 0.01, 'secondDown': 0.27, 'thirdDown': 0.58, 'cumulative': {'total': 101, 'passing': 76.79, 'rushing': 24.2}}","{'overall': 0.19, 'passing': 0.15, 'rushing': 0.24, 'firstDown': 0, 'secondDown': 0.05, 'thirdDown': 0.79, 'cumulative': {'total': 81.2, 'passing': 290.4, 'rushing': 52.1}}"
2020,SEC,Georgia,"{'overall': 0.22, 'passing': 0.26, 'rushing': 0.17, 'firstDown': 0.11, 'secondDown': 0.13, 'thirdDown': 0.62, 'cumulative': {'total': 146.3, 'passing': 83.97, 'rushing': 62.3}}","{'overall': 0.11, 'passing': 0.18, 'rushing': 0.02, 'firstDown': -0.03, 'secondDown': 0.19, 'thirdDown': 0.22, 'cumulative': {'total': 70.9, 'passing': 685.1, 'rushing': 4.8}}"
2020,Sun Belt,Georgia Southern,"{'overall': 0.19, 'passing': 0.09, 'rushing': 0.22, 'firstDown': 0.05, 'secondDown': 0.23, 'thirdDown': 0.48, 'cumulative': {'total': 156.1, 'passing': 17.79, 'rushing': 138.3}}","{'overall': 0.09, 'passing': 0.13, 'rushing': 0.06, 'firstDown': -0.08, 'secondDown': 0.09, 'thirdDown': 0.34, 'cumulative': {'total': 78.5, 'passing': 562.2, 'rushing': 22.2}}"
2020,Sun Belt,Georgia State,"{'overall': 0.16, 'passing': 0.23, 'rushing': 0.11, 'firstDown': -0.1, 'secondDown': 0.16, 'thirdDown': 0.6, 'cumulative': {'total': 122, 'passing': 72.61, 'rushing': 49.4}}","{'overall': 0.13, 'passing': 0.21, 'rushing': 0.04, 'firstDown': -0.08, 'secondDown': 0.17, 'thirdDown': 0.43, 'cumulative': {'total': 98, 'passing': 841.8, 'rushing': 13.8}}"
2020,ACC,Georgia Tech,"{'overall': 0.14, 'passing': 0.11, 'rushing': 0.17, 'firstDown': 0.01, 'secondDown': 0.15, 'thirdDown': 0.48, 'cumulative': {'total': 98.8, 'passing': 33.7, 'rushing': 67}}","{'overall': 0.2, 'passing': 0.31, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.18, 'thirdDown': 0.62, 'cumulative': {'total': 151.9, 'passing': 1173.9, 'rushing': 34.6}}"
2020,Mountain West,Hawai'i,"{'overall': 0.2, 'passing': 0.2, 'rushing': 0.21, 'firstDown': -0.06, 'secondDown': 0.24, 'thirdDown': 0.49, 'cumulative': {'total': 128.7, 'passing': 66.75, 'rushing': 61.9}}","{'overall': 0.16, 'passing': 0.15, 'rushing': 0.17, 'firstDown': -0.06, 'secondDown': 0.22, 'thirdDown': 0.51, 'cumulative': {'total': 104.1, 'passing': 413, 'rushing': 62.8}}"
2020,American Athletic,Houston,"{'overall': 0.16, 'passing': 0.21, 'rushing': 0.11, 'firstDown': 0.05, 'secondDown': 0.16, 'thirdDown': 0.34, 'cumulative': {'total': 96.1, 'passing': 64.66, 'rushing': 31.4}}","{'overall': 0.21, 'passing': 0.29, 'rushing': 0.15, 'firstDown': 0.02, 'secondDown': 0.23, 'thirdDown': 0.56, 'cumulative': {'total': 116.9, 'passing': 746.9, 'rushing': 42.2}}"
2020,Big Ten,Illinois,"{'overall': 0.13, 'passing': 0.1, 'rushing': 0.15, 'firstDown': 0, 'secondDown': 0.1, 'thirdDown': 0.49, 'cumulative': {'total': 66.4, 'passing': 20.4, 'rushing': 46}}","{'overall': 0.31, 'passing': 0.42, 'rushing': 0.23, 'firstDown': 0.14, 'secondDown': 0.23, 'thirdDown': 0.75, 'cumulative': {'total': 174.7, 'passing': 972, 'rushing': 77.5}}"
2020,Big Ten,Indiana,"{'overall': 0.1, 'passing': 0.21, 'rushing': -0.03, 'firstDown': -0.1, 'secondDown': 0.17, 'thirdDown': 0.41, 'cumulative': {'total': 54.1, 'passing': 63.01, 'rushing': -8.9}}","{'overall': 0.12, 'passing': 0.14, 'rushing': 0.11, 'firstDown': 0.07, 'secondDown': 0.1, 'thirdDown': 0.4, 'cumulative': {'total': 65.2, 'passing': 411.8, 'rushing': 26.1}}"
2020,Big Ten,Iowa,"{'overall': 0.16, 'passing': 0.18, 'rushing': 0.15, 'firstDown': 0.12, 'secondDown': 0.06, 'thirdDown': 0.38, 'cumulative': {'total': 88.7, 'passing': 46.95, 'rushing': 41.8}}","{'overall': 0.03, 'passing': 0.09, 'rushing': -0.02, 'firstDown': -0.09, 'secondDown': -0.1, 'thirdDown': 0.47, 'cumulative': {'total': 15.4, 'passing': 278.2, 'rushing': -5.8}}"
2020,Big 12,Iowa State,"{'overall': 0.26, 'passing': 0.35, 'rushing': 0.18, 'firstDown': 0.2, 'secondDown': 0.17, 'thirdDown': 0.52, 'cumulative': {'total': 213.8, 'passing': 135.24, 'rushing': 78.6}}","{'overall': 0.1, 'passing': 0.21, 'rushing': -0.02, 'firstDown': -0.07, 'secondDown': 0.18, 'thirdDown': 0.34, 'cumulative': {'total': 77.1, 'passing': 835.6, 'rushing': -6.4}}"
2020,Big 12,Kansas,"{'overall': -0.04, 'passing': -0.06, 'rushing': -0.01, 'firstDown': -0.23, 'secondDown': 0.03, 'thirdDown': 0.15, 'cumulative': {'total': -26.1, 'passing': -20.18, 'rushing': -4.1}}","{'overall': 0.27, 'passing': 0.28, 'rushing': 0.26, 'firstDown': 0.17, 'secondDown': 0.28, 'thirdDown': 0.41, 'cumulative': {'total': 167.2, 'passing': 738.8, 'rushing': 93.3}}"
2020,Big 12,Kansas State,"{'overall': 0.13, 'passing': 0.22, 'rushing': 0.06, 'firstDown': -0.04, 'secondDown': 0.18, 'thirdDown': 0.4, 'cumulative': {'total': 77.9, 'passing': 56.58, 'rushing': 21.4}}","{'overall': 0.22, 'passing': 0.28, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.31, 'thirdDown': 0.44, 'cumulative': {'total': 159.8, 'passing': 1053.9, 'rushing': 54.4}}"
2020,Mid-American,Kent State,"{'overall': 0.46, 'passing': 0.63, 'rushing': 0.34, 'firstDown': 0.25, 'secondDown': 0.39, 'thirdDown': 0.96, 'cumulative': {'total': 148.9, 'passing': 82.28, 'rushing': 66.6}}","{'overall': 0.27, 'passing': 0.15, 'rushing': 0.35, 'firstDown': 0.09, 'secondDown': 0.32, 'thirdDown': 0.67, 'cumulative': {'total': 70.8, 'passing': 152.6, 'rushing': 55.6}}"
2020,SEC,Kentucky,"{'overall': 0.11, 'passing': 0.03, 'rushing': 0.16, 'firstDown': 0.04, 'secondDown': 0.06, 'thirdDown': 0.35, 'cumulative': {'total': 71.6, 'passing': 7.11, 'rushing': 66.8}}","{'overall': 0.15, 'passing': 0.2, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': 0.17, 'thirdDown': 0.34, 'cumulative': {'total': 112.8, 'passing': 721.6, 'rushing': 40.6}}"
2020,FBS Independents,Liberty,"{'overall': 0.31, 'passing': 0.37, 'rushing': 0.28, 'firstDown': 0.13, 'secondDown': 0.22, 'thirdDown': 0.79, 'cumulative': {'total': 244.7, 'passing': 119.69, 'rushing': 127.1}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.24, 'thirdDown': 0.33, 'cumulative': {'total': 101.9, 'passing': 623.4, 'rushing': 39.6}}"
2020,Sun Belt,Louisiana,"{'overall': 0.24, 'passing': 0.28, 'rushing': 0.23, 'firstDown': 0.09, 'secondDown': 0.23, 'thirdDown': 0.68, 'cumulative': {'total': 179.3, 'passing': 85.87, 'rushing': 97.5}}","{'overall': 0.11, 'passing': 0.02, 'rushing': 0.18, 'firstDown': -0.05, 'secondDown': 0.1, 'thirdDown': 0.4, 'cumulative': {'total': 87.4, 'passing': 75.8, 'rushing': 79.8}}"
2020,Conference USA,Louisiana Tech,"{'overall': 0.08, 'passing': 0.07, 'rushing': 0.09, 'firstDown': -0.09, 'secondDown': 0.02, 'thirdDown': 0.35, 'cumulative': {'total': 55.5, 'passing': 27.82, 'rushing': 27.6}}","{'overall': 0.22, 'passing': 0.25, 'rushing': 0.2, 'firstDown': 0.14, 'secondDown': 0.1, 'thirdDown': 0.63, 'cumulative': {'total': 155.1, 'passing': 757, 'rushing': 79.4}}"
2020,ACC,Louisville,"{'overall': 0.26, 'passing': 0.3, 'rushing': 0.23, 'firstDown': 0.04, 'secondDown': 0.2, 'thirdDown': 0.77, 'cumulative': {'total': 189.9, 'passing': 100.46, 'rushing': 91.3}}","{'overall': 0.14, 'passing': 0.22, 'rushing': 0.08, 'firstDown': -0.03, 'secondDown': 0.13, 'thirdDown': 0.55, 'cumulative': {'total': 99.1, 'passing': 656.1, 'rushing': 33.5}}"
2020,SEC,LSU,"{'overall': 0.17, 'passing': 0.27, 'rushing': 0.03, 'firstDown': 0.05, 'secondDown': 0.21, 'thirdDown': 0.31, 'cumulative': {'total': 129.2, 'passing': 119.19, 'rushing': 10}}","{'overall': 0.26, 'passing': 0.34, 'rushing': 0.19, 'firstDown': 0.24, 'secondDown': 0.23, 'thirdDown': 0.38, 'cumulative': {'total': 177.5, 'passing': 1178, 'rushing': 59.7}}"
2020,Conference USA,Marshall,"{'overall': 0.19, 'passing': 0.17, 'rushing': 0.2, 'firstDown': 0.11, 'secondDown': 0.19, 'thirdDown': 0.57, 'cumulative': {'total': 124.5, 'passing': 49.43, 'rushing': 75.1}}","{'overall': 0.04, 'passing': 0.14, 'rushing': -0.06, 'firstDown': -0.06, 'secondDown': 0, 'thirdDown': 0.28, 'cumulative': {'total': 23.7, 'passing': 441.3, 'rushing': -20.4}}"
2020,Big Ten,Maryland,"{'overall': 0.16, 'passing': 0.2, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.08, 'thirdDown': 0.55, 'cumulative': {'total': 49.1, 'passing': 34.62, 'rushing': 16.5}}","{'overall': 0.22, 'passing': 0.19, 'rushing': 0.23, 'firstDown': 0.05, 'secondDown': 0.21, 'thirdDown': 0.54, 'cumulative': {'total': 85.8, 'passing': 336.4, 'rushing': 52.2}}"
2020,FBS Independents,Massachusetts,"{'overall': -0.11, 'passing': -0.04, 'rushing': -0.17, 'firstDown': -0.26, 'secondDown': -0.13, 'thirdDown': 0.12, 'cumulative': {'total': -23.1, 'passing': -4.78, 'rushing': -18.3}}","{'overall': 0.34, 'passing': 0.31, 'rushing': 0.36, 'firstDown': 0.2, 'secondDown': 0.25, 'thirdDown': 0.83, 'cumulative': {'total': 94.3, 'passing': 366.4, 'rushing': 57.7}}"
2020,American Athletic,Memphis,"{'overall': 0.19, 'passing': 0.35, 'rushing': 0.01, 'firstDown': -0.04, 'secondDown': 0.11, 'thirdDown': 0.79, 'cumulative': {'total': 156.5, 'passing': 153.89, 'rushing': 2.6}}","{'overall': 0.19, 'passing': 0.29, 'rushing': 0.06, 'firstDown': -0.02, 'secondDown': 0.24, 'thirdDown': 0.47, 'cumulative': {'total': 155, 'passing': 1296.5, 'rushing': 25.4}}"
2020,ACC,Miami,"{'overall': 0.24, 'passing': 0.34, 'rushing': 0.14, 'firstDown': 0.03, 'secondDown': 0.25, 'thirdDown': 0.55, 'cumulative': {'total': 193.1, 'passing': 139.11, 'rushing': 54}}","{'overall': 0.19, 'passing': 0.2, 'rushing': 0.18, 'firstDown': 0.09, 'secondDown': 0.16, 'thirdDown': 0.39, 'cumulative': {'total': 150.8, 'passing': 800.5, 'rushing': 70.7}}"
2020,Mid-American,Miami (OH),"{'overall': 0.22, 'passing': 0.42, 'rushing': 0.02, 'firstDown': 0.07, 'secondDown': -0.06, 'thirdDown': 0.92, 'cumulative': {'total': 40.5, 'passing': 40.3, 'rushing': 1.4}}","{'overall': 0.24, 'passing': 0.37, 'rushing': 0.1, 'firstDown': 0, 'secondDown': 0.22, 'thirdDown': 0.8, 'cumulative': {'total': 46, 'passing': 383.2, 'rushing': 8.8}}"
2020,Big Ten,Michigan,"{'overall': 0.21, 'passing': 0.32, 'rushing': 0.08, 'firstDown': 0.15, 'secondDown': 0.16, 'thirdDown': 0.54, 'cumulative': {'total': 82, 'passing': 69.55, 'rushing': 12.4}}","{'overall': 0.23, 'passing': 0.35, 'rushing': 0.12, 'firstDown': -0.02, 'secondDown': 0.31, 'thirdDown': 0.56, 'cumulative': {'total': 104.9, 'passing': 739.5, 'rushing': 31}}"
2020,Big Ten,Michigan State,"{'overall': -0.01, 'passing': 0.15, 'rushing': -0.16, 'firstDown': -0.11, 'secondDown': -0.05, 'thirdDown': 0.28, 'cumulative': {'total': -5, 'passing': 38.62, 'rushing': -37}}","{'overall': 0.12, 'passing': 0.24, 'rushing': 0.01, 'firstDown': -0.1, 'secondDown': 0.19, 'thirdDown': 0.55, 'cumulative': {'total': 62.2, 'passing': 622.8, 'rushing': 2.9}}"
2020,Conference USA,Middle Tennessee,"{'overall': 0.13, 'passing': 0.25, 'rushing': 0.02, 'firstDown': -0.05, 'secondDown': 0.08, 'thirdDown': 0.61, 'cumulative': {'total': 85.3, 'passing': 81.54, 'rushing': 5.4}}","{'overall': 0.25, 'passing': 0.27, 'rushing': 0.24, 'firstDown': 0.05, 'secondDown': 0.17, 'thirdDown': 0.75, 'cumulative': {'total': 166.2, 'passing': 794.4, 'rushing': 86.8}}"
