year,team,conference,fpi,resumeRanks,efficiencies
2024,UTEP,Conference USA,-19.407,"{'strengthOfRecord': 128, 'fpi': 129, 'averageWinProbability': 120, 'strengthOfSchedule': 89, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 18.38, 'offense': 12.952, 'defense': 39.066, 'specialTeams': 39.932}"
2024,Louisiana Tech,Conference USA,-10.693,"{'strengthOfRecord': 116, 'fpi': 109, 'averageWinProbability': 79, 'strengthOfSchedule': 124, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 33.559, 'offense': 17.782, 'defense': 57.468, 'specialTeams': 56.881}"
2024,Florida International,Conference USA,-11.982,"{'strengthOfRecord': 125, 'fpi': 116, 'averageWinProbability': 73, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 31.486, 'offense': 26.115, 'defense': 42.649, 'specialTeams': 52.169}"
2024,Middle Tennessee,Conference USA,-19.398,"{'strengthOfRecord': 126, 'fpi': 128, 'averageWinProbability': 130, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 12.733, 'offense': 20.907, 'defense': 13.889, 'specialTeams': 61.424}"
2024,Oregon State,Pac-12,-6.875,"{'strengthOfRecord': 104, 'fpi': 96, 'averageWinProbability': 95, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 30.065, 'offense': 41.308, 'defense': 25.791, 'specialTeams': 50.932}"
2024,Washington State,Pac-12,1.667,"{'strengthOfRecord': 60, 'fpi': 64, 'averageWinProbability': 25, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 55}","{'overall': 55.471, 'offense': 65.831, 'defense': 46.227, 'specialTeams': 40.813}"
2024,James Madison,Sun Belt,2.903,"{'strengthOfRecord': 69, 'fpi': 57, 'averageWinProbability': 19, 'strengthOfSchedule': 127, 'remainingStrengthOfSchedule': 10, 'gameControl': 62}","{'overall': 53.163, 'offense': 41.053, 'defense': 62.727, 'specialTeams': 55.265}"
2024,Marshall,Sun Belt,2.784,"{'strengthOfRecord': 32, 'fpi': 58, 'averageWinProbability': 22, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 42}","{'overall': 60.561, 'offense': 56.322, 'defense': 55.867, 'specialTeams': 64.691}"
2024,Texas State,Sun Belt,2.247,"{'strengthOfRecord': 84, 'fpi': 61, 'averageWinProbability': 14, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 57}","{'overall': 54.407, 'offense': 61.077, 'defense': 48.418, 'specialTeams': 40.097}"
2024,Georgia Southern,Sun Belt,-2.353,"{'strengthOfRecord': 50, 'fpi': 76, 'averageWinProbability': 80, 'strengthOfSchedule': 80, 'remainingStrengthOfSchedule': 8, 'gameControl': 75}","{'overall': 49.887, 'offense': 52.067, 'defense': 44.55, 'specialTeams': 60.616}"
2024,Old Dominion,Sun Belt,-2.342,"{'strengthOfRecord': 102, 'fpi': 75, 'averageWinProbability': 85, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 81}","{'overall': 48.449, 'offense': 49.828, 'defense': 49.644, 'specialTeams': 44.282}"
2024,Coastal Carolina,Sun Belt,-6.068,"{'strengthOfRecord': 97, 'fpi': 94, 'averageWinProbability': 81, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 93}","{'overall': 42.26, 'offense': 45.227, 'defense': 44.594, 'specialTeams': 42.766}"
2024,App State,Sun Belt,-6.788,"{'strengthOfRecord': 87, 'fpi': 95, 'averageWinProbability': 123, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 34.071, 'offense': 48.691, 'defense': 27.315, 'specialTeams': 43.31}"
2024,Georgia State,Sun Belt,-10.248,"{'strengthOfRecord': 115, 'fpi': 107, 'averageWinProbability': 114, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 28.969, 'offense': 40.888, 'defense': 28.455, 'specialTeams': 37.82}"
2024,South Alabama,Sun Belt,0.261,"{'strengthOfRecord': 100, 'fpi': 66, 'averageWinProbability': 46, 'strengthOfSchedule': 110, 'remainingStrengthOfSchedule': 14, 'gameControl': 72}","{'overall': 50.616, 'offense': 54.12, 'defense': 47.873, 'specialTeams': 47.236}"
2024,Louisiana,Sun Belt,-0.152,"{'strengthOfRecord': 48, 'fpi': 68, 'averageWinProbability': 28, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 71}","{'overall': 57.349, 'offense': 68.046, 'defense': 40.445, 'specialTeams': 58.521}"
2024,Arkansas State,Sun Belt,-11.861,"{'strengthOfRecord': 71, 'fpi': 115, 'averageWinProbability': 96, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 103}","{'overall': 27.049, 'offense': 38.921, 'defense': 22.972, 'specialTeams': 53.085}"
2024,UL Monroe,Sun Belt,-11.333,"{'strengthOfRecord': 96, 'fpi': 113, 'averageWinProbability': 104, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 33.63, 'offense': 31.24, 'defense': 43.181, 'specialTeams': 45.167}"
2024,Southern Miss,Sun Belt,-21.712,"{'strengthOfRecord': 132, 'fpi': 132, 'averageWinProbability': 132, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 11.99, 'offense': 12.972, 'defense': 20.399, 'specialTeams': 54.495}"
2024,Troy,Sun Belt,-7.249,"{'strengthOfRecord': 113, 'fpi': 99, 'averageWinProbability': 105, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 112}","{'overall': 32.041, 'offense': 43.518, 'defense': 32.267, 'specialTeams': 33.956}"
2024,UConn,FBS Independents,-3.325,"{'strengthOfRecord': 74, 'fpi': 79, 'averageWinProbability': 69, 'strengthOfSchedule': 126, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 47.273, 'offense': 35.591, 'defense': 58.188, 'specialTeams': 54.648}"
2024,BYU,Big 12,9.307,"{'strengthOfRecord': 12, 'fpi': 32, 'averageWinProbability': 24, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 19}","{'overall': 74.278, 'offense': 67.062, 'defense': 70.631, 'specialTeams': 58.08}"
2024,Cincinnati,Big 12,3.423,"{'strengthOfRecord': 67, 'fpi': 56, 'averageWinProbability': 74, 'strengthOfSchedule': 46, 'remainingStrengthOfSchedule': None, 'gameControl': 51}","{'overall': 58.625, 'offense': 63.495, 'defense': 54.814, 'specialTeams': 34.682}"
2024,Houston,Big 12,-3.444,"{'strengthOfRecord': 79, 'fpi': 82, 'averageWinProbability': 117, 'strengthOfSchedule': 41, 'remainingStrengthOfSchedule': None, 'gameControl': 83}","{'overall': 43.566, 'offense': 25.038, 'defense': 65.249, 'specialTeams': 48.814}"
2024,UCF,Big 12,5.283,"{'strengthOfRecord': 89, 'fpi': 43, 'averageWinProbability': 101, 'strengthOfSchedule': 45, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 53.294, 'offense': 60.369, 'defense': 50.721, 'specialTeams': 32.002}"
2024,UAB,American Athletic,-12.74,"{'strengthOfRecord': 122, 'fpi': 118, 'averageWinProbability': 102, 'strengthOfSchedule': 102, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 28.025, 'offense': 29.047, 'defense': 32.357, 'specialTeams': 57.606}"
2024,Florida Atlantic,American Athletic,-12.288,"{'strengthOfRecord': 130, 'fpi': 117, 'averageWinProbability': 97, 'strengthOfSchedule': 130, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 23.757, 'offense': 26.337, 'defense': 35.512, 'specialTeams': 31.548}"
2024,Charlotte,American Athletic,-13.522,"{'strengthOfRecord': 101, 'fpi': 120, 'averageWinProbability': 122, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 27.766, 'offense': 32.18, 'defense': 25.782, 'specialTeams': 68.735}"
2024,North Texas,American Athletic,-7.287,"{'strengthOfRecord': 91, 'fpi': 100, 'averageWinProbability': 88, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 39.308, 'offense': 51.932, 'defense': 32.261, 'specialTeams': 46.927}"
2024,Rice,American Athletic,-8.58,"{'strengthOfRecord': 110, 'fpi': 104, 'averageWinProbability': 89, 'strengthOfSchedule': 100, 'remainingStrengthOfSchedule': None, 'gameControl': 94}","{'overall': 34.128, 'offense': 27.275, 'defense': 53.023, 'specialTeams': 34.236}"
2024,UTSA,American Athletic,-5.581,"{'strengthOfRecord': 98, 'fpi': 92, 'averageWinProbability': 48, 'strengthOfSchedule': 71, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 40.078, 'offense': 38.259, 'defense': 46.39, 'specialTeams': 49.382}"
2024,Jacksonville State,Conference USA,-0.913,"{'strengthOfRecord': 72, 'fpi': 72, 'averageWinProbability': 44, 'strengthOfSchedule': 113, 'remainingStrengthOfSchedule': 9, 'gameControl': 89}","{'overall': 47.628, 'offense': 57.904, 'defense': 42.655, 'specialTeams': 37.194}"
2024,Liberty,Conference USA,-6.943,"{'strengthOfRecord': 77, 'fpi': 97, 'averageWinProbability': 78, 'strengthOfSchedule': 134, 'remainingStrengthOfSchedule': 12, 'gameControl': 124}","{'overall': 35.985, 'offense': 45.362, 'defense': 33.328, 'specialTeams': 44.461}"
2024,New Mexico State,Conference USA,-20.775,"{'strengthOfRecord': 127, 'fpi': 130, 'averageWinProbability': 124, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 14.39, 'offense': 18.985, 'defense': 20.899, 'specialTeams': 44.223}"
2024,Sam Houston,Conference USA,-6.961,"{'strengthOfRecord': 55, 'fpi': 98, 'averageWinProbability': 55, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': 4, 'gameControl': 86}","{'overall': 43.45, 'offense': 29.883, 'defense': 63.554, 'specialTeams': 40.218}"
2024,Army,American Athletic,5.27,"{'strengthOfRecord': 16, 'fpi': 44, 'averageWinProbability': 4, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 75.619, 'offense': 78.841, 'defense': 58.952, 'specialTeams': 54.629}"
2024,Stanford,ACC,-5.299,"{'strengthOfRecord': 95, 'fpi': 90, 'averageWinProbability': 119, 'strengthOfSchedule': 17, 'remainingStrengthOfSchedule': None, 'gameControl': 85}","{'overall': 38.36, 'offense': 36.975, 'defense': 39.874, 'specialTeams': 65.408}"
2024,California,ACC,4.302,"{'strengthOfRecord': 68, 'fpi': 51, 'averageWinProbability': 64, 'strengthOfSchedule': 66, 'remainingStrengthOfSchedule': None, 'gameControl': 60}","{'overall': 57.687, 'offense': 45.477, 'defense': 64.264, 'specialTeams': 58.117}"
2024,Florida State,ACC,-3.911,"{'strengthOfRecord': 106, 'fpi': 85, 'averageWinProbability': 126, 'strengthOfSchedule': 11, 'remainingStrengthOfSchedule': None, 'gameControl': 97}","{'overall': 35.518, 'offense': 23.689, 'defense': 45.332, 'specialTeams': 73.417}"
2024,Georgia Tech,ACC,7.402,"{'strengthOfRecord': 34, 'fpi': 38, 'averageWinProbability': 56, 'strengthOfSchedule': 14, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 66.705, 'offense': 72.242, 'defense': 58.501, 'specialTeams': 35.797}"
2024,Louisville,ACC,16.534,"{'strengthOfRecord': 25, 'fpi': 12, 'averageWinProbability': 29, 'strengthOfSchedule': 23, 'remainingStrengthOfSchedule': None, 'gameControl': 17}","{'overall': 79.476, 'offense': 79.126, 'defense': 66.823, 'specialTeams': 61.497}"
2024,Boston College,ACC,4.829,"{'strengthOfRecord': 47, 'fpi': 48, 'averageWinProbability': 45, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 45}","{'overall': 61.35, 'offense': 56.657, 'defense': 64.403, 'specialTeams': 40.228}"
2024,Duke,ACC,3.686,"{'strengthOfRecord': 28, 'fpi': 55, 'averageWinProbability': 57, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 58}","{'overall': 62.075, 'offense': 41.071, 'defense': 73.887, 'specialTeams': 54.127}"
2024,NC State,ACC,0.43,"{'strengthOfRecord': 66, 'fpi': 65, 'averageWinProbability': 91, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 76}","{'overall': 43.632, 'offense': 41.325, 'defense': 49.036, 'specialTeams': 47.981}"
2024,North Carolina,ACC,2.602,"{'strengthOfRecord': 76, 'fpi': 60, 'averageWinProbability': 62, 'strengthOfSchedule': 91, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 50.555, 'offense': 55.402, 'defense': 46.067, 'specialTeams': 47.749}"
2024,Wake Forest,ACC,-5.059,"{'strengthOfRecord': 94, 'fpi': 88, 'averageWinProbability': 94, 'strengthOfSchedule': 43, 'remainingStrengthOfSchedule': None, 'gameControl': 73}","{'overall': 42.092, 'offense': 45.681, 'defense': 42.723, 'specialTeams': 46.202}"
2024,Syracuse,ACC,3.99,"{'strengthOfRecord': 27, 'fpi': 53, 'averageWinProbability': 53, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 59.911, 'offense': 72.144, 'defense': 44.673, 'specialTeams': 32.891}"
2024,Pittsburgh,ACC,3.991,"{'strengthOfRecord': 44, 'fpi': 52, 'averageWinProbability': 84, 'strengthOfSchedule': 39, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 55.816, 'offense': 49.345, 'defense': 57.768, 'specialTeams': 56.475}"
2024,Clemson,ACC,14.768,"{'strengthOfRecord': 21, 'fpi': 15, 'averageWinProbability': 9, 'strengthOfSchedule': 35, 'remainingStrengthOfSchedule': None, 'gameControl': 8}","{'overall': 79.193, 'offense': 79.078, 'defense': 73.333, 'specialTeams': 36.319}"
2024,Virginia,ACC,-1.289,"{'strengthOfRecord': 63, 'fpi': 74, 'averageWinProbability': 112, 'strengthOfSchedule': 26, 'remainingStrengthOfSchedule': None, 'gameControl': 78}","{'overall': 47.839, 'offense': 40.745, 'defense': 53.887, 'specialTeams': 55.993}"
2024,Virginia Tech,ACC,8.853,"{'strengthOfRecord': 57, 'fpi': 34, 'averageWinProbability': 31, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 24}","{'overall': 70.514, 'offense': 55.299, 'defense': 74.421, 'specialTeams': 59.153}"
2024,Miami,ACC,17.338,"{'strengthOfRecord': 14, 'fpi': 11, 'averageWinProbability': 20, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 21}","{'overall': 77.097, 'offense': 87.084, 'defense': 52.889, 'specialTeams': 41.286}"
2024,SMU,ACC,16.414,"{'strengthOfRecord': 15, 'fpi': 13, 'averageWinProbability': 13, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 78.712, 'offense': 70.552, 'defense': 75.601, 'specialTeams': 56.033}"
2024,Arizona State,Big 12,11.793,"{'strengthOfRecord': 13, 'fpi': 22, 'averageWinProbability': 16, 'strengthOfSchedule': 62, 'remainingStrengthOfSchedule': None, 'gameControl': 16}","{'overall': 78.233, 'offense': 79.692, 'defense': 66.688, 'specialTeams': 47.348}"
2024,Arizona,Big 12,-3.385,"{'strengthOfRecord': 88, 'fpi': 81, 'averageWinProbability': 116, 'strengthOfSchedule': 50, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 38.477, 'offense': 43.057, 'defense': 38.791, 'specialTeams': 48.852}"
2024,Colorado,Big 12,12.691,"{'strengthOfRecord': 26, 'fpi': 19, 'averageWinProbability': 34, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 29}","{'overall': 74.938, 'offense': 72.644, 'defense': 69.84, 'specialTeams': 45.06}"
2024,Utah,Big 12,5.029,"{'strengthOfRecord': 75, 'fpi': 47, 'averageWinProbability': 66, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 60.487, 'offense': 30.282, 'defense': 79.81, 'specialTeams': 59.786}"
2024,UCLA,Big Ten,2.781,"{'strengthOfRecord': 52, 'fpi': 59, 'averageWinProbability': 103, 'strengthOfSchedule': 13, 'remainingStrengthOfSchedule': None, 'gameControl': 61}","{'overall': 54.088, 'offense': 49.817, 'defense': 56.439, 'specialTeams': 50.8}"
2024,USC,Big Ten,13.269,"{'strengthOfRecord': 45, 'fpi': 18, 'averageWinProbability': 60, 'strengthOfSchedule': 31, 'remainingStrengthOfSchedule': None, 'gameControl': 28}","{'overall': 71.782, 'offense': 72.12, 'defense': 62.422, 'specialTeams': 51.818}"
2024,Northwestern,Big Ten,-5.033,"{'strengthOfRecord': 85, 'fpi': 87, 'averageWinProbability': 107, 'strengthOfSchedule': 36, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 35.983, 'offense': 26.972, 'defense': 49.933, 'specialTeams': 53.074}"
2024,Indiana,Big Ten,18.73,"{'strengthOfRecord': 8, 'fpi': 10, 'averageWinProbability': 1, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 7}","{'overall': 83.71, 'offense': 85.132, 'defense': 72.021, 'specialTeams': 40.91}"
2024,Maryland,Big Ten,-0.535,"{'strengthOfRecord': 82, 'fpi': 71, 'averageWinProbability': 111, 'strengthOfSchedule': 18, 'remainingStrengthOfSchedule': None, 'gameControl': 77}","{'overall': 43.23, 'offense': 46.603, 'defense': 47.026, 'specialTeams': 35.755}"
2024,Michigan State,Big Ten,-3.839,"{'strengthOfRecord': 64, 'fpi': 84, 'averageWinProbability': 90, 'strengthOfSchedule': 24, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 44.653, 'offense': 43.625, 'defense': 47.171, 'specialTeams': 52.038}"
2024,Michigan,Big Ten,9.382,"{'strengthOfRecord': 29, 'fpi': 30, 'averageWinProbability': 67, 'strengthOfSchedule': 7, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 64.736, 'offense': 44.049, 'defense': 69.52, 'specialTeams': 75.356}"
2024,Minnesota,Big Ten,9.315,"{'strengthOfRecord': 43, 'fpi': 31, 'averageWinProbability': 37, 'strengthOfSchedule': 53, 'remainingStrengthOfSchedule': None, 'gameControl': 31}","{'overall': 68.599, 'offense': 55.808, 'defense': 75.809, 'specialTeams': 45.723}"
2024,Nebraska,Big Ten,6.154,"{'strengthOfRecord': 53, 'fpi': 41, 'averageWinProbability': 38, 'strengthOfSchedule': 19, 'remainingStrengthOfSchedule': None, 'gameControl': 25}","{'overall': 64.984, 'offense': 58.011, 'defense': 69.664, 'specialTeams': 41.381}"
2024,Rutgers,Big Ten,3.857,"{'strengthOfRecord': 54, 'fpi': 54, 'averageWinProbability': 59, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 59}","{'overall': 55.405, 'offense': 64.09, 'defense': 40.753, 'specialTeams': 58.771}"
2024,Ohio State,Big Ten,24.823,"{'strengthOfRecord': 6, 'fpi': 3, 'averageWinProbability': 7, 'strengthOfSchedule': 27, 'remainingStrengthOfSchedule': None, 'gameControl': 5}","{'overall': 87.333, 'offense': 80.443, 'defense': 83.601, 'specialTeams': 49.523}"
2024,Penn State,Big Ten,20.037,"{'strengthOfRecord': 5, 'fpi': 9, 'averageWinProbability': 23, 'strengthOfSchedule': 29, 'remainingStrengthOfSchedule': None, 'gameControl': 22}","{'overall': 81.11, 'offense': 80.469, 'defense': 75.103, 'specialTeams': 36.924}"
2024,Washington,Big Ten,5.047,"{'strengthOfRecord': 46, 'fpi': 46, 'averageWinProbability': 83, 'strengthOfSchedule': 12, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 58.799, 'offense': 57.598, 'defense': 61.801, 'specialTeams': 32.58}"
2024,Wisconsin,Big Ten,4.781,"{'strengthOfRecord': 59, 'fpi': 49, 'averageWinProbability': 77, 'strengthOfSchedule': 25, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 55.118, 'offense': 42.281, 'defense': 62.746, 'specialTeams': 59.931}"
2024,Illinois,Big Ten,5.208,"{'strengthOfRecord': 22, 'fpi': 45, 'averageWinProbability': 39, 'strengthOfSchedule': 32, 'remainingStrengthOfSchedule': None, 'gameControl': 41}","{'overall': 63.81, 'offense': 64.672, 'defense': 52.931, 'specialTeams': 65.881}"
2024,Iowa,Big Ten,11.144,"{'strengthOfRecord': 39, 'fpi': 23, 'averageWinProbability': 32, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 36}","{'overall': 70.238, 'offense': 48.063, 'defense': 74.759, 'specialTeams': 71.573}"
2024,Oregon,Big Ten,21.125,"{'strengthOfRecord': 1, 'fpi': 6, 'averageWinProbability': 3, 'strengthOfSchedule': 34, 'remainingStrengthOfSchedule': None, 'gameControl': 3}","{'overall': 85.854, 'offense': 85.403, 'defense': 73.779, 'specialTeams': 53.859}"
2024,Purdue,Big Ten,-13.836,"{'strengthOfRecord': 117, 'fpi': 122, 'averageWinProbability': 133, 'strengthOfSchedule': 6, 'remainingStrengthOfSchedule': None, 'gameControl': 114}","{'overall': 20.419, 'offense': 29.645, 'defense': 21.338, 'specialTeams': 52.981}"
2024,Kennesaw State,Conference USA,-21.686,"{'strengthOfRecord': 133, 'fpi': 131, 'averageWinProbability': 129, 'strengthOfSchedule': 133, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 14.524, 'offense': 11.533, 'defense': 24.069, 'specialTeams': 67.074}"
2024,Bowling Green,Mid-American,-3.156,"{'strengthOfRecord': 81, 'fpi': 78, 'averageWinProbability': 30, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 48.952, 'offense': 45.874, 'defense': 55.957, 'specialTeams': 41.324}"
2024,Miami (OH),Mid-American,-3.352,"{'strengthOfRecord': 73, 'fpi': 80, 'averageWinProbability': 72, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 46.329, 'offense': 38.021, 'defense': 53.012, 'specialTeams': 55.962}"
