game_id,season,week,team,conference,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401119256,2019,1,Eastern Michigan,Mid-American,Coastal Carolina,0.23,0.75,-0.07,0.15,0.32,-0.17
401110723,2019,1,Florida,SEC,Miami,0.06,0.41,-0.28,-0.04,-0.05,-0.03
401112251,2019,1,Florida Atlantic,Conference USA,Ohio State,0.0,0.11,-0.11,0.32,0.55,0.15
401114236,2019,1,Florida International,Conference USA,Tulane,0.06,0.15,-0.08,0.42,0.33,0.46
401112431,2019,1,Florida State,ACC,Boise State,0.23,0.45,-0.13,0.15,0.28,0.01
401114218,2019,1,Fresno State,Mountain West,USC,0.09,0.09,0.12,0.11,0.02,0.21
401110732,2019,1,Georgia,SEC,Vanderbilt,0.23,0.19,0.28,0.03,-0.16,0.36
401110725,2019,1,Georgia Southern,Sun Belt,LSU,-0.09,0.06,-0.17,0.38,0.66,0.06
401110730,2019,1,Georgia State,Sun Belt,Tennessee,0.15,0.15,0.14,0.18,0.24,0.15
401111653,2019,1,Georgia Tech,ACC,Clemson,-0.04,-0.17,0.03,0.43,0.21,0.55
401114164,2019,1,Hawai'i,Mountain West,Arizona,0.29,0.45,0.06,0.35,0.44,0.14
401112114,2019,1,Houston,American Athletic,Oklahoma,0.24,0.23,0.26,0.67,1.03,0.43
401112145,2019,1,Illinois,Big Ten,Akron,0.29,0.4,0.23,-0.16,-0.2,-0.19
401112157,2019,1,Indiana,Big Ten,Ball State,0.22,0.23,0.2,0.1,0.19,0.03
401112191,2019,1,Iowa,Big Ten,Miami (OH),0.32,0.41,0.28,0.08,0.32,-0.21
401112085,2019,1,Iowa State,Big 12,Northern Iowa,0.14,0.31,0.0,-0.03,0.12,-0.34
401112096,2019,1,Kansas,Big 12,Indiana State,0.08,0.5,-0.33,-0.09,-0.19,0.06
401112106,2019,1,Kansas State,Big 12,Nicholls,0.45,0.84,0.3,0.2,0.08,0.29
401114153,2019,1,Kent State,Mid-American,Arizona State,-0.14,-0.08,-0.17,0.23,0.7,-0.08
401110724,2019,1,Kentucky,SEC,Toledo,0.2,0.53,0.0,0.17,0.0,0.29
401112434,2019,1,Liberty,FBS Independents,Syracuse,-0.27,-0.09,-0.62,0.07,-0.07,0.21
401110727,2019,1,Louisiana,Sun Belt,Mississippi State,0.16,0.28,0.02,0.39,0.37,0.41
401112135,2019,1,Louisiana Tech,Conference USA,Texas,0.11,0.29,-0.31,0.34,0.29,0.41
401112436,2019,1,Louisville,ACC,Notre Dame,0.13,-0.04,0.25,0.25,0.25,0.25
401110725,2019,1,LSU,SEC,Georgia Southern,0.38,0.66,0.06,-0.09,0.06,-0.17
401114240,2019,1,Marshall,Conference USA,VMI,0.45,0.63,0.3,0.0,-0.07,0.14
401112201,2019,1,Maryland,Big Ten,Howard,0.4,0.57,0.3,-0.23,-0.24,-0.22
401112264,2019,1,Massachusetts,FBS Independents,Rutgers,0.06,-0.18,0.36,0.3,0.53,0.18
401110726,2019,1,Memphis,American Athletic,Ole Miss,0.07,-0.06,0.15,-0.07,0.03,-0.06
401110723,2019,1,Miami,ACC,Florida,-0.04,-0.05,-0.03,0.06,0.41,-0.28
401112191,2019,1,Miami (OH),Mid-American,Iowa,0.08,0.32,-0.21,0.32,0.41,0.28
401112222,2019,1,Michigan,Big Ten,Middle Tennessee,0.13,0.1,0.18,0.04,0.12,-0.08
401112212,2019,1,Michigan State,Big Ten,Tulsa,-0.11,-0.01,-0.28,-0.14,0.19,-0.72
401112222,2019,1,Middle Tennessee,Conference USA,Michigan,0.04,0.12,-0.08,0.13,0.1,0.18
401112229,2019,1,Minnesota,Big Ten,South Dakota State,0.2,0.47,0.06,0.06,-0.12,0.21
401110727,2019,1,Mississippi State,SEC,Louisiana,0.39,0.37,0.41,0.16,0.28,0.02
401110728,2019,1,Missouri,SEC,Wyoming,0.17,0.28,0.07,0.26,0.12,0.32
401117857,2019,1,Navy,American Athletic,Holy Cross,0.45,-0.02,0.51,0.0,0.13,-0.18
401112432,2019,1,NC State,ACC,East Carolina,0.29,0.34,0.28,-0.11,0.05,-0.44
401112238,2019,1,Nebraska,Big Ten,South Alabama,-0.02,0.12,-0.1,-0.25,-0.17,-0.16
401112262,2019,1,Nevada,Mountain West,Purdue,0.24,0.33,0.1,0.26,0.47,-0.09
401117495,2019,1,New Mexico,Mountain West,Sam Houston,0.11,0.23,-0.04,0.17,0.28,-0.07
401114228,2019,1,New Mexico State,FBS Independents,Washington State,0.02,0.04,-0.01,0.45,0.53,0.18
401110729,2019,1,North Carolina,ACC,South Carolina,0.16,0.43,0.08,-0.1,-0.17,-0.01
401119257,2019,1,Northern Illinois,Mid-American,Illinois State,-0.01,0.34,-0.36,-0.22,-0.08,-0.37
401114241,2019,1,North Texas,Conference USA,Abilene Christian,0.32,0.63,0.06,0.27,0.29,0.24
401112245,2019,1,Northwestern,Big Ten,Stanford,-0.08,0.0,-0.15,0.02,0.13,-0.08
401112436,2019,1,Notre Dame,FBS Independents,Louisville,0.25,0.25,0.25,0.13,-0.04,0.25
401119259,2019,1,Ohio,Mid-American,Rhode Island,0.46,0.46,0.45,0.14,0.06,0.36
401112251,2019,1,Ohio State,Big Ten,Florida Atlantic,0.32,0.55,0.15,0.0,0.11,-0.11
401112114,2019,1,Oklahoma,Big 12,Houston,0.67,1.03,0.43,0.24,0.23,0.26
401112122,2019,1,Oklahoma State,Big 12,Oregon State,0.46,0.62,0.42,0.3,0.28,0.35
401114242,2019,1,Old Dominion,Conference USA,Norfolk State,0.1,0.14,0.09,0.12,0.38,-0.16
401110726,2019,1,Ole Miss,SEC,Memphis,-0.07,0.03,-0.06,0.07,-0.06,0.15
401110722,2019,1,Oregon,Pac-12,Auburn,0.12,0.23,-0.04,0.05,-0.12,0.19
401112122,2019,1,Oregon State,Pac-12,Oklahoma State,0.3,0.28,0.35,0.46,0.62,0.42
401112257,2019,1,Penn State,Big Ten,Idaho,0.51,0.43,0.59,-0.2,-0.17,-0.23
401112433,2019,1,Pittsburgh,ACC,Virginia,0.02,-0.08,0.17,0.17,0.07,0.24
401112262,2019,1,Purdue,Big Ten,Nevada,0.26,0.47,-0.09,0.24,0.33,0.1
401114238,2019,1,Rice,Conference USA,Army,0.02,-0.29,0.17,0.14,0.39,0.11
401112264,2019,1,Rutgers,Big Ten,Massachusetts,0.3,0.53,0.18,0.06,-0.18,0.36
401117496,2019,1,San Diego State,Mountain West,Weber State,-0.2,-0.06,-0.29,-0.22,-0.07,-0.49
401117493,2019,1,San José State,Mountain West,Northern Colorado,0.25,0.45,0.12,0.0,-0.22,0.26
401117858,2019,1,SMU,American Athletic,Arkansas State,0.11,0.21,0.09,0.12,0.16,0.04
401112238,2019,1,South Alabama,Sun Belt,Nebraska,-0.25,-0.17,-0.16,-0.02,0.12,-0.1
401110729,2019,1,South Carolina,SEC,North Carolina,-0.1,-0.17,-0.01,0.16,0.43,0.08
401114243,2019,1,Southern Miss,Conference USA,Alcorn State,0.04,0.29,-0.08,0.02,0.06,-0.04
401117856,2019,1,South Florida,American Athletic,Wisconsin,-0.27,-0.19,-0.41,0.17,0.25,0.12
401112245,2019,1,Stanford,Pac-12,Northwestern,0.02,0.13,-0.08,-0.08,0.0,-0.15
401112434,2019,1,Syracuse,ACC,Liberty,0.07,-0.07,0.21,-0.27,-0.09,-0.62
401112129,2019,1,TCU,Big 12,Arkansas-Pine Bluff,0.07,0.03,0.25,-0.06,-0.04,-0.08
401117859,2019,1,Temple,American Athletic,Bucknell,0.49,0.61,0.33,-0.08,-0.09,-0.04
401110730,2019,1,Tennessee,SEC,Georgia State,0.18,0.24,0.15,0.15,0.15,0.14
401112135,2019,1,Texas,Big 12,Louisiana Tech,0.34,0.29,0.41,0.11,0.29,-0.31
401110731,2019,1,Texas A&M,SEC,Texas State,0.17,0.26,0.14,-0.05,0.03,-0.4
401110731,2019,1,Texas State,Sun Belt,Texas A&M,-0.05,0.03,-0.4,0.17,0.26,0.14
401112139,2019,1,Texas Tech,Big 12,Montana State,0.32,0.31,0.35,0.0,0.25,-0.18
401110724,2019,1,Toledo,Mid-American,Kentucky,0.17,0.0,0.29,0.2,0.53,0.0
401121935,2019,1,Troy,Sun Belt,Campbell,0.37,0.55,0.27,-0.02,-0.01,0.02
401114236,2019,1,Tulane,American Athletic,Florida International,0.42,0.33,0.46,0.06,0.15,-0.08
401112212,2019,1,Tulsa,American Athletic,Michigan State,-0.14,0.19,-0.72,-0.11,-0.01,-0.28
401114237,2019,1,UAB,Conference USA,Alabama State,-0.09,-0.05,-0.13,-0.05,-0.04,-0.05
401117853,2019,1,UCF,American Athletic,Florida A&M,0.45,0.72,0.29,-0.21,-0.06,-0.46
401117854,2019,1,UCLA,Pac-12,Cincinnati,0.05,0.01,0.09,0.16,0.78,-0.19
401117855,2019,1,UConn,American Athletic,Wagner,0.03,-0.16,0.12,0.07,-0.11,0.33
401128468,2019,1,UL Monroe,Sun Belt,Grambling,0.31,0.03,0.48,0.09,0.06,0.1
401117497,2019,1,UNLV,Mountain West,Southern Utah,0.44,0.29,0.54,0.06,0.2,-0.13
401114218,2019,1,USC,Pac-12,Fresno State,0.11,0.02,0.21,0.09,0.09,0.12
401114223,2019,1,Utah,Pac-12,BYU,0.24,0.27,0.24,-0.19,-0.3,-0.04
401112430,2019,1,Utah State,Mountain West,Wake Forest,0.24,0.32,0.11,0.12,0.51,-0.19
401114244,2019,1,UTEP,Conference USA,Houston Christian,0.22,0.37,0.27,0.26,0.49,0.01
401114245,2019,1,UTSA,Conference USA,Incarnate Word,0.22,-0.01,0.41,-0.13,-0.12,-0.14
401110732,2019,1,Vanderbilt,SEC,Georgia,0.03,-0.16,0.36,0.23,0.19,0.28
401112433,2019,1,Virginia,ACC,Pittsburgh,0.17,0.07,0.24,0.02,-0.08,0.17
401112435,2019,1,Virginia Tech,ACC,Boston College,0.16,0.33,-0.06,0.16,0.53,-0.06
401112430,2019,1,Wake Forest,ACC,Utah State,0.12,0.51,-0.19,0.24,0.32,0.11
401114233,2019,1,Washington,Pac-12,Eastern Washington,0.83,1.26,0.39,-0.17,-0.31,0.06
401114228,2019,1,Washington State,Pac-12,New Mexico State,0.45,0.53,0.18,0.02,0.04,-0.01
401114246,2019,1,Western Kentucky,Conference USA,Central Arkansas,0.22,0.31,0.11,0.36,0.85,-0.25
401119258,2019,1,Western Michigan,Mid-American,Monmouth,0.5,1.27,-0.08,0.1,0.09,0.12
401112143,2019,1,West Virginia,Big 12,James Madison,0.09,0.34,-0.42,0.06,0.04,0.09
401117856,2019,1,Wisconsin,Big Ten,South Florida,0.17,0.25,0.12,-0.27,-0.19,-0.41
401110728,2019,1,Wyoming,Mountain West,Missouri,0.26,0.12,0.32,0.17,0.28,0.07
401114254,2019,2,Akron,Mid-American,UAB,0.07,0.21,-0.23,-0.15,0.15,-0.33
401110773,2019,2,Alabama,SEC,New Mexico State,0.6,0.54,0.66,-0.06,-0.08,-0.04
401114247,2019,2,App State,Sun Belt,Charlotte,0.48,0.66,0.36,0.28,0.29,0.27
401114165,2019,2,Arizona,Pac-12,Northern Arizona,0.73,0.93,0.6,0.24,0.33,0.21
401114154,2019,2,Arizona State,Pac-12,Sacramento State,-0.03,0.56,-0.39,-0.05,-0.02,-0.11
401110779,2019,2,Arkansas,SEC,Ole Miss,0.03,0.15,-0.2,0.16,0.86,-0.18
401117502,2019,2,Arkansas State,Sun Belt,UNLV,0.22,0.33,0.17,-0.09,-0.5,0.3
401112223,2019,2,Army,FBS Independents,Michigan,-0.05,-0.92,0.07,0.1,0.24,-0.04
401110774,2019,2,Auburn,SEC,Tulane,0.09,0.36,-0.1,-0.26,-0.28,-0.24
401119260,2019,2,Ball State,Mid-American,Fordham,0.39,0.67,0.05,0.16,0.24,0.14
401112074,2019,2,Baylor,Big 12,UTSA,0.61,0.57,0.64,0.12,0.0,0.23
401114251,2019,2,Boise State,Mountain West,Marshall,0.06,0.15,-0.01,-0.12,-0.39,0.14
401112438,2019,2,Boston College,ACC,Richmond,0.46,1.01,0.32,0.05,0.14,0.0
401112107,2019,2,Bowling Green,Mid-American,Kansas State,-0.21,-0.27,-0.12,0.45,0.82,0.33
401112258,2019,2,Buffalo,Mid-American,Penn State,-0.06,0.14,-0.16,0.28,0.81,-0.32
401110783,2019,2,BYU,FBS Independents,Tennessee,0.19,0.21,0.23,0.11,0.37,-0.02
401114175,2019,2,California,Pac-12,Washington,0.16,0.03,0.3,0.01,-0.2,0.2
401112268,2019,2,Central Michigan,Mid-American,Wisconsin,-0.33,-0.33,-0.27,0.5,0.74,0.3
401114247,2019,2,Charlotte,Conference USA,App State,0.28,0.29,0.27,0.48,0.66,0.36
401112252,2019,2,Cincinnati,American Athletic,Ohio State,-0.11,-0.09,-0.13,0.37,0.47,0.32
401110784,2019,2,Clemson,ACC,Texas A&M,0.23,0.3,0.18,0.03,0.22,-0.31
401112097,2019,2,Coastal Carolina,Sun Belt,Kansas,0.15,0.44,0.06,-0.04,-0.07,-0.03
401112239,2019,2,Colorado,Pac-12,Nebraska,0.21,0.35,0.07,0.19,0.33,0.12
401117498,2019,2,Colorado State,Mountain West,Western Illinois,0.5,0.91,0.17,-0.17,-0.23,-0.07
401112439,2019,2,Duke,ACC,North Carolina A&T,0.29,0.42,0.15,-0.1,-0.24,0.01
401117860,2019,2,East Carolina,American Athletic,Gardner-Webb,0.34,0.13,0.56,-0.05,0.04,-0.13
401110777,2019,2,Eastern Michigan,Mid-American,Kentucky,0.18,0.31,-0.09,0.24,0.13,0.3
401110775,2019,2,Florida,SEC,UT Martin,0.43,0.55,0.34,-0.15,-0.11,-0.19
401114249,2019,2,Florida Atlantic,Conference USA,UCF,-0.05,-0.06,-0.08,0.44,0.52,0.4
401114248,2019,2,Florida International,Conference USA,Western Kentucky,-0.05,-0.25,0.03,-0.03,-0.02,-0.04
401112440,2019,2,Florida State,ACC,UL Monroe,0.15,0.17,0.14,0.14,0.24,0.07
401112230,2019,2,Fresno State,Mountain West,Minnesota,0.23,0.34,0.03,0.23,0.82,-0.08
401110776,2019,2,Georgia,SEC,Murray State,0.39,0.46,0.35,0.03,0.17,-0.16
401121936,2019,2,Georgia Southern,Sun Belt,Maine,0.21,0.02,0.29,0.02,0.24,-0.48
401121937,2019,2,Georgia State,Sun Belt,Furman,0.46,0.86,0.1,0.55,0.86,0.33
401112441,2019,2,Georgia Tech,ACC,South Florida,-0.03,-0.25,0.07,0.02,0.27,-0.2
401114200,2019,2,Hawai'i,Mountain West,Oregon State,0.22,0.3,0.06,0.23,0.15,0.3
401117861,2019,2,Houston,American Athletic,Prairie View A&M,0.04,-0.12,0.2,0.09,0.26,-0.11
401112146,2019,2,Illinois,Big Ten,UConn,-0.09,0.18,-0.38,0.0,0.13,-0.17
401112158,2019,2,Indiana,Big Ten,Eastern Illinois,0.34,0.53,0.1,-0.19,-0.15,-0.23
401112192,2019,2,Iowa,Big Ten,Rutgers,0.14,0.2,0.15,-0.24,-0.51,0.09
401112097,2019,2,Kansas,Big 12,Coastal Carolina,-0.04,-0.07,-0.03,0.15,0.44,0.06
401112107,2019,2,Kansas State,Big 12,Bowling Green,0.45,0.82,0.33,-0.21,-0.27,-0.12
401119261,2019,2,Kent State,Mid-American,Kennesaw State,0.17,0.36,0.02,0.08,0.09,0.11
401110777,2019,2,Kentucky,SEC,Eastern Michigan,0.24,0.13,0.3,0.18,0.31,-0.09
401114347,2019,2,Liberty,FBS Independents,Louisiana,0.09,-0.04,0.31,0.27,0.15,0.35
401114347,2019,2,Louisiana,Sun Belt,Liberty,0.27,0.15,0.35,0.09,-0.04,0.31
401114250,2019,2,Louisiana Tech,Conference USA,Grambling,0.09,0.5,-0.18,0.06,0.22,-0.09
401112442,2019,2,Louisville,ACC,Eastern Kentucky,0.53,0.84,0.37,-0.12,-0.36,0.01
401110778,2019,2,LSU,SEC,Texas,0.48,0.71,0.17,0.25,0.35,0.07
401114251,2019,2,Marshall,Conference USA,Boise State,-0.12,-0.39,0.14,0.06,0.15,-0.01
401112202,2019,2,Maryland,Big Ten,Syracuse,0.55,0.43,0.65,0.06,0.05,0.06
401114354,2019,2,Massachusetts,FBS Independents,Southern Illinois,0.06,0.22,-0.05,0.32,0.62,0.13
401117862,2019,2,Memphis,American Athletic,Southern,0.53,1.05,0.19,0.14,0.22,0.09
401112443,2019,2,Miami,ACC,North Carolina,0.21,0.45,-0.1,0.26,0.66,-0.1
401119262,2019,2,Miami (OH),Mid-American,Tennessee Tech,0.21,0.18,0.28,-0.08,-0.02,-0.15
401112223,2019,2,Michigan,Big Ten,Army,0.1,0.24,-0.04,-0.05,-0.92,0.07
401112213,2019,2,Michigan State,Big Ten,Western Michigan,0.46,0.77,0.29,0.08,0.2,-0.13
401114252,2019,2,Middle Tennessee,Conference USA,Tennessee State,0.55,0.77,0.35,0.21,0.19,0.22
401112230,2019,2,Minnesota,Big Ten,Fresno State,0.23,0.82,-0.08,0.23,0.34,0.03
401110780,2019,2,Mississippi State,SEC,Southern Miss,0.28,0.44,0.21,0.2,0.26,0.12
401110781,2019,2,Missouri,SEC,West Virginia,0.17,0.23,0.14,-0.23,-0.31,-0.15
401112444,2019,2,NC State,ACC,Western Carolina,0.31,0.34,0.32,-0.2,-0.24,-0.13
401112239,2019,2,Nebraska,Big Ten,Colorado,0.19,0.33,0.12,0.21,0.35,0.07
401114193,2019,2,Nevada,Mountain West,Oregon,-0.1,-0.18,-0.03,0.63,0.96,0.32
401110773,2019,2,New Mexico State,FBS Independents,Alabama,-0.06,-0.08,-0.04,0.6,0.54,0.66
401112443,2019,2,North Carolina,ACC,Miami,0.26,0.66,-0.1,0.21,0.45,-0.1
401114224,2019,2,Northern Illinois,Mid-American,Utah,0.18,0.16,0.14,0.36,0.78,0.15
401114253,2019,2,North Texas,Conference USA,SMU,0.13,0.11,0.2,0.36,0.71,0.07
401112445,2019,2,Ohio,Mid-American,Pittsburgh,-0.06,-0.11,0.04,0.13,0.21,0.05
401112252,2019,2,Ohio State,Big Ten,Cincinnati,0.37,0.47,0.32,-0.11,-0.09,-0.13
401112115,2019,2,Oklahoma,Big 12,South Dakota,0.76,1.06,0.54,-0.05,0.1,-0.31
401112123,2019,2,Oklahoma State,Big 12,McNeese,0.5,0.99,0.15,-0.27,-0.57,-0.1
401112446,2019,2,Old Dominion,Conference USA,Virginia Tech,0.03,-0.32,0.36,0.25,0.79,-0.14
401110779,2019,2,Ole Miss,SEC,Arkansas,0.16,0.86,-0.18,0.03,0.15,-0.2
401114193,2019,2,Oregon,Pac-12,Nevada,0.63,0.96,0.32,-0.1,-0.18,-0.03
401114200,2019,2,Oregon State,Pac-12,Hawai'i,0.23,0.15,0.3,0.22,0.3,0.06
401112258,2019,2,Penn State,Big Ten,Buffalo,0.28,0.81,-0.32,-0.06,0.14,-0.16
401112445,2019,2,Pittsburgh,ACC,Ohio,0.13,0.21,0.05,-0.06,-0.11,0.04
401110785,2019,2,Purdue,Big Ten,Vanderbilt,0.33,0.5,-0.14,0.21,0.29,0.03
401112447,2019,2,Rice,Conference USA,Wake Forest,0.05,0.19,-0.12,0.39,0.8,0.14
401112192,2019,2,Rutgers,Big Ten,Iowa,-0.24,-0.51,0.09,0.14,0.2,0.15
401114214,2019,2,San Diego State,Mountain West,UCLA,0.05,0.64,-0.35,-0.02,0.17,-0.24
401117501,2019,2,San José State,Mountain West,Tulsa,0.04,0.25,-0.2,0.35,0.65,0.23
401114253,2019,2,SMU,American Athletic,North Texas,0.36,0.71,0.07,0.13,0.11,0.2
401121938,2019,2,South Alabama,Sun Belt,Jackson State,0.24,0.1,0.28,0.09,0.16,0.1
401110782,2019,2,South Carolina,SEC,Charleston Southern,0.75,0.43,0.98,-0.11,-0.1,-0.15
401110780,2019,2,Southern Miss,Conference USA,Mississippi State,0.2,0.26,0.12,0.28,0.44,0.21
401112441,2019,2,South Florida,American Athletic,Georgia Tech,0.02,0.27,-0.2,-0.03,-0.25,0.07
401114207,2019,2,Stanford,Pac-12,USC,0.17,0.28,0.05,0.5,0.84,0.12
401112202,2019,2,Syracuse,ACC,Maryland,0.06,0.05,0.06,0.55,0.43,0.65
401110783,2019,2,Tennessee,SEC,BYU,0.11,0.37,-0.02,0.19,0.21,0.23
401110778,2019,2,Texas,Big 12,LSU,0.25,0.35,0.07,0.48,0.71,0.17
401110784,2019,2,Texas A&M,SEC,Clemson,0.03,0.22,-0.31,0.23,0.3,0.18
401117500,2019,2,Texas State,Sun Belt,Wyoming,0.01,-0.05,0.19,0.0,-0.13,0.06
401112140,2019,2,Texas Tech,Big 12,UTEP,0.22,0.16,0.32,-0.2,-0.41,-0.14
401110774,2019,2,Tulane,American Athletic,Auburn,-0.26,-0.28,-0.24,0.09,0.36,-0.1
401117501,2019,2,Tulsa,American Athletic,San José State,0.35,0.65,0.23,0.04,0.25,-0.2
401114254,2019,2,UAB,Conference USA,Akron,-0.15,0.15,-0.33,0.07,0.21,-0.23
401114249,2019,2,UCF,American Athletic,Florida Atlantic,0.44,0.52,0.4,-0.05,-0.06,-0.08
401114214,2019,2,UCLA,Pac-12,San Diego State,-0.02,0.17,-0.24,0.05,0.64,-0.35
401112146,2019,2,UConn,American Athletic,Illinois,0.0,0.13,-0.17,-0.09,0.18,-0.38
401112440,2019,2,UL Monroe,Sun Belt,Florida State,0.14,0.24,0.07,0.15,0.17,0.14
401117502,2019,2,UNLV,Mountain West,Arkansas State,-0.09,-0.5,0.3,0.22,0.33,0.17
401114207,2019,2,USC,Pac-12,Stanford,0.5,0.84,0.12,0.17,0.28,0.05
401114224,2019,2,Utah,Pac-12,Northern Illinois,0.36,0.78,0.15,0.18,0.16,0.14
401117499,2019,2,Utah State,Mountain West,Stony Brook,0.42,0.68,0.16,-0.02,0.04,-0.1
401112140,2019,2,UTEP,Conference USA,Texas Tech,-0.2,-0.41,-0.14,0.22,0.16,0.32
401112074,2019,2,UTSA,Conference USA,Baylor,0.12,0.0,0.23,0.61,0.57,0.64
401110785,2019,2,Vanderbilt,SEC,Purdue,0.21,0.29,0.03,0.33,0.5,-0.14
401112437,2019,2,Virginia,ACC,William & Mary,0.25,0.16,0.34,-0.29,-0.69,-0.11
401112446,2019,2,Virginia Tech,ACC,Old Dominion,0.25,0.79,-0.14,0.03,-0.32,0.36
401112447,2019,2,Wake Forest,ACC,Rice,0.39,0.8,0.14,0.05,0.19,-0.12
401114175,2019,2,Washington,Pac-12,California,0.01,-0.2,0.2,0.16,0.03,0.3
401114229,2019,2,Washington State,Pac-12,Northern Colorado,0.34,0.3,0.67,0.06,0.21,0.0
401114248,2019,2,Western Kentucky,Conference USA,Florida International,-0.03,-0.02,-0.04,-0.05,-0.25,0.03
401112213,2019,2,Western Michigan,Mid-American,Michigan State,0.08,0.2,-0.13,0.46,0.77,0.29
401110781,2019,2,West Virginia,Big 12,Missouri,-0.23,-0.31,-0.15,0.17,0.23,0.14
401112268,2019,2,Wisconsin,Big Ten,Central Michigan,0.5,0.74,0.3,-0.33,-0.33,-0.27
401117500,2019,2,Wyoming,Mountain West,Texas State,0.0,-0.13,0.06,0.01,-0.05,0.19
401114185,2019,3,Air Force,Mountain West,Colorado,0.3,0.92,0.14,0.11,0.11,0.12
401119263,2019,3,Akron,Mid-American,Central Michigan,0.06,0.21,-0.33,0.31,0.72,-0.01
401110794,2019,3,Alabama,SEC,South Carolina,0.52,0.89,0.01,0.06,0.07,0.0
401112141,2019,3,Arizona,Pac-12,Texas Tech,0.25,0.46,0.17,-0.02,-0.07,0.1
401112214,2019,3,Arizona State,Pac-12,Michigan State,-0.02,-0.09,0.02,0.09,0.31,-0.16
401110786,2019,3,Arkansas,SEC,Colorado State,0.35,0.44,0.26,0.26,0.22,0.32
401110788,2019,3,Arkansas State,Sun Belt,Georgia,-0.15,-0.12,-0.21,0.57,0.72,0.48
401114261,2019,3,Army,FBS Independents,UTSA,0.25,0.3,0.25,0.01,0.11,-0.13
401110787,2019,3,Auburn,SEC,Kent State,0.5,0.33,0.55,0.1,0.2,-0.02
401114257,2019,3,Ball State,Mid-American,Florida Atlantic,0.13,0.32,-0.1,0.2,0.62,-0.16
401117503,2019,3,Boise State,Mountain West,Portland State,0.23,0.45,-0.05,-0.03,0.06,-0.09
401112098,2019,3,Boston College,ACC,Kansas,0.13,0.22,0.06,0.38,0.74,0.2
401114258,2019,3,Bowling Green,Mid-American,Louisiana Tech,-0.27,-0.38,-0.17,0.24,0.47,-0.05
401114348,2019,3,Buffalo,Mid-American,Liberty,0.12,-0.06,0.23,0.42,0.69,0.08
401114219,2019,3,BYU,FBS Independents,USC,0.14,0.28,0.04,0.18,0.39,0.02
401114176,2019,3,California,Pac-12,North Texas,0.05,-0.13,0.18,0.06,0.13,-0.03
401119263,2019,3,Central Michigan,Mid-American,Akron,0.31,0.72,-0.01,0.06,0.21,-0.33
