year,team,conference,fpi,resumeRanks,efficiencies
2018,UTSA,Conference USA,-20.988,"{'strengthOfRecord': 118, 'fpi': 125, 'averageWinProbability': 122, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 15.728, 'offense': 10.145, 'defense': 31.279, 'specialTeams': 57.065}"
2018,Louisiana Tech,Conference USA,-6.565,"{'strengthOfRecord': 75, 'fpi': 93, 'averageWinProbability': 72, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 37.651, 'offense': 38.258, 'defense': 41.752, 'specialTeams': 49.551}"
2018,Western Kentucky,Conference USA,-15.443,"{'strengthOfRecord': 121, 'fpi': 115, 'averageWinProbability': 93, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 106}","{'overall': 28.42, 'offense': 23.576, 'defense': 49.235, 'specialTeams': 29.636}"
2018,Temple,American Athletic,1.111,"{'strengthOfRecord': 61, 'fpi': 66, 'averageWinProbability': 43, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 62.213, 'offense': 52.645, 'defense': 62.35, 'specialTeams': 63.066}"
2018,South Florida,American Athletic,-7.877,"{'strengthOfRecord': 87, 'fpi': 94, 'averageWinProbability': 88, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 41.079, 'offense': 37.532, 'defense': 47.099, 'specialTeams': 51.668}"
2018,Cincinnati,American Athletic,6.34,"{'strengthOfRecord': 25, 'fpi': 44, 'averageWinProbability': 26, 'strengthOfSchedule': 95, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 68.672, 'offense': 51.425, 'defense': 80.606, 'specialTeams': 44.504}"
2018,East Carolina,American Athletic,-17.723,"{'strengthOfRecord': 113, 'fpi': 120, 'averageWinProbability': 114, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 113}","{'overall': 21.854, 'offense': 22.793, 'defense': 35.304, 'specialTeams': 37.259}"
2018,UCF,American Athletic,11.51,"{'strengthOfRecord': 14, 'fpi': 25, 'averageWinProbability': 8, 'strengthOfSchedule': 97, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 72.771, 'offense': 77.253, 'defense': 57.267, 'specialTeams': 55.43}"
2018,Houston,American Athletic,-0.582,"{'strengthOfRecord': 77, 'fpi': 71, 'averageWinProbability': 57, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 55.431, 'offense': 69.917, 'defense': 40.262, 'specialTeams': 49.347}"
2018,Navy,American Athletic,-9.615,"{'strengthOfRecord': 111, 'fpi': 99, 'averageWinProbability': 110, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 103}","{'overall': 28.16, 'offense': 38.625, 'defense': 25.85, 'specialTeams': 51.378}"
2018,Memphis,American Athletic,4.522,"{'strengthOfRecord': 84, 'fpi': 51, 'averageWinProbability': 24, 'strengthOfSchedule': 102, 'remainingStrengthOfSchedule': None, 'gameControl': 45}","{'overall': 60.906, 'offense': 70.997, 'defense': 45.33, 'specialTeams': 52.581}"
2018,Tulsa,American Athletic,-10.512,"{'strengthOfRecord': 117, 'fpi': 101, 'averageWinProbability': 96, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 28, 'offense': 25.334, 'defense': 42.434, 'specialTeams': 40.217}"
2018,Tulane,American Athletic,-4.23,"{'strengthOfRecord': 80, 'fpi': 85, 'averageWinProbability': 64, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 78}","{'overall': 42.992, 'offense': 35.099, 'defense': 50.014, 'specialTeams': 59.233}"
2018,SMU,American Athletic,-8.153,"{'strengthOfRecord': 93, 'fpi': 97, 'averageWinProbability': 94, 'strengthOfSchedule': 71, 'remainingStrengthOfSchedule': None, 'gameControl': 95}","{'overall': 39.214, 'offense': 30.004, 'defense': 51.797, 'specialTeams': 52.28}"
2018,Charlotte,Conference USA,-14.023,"{'strengthOfRecord': 102, 'fpi': 109, 'averageWinProbability': 100, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 26.036, 'offense': 28.38, 'defense': 37.78, 'specialTeams': 34.272}"
2018,UAB,Conference USA,-0.21,"{'strengthOfRecord': 48, 'fpi': 70, 'averageWinProbability': 34, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': None, 'gameControl': 72}","{'overall': 53.184, 'offense': 45.059, 'defense': 62.774, 'specialTeams': 43.631}"
2018,Louisiana,Sun Belt,-11.233,"{'strengthOfRecord': 91, 'fpi': 102, 'averageWinProbability': 78, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 39.975, 'offense': 66.639, 'defense': 21.54, 'specialTeams': 46.441}"
2018,Arkansas State,Sun Belt,-4.429,"{'strengthOfRecord': 85, 'fpi': 87, 'averageWinProbability': 39, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 47.956, 'offense': 48.779, 'defense': 46.509, 'specialTeams': 53.698}"
2018,UL Monroe,Sun Belt,-12.508,"{'strengthOfRecord': 98, 'fpi': 105, 'averageWinProbability': 97, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 28.269, 'offense': 40.944, 'defense': 27.762, 'specialTeams': 37.99}"
2018,Troy,Sun Belt,-3.236,"{'strengthOfRecord': 45, 'fpi': 79, 'averageWinProbability': 22, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 55}","{'overall': 52.724, 'offense': 34.725, 'defense': 59.698, 'specialTeams': 75.597}"
2018,South Alabama,Sun Belt,-21.608,"{'strengthOfRecord': 120, 'fpi': 127, 'averageWinProbability': 121, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 16.803, 'offense': 27.458, 'defense': 16.441, 'specialTeams': 51.366}"
2018,Texas State,Sun Belt,-21.008,"{'strengthOfRecord': 127, 'fpi': 126, 'averageWinProbability': 103, 'strengthOfSchedule': 130, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 19.786, 'offense': 14.391, 'defense': 43.16, 'specialTeams': 29.907}"
2018,Georgia State,Sun Belt,-18.084,"{'strengthOfRecord': 124, 'fpi': 121, 'averageWinProbability': 127, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 14.647, 'offense': 33.004, 'defense': 11.047, 'specialTeams': 45.213}"
2018,Georgia Southern,Sun Belt,-2.386,"{'strengthOfRecord': 50, 'fpi': 76, 'averageWinProbability': 33, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 73}","{'overall': 54.14, 'offense': 48.658, 'defense': 50.778, 'specialTeams': 69.454}"
2018,App State,Sun Belt,6.233,"{'strengthOfRecord': 34, 'fpi': 45, 'averageWinProbability': 4, 'strengthOfSchedule': 124, 'remainingStrengthOfSchedule': None, 'gameControl': 29}","{'overall': 67.799, 'offense': 50.387, 'defense': 76.14, 'specialTeams': 54.509}"
2018,Coastal Carolina,Sun Belt,-15.477,"{'strengthOfRecord': 105, 'fpi': 116, 'averageWinProbability': 116, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 24.806, 'offense': 45.916, 'defense': 15.303, 'specialTeams': 49.884}"
2018,Alabama,SEC,30.062,"{'strengthOfRecord': 2, 'fpi': 2, 'averageWinProbability': 1, 'strengthOfSchedule': 21, 'remainingStrengthOfSchedule': None, 'gameControl': 1}","{'overall': 96.864, 'offense': 96.597, 'defense': 88.404, 'specialTeams': 49.364}"
2018,Ole Miss,SEC,2.955,"{'strengthOfRecord': 64, 'fpi': 58, 'averageWinProbability': 92, 'strengthOfSchedule': 41, 'remainingStrengthOfSchedule': None, 'gameControl': 67}","{'overall': 49.944, 'offense': 71.344, 'defense': 32.582, 'specialTeams': 41.271}"
2018,Mississippi State,SEC,18.442,"{'strengthOfRecord': 26, 'fpi': 9, 'averageWinProbability': 32, 'strengthOfSchedule': 27, 'remainingStrengthOfSchedule': None, 'gameControl': 16}","{'overall': 78.503, 'offense': 66.522, 'defense': 83.064, 'specialTeams': 36.39}"
2018,Arkansas,SEC,-5.181,"{'strengthOfRecord': 106, 'fpi': 91, 'averageWinProbability': 109, 'strengthOfSchedule': 43, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 33.819, 'offense': 28.43, 'defense': 46.801, 'specialTeams': 45.857}"
2018,Western Michigan,Mid-American,-7.95,"{'strengthOfRecord': 88, 'fpi': 96, 'averageWinProbability': 98, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 34.536, 'offense': 53.45, 'defense': 27.629, 'specialTeams': 28.307}"
2018,Ball State,Mid-American,-15.31,"{'strengthOfRecord': 110, 'fpi': 114, 'averageWinProbability': 102, 'strengthOfSchedule': 100, 'remainingStrengthOfSchedule': None, 'gameControl': 115}","{'overall': 27.149, 'offense': 41.056, 'defense': 24.094, 'specialTeams': 44.395}"
2018,Eastern Michigan,Mid-American,-4.606,"{'strengthOfRecord': 94, 'fpi': 89, 'averageWinProbability': 50, 'strengthOfSchedule': 110, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 48.539, 'offense': 34.378, 'defense': 62.714, 'specialTeams': 49.943}"
2018,Central Michigan,Mid-American,-16.12,"{'strengthOfRecord': 129, 'fpi': 118, 'averageWinProbability': 118, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 21.454, 'offense': 8.364, 'defense': 52.653, 'specialTeams': 45.983}"
2018,Northern Illinois,Mid-American,-4.112,"{'strengthOfRecord': 69, 'fpi': 83, 'averageWinProbability': 90, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 94}","{'overall': 47.357, 'offense': 26.583, 'defense': 65.899, 'specialTeams': 59.409}"
2018,Marshall,Conference USA,-1.462,"{'strengthOfRecord': 65, 'fpi': 73, 'averageWinProbability': 37, 'strengthOfSchedule': 113, 'remainingStrengthOfSchedule': None, 'gameControl': 71}","{'overall': 47.073, 'offense': 29.03, 'defense': 62.411, 'specialTeams': 59.877}"
2018,Old Dominion,Conference USA,-15.795,"{'strengthOfRecord': 119, 'fpi': 117, 'averageWinProbability': 113, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 25.274, 'offense': 35.478, 'defense': 21.53, 'specialTeams': 60.742}"
2018,Southern Miss,Conference USA,-7.919,"{'strengthOfRecord': 95, 'fpi': 95, 'averageWinProbability': 45, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 85}","{'overall': 40.652, 'offense': 20.76, 'defense': 68.764, 'specialTeams': 55.974}"
2018,Buffalo,Mid-American,-2.133,"{'strengthOfRecord': 60, 'fpi': 75, 'averageWinProbability': 19, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 60.373, 'offense': 74.777, 'defense': 42.705, 'specialTeams': 36.235}"
2018,Florida State,ACC,0.888,"{'strengthOfRecord': 57, 'fpi': 67, 'averageWinProbability': 108, 'strengthOfSchedule': 17, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 45.241, 'offense': 29.482, 'defense': 63.244, 'specialTeams': 44.672}"
2018,Boston College,ACC,7.865,"{'strengthOfRecord': 41, 'fpi': 36, 'averageWinProbability': 59, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 47}","{'overall': 62.92, 'offense': 50.275, 'defense': 67.358, 'specialTeams': 57.552}"
2018,Clemson,ACC,32.655,"{'strengthOfRecord': 1, 'fpi': 1, 'averageWinProbability': 2, 'strengthOfSchedule': 22, 'remainingStrengthOfSchedule': None, 'gameControl': 2}","{'overall': 90.839, 'offense': 81.562, 'defense': 92.317, 'specialTeams': 33.745}"
2018,NC State,ACC,9.728,"{'strengthOfRecord': 33, 'fpi': 33, 'averageWinProbability': 23, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 25}","{'overall': 69.878, 'offense': 75.014, 'defense': 56.992, 'specialTeams': 44.647}"
2018,Wake Forest,ACC,2.706,"{'strengthOfRecord': 51, 'fpi': 59, 'averageWinProbability': 76, 'strengthOfSchedule': 52, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 53.377, 'offense': 55.537, 'defense': 47.421, 'specialTeams': 56.672}"
2018,Virginia Tech,ACC,3.378,"{'strengthOfRecord': 71, 'fpi': 55, 'averageWinProbability': 63, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 49.902, 'offense': 57.83, 'defense': 40.688, 'specialTeams': 53.604}"
2018,Miami,ACC,11.194,"{'strengthOfRecord': 54, 'fpi': 27, 'averageWinProbability': 68, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 65.579, 'offense': 42.29, 'defense': 84.155, 'specialTeams': 36.546}"
2018,Georgia Tech,ACC,6.908,"{'strengthOfRecord': 53, 'fpi': 39, 'averageWinProbability': 73, 'strengthOfSchedule': 59, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 59.091, 'offense': 70.93, 'defense': 38.066, 'specialTeams': 59.734}"
2018,North Carolina,ACC,-2.597,"{'strengthOfRecord': 104, 'fpi': 77, 'averageWinProbability': 101, 'strengthOfSchedule': 50, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 42.085, 'offense': 44.862, 'defense': 39.618, 'specialTeams': 58.07}"
2018,Virginia,ACC,6.426,"{'strengthOfRecord': 44, 'fpi': 42, 'averageWinProbability': 25, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 27}","{'overall': 63.254, 'offense': 54.433, 'defense': 67.539, 'specialTeams': 48.513}"
2018,Duke,ACC,6.415,"{'strengthOfRecord': 35, 'fpi': 43, 'averageWinProbability': 48, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 61.353, 'offense': 55.868, 'defense': 60.7, 'specialTeams': 55.551}"
2018,Bowling Green,Mid-American,-18.891,"{'strengthOfRecord': 116, 'fpi': 122, 'averageWinProbability': 117, 'strengthOfSchedule': 83, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 19.973, 'offense': 32.511, 'defense': 17.289, 'specialTeams': 53.542}"
