season,conference,team,offense,defense
2019,Mid-American,Ball State,"{'overall': 0.23, 'passing': 0.31, 'rushing': 0.18, 'firstDown': 0.11, 'secondDown': 0.28, 'thirdDown': 0.45, 'cumulative': {'total': 213.3, 'passing': 122.46, 'rushing': 92}}","{'overall': 0.21, 'passing': 0.28, 'rushing': 0.17, 'firstDown': 0.05, 'secondDown': 0.22, 'thirdDown': 0.58, 'cumulative': {'total': 185.9, 'passing': 1104, 'rushing': 81.2}}"
2019,Big 12,Baylor,"{'overall': 0.22, 'passing': 0.29, 'rushing': 0.16, 'firstDown': 0.08, 'secondDown': 0.24, 'thirdDown': 0.58, 'cumulative': {'total': 207.9, 'passing': 136.57, 'rushing': 76.8}}","{'overall': 0.07, 'passing': 0.14, 'rushing': 0.02, 'firstDown': -0.03, 'secondDown': -0.04, 'thirdDown': 0.4, 'cumulative': {'total': 76.4, 'passing': 728, 'rushing': 10.2}}"
2019,Mountain West,Boise State,"{'overall': 0.22, 'passing': 0.33, 'rushing': 0.12, 'firstDown': 0.05, 'secondDown': 0.23, 'thirdDown': 0.57, 'cumulative': {'total': 222, 'passing': 161.58, 'rushing': 59.8}}","{'overall': 0.12, 'passing': 0.19, 'rushing': 0.04, 'firstDown': -0.08, 'secondDown': 0.17, 'thirdDown': 0.47, 'cumulative': {'total': 109.7, 'passing': 960.2, 'rushing': 16.7}}"
2019,ACC,Boston College,"{'overall': 0.22, 'passing': 0.4, 'rushing': 0.14, 'firstDown': 0.11, 'secondDown': 0.2, 'thirdDown': 0.55, 'cumulative': {'total': 213.3, 'passing': 126.35, 'rushing': 92.5}}","{'overall': 0.22, 'passing': 0.42, 'rushing': 0.07, 'firstDown': 0.06, 'secondDown': 0.11, 'thirdDown': 0.76, 'cumulative': {'total': 223.2, 'passing': 1961.1, 'rushing': 35.3}}"
2019,Mid-American,Bowling Green,"{'overall': 0, 'passing': -0.03, 'rushing': 0.03, 'firstDown': 0.04, 'secondDown': -0.02, 'thirdDown': 0.2, 'cumulative': {'total': 1.2, 'passing': -10.85, 'rushing': 16.9}}","{'overall': 0.31, 'passing': 0.44, 'rushing': 0.24, 'firstDown': 0.2, 'secondDown': 0.25, 'thirdDown': 0.69, 'cumulative': {'total': 248.3, 'passing': 1410.9, 'rushing': 114}}"
2019,Mid-American,Buffalo,"{'overall': 0.19, 'passing': 0.16, 'rushing': 0.21, 'firstDown': 0.07, 'secondDown': 0.17, 'thirdDown': 0.45, 'cumulative': {'total': 183.8, 'passing': 46.45, 'rushing': 135}}","{'overall': 0.05, 'passing': 0.11, 'rushing': 0, 'firstDown': -0.02, 'secondDown': 0.01, 'thirdDown': 0.27, 'cumulative': {'total': 36.7, 'passing': 440.5, 'rushing': 0.8}}"
2019,FBS Independents,BYU,"{'overall': 0.18, 'passing': 0.25, 'rushing': 0.1, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.48, 'cumulative': {'total': 167.5, 'passing': 122.7, 'rushing': 45.2}}","{'overall': 0.14, 'passing': 0.29, 'rushing': 0.02, 'firstDown': 0.06, 'secondDown': 0.1, 'thirdDown': 0.44, 'cumulative': {'total': 126.7, 'passing': 1189.7, 'rushing': 9.5}}"
2019,Pac-12,California,"{'overall': 0.13, 'passing': 0.17, 'rushing': 0.09, 'firstDown': -0.11, 'secondDown': 0.2, 'thirdDown': 0.51, 'cumulative': {'total': 111.8, 'passing': 68.78, 'rushing': 40.4}}","{'overall': 0.11, 'passing': 0.16, 'rushing': 0.07, 'firstDown': -0.08, 'secondDown': 0.13, 'thirdDown': 0.43, 'cumulative': {'total': 104.1, 'passing': 811.2, 'rushing': 28.1}}"
2019,Mid-American,Central Michigan,"{'overall': 0.19, 'passing': 0.24, 'rushing': 0.15, 'firstDown': 0.05, 'secondDown': 0.2, 'thirdDown': 0.54, 'cumulative': {'total': 194.8, 'passing': 118.15, 'rushing': 78.2}}","{'overall': 0.12, 'passing': 0.27, 'rushing': -0.03, 'firstDown': 0.03, 'secondDown': 0.06, 'thirdDown': 0.41, 'cumulative': {'total': 112.8, 'passing': 1284, 'rushing': -13}}"
2019,Conference USA,Charlotte,"{'overall': 0.23, 'passing': 0.32, 'rushing': 0.18, 'firstDown': 0.04, 'secondDown': 0.25, 'thirdDown': 0.62, 'cumulative': {'total': 198.3, 'passing': 110.32, 'rushing': 91.7}}","{'overall': 0.24, 'passing': 0.24, 'rushing': 0.24, 'firstDown': 0.04, 'secondDown': 0.19, 'thirdDown': 0.63, 'cumulative': {'total': 197.2, 'passing': 844.1, 'rushing': 113.8}}"
2019,American Athletic,Cincinnati,"{'overall': 0.17, 'passing': 0.2, 'rushing': 0.16, 'firstDown': 0.04, 'secondDown': 0.08, 'thirdDown': 0.57, 'cumulative': {'total': 172.6, 'passing': 80.58, 'rushing': 93}}","{'overall': 0.08, 'passing': 0.13, 'rushing': 0.06, 'firstDown': -0.02, 'secondDown': 0.08, 'thirdDown': 0.41, 'cumulative': {'total': 82.1, 'passing': 602.9, 'rushing': 27.9}}"
2019,ACC,Clemson,"{'overall': 0.37, 'passing': 0.37, 'rushing': 0.37, 'firstDown': 0.24, 'secondDown': 0.47, 'thirdDown': 0.57, 'cumulative': {'total': 394.4, 'passing': 191.61, 'rushing': 203.4}}","{'overall': 0, 'passing': 0.04, 'rushing': -0.03, 'firstDown': -0.06, 'secondDown': -0.15, 'thirdDown': 0.32, 'cumulative': {'total': -1, 'passing': 195.6, 'rushing': -15.1}}"
2019,Sun Belt,Coastal Carolina,"{'overall': 0.21, 'passing': 0.27, 'rushing': 0.16, 'firstDown': 0.08, 'secondDown': 0.2, 'thirdDown': 0.35, 'cumulative': {'total': 177.7, 'passing': 95.91, 'rushing': 81.5}}","{'overall': 0.23, 'passing': 0.36, 'rushing': 0.14, 'firstDown': 0.11, 'secondDown': 0.15, 'thirdDown': 0.57, 'cumulative': {'total': 178, 'passing': 1222.7, 'rushing': 58.3}}"
2019,Pac-12,Colorado,"{'overall': 0.17, 'passing': 0.24, 'rushing': 0.14, 'firstDown': 0.05, 'secondDown': 0.16, 'thirdDown': 0.48, 'cumulative': {'total': 149.4, 'passing': 102.72, 'rushing': 56.4}}","{'overall': 0.26, 'passing': 0.39, 'rushing': 0.13, 'firstDown': 0.14, 'secondDown': 0.28, 'thirdDown': 0.58, 'cumulative': {'total': 215, 'passing': 1660.7, 'rushing': 52.5}}"
2019,Mountain West,Colorado State,"{'overall': 0.2, 'passing': 0.36, 'rushing': 0.01, 'firstDown': 0.07, 'secondDown': 0.2, 'thirdDown': 0.5, 'cumulative': {'total': 171.2, 'passing': 168.87, 'rushing': 4.6}}","{'overall': 0.16, 'passing': 0.16, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.16, 'thirdDown': 0.33, 'cumulative': {'total': 131.5, 'passing': 542.7, 'rushing': 75.1}}"
2019,ACC,Duke,"{'overall': 0.03, 'passing': 0.04, 'rushing': 0.03, 'firstDown': -0.18, 'secondDown': 0.04, 'thirdDown': 0.33, 'cumulative': {'total': 30.7, 'passing': 17.46, 'rushing': 14.6}}","{'overall': 0.13, 'passing': 0.14, 'rushing': 0.14, 'firstDown': 0.04, 'secondDown': 0.03, 'thirdDown': 0.49, 'cumulative': {'total': 113.5, 'passing': 535, 'rushing': 64.3}}"
2019,American Athletic,East Carolina,"{'overall': 0.14, 'passing': 0.33, 'rushing': -0.05, 'firstDown': 0.02, 'secondDown': 0.12, 'thirdDown': 0.48, 'cumulative': {'total': 124.3, 'passing': 154.3, 'rushing': -20}}","{'overall': 0.27, 'passing': 0.4, 'rushing': 0.18, 'firstDown': 0.2, 'secondDown': 0.21, 'thirdDown': 0.54, 'cumulative': {'total': 236.3, 'passing': 1553.8, 'rushing': 86.1}}"
2019,Mid-American,Eastern Michigan,"{'overall': 0.22, 'passing': 0.37, 'rushing': 0.06, 'firstDown': 0.1, 'secondDown': 0.26, 'thirdDown': 0.44, 'cumulative': {'total': 198.3, 'passing': 177.02, 'rushing': 24.1}}","{'overall': 0.25, 'passing': 0.33, 'rushing': 0.18, 'firstDown': 0.16, 'secondDown': 0.09, 'thirdDown': 0.63, 'cumulative': {'total': 230.9, 'passing': 1325.1, 'rushing': 92.2}}"
2019,SEC,Florida,"{'overall': 0.26, 'passing': 0.41, 'rushing': 0.07, 'firstDown': 0.13, 'secondDown': 0.25, 'thirdDown': 0.56, 'cumulative': {'total': 224.6, 'passing': 201.86, 'rushing': 25.3}}","{'overall': 0.05, 'passing': 0.12, 'rushing': -0.02, 'firstDown': -0.05, 'secondDown': 0.05, 'thirdDown': 0.29, 'cumulative': {'total': 44.5, 'passing': 505.2, 'rushing': -7.6}}"
2019,Conference USA,Florida Atlantic,"{'overall': 0.21, 'passing': 0.33, 'rushing': 0.11, 'firstDown': -0.01, 'secondDown': 0.28, 'thirdDown': 0.63, 'cumulative': {'total': 221.2, 'passing': 172.19, 'rushing': 56.8}}","{'overall': 0.09, 'passing': 0.17, 'rushing': 0.02, 'firstDown': -0.03, 'secondDown': 0.06, 'thirdDown': 0.42, 'cumulative': {'total': 92, 'passing': 841.5, 'rushing': 9.5}}"
2019,Conference USA,Florida International,"{'overall': 0.17, 'passing': 0.25, 'rushing': 0.12, 'firstDown': 0.04, 'secondDown': 0.17, 'thirdDown': 0.45, 'cumulative': {'total': 151.7, 'passing': 100.55, 'rushing': 54.9}}","{'overall': 0.15, 'passing': 0.11, 'rushing': 0.23, 'firstDown': 0.02, 'secondDown': 0.15, 'thirdDown': 0.48, 'cumulative': {'total': 139.6, 'passing': 430.7, 'rushing': 114.2}}"
2019,ACC,Florida State,"{'overall': 0.18, 'passing': 0.24, 'rushing': 0.1, 'firstDown': 0.04, 'secondDown': 0.12, 'thirdDown': 0.47, 'cumulative': {'total': 162.9, 'passing': 115.27, 'rushing': 44.3}}","{'overall': 0.12, 'passing': 0.22, 'rushing': 0.03, 'firstDown': -0.03, 'secondDown': 0.1, 'thirdDown': 0.48, 'cumulative': {'total': 123, 'passing': 1168.7, 'rushing': 15.1}}"
2019,Mountain West,Fresno State,"{'overall': 0.21, 'passing': 0.26, 'rushing': 0.17, 'firstDown': 0.07, 'secondDown': 0.25, 'thirdDown': 0.47, 'cumulative': {'total': 161.4, 'passing': 99.56, 'rushing': 64.8}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.12, 'firstDown': -0.03, 'secondDown': 0.2, 'thirdDown': 0.65, 'cumulative': {'total': 149.2, 'passing': 1031.5, 'rushing': 53.7}}"
2019,SEC,Georgia,"{'overall': 0.19, 'passing': 0.31, 'rushing': 0.09, 'firstDown': 0.13, 'secondDown': 0.03, 'thirdDown': 0.58, 'cumulative': {'total': 178.8, 'passing': 133.35, 'rushing': 43.7}}","{'overall': 0.03, 'passing': 0.09, 'rushing': -0.06, 'firstDown': 0, 'secondDown': -0.07, 'thirdDown': 0.33, 'cumulative': {'total': 23, 'passing': 483.1, 'rushing': -21.8}}"
2019,Sun Belt,Georgia Southern,"{'overall': 0.12, 'passing': 0.06, 'rushing': 0.15, 'firstDown': -0.04, 'secondDown': 0.25, 'thirdDown': 0.32, 'cumulative': {'total': 105.4, 'passing': 10.68, 'rushing': 99}}","{'overall': 0.18, 'passing': 0.34, 'rushing': 0.04, 'firstDown': 0.08, 'secondDown': 0.15, 'thirdDown': 0.42, 'cumulative': {'total': 160.3, 'passing': 1473.3, 'rushing': 18.2}}"
2019,Sun Belt,Georgia State,"{'overall': 0.22, 'passing': 0.24, 'rushing': 0.2, 'firstDown': 0.1, 'secondDown': 0.25, 'thirdDown': 0.44, 'cumulative': {'total': 195.1, 'passing': 88.05, 'rushing': 106.7}}","{'overall': 0.3, 'passing': 0.41, 'rushing': 0.23, 'firstDown': 0.16, 'secondDown': 0.29, 'thirdDown': 0.65, 'cumulative': {'total': 247.4, 'passing': 1447.7, 'rushing': 103.5}}"
2019,ACC,Georgia Tech,"{'overall': 0.05, 'passing': 0.04, 'rushing': 0.05, 'firstDown': -0.02, 'secondDown': -0.03, 'thirdDown': 0.29, 'cumulative': {'total': 33.5, 'passing': 11.12, 'rushing': 23.1}}","{'overall': 0.2, 'passing': 0.28, 'rushing': 0.16, 'firstDown': 0.07, 'secondDown': 0.2, 'thirdDown': 0.49, 'cumulative': {'total': 176.6, 'passing': 948.8, 'rushing': 85.2}}"
2019,Mountain West,Hawai'i,"{'overall': 0.27, 'passing': 0.31, 'rushing': 0.21, 'firstDown': 0.05, 'secondDown': 0.3, 'thirdDown': 0.73, 'cumulative': {'total': 286.3, 'passing': 201.93, 'rushing': 84.2}}","{'overall': 0.21, 'passing': 0.16, 'rushing': 0.27, 'firstDown': 0.13, 'secondDown': 0.28, 'thirdDown': 0.35, 'cumulative': {'total': 220.2, 'passing': 809.2, 'rushing': 140.5}}"
2019,American Athletic,Houston,"{'overall': 0.16, 'passing': 0.15, 'rushing': 0.17, 'firstDown': 0.03, 'secondDown': 0.13, 'thirdDown': 0.4, 'cumulative': {'total': 123.6, 'passing': 52.36, 'rushing': 76.3}}","{'overall': 0.27, 'passing': 0.38, 'rushing': 0.16, 'firstDown': 0.15, 'secondDown': 0.17, 'thirdDown': 0.66, 'cumulative': {'total': 224.7, 'passing': 1628.6, 'rushing': 64.2}}"
2019,Big Ten,Illinois,"{'overall': 0.1, 'passing': 0.15, 'rushing': 0.05, 'firstDown': -0.06, 'secondDown': 0.11, 'thirdDown': 0.36, 'cumulative': {'total': 83.2, 'passing': 58.93, 'rushing': 24.2}}","{'overall': 0.1, 'passing': 0.22, 'rushing': 0.03, 'firstDown': -0.06, 'secondDown': 0.12, 'thirdDown': 0.38, 'cumulative': {'total': 93.9, 'passing': 809.6, 'rushing': 19.5}}"
2019,Big Ten,Indiana,"{'overall': 0.19, 'passing': 0.27, 'rushing': 0.11, 'firstDown': 0.02, 'secondDown': 0.18, 'thirdDown': 0.66, 'cumulative': {'total': 176.3, 'passing': 131.57, 'rushing': 49.6}}","{'overall': 0.12, 'passing': 0.15, 'rushing': 0.1, 'firstDown': 0.02, 'secondDown': 0.11, 'thirdDown': 0.4, 'cumulative': {'total': 99.3, 'passing': 634.1, 'rushing': 42.5}}"
2019,Big Ten,Iowa,"{'overall': 0.14, 'passing': 0.23, 'rushing': 0.09, 'firstDown': 0.11, 'secondDown': -0.05, 'thirdDown': 0.4, 'cumulative': {'total': 124.1, 'passing': 97.28, 'rushing': 36.6}}","{'overall': 0.05, 'passing': 0.13, 'rushing': -0.02, 'firstDown': -0.02, 'secondDown': -0.04, 'thirdDown': 0.35, 'cumulative': {'total': 44.7, 'passing': 596.4, 'rushing': -8.5}}"
2019,Big 12,Iowa State,"{'overall': 0.23, 'passing': 0.37, 'rushing': 0.06, 'firstDown': 0.19, 'secondDown': 0.24, 'thirdDown': 0.39, 'cumulative': {'total': 204.8, 'passing': 185.81, 'rushing': 21.7}}","{'overall': 0.15, 'passing': 0.23, 'rushing': 0.08, 'firstDown': 0.04, 'secondDown': 0.03, 'thirdDown': 0.53, 'cumulative': {'total': 135.7, 'passing': 1037.8, 'rushing': 32.9}}"
2019,Big 12,Kansas,"{'overall': 0.17, 'passing': 0.29, 'rushing': 0.06, 'firstDown': -0.01, 'secondDown': 0.18, 'thirdDown': 0.58, 'cumulative': {'total': 135, 'passing': 119.08, 'rushing': 20.4}}","{'overall': 0.27, 'passing': 0.38, 'rushing': 0.21, 'firstDown': 0.11, 'secondDown': 0.18, 'thirdDown': 0.79, 'cumulative': {'total': 250.3, 'passing': 1460.6, 'rushing': 113.2}}"
2019,Big 12,Kansas State,"{'overall': 0.18, 'passing': 0.37, 'rushing': 0.08, 'firstDown': 0.02, 'secondDown': 0.17, 'thirdDown': 0.59, 'cumulative': {'total': 156.7, 'passing': 116.49, 'rushing': 43.4}}","{'overall': 0.19, 'passing': 0.18, 'rushing': 0.21, 'firstDown': 0.04, 'secondDown': 0.26, 'thirdDown': 0.36, 'cumulative': {'total': 147.9, 'passing': 678.6, 'rushing': 84.4}}"
2019,Mid-American,Kent State,"{'overall': 0.19, 'passing': 0.3, 'rushing': 0.14, 'firstDown': 0.06, 'secondDown': 0.04, 'thirdDown': 0.7, 'cumulative': {'total': 180.2, 'passing': 118.77, 'rushing': 70.4}}","{'overall': 0.25, 'passing': 0.37, 'rushing': 0.2, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.46, 'cumulative': {'total': 252, 'passing': 1363.8, 'rushing': 120.7}}"
2019,SEC,Kentucky,"{'overall': 0.18, 'passing': 0.01, 'rushing': 0.26, 'firstDown': 0.09, 'secondDown': 0.07, 'thirdDown': 0.54, 'cumulative': {'total': 152.2, 'passing': 1.95, 'rushing': 147.2}}","{'overall': 0.11, 'passing': 0.1, 'rushing': 0.14, 'firstDown': -0.02, 'secondDown': 0.13, 'thirdDown': 0.4, 'cumulative': {'total': 91.5, 'passing': 365.9, 'rushing': 58.3}}"
2019,FBS Independents,Liberty,"{'overall': 0.24, 'passing': 0.36, 'rushing': 0.12, 'firstDown': 0.17, 'secondDown': 0.23, 'thirdDown': 0.48, 'cumulative': {'total': 221.1, 'passing': 173.34, 'rushing': 49.2}}","{'overall': 0.16, 'passing': 0.24, 'rushing': 0.1, 'firstDown': -0.03, 'secondDown': 0.18, 'thirdDown': 0.58, 'cumulative': {'total': 150.9, 'passing': 1007.8, 'rushing': 53.1}}"
2019,Sun Belt,Louisiana,"{'overall': 0.32, 'passing': 0.39, 'rushing': 0.28, 'firstDown': 0.17, 'secondDown': 0.36, 'thirdDown': 0.7, 'cumulative': {'total': 322.9, 'passing': 166.89, 'rushing': 163.1}}","{'overall': 0.12, 'passing': 0.02, 'rushing': 0.21, 'firstDown': 0.07, 'secondDown': 0.12, 'thirdDown': 0.29, 'cumulative': {'total': 115.4, 'passing': 96.2, 'rushing': 107.8}}"
2019,Conference USA,Louisiana Tech,"{'overall': 0.2, 'passing': 0.29, 'rushing': 0.12, 'firstDown': 0.1, 'secondDown': 0.25, 'thirdDown': 0.49, 'cumulative': {'total': 187.7, 'passing': 139.78, 'rushing': 53.6}}","{'overall': 0.04, 'passing': 0.08, 'rushing': 0.01, 'firstDown': 0, 'secondDown': 0.02, 'thirdDown': 0.22, 'cumulative': {'total': 39.1, 'passing': 376, 'rushing': 5.1}}"
2019,ACC,Louisville,"{'overall': 0.28, 'passing': 0.46, 'rushing': 0.16, 'firstDown': -0.02, 'secondDown': 0.24, 'thirdDown': 0.83, 'cumulative': {'total': 241.3, 'passing': 156.44, 'rushing': 85.5}}","{'overall': 0.23, 'passing': 0.24, 'rushing': 0.22, 'firstDown': 0.18, 'secondDown': 0.21, 'thirdDown': 0.4, 'cumulative': {'total': 208.1, 'passing': 1030.8, 'rushing': 104.2}}"
2019,SEC,LSU,"{'overall': 0.41, 'passing': 0.61, 'rushing': 0.2, 'firstDown': 0.41, 'secondDown': 0.35, 'thirdDown': 0.64, 'cumulative': {'total': 452.8, 'passing': 363.9, 'rushing': 96}}","{'overall': 0.09, 'passing': 0.15, 'rushing': 0.03, 'firstDown': 0, 'secondDown': 0.07, 'thirdDown': 0.28, 'cumulative': {'total': 92, 'passing': 842.7, 'rushing': 12.4}}"
2019,Conference USA,Marshall,"{'overall': 0.14, 'passing': 0.16, 'rushing': 0.14, 'firstDown': 0.03, 'secondDown': 0.08, 'thirdDown': 0.54, 'cumulative': {'total': 130.2, 'passing': 60.07, 'rushing': 70.4}}","{'overall': 0.14, 'passing': 0.16, 'rushing': 0.14, 'firstDown': 0.05, 'secondDown': 0.09, 'thirdDown': 0.42, 'cumulative': {'total': 124.1, 'passing': 688.2, 'rushing': 62.9}}"
2019,Big Ten,Maryland,"{'overall': 0.07, 'passing': -0.04, 'rushing': 0.17, 'firstDown': 0.02, 'secondDown': 0.06, 'thirdDown': 0.31, 'cumulative': {'total': 52.9, 'passing': -14.92, 'rushing': 67.8}}","{'overall': 0.19, 'passing': 0.29, 'rushing': 0.14, 'firstDown': 0, 'secondDown': 0.26, 'thirdDown': 0.64, 'cumulative': {'total': 178.1, 'passing': 1226.8, 'rushing': 69}}"
2019,FBS Independents,Massachusetts,"{'overall': 0, 'passing': -0.02, 'rushing': 0.02, 'firstDown': -0.19, 'secondDown': -0.05, 'thirdDown': 0.4, 'cumulative': {'total': -2.3, 'passing': -8.92, 'rushing': 9.4}}","{'overall': 0.4, 'passing': 0.52, 'rushing': 0.35, 'firstDown': 0.26, 'secondDown': 0.49, 'thirdDown': 0.66, 'cumulative': {'total': 353.3, 'passing': 1686.4, 'rushing': 190.2}}"
2019,American Athletic,Memphis,"{'overall': 0.31, 'passing': 0.5, 'rushing': 0.13, 'firstDown': 0.12, 'secondDown': 0.25, 'thirdDown': 0.77, 'cumulative': {'total': 308.5, 'passing': 230.41, 'rushing': 68.3}}","{'overall': 0.14, 'passing': 0.17, 'rushing': 0.13, 'firstDown': -0.06, 'secondDown': 0.2, 'thirdDown': 0.49, 'cumulative': {'total': 141.2, 'passing': 736.9, 'rushing': 70.3}}"
2019,ACC,Miami,"{'overall': 0.13, 'passing': 0.19, 'rushing': 0.07, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.3, 'cumulative': {'total': 110.5, 'passing': 92.69, 'rushing': 24.6}}","{'overall': 0.07, 'passing': 0.15, 'rushing': -0.02, 'firstDown': -0.16, 'secondDown': -0.03, 'thirdDown': 0.47, 'cumulative': {'total': 60.5, 'passing': 638.3, 'rushing': -7.3}}"
2019,Mid-American,Miami (OH),"{'overall': 0.05, 'passing': 0.11, 'rushing': 0.01, 'firstDown': 0.03, 'secondDown': -0.03, 'thirdDown': 0.23, 'cumulative': {'total': 41.9, 'passing': 40.26, 'rushing': 5.4}}","{'overall': 0.13, 'passing': 0.15, 'rushing': 0.13, 'firstDown': -0.03, 'secondDown': 0.19, 'thirdDown': 0.43, 'cumulative': {'total': 133.8, 'passing': 710.3, 'rushing': 69.2}}"
2019,Big Ten,Michigan,"{'overall': 0.18, 'passing': 0.28, 'rushing': 0.1, 'firstDown': 0.07, 'secondDown': 0.24, 'thirdDown': 0.37, 'cumulative': {'total': 166.6, 'passing': 121.86, 'rushing': 47.8}}","{'overall': 0.07, 'passing': 0.12, 'rushing': 0.03, 'firstDown': -0.02, 'secondDown': 0.06, 'thirdDown': 0.21, 'cumulative': {'total': 57.9, 'passing': 438, 'rushing': 15.5}}"
2019,Big Ten,Michigan State,"{'overall': 0.06, 'passing': 0.18, 'rushing': -0.04, 'firstDown': -0.05, 'secondDown': 0.04, 'thirdDown': 0.35, 'cumulative': {'total': 61.5, 'passing': 84.25, 'rushing': -19.2}}","{'overall': 0.08, 'passing': 0.14, 'rushing': 0.01, 'firstDown': -0.04, 'secondDown': -0.01, 'thirdDown': 0.4, 'cumulative': {'total': 68, 'passing': 620.9, 'rushing': 3.9}}"
