year,team,conference,fpi,resumeRanks,efficiencies
2022,Baylor,Big 12,9.044,"{'strengthOfRecord': 57, 'fpi': 26, 'averageWinProbability': 53, 'strengthOfSchedule': 37, 'remainingStrengthOfSchedule': None, 'gameControl': 29}","{'overall': 61.65, 'offense': 66.688, 'defense': 55.36, 'specialTeams': 37.032}"
2022,Iowa State,Big 12,6.28,"{'strengthOfRecord': 75, 'fpi': 41, 'averageWinProbability': 83, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 55}","{'overall': 57.494, 'offense': 40.857, 'defense': 78.383, 'specialTeams': 33.853}"
2022,Texas Tech,Big 12,8.326,"{'strengthOfRecord': 22, 'fpi': 28, 'averageWinProbability': 69, 'strengthOfSchedule': 27, 'remainingStrengthOfSchedule': None, 'gameControl': 37}","{'overall': 62.028, 'offense': 54.883, 'defense': 65.417, 'specialTeams': 48.646}"
2022,Kansas,Big 12,3.37,"{'strengthOfRecord': 48, 'fpi': 58, 'averageWinProbability': 91, 'strengthOfSchedule': 31, 'remainingStrengthOfSchedule': None, 'gameControl': 56}","{'overall': 60.21, 'offense': 82.028, 'defense': 38.063, 'specialTeams': 37.048}"
2022,TCU,Big 12,14.378,"{'strengthOfRecord': 2, 'fpi': 13, 'averageWinProbability': 30, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 13}","{'overall': 80.5, 'offense': 80.39, 'defense': 69.518, 'specialTeams': 54.974}"
2022,West Virginia,Big 12,4.097,"{'strengthOfRecord': 64, 'fpi': 52, 'averageWinProbability': 101, 'strengthOfSchedule': 39, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 56.578, 'offense': 60.693, 'defense': 43.999, 'specialTeams': 64.27}"
2022,BYU,FBS Independents,0.819,"{'strengthOfRecord': 52, 'fpi': 65, 'averageWinProbability': 55, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 58}","{'overall': 50.481, 'offense': 70.378, 'defense': 34.793, 'specialTeams': 40.904}"
2022,New Mexico State,FBS Independents,-14.896,"{'strengthOfRecord': 98, 'fpi': 121, 'averageWinProbability': 76, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 103}","{'overall': 29.805, 'offense': 38.285, 'defense': 30.987, 'specialTeams': 43.188}"
2022,Liberty,FBS Independents,-3.902,"{'strengthOfRecord': 76, 'fpi': 81, 'averageWinProbability': 52, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 81}","{'overall': 44.748, 'offense': 35.822, 'defense': 54.191, 'specialTeams': 53.85}"
2022,Auburn,SEC,6.205,"{'strengthOfRecord': 47, 'fpi': 42, 'averageWinProbability': 84, 'strengthOfSchedule': 1, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 55.022, 'offense': 47.067, 'defense': 62.103, 'specialTeams': 45.36}"
2022,LSU,SEC,17.436,"{'strengthOfRecord': 8, 'fpi': 10, 'averageWinProbability': 58, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 27}","{'overall': 78.295, 'offense': 78.649, 'defense': 74.431, 'specialTeams': 26.438}"
2022,Miami (OH),Mid-American,-11.731,"{'strengthOfRecord': 108, 'fpi': 110, 'averageWinProbability': 88, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': None, 'gameControl': 114}","{'overall': 32.967, 'offense': 25.724, 'defense': 39.77, 'specialTeams': 68.042}"
2022,Ohio,Mid-American,-5.963,"{'strengthOfRecord': 60, 'fpi': 90, 'averageWinProbability': 42, 'strengthOfSchedule': 86, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 44.794, 'offense': 58.909, 'defense': 33.576, 'specialTeams': 49.267}"
2022,Kent State,Mid-American,-7.012,"{'strengthOfRecord': 99, 'fpi': 97, 'averageWinProbability': 95, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 35.16, 'offense': 47.812, 'defense': 31.399, 'specialTeams': 41.561}"
2022,Akron,Mid-American,-17.322,"{'strengthOfRecord': 130, 'fpi': 126, 'averageWinProbability': 125, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 22.273, 'offense': 23.398, 'defense': 33.714, 'specialTeams': 40.835}"
2022,Toledo,Mid-American,-3.347,"{'strengthOfRecord': 77, 'fpi': 77, 'averageWinProbability': 51, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 43.996, 'offense': 37.23, 'defense': 57.646, 'specialTeams': 41.009}"
2022,South Florida,American Athletic,-10.481,"{'strengthOfRecord': 125, 'fpi': 104, 'averageWinProbability': 130, 'strengthOfSchedule': 74, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 23.504, 'offense': 49.408, 'defense': 13.51, 'specialTeams': 52.073}"
2022,East Carolina,American Athletic,1.775,"{'strengthOfRecord': 62, 'fpi': 64, 'averageWinProbability': 57, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 54.675, 'offense': 70.734, 'defense': 39.058, 'specialTeams': 37.309}"
2022,Tulsa,American Athletic,-4.107,"{'strengthOfRecord': 89, 'fpi': 84, 'averageWinProbability': 106, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 43.074, 'offense': 50.493, 'defense': 42.491, 'specialTeams': 37.352}"
2022,Temple,American Athletic,-11.777,"{'strengthOfRecord': 117, 'fpi': 111, 'averageWinProbability': 102, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 30.527, 'offense': 27.6, 'defense': 45.062, 'specialTeams': 36.363}"
2022,Memphis,American Athletic,4.188,"{'strengthOfRecord': 72, 'fpi': 51, 'averageWinProbability': 37, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 54.944, 'offense': 52.515, 'defense': 57.31, 'specialTeams': 44.681}"
2022,Navy,American Athletic,-3.458,"{'strengthOfRecord': 92, 'fpi': 79, 'averageWinProbability': 113, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 97}","{'overall': 41.119, 'offense': 29.593, 'defense': 60.936, 'specialTeams': 42.641}"
2022,Tulane,American Athletic,9.496,"{'strengthOfRecord': 10, 'fpi': 25, 'averageWinProbability': 11, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 23}","{'overall': 72.309, 'offense': 67.791, 'defense': 66.819, 'specialTeams': 57.074}"
2022,Western Kentucky,Conference USA,5.077,"{'strengthOfRecord': 70, 'fpi': 48, 'averageWinProbability': 32, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 58.312, 'offense': 61.962, 'defense': 57.275, 'specialTeams': 31.975}"
2022,UTEP,Conference USA,-11.393,"{'strengthOfRecord': 111, 'fpi': 108, 'averageWinProbability': 80, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 30.867, 'offense': 31.676, 'defense': 34.169, 'specialTeams': 59.182}"
2022,Louisiana Tech,Conference USA,-13.24,"{'strengthOfRecord': 123, 'fpi': 116, 'averageWinProbability': 110, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 24.019, 'offense': 35.013, 'defense': 22.977, 'specialTeams': 46.695}"
2022,Florida International,Conference USA,-25.404,"{'strengthOfRecord': 120, 'fpi': 131, 'averageWinProbability': 127, 'strengthOfSchedule': 129, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 11.707, 'offense': 15.296, 'defense': 16.405, 'specialTeams': 60.979}"
2022,Middle Tennessee,Conference USA,-6.562,"{'strengthOfRecord': 74, 'fpi': 95, 'averageWinProbability': 72, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 41.66, 'offense': 31.351, 'defense': 48.485, 'specialTeams': 69.816}"
2022,Oregon State,Pac-12,12.157,"{'strengthOfRecord': 17, 'fpi': 19, 'averageWinProbability': 21, 'strengthOfSchedule': 52, 'remainingStrengthOfSchedule': None, 'gameControl': 16}","{'overall': 76.446, 'offense': 63.005, 'defense': 76.701, 'specialTeams': 62.14}"
2022,Washington State,Pac-12,3.766,"{'strengthOfRecord': 46, 'fpi': 55, 'averageWinProbability': 47, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 33}","{'overall': 62.826, 'offense': 48.637, 'defense': 68.929, 'specialTeams': 57.247}"
2022,James Madison,Sun Belt,2.371,"{'strengthOfRecord': 51, 'fpi': 61, 'averageWinProbability': 22, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 59.674, 'offense': 46.81, 'defense': 74.951, 'specialTeams': 37.143}"
2022,Marshall,Sun Belt,-0.398,"{'strengthOfRecord': 58, 'fpi': 68, 'averageWinProbability': 36, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 53.54, 'offense': 25.049, 'defense': 83.78, 'specialTeams': 41.98}"
2022,Houston,American Athletic,4.061,"{'strengthOfRecord': 56, 'fpi': 53, 'averageWinProbability': 77, 'strengthOfSchedule': 80, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 51.527, 'offense': 62.603, 'defense': 38.496, 'specialTeams': 54.875}"
2022,UCF,American Athletic,6.904,"{'strengthOfRecord': 45, 'fpi': 37, 'averageWinProbability': 44, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 61.732, 'offense': 66.565, 'defense': 49.575, 'specialTeams': 55.483}"
2022,Cincinnati,American Athletic,6.451,"{'strengthOfRecord': 39, 'fpi': 40, 'averageWinProbability': 29, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 40}","{'overall': 60.989, 'offense': 44.607, 'defense': 64.989, 'specialTeams': 69.829}"
2022,UAB,Conference USA,0.176,"{'strengthOfRecord': 81, 'fpi': 67, 'averageWinProbability': 43, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 67}","{'overall': 50.057, 'offense': 50.562, 'defense': 50.551, 'specialTeams': 46.781}"
2022,Rice,Conference USA,-14.078,"{'strengthOfRecord': 103, 'fpi': 118, 'averageWinProbability': 107, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 27.723, 'offense': 31.843, 'defense': 34.082, 'specialTeams': 41.475}"
2022,North Texas,Conference USA,-3.403,"{'strengthOfRecord': 87, 'fpi': 78, 'averageWinProbability': 63, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 75}","{'overall': 50.42, 'offense': 62.992, 'defense': 36.076, 'specialTeams': 58.765}"
2022,Florida Atlantic,Conference USA,-4.413,"{'strengthOfRecord': 106, 'fpi': 86, 'averageWinProbability': 74, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 40.512, 'offense': 42.213, 'defense': 44.542, 'specialTeams': 43.487}"
2022,Charlotte,Conference USA,-17.759,"{'strengthOfRecord': 124, 'fpi': 127, 'averageWinProbability': 123, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 17.839, 'offense': 41.399, 'defense': 10.816, 'specialTeams': 49.466}"
2022,UTSA,Conference USA,3.336,"{'strengthOfRecord': 26, 'fpi': 59, 'averageWinProbability': 19, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 57.46, 'offense': 63.436, 'defense': 45.257, 'specialTeams': 59.29}"
2022,USC,Pac-12,13.164,"{'strengthOfRecord': 11, 'fpi': 16, 'averageWinProbability': 7, 'strengthOfSchedule': 35, 'remainingStrengthOfSchedule': None, 'gameControl': 6}","{'overall': 77.414, 'offense': 90.693, 'defense': 44.38, 'specialTeams': 43.862}"
2022,UCLA,Pac-12,8.553,"{'strengthOfRecord': 29, 'fpi': 27, 'averageWinProbability': 17, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 28}","{'overall': 65.594, 'offense': 81.525, 'defense': 44.786, 'specialTeams': 34.94}"
2022,California,Pac-12,-1.39,"{'strengthOfRecord': 84, 'fpi': 71, 'averageWinProbability': 100, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 77}","{'overall': 44.902, 'offense': 38.449, 'defense': 54.726, 'specialTeams': 43.407}"
2022,Stanford,Pac-12,-3.917,"{'strengthOfRecord': 86, 'fpi': 82, 'averageWinProbability': 119, 'strengthOfSchedule': 29, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 38.149, 'offense': 36.614, 'defense': 44.176, 'specialTeams': 50.17}"
2022,Arizona,Pac-12,-2.006,"{'strengthOfRecord': 69, 'fpi': 73, 'averageWinProbability': 98, 'strengthOfSchedule': 47, 'remainingStrengthOfSchedule': None, 'gameControl': 73}","{'overall': 46.511, 'offense': 68.653, 'defense': 26.781, 'specialTeams': 54.984}"
2022,Arizona State,Pac-12,-2.18,"{'strengthOfRecord': 104, 'fpi': 75, 'averageWinProbability': 112, 'strengthOfSchedule': 63, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 40.12, 'offense': 53.327, 'defense': 35.286, 'specialTeams': 38.32}"
2022,SMU,American Athletic,2.267,"{'strengthOfRecord': 65, 'fpi': 62, 'averageWinProbability': 56, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 51}","{'overall': 56.034, 'offense': 67.613, 'defense': 41.499, 'specialTeams': 46.125}"
2022,Texas State,Sun Belt,-12.869,"{'strengthOfRecord': 115, 'fpi': 114, 'averageWinProbability': 92, 'strengthOfSchedule': 110, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 26.766, 'offense': 18.363, 'defense': 49.433, 'specialTeams': 39.319}"
2022,Georgia Southern,Sun Belt,-6.049,"{'strengthOfRecord': 97, 'fpi': 91, 'averageWinProbability': 90, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 36.421, 'offense': 58.3, 'defense': 19.643, 'specialTeams': 58.481}"
2022,Old Dominion,Sun Belt,-10.538,"{'strengthOfRecord': 118, 'fpi': 105, 'averageWinProbability': 121, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 30.819, 'offense': 27.542, 'defense': 38.624, 'specialTeams': 55.322}"
2022,Coastal Carolina,Sun Belt,-6.531,"{'strengthOfRecord': 61, 'fpi': 94, 'averageWinProbability': 62, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 40.095, 'offense': 54.955, 'defense': 32.539, 'specialTeams': 40.387}"
2022,App State,Sun Belt,0.411,"{'strengthOfRecord': 88, 'fpi': 66, 'averageWinProbability': 68, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 86}","{'overall': 45.95, 'offense': 62.053, 'defense': 35.887, 'specialTeams': 34.024}"
2022,Georgia State,Sun Belt,-4.864,"{'strengthOfRecord': 113, 'fpi': 87, 'averageWinProbability': 65, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 72}","{'overall': 40.823, 'offense': 39.121, 'defense': 47.889, 'specialTeams': 45.187}"
2022,South Alabama,Sun Belt,-1.447,"{'strengthOfRecord': 38, 'fpi': 72, 'averageWinProbability': 35, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 66}","{'overall': 55.355, 'offense': 49.72, 'defense': 57.13, 'specialTeams': 56.501}"
2022,Louisiana,Sun Belt,-2.136,"{'strengthOfRecord': 100, 'fpi': 74, 'averageWinProbability': 48, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 69}","{'overall': 45.745, 'offense': 34.883, 'defense': 52.541, 'specialTeams': 66.931}"
2022,Arkansas State,Sun Belt,-12.029,"{'strengthOfRecord': 122, 'fpi': 112, 'averageWinProbability': 82, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 94}","{'overall': 30.524, 'offense': 34.229, 'defense': 26.442, 'specialTeams': 71.657}"
2022,UL Monroe,Sun Belt,-13.687,"{'strengthOfRecord': 105, 'fpi': 117, 'averageWinProbability': 129, 'strengthOfSchedule': 45, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 26.331, 'offense': 37.707, 'defense': 29.751, 'specialTeams': 30.491}"
2022,Southern Miss,Sun Belt,-6.085,"{'strengthOfRecord': 85, 'fpi': 92, 'averageWinProbability': 75, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 95}","{'overall': 42.721, 'offense': 27.946, 'defense': 56.825, 'specialTeams': 59.978}"
2022,Troy,Sun Belt,1.884,"{'strengthOfRecord': 18, 'fpi': 63, 'averageWinProbability': 41, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 61}","{'overall': 59.594, 'offense': 42.6, 'defense': 71.337, 'specialTeams': 48.834}"
2022,Alabama,SEC,27.296,"{'strengthOfRecord': 4, 'fpi': 2, 'averageWinProbability': 4, 'strengthOfSchedule': 9, 'remainingStrengthOfSchedule': None, 'gameControl': 3}","{'overall': 89.526, 'offense': 85.539, 'defense': 81.093, 'specialTeams': 61.676}"
2022,Ole Miss,SEC,12.342,"{'strengthOfRecord': 28, 'fpi': 18, 'averageWinProbability': 31, 'strengthOfSchedule': 36, 'remainingStrengthOfSchedule': None, 'gameControl': 20}","{'overall': 68.271, 'offense': 72.487, 'defense': 57.125, 'specialTeams': 45.454}"
2022,Mississippi State,SEC,13.237,"{'strengthOfRecord': 15, 'fpi': 15, 'averageWinProbability': 26, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 10}","{'overall': 75.362, 'offense': 59.938, 'defense': 76.598, 'specialTeams': 66.986}"
2022,Arkansas,SEC,6.93,"{'strengthOfRecord': 37, 'fpi': 36, 'averageWinProbability': 67, 'strengthOfSchedule': 34, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 62.299, 'offense': 69.2, 'defense': 48.112, 'specialTeams': 56.255}"
2022,Western Michigan,Mid-American,-12.495,"{'strengthOfRecord': 112, 'fpi': 113, 'averageWinProbability': 105, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 27.529, 'offense': 18.172, 'defense': 49.203, 'specialTeams': 47.336}"
2022,Ball State,Mid-American,-13.093,"{'strengthOfRecord': 114, 'fpi': 115, 'averageWinProbability': 94, 'strengthOfSchedule': 91, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 29.859, 'offense': 23.715, 'defense': 42.804, 'specialTeams': 52.95}"
2022,Eastern Michigan,Mid-American,-9.685,"{'strengthOfRecord': 71, 'fpi': 103, 'averageWinProbability': 45, 'strengthOfSchedule': 131, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 38.544, 'offense': 49.579, 'defense': 30.302, 'specialTeams': 55.951}"
2022,Central Michigan,Mid-American,-11.129,"{'strengthOfRecord': 119, 'fpi': 107, 'averageWinProbability': 109, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 119}","{'overall': 25.066, 'offense': 21.49, 'defense': 39.397, 'specialTeams': 43.886}"
2022,Northern Illinois,Mid-American,-14.204,"{'strengthOfRecord': 126, 'fpi': 119, 'averageWinProbability': 96, 'strengthOfSchedule': 130, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 23.127, 'offense': 33.335, 'defense': 20.864, 'specialTeams': 56.59}"
2022,UConn,FBS Independents,-14.733,"{'strengthOfRecord': 93, 'fpi': 120, 'averageWinProbability': 89, 'strengthOfSchedule': 69, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 26.98, 'offense': 25.461, 'defense': 39.312, 'specialTeams': 41.257}"
2022,Oregon,Pac-12,14.225,"{'strengthOfRecord': 13, 'fpi': 14, 'averageWinProbability': 12, 'strengthOfSchedule': 23, 'remainingStrengthOfSchedule': None, 'gameControl': 11}","{'overall': 78.17, 'offense': 81.614, 'defense': 63.631, 'specialTeams': 42.699}"
2022,Washington,Pac-12,11.472,"{'strengthOfRecord': 9, 'fpi': 20, 'averageWinProbability': 9, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 14}","{'overall': 73.944, 'offense': 84.016, 'defense': 49.984, 'specialTeams': 45.242}"
2022,Utah,Pac-12,19.146,"{'strengthOfRecord': 19, 'fpi': 8, 'averageWinProbability': 25, 'strengthOfSchedule': 41, 'remainingStrengthOfSchedule': None, 'gameControl': 19}","{'overall': 79.905, 'offense': 74.866, 'defense': 74.068, 'specialTeams': 53.378}"
2022,Colorado,Pac-12,-17.068,"{'strengthOfRecord': 110, 'fpi': 124, 'averageWinProbability': 131, 'strengthOfSchedule': 26, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 15.315, 'offense': 13.764, 'defense': 28.875, 'specialTeams': 46.619}"
2022,Buffalo,Mid-American,-7.709,"{'strengthOfRecord': 96, 'fpi': 100, 'averageWinProbability': 66, 'strengthOfSchedule': 127, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 35.312, 'offense': 33.215, 'defense': 45.145, 'specialTeams': 46.508}"
2022,Florida State,ACC,15.503,"{'strengthOfRecord': 16, 'fpi': 11, 'averageWinProbability': 10, 'strengthOfSchedule': 50, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 78.613, 'offense': 83.024, 'defense': 62.6, 'specialTeams': 47.133}"
2022,Boston College,ACC,-7.442,"{'strengthOfRecord': 101, 'fpi': 98, 'averageWinProbability': 124, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 31.486, 'offense': 29.006, 'defense': 48.445, 'specialTeams': 27.463}"
2022,Clemson,ACC,17.553,"{'strengthOfRecord': 14, 'fpi': 9, 'averageWinProbability': 15, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 74.958, 'offense': 64.744, 'defense': 77.07, 'specialTeams': 48.641}"
2022,NC State,ACC,6.545,"{'strengthOfRecord': 33, 'fpi': 39, 'averageWinProbability': 40, 'strengthOfSchedule': 53, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 61.626, 'offense': 35.041, 'defense': 76.185, 'specialTeams': 70.218}"
2022,Wake Forest,ACC,7.586,"{'strengthOfRecord': 35, 'fpi': 32, 'averageWinProbability': 28, 'strengthOfSchedule': 58, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 64.28, 'offense': 73.512, 'defense': 49.277, 'specialTeams': 46.02}"
2022,Virginia Tech,ACC,-6.192,"{'strengthOfRecord': 109, 'fpi': 93, 'averageWinProbability': 86, 'strengthOfSchedule': 95, 'remainingStrengthOfSchedule': None, 'gameControl': 76}","{'overall': 40.884, 'offense': 32.207, 'defense': 52.101, 'specialTeams': 52.55}"
2022,Miami,ACC,-0.466,"{'strengthOfRecord': 79, 'fpi': 69, 'averageWinProbability': 99, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 39.09, 'offense': 36.049, 'defense': 46.919, 'specialTeams': 51.41}"
2022,Georgia Tech,ACC,-3.476,"{'strengthOfRecord': 66, 'fpi': 80, 'averageWinProbability': 115, 'strengthOfSchedule': 14, 'remainingStrengthOfSchedule': None, 'gameControl': 83}","{'overall': 46.573, 'offense': 34.944, 'defense': 66.413, 'specialTeams': 25.201}"
2022,North Carolina,ACC,6.195,"{'strengthOfRecord': 34, 'fpi': 43, 'averageWinProbability': 50, 'strengthOfSchedule': 57, 'remainingStrengthOfSchedule': None, 'gameControl': 41}","{'overall': 60.099, 'offense': 78.452, 'defense': 30.968, 'specialTeams': 61.95}"
2022,Virginia,ACC,-3.957,"{'strengthOfRecord': 90, 'fpi': 83, 'averageWinProbability': 97, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 36.753, 'offense': 28.59, 'defense': 56.938, 'specialTeams': 29.806}"
2022,Duke,ACC,5.349,"{'strengthOfRecord': 41, 'fpi': 45, 'averageWinProbability': 23, 'strengthOfSchedule': 89, 'remainingStrengthOfSchedule': None, 'gameControl': 36}","{'overall': 67.202, 'offense': 69.598, 'defense': 54.522, 'specialTeams': 61.006}"
