season,conference,team,offense,defense
2017,Mid-American,Ball State,"{'overall': 0.02, 'passing': -0.04, 'rushing': 0.08, 'firstDown': -0.09, 'secondDown': -0.04, 'thirdDown': 0.35, 'cumulative': {'total': 21.2, 'passing': -15.22, 'rushing': 36.7}}","{'overall': 0.26, 'passing': 0.36, 'rushing': 0.19, 'firstDown': 0.05, 'secondDown': 0.33, 'thirdDown': 0.72, 'cumulative': {'total': 204.4, 'passing': 1207.8, 'rushing': 80}}"
2017,Big 12,Baylor,"{'overall': 0.12, 'passing': 0.23, 'rushing': -0.01, 'firstDown': -0.08, 'secondDown': 0.24, 'thirdDown': 0.28, 'cumulative': {'total': 104.2, 'passing': 113.26, 'rushing': -4.4}}","{'overall': 0.2, 'passing': 0.32, 'rushing': 0.11, 'firstDown': 0.08, 'secondDown': 0.24, 'thirdDown': 0.44, 'cumulative': {'total': 177.9, 'passing': 1302.7, 'rushing': 51.1}}"
2017,Mountain West,Boise State,"{'overall': 0.14, 'passing': 0.33, 'rushing': 0, 'firstDown': 0, 'secondDown': 0.22, 'thirdDown': 0.57, 'cumulative': {'total': 142.2, 'passing': 157.55, 'rushing': -2}}","{'overall': 0.09, 'passing': 0.15, 'rushing': 0.03, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.33, 'cumulative': {'total': 87.1, 'passing': 771.8, 'rushing': 16.1}}"
2017,ACC,Boston College,"{'overall': 0.06, 'passing': 0.1, 'rushing': 0.05, 'firstDown': -0.07, 'secondDown': 0.08, 'thirdDown': 0.34, 'cumulative': {'total': 61.3, 'passing': 37.69, 'rushing': 30}}","{'overall': 0.07, 'passing': 0.01, 'rushing': 0.13, 'firstDown': -0.07, 'secondDown': 0.03, 'thirdDown': 0.43, 'cumulative': {'total': 67.4, 'passing': 55.2, 'rushing': 65}}"
2017,Mid-American,Bowling Green,"{'overall': 0.11, 'passing': 0.13, 'rushing': 0.1, 'firstDown': 0, 'secondDown': 0.07, 'thirdDown': 0.49, 'cumulative': {'total': 92.1, 'passing': 57.48, 'rushing': 39.6}}","{'overall': 0.28, 'passing': 0.32, 'rushing': 0.26, 'firstDown': 0.09, 'secondDown': 0.45, 'thirdDown': 0.52, 'cumulative': {'total': 257.1, 'passing': 1237.9, 'rushing': 138.5}}"
2017,Mid-American,Buffalo,"{'overall': 0.21, 'passing': 0.4, 'rushing': 0.05, 'firstDown': 0.01, 'secondDown': 0.28, 'thirdDown': 0.57, 'cumulative': {'total': 175.9, 'passing': 162.18, 'rushing': 20}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.14, 'firstDown': 0.09, 'secondDown': 0.12, 'thirdDown': 0.45, 'cumulative': {'total': 149.7, 'passing': 784.6, 'rushing': 74.6}}"
2017,FBS Independents,BYU,"{'overall': 0.07, 'passing': 0.08, 'rushing': 0.08, 'firstDown': -0.04, 'secondDown': 0.04, 'thirdDown': 0.35, 'cumulative': {'total': 57.2, 'passing': 32.91, 'rushing': 30.5}}","{'overall': 0.14, 'passing': 0.33, 'rushing': 0.01, 'firstDown': 0.11, 'secondDown': 0.07, 'thirdDown': 0.38, 'cumulative': {'total': 130.1, 'passing': 1326.5, 'rushing': 5.8}}"
2017,Pac-12,California,"{'overall': 0.13, 'passing': 0.17, 'rushing': 0.09, 'firstDown': -0.07, 'secondDown': 0.13, 'thirdDown': 0.43, 'cumulative': {'total': 118.4, 'passing': 84.83, 'rushing': 34.4}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.12, 'firstDown': 0.1, 'secondDown': 0.15, 'thirdDown': 0.46, 'cumulative': {'total': 151, 'passing': 993.8, 'rushing': 56.8}}"
2017,Mid-American,Central Michigan,"{'overall': 0.08, 'passing': 0.18, 'rushing': -0.02, 'firstDown': -0.07, 'secondDown': 0.12, 'thirdDown': 0.32, 'cumulative': {'total': 73.3, 'passing': 87.84, 'rushing': -9.2}}","{'overall': 0.05, 'passing': 0.07, 'rushing': 0.06, 'firstDown': -0.05, 'secondDown': -0.03, 'thirdDown': 0.33, 'cumulative': {'total': 51.2, 'passing': 291.6, 'rushing': 29.8}}"
2017,Conference USA,Charlotte,"{'overall': -0.04, 'passing': -0.17, 'rushing': 0.08, 'firstDown': -0.09, 'secondDown': 0.05, 'thirdDown': -0.02, 'cumulative': {'total': -26.8, 'passing': -56.59, 'rushing': 32.7}}","{'overall': 0.24, 'passing': 0.38, 'rushing': 0.15, 'firstDown': 0.16, 'secondDown': 0.27, 'thirdDown': 0.47, 'cumulative': {'total': 214, 'passing': 1424.2, 'rushing': 78.7}}"
2017,American Athletic,Cincinnati,"{'overall': 0.12, 'passing': 0.13, 'rushing': 0.12, 'firstDown': -0.02, 'secondDown': 0.11, 'thirdDown': 0.37, 'cumulative': {'total': 95.2, 'passing': 57.71, 'rushing': 43.5}}","{'overall': 0.2, 'passing': 0.38, 'rushing': 0.1, 'firstDown': 0, 'secondDown': 0.23, 'thirdDown': 0.53, 'cumulative': {'total': 183.7, 'passing': 1379.8, 'rushing': 50.9}}"
2017,ACC,Clemson,"{'overall': 0.21, 'passing': 0.22, 'rushing': 0.21, 'firstDown': 0, 'secondDown': 0.21, 'thirdDown': 0.58, 'cumulative': {'total': 220.1, 'passing': 107.62, 'rushing': 114.6}}","{'overall': -0.04, 'passing': -0.03, 'rushing': -0.03, 'firstDown': -0.1, 'secondDown': -0.17, 'thirdDown': 0.22, 'cumulative': {'total': -33.9, 'passing': -145.6, 'rushing': -12.5}}"
2017,Sun Belt,Coastal Carolina,"{'overall': 0.15, 'passing': 0.18, 'rushing': 0.13, 'firstDown': 0.07, 'secondDown': 0.12, 'thirdDown': 0.44, 'cumulative': {'total': 117.1, 'passing': 61.11, 'rushing': 52.4}}","{'overall': 0.27, 'passing': 0.46, 'rushing': 0.13, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.57, 'cumulative': {'total': 223.2, 'passing': 1646.1, 'rushing': 60.6}}"
2017,Pac-12,Colorado,"{'overall': 0.14, 'passing': 0.23, 'rushing': 0.06, 'firstDown': 0.03, 'secondDown': 0.15, 'thirdDown': 0.38, 'cumulative': {'total': 127.2, 'passing': 100.78, 'rushing': 27.6}}","{'overall': 0.2, 'passing': 0.21, 'rushing': 0.23, 'firstDown': 0.01, 'secondDown': 0.36, 'thirdDown': 0.48, 'cumulative': {'total': 181.9, 'passing': 870.6, 'rushing': 108}}"
2017,Mountain West,Colorado State,"{'overall': 0.26, 'passing': 0.44, 'rushing': 0.11, 'firstDown': 0.09, 'secondDown': 0.31, 'thirdDown': 0.74, 'cumulative': {'total': 258.6, 'passing': 208.58, 'rushing': 55.6}}","{'overall': 0.2, 'passing': 0.24, 'rushing': 0.19, 'firstDown': 0.09, 'secondDown': 0.16, 'thirdDown': 0.59, 'cumulative': {'total': 183.1, 'passing': 1039.9, 'rushing': 84.4}}"
2017,ACC,Duke,"{'overall': 0.07, 'passing': 0.04, 'rushing': 0.13, 'firstDown': -0.09, 'secondDown': 0.17, 'thirdDown': 0.3, 'cumulative': {'total': 76.7, 'passing': 18.85, 'rushing': 66.9}}","{'overall': 0.03, 'passing': 0.02, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.09, 'thirdDown': 0.27, 'cumulative': {'total': 25, 'passing': 69.1, 'rushing': 22.8}}"
2017,American Athletic,East Carolina,"{'overall': 0.11, 'passing': 0.23, 'rushing': -0.07, 'firstDown': -0.07, 'secondDown': 0.12, 'thirdDown': 0.43, 'cumulative': {'total': 103.5, 'passing': 128.58, 'rushing': -25.2}}","{'overall': 0.41, 'passing': 0.66, 'rushing': 0.25, 'firstDown': 0.34, 'secondDown': 0.31, 'thirdDown': 0.75, 'cumulative': {'total': 344.3, 'passing': 2272, 'rushing': 122}}"
2017,Mid-American,Eastern Michigan,"{'overall': 0.08, 'passing': 0.21, 'rushing': -0.05, 'firstDown': -0.01, 'secondDown': 0.11, 'thirdDown': 0.23, 'cumulative': {'total': 71.8, 'passing': 94.93, 'rushing': -21.6}}","{'overall': 0.08, 'passing': 0.12, 'rushing': 0.07, 'firstDown': 0.1, 'secondDown': -0.01, 'thirdDown': 0.29, 'cumulative': {'total': 64.9, 'passing': 439.3, 'rushing': 30.4}}"
2017,SEC,Florida,"{'overall': 0.14, 'passing': 0.15, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.03, 'thirdDown': 0.41, 'cumulative': {'total': 98.3, 'passing': 52.05, 'rushing': 42.9}}","{'overall': 0.13, 'passing': 0.21, 'rushing': 0.06, 'firstDown': 0.06, 'secondDown': 0.16, 'thirdDown': 0.14, 'cumulative': {'total': 86.3, 'passing': 622.4, 'rushing': 22.2}}"
2017,Conference USA,Florida Atlantic,"{'overall': 0.31, 'passing': 0.34, 'rushing': 0.31, 'firstDown': 0.18, 'secondDown': 0.27, 'thirdDown': 0.66, 'cumulative': {'total': 328.8, 'passing': 126.34, 'rushing': 205.2}}","{'overall': 0.13, 'passing': 0.16, 'rushing': 0.11, 'firstDown': -0.04, 'secondDown': 0.13, 'thirdDown': 0.51, 'cumulative': {'total': 139.4, 'passing': 859.6, 'rushing': 59.8}}"
2017,Conference USA,Florida International,"{'overall': 0.16, 'passing': 0.31, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.24, 'thirdDown': 0.51, 'cumulative': {'total': 149.4, 'passing': 129.22, 'rushing': 31.1}}","{'overall': 0.22, 'passing': 0.32, 'rushing': 0.14, 'firstDown': 0.04, 'secondDown': 0.4, 'thirdDown': 0.45, 'cumulative': {'total': 196.4, 'passing': 1384.8, 'rushing': 64}}"
2017,ACC,Florida State,"{'overall': 0.13, 'passing': 0.21, 'rushing': 0.06, 'firstDown': 0.08, 'secondDown': 0.15, 'thirdDown': 0.18, 'cumulative': {'total': 104.3, 'passing': 78.45, 'rushing': 24.7}}","{'overall': 0.06, 'passing': 0.12, 'rushing': 0.03, 'firstDown': -0.09, 'secondDown': -0.03, 'thirdDown': 0.5, 'cumulative': {'total': 53.2, 'passing': 537.1, 'rushing': 15.3}}"
2017,Mountain West,Fresno State,"{'overall': 0.16, 'passing': 0.33, 'rushing': 0.06, 'firstDown': 0.14, 'secondDown': 0.13, 'thirdDown': 0.35, 'cumulative': {'total': 157.8, 'passing': 146.49, 'rushing': 31.2}}","{'overall': 0.04, 'passing': 0.15, 'rushing': -0.06, 'firstDown': 0.01, 'secondDown': -0.03, 'thirdDown': 0.29, 'cumulative': {'total': 38.4, 'passing': 729.6, 'rushing': -27.5}}"
2017,SEC,Georgia,"{'overall': 0.28, 'passing': 0.44, 'rushing': 0.22, 'firstDown': 0.17, 'secondDown': 0.12, 'thirdDown': 0.84, 'cumulative': {'total': 279.9, 'passing': 143.14, 'rushing': 143.1}}","{'overall': 0.04, 'passing': 0.04, 'rushing': 0.04, 'firstDown': -0.05, 'secondDown': -0.02, 'thirdDown': 0.36, 'cumulative': {'total': 40.9, 'passing': 204.6, 'rushing': 20.8}}"
2017,Sun Belt,Georgia Southern,"{'overall': 0.08, 'passing': 0.02, 'rushing': 0.09, 'firstDown': -0.09, 'secondDown': 0.05, 'thirdDown': 0.3, 'cumulative': {'total': 67.7, 'passing': 5.45, 'rushing': 57.9}}","{'overall': 0.21, 'passing': 0.34, 'rushing': 0.1, 'firstDown': 0.11, 'secondDown': 0.15, 'thirdDown': 0.58, 'cumulative': {'total': 155.7, 'passing': 1172.2, 'rushing': 40.9}}"
2017,Sun Belt,Georgia State,"{'overall': 0.12, 'passing': 0.31, 'rushing': -0.08, 'firstDown': -0.05, 'secondDown': 0.02, 'thirdDown': 0.58, 'cumulative': {'total': 81.5, 'passing': 108.54, 'rushing': -26.9}}","{'overall': 0.16, 'passing': 0.31, 'rushing': 0.02, 'firstDown': 0.03, 'secondDown': 0.12, 'thirdDown': 0.49, 'cumulative': {'total': 110.5, 'passing': 1038.9, 'rushing': 8.1}}"
2017,ACC,Georgia Tech,"{'overall': 0.16, 'passing': 0.07, 'rushing': 0.19, 'firstDown': -0.01, 'secondDown': 0.19, 'thirdDown': 0.5, 'cumulative': {'total': 121.6, 'passing': 9.52, 'rushing': 119}}","{'overall': 0.14, 'passing': 0.18, 'rushing': 0.12, 'firstDown': 0.06, 'secondDown': 0.2, 'thirdDown': 0.22, 'cumulative': {'total': 97.7, 'passing': 626.5, 'rushing': 43.2}}"
2017,Mountain West,Hawai'i,"{'overall': 0.15, 'passing': 0.14, 'rushing': 0.16, 'firstDown': 0.01, 'secondDown': 0.18, 'thirdDown': 0.51, 'cumulative': {'total': 124.7, 'passing': 61.36, 'rushing': 64.9}}","{'overall': 0.27, 'passing': 0.44, 'rushing': 0.18, 'firstDown': 0.14, 'secondDown': 0.18, 'thirdDown': 0.72, 'cumulative': {'total': 220.6, 'passing': 1542.2, 'rushing': 82.7}}"
2017,American Athletic,Houston,"{'overall': 0.17, 'passing': 0.28, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.11, 'thirdDown': 0.69, 'cumulative': {'total': 149.9, 'passing': 116.03, 'rushing': 38}}","{'overall': 0.1, 'passing': 0.19, 'rushing': 0.05, 'firstDown': 0, 'secondDown': 0.12, 'thirdDown': 0.32, 'cumulative': {'total': 95.2, 'passing': 921.2, 'rushing': 21.3}}"
2017,Sun Belt,Idaho,"{'overall': 0.08, 'passing': 0.16, 'rushing': 0.01, 'firstDown': -0.02, 'secondDown': 0.15, 'thirdDown': 0.25, 'cumulative': {'total': 68.7, 'passing': 66.71, 'rushing': 2.1}}","{'overall': 0.13, 'passing': 0.17, 'rushing': 0.11, 'firstDown': -0.03, 'secondDown': 0.09, 'thirdDown': 0.53, 'cumulative': {'total': 108.7, 'passing': 668, 'rushing': 49.3}}"
2017,Big Ten,Illinois,"{'overall': 0.01, 'passing': 0.01, 'rushing': 0.03, 'firstDown': -0.08, 'secondDown': -0.04, 'thirdDown': 0.28, 'cumulative': {'total': 10.1, 'passing': 3.16, 'rushing': 11.4}}","{'overall': 0.18, 'passing': 0.26, 'rushing': 0.14, 'firstDown': 0.03, 'secondDown': 0.14, 'thirdDown': 0.55, 'cumulative': {'total': 156.9, 'passing': 901, 'rushing': 72.7}}"
2017,Big Ten,Indiana,"{'overall': 0.1, 'passing': 0.24, 'rushing': -0.04, 'firstDown': -0.03, 'secondDown': 0.02, 'thirdDown': 0.55, 'cumulative': {'total': 100.7, 'passing': 123.91, 'rushing': -17.2}}","{'overall': 0.08, 'passing': 0.17, 'rushing': 0.03, 'firstDown': 0.01, 'secondDown': 0.06, 'thirdDown': 0.29, 'cumulative': {'total': 69.9, 'passing': 624.9, 'rushing': 13.1}}"
2017,Big Ten,Iowa,"{'overall': 0.12, 'passing': 0.3, 'rushing': -0.02, 'firstDown': 0.02, 'secondDown': 0.07, 'thirdDown': 0.35, 'cumulative': {'total': 96.6, 'passing': 110.33, 'rushing': -10}}","{'overall': 0.03, 'passing': 0.06, 'rushing': 0.02, 'firstDown': -0.07, 'secondDown': 0.09, 'thirdDown': 0.2, 'cumulative': {'total': 29.8, 'passing': 301, 'rushing': 9.7}}"
2017,Big 12,Iowa State,"{'overall': 0.19, 'passing': 0.35, 'rushing': 0.02, 'firstDown': 0.05, 'secondDown': 0.09, 'thirdDown': 0.57, 'cumulative': {'total': 173.7, 'passing': 173.71, 'rushing': 6.7}}","{'overall': 0.12, 'passing': 0.24, 'rushing': 0.01, 'firstDown': -0.02, 'secondDown': 0.06, 'thirdDown': 0.5, 'cumulative': {'total': 106.9, 'passing': 1055.6, 'rushing': 4.3}}"
2017,Big 12,Kansas,"{'overall': 0.03, 'passing': 0.08, 'rushing': -0.03, 'firstDown': -0.15, 'secondDown': 0.02, 'thirdDown': 0.29, 'cumulative': {'total': 25.2, 'passing': 38.19, 'rushing': -10.2}}","{'overall': 0.25, 'passing': 0.52, 'rushing': 0.04, 'firstDown': 0.14, 'secondDown': 0.16, 'thirdDown': 0.66, 'cumulative': {'total': 223.2, 'passing': 2049.2, 'rushing': 19.4}}"
2017,Big 12,Kansas State,"{'overall': 0.19, 'passing': 0.33, 'rushing': 0.13, 'firstDown': 0.04, 'secondDown': 0.3, 'thirdDown': 0.41, 'cumulative': {'total': 155.4, 'passing': 94.48, 'rushing': 62.1}}","{'overall': 0.19, 'passing': 0.31, 'rushing': 0.05, 'firstDown': 0.02, 'secondDown': 0.14, 'thirdDown': 0.59, 'cumulative': {'total': 184.1, 'passing': 1703.9, 'rushing': 19.4}}"
2017,Mid-American,Kent State,"{'overall': -0.04, 'passing': -0.09, 'rushing': -0.01, 'firstDown': -0.11, 'secondDown': -0.04, 'thirdDown': 0.15, 'cumulative': {'total': -33.6, 'passing': -23.3, 'rushing': -4.8}}","{'overall': 0.2, 'passing': 0.27, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.33, 'thirdDown': 0.34, 'cumulative': {'total': 162.2, 'passing': 869, 'rushing': 75.9}}"
2017,SEC,Kentucky,"{'overall': 0.15, 'passing': 0.18, 'rushing': 0.13, 'firstDown': 0.02, 'secondDown': 0.12, 'thirdDown': 0.45, 'cumulative': {'total': 126.1, 'passing': 63.99, 'rushing': 59.1}}","{'overall': 0.21, 'passing': 0.25, 'rushing': 0.19, 'firstDown': 0.19, 'secondDown': 0.06, 'thirdDown': 0.42, 'cumulative': {'total': 192.1, 'passing': 1120.2, 'rushing': 82.3}}"
2017,Sun Belt,Louisiana,"{'overall': 0.15, 'passing': 0.15, 'rushing': 0.16, 'firstDown': -0.04, 'secondDown': 0.26, 'thirdDown': 0.41, 'cumulative': {'total': 118.8, 'passing': 58.86, 'rushing': 63.8}}","{'overall': 0.29, 'passing': 0.34, 'rushing': 0.26, 'firstDown': 0.19, 'secondDown': 0.3, 'thirdDown': 0.55, 'cumulative': {'total': 240.5, 'passing': 1203.3, 'rushing': 122.3}}"
2017,Conference USA,Louisiana Tech,"{'overall': 0.2, 'passing': 0.23, 'rushing': 0.19, 'firstDown': 0.03, 'secondDown': 0.2, 'thirdDown': 0.54, 'cumulative': {'total': 186.5, 'passing': 100.28, 'rushing': 92.1}}","{'overall': 0.1, 'passing': 0.09, 'rushing': 0.13, 'firstDown': 0, 'secondDown': 0.16, 'thirdDown': 0.22, 'cumulative': {'total': 95.2, 'passing': 395.7, 'rushing': 62.7}}"
2017,ACC,Louisville,"{'overall': 0.34, 'passing': 0.33, 'rushing': 0.36, 'firstDown': 0.26, 'secondDown': 0.22, 'thirdDown': 0.66, 'cumulative': {'total': 326.6, 'passing': 160.85, 'rushing': 168}}","{'overall': 0.13, 'passing': 0.21, 'rushing': 0.08, 'firstDown': 0.01, 'secondDown': 0.13, 'thirdDown': 0.42, 'cumulative': {'total': 120.5, 'passing': 844.3, 'rushing': 40}}"
2017,SEC,LSU,"{'overall': 0.21, 'passing': 0.34, 'rushing': 0.15, 'firstDown': 0.12, 'secondDown': 0.23, 'thirdDown': 0.45, 'cumulative': {'total': 187, 'passing': 111.96, 'rushing': 80.5}}","{'overall': 0.12, 'passing': 0.12, 'rushing': 0.11, 'firstDown': -0.06, 'secondDown': 0.07, 'thirdDown': 0.52, 'cumulative': {'total': 95.5, 'passing': 518.7, 'rushing': 44}}"
2017,Conference USA,Marshall,"{'overall': 0.13, 'passing': 0.3, 'rushing': -0.04, 'firstDown': -0.01, 'secondDown': 0.03, 'thirdDown': 0.6, 'cumulative': {'total': 117, 'passing': 136.21, 'rushing': -18.1}}","{'overall': 0.06, 'passing': 0.17, 'rushing': -0.03, 'firstDown': -0.1, 'secondDown': 0.06, 'thirdDown': 0.44, 'cumulative': {'total': 59, 'passing': 776.1, 'rushing': -12.7}}"
2017,Big Ten,Maryland,"{'overall': 0.05, 'passing': 0.04, 'rushing': 0.11, 'firstDown': -0.04, 'secondDown': 0.14, 'thirdDown': 0.26, 'cumulative': {'total': 34.4, 'passing': 14.33, 'rushing': 43.5}}","{'overall': 0.21, 'passing': 0.25, 'rushing': 0.21, 'firstDown': 0.07, 'secondDown': 0.12, 'thirdDown': 0.76, 'cumulative': {'total': 193.9, 'passing': 1048.4, 'rushing': 98.9}}"
2017,FBS Independents,Massachusetts,"{'overall': 0.21, 'passing': 0.32, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.31, 'thirdDown': 0.53, 'cumulative': {'total': 187.1, 'passing': 153.36, 'rushing': 38.8}}","{'overall': 0.13, 'passing': 0.15, 'rushing': 0.13, 'firstDown': -0.08, 'secondDown': 0.21, 'thirdDown': 0.5, 'cumulative': {'total': 109.1, 'passing': 557.6, 'rushing': 60.8}}"
2017,American Athletic,Memphis,"{'overall': 0.33, 'passing': 0.45, 'rushing': 0.22, 'firstDown': 0.17, 'secondDown': 0.42, 'thirdDown': 0.61, 'cumulative': {'total': 310.5, 'passing': 224.48, 'rushing': 94.6}}","{'overall': 0.18, 'passing': 0.25, 'rushing': 0.13, 'firstDown': -0.02, 'secondDown': 0.14, 'thirdDown': 0.63, 'cumulative': {'total': 190.7, 'passing': 1279.4, 'rushing': 68.8}}"
2017,ACC,Miami,"{'overall': 0.15, 'passing': 0.19, 'rushing': 0.13, 'firstDown': 0.05, 'secondDown': 0.21, 'thirdDown': 0.33, 'cumulative': {'total': 130.7, 'passing': 87.2, 'rushing': 49.7}}","{'overall': 0.06, 'passing': 0.12, 'rushing': 0, 'firstDown': -0.11, 'secondDown': 0.03, 'thirdDown': 0.41, 'cumulative': {'total': 59.4, 'passing': 562.1, 'rushing': -1.1}}"
2017,Mid-American,Miami (OH),"{'overall': 0.11, 'passing': 0.19, 'rushing': 0.05, 'firstDown': -0.02, 'secondDown': 0.15, 'thirdDown': 0.36, 'cumulative': {'total': 94.3, 'passing': 79.02, 'rushing': 20.4}}","{'overall': 0.09, 'passing': 0.08, 'rushing': 0.1, 'firstDown': 0.02, 'secondDown': 0.03, 'thirdDown': 0.34, 'cumulative': {'total': 72.4, 'passing': 302.9, 'rushing': 43.7}}"
2017,Big Ten,Michigan,"{'overall': 0.07, 'passing': 0.06, 'rushing': 0.1, 'firstDown': -0.06, 'secondDown': 0.12, 'thirdDown': 0.24, 'cumulative': {'total': 66.5, 'passing': 23.52, 'rushing': 49.9}}","{'overall': -0.01, 'passing': -0.02, 'rushing': 0.01, 'firstDown': -0.09, 'secondDown': -0.05, 'thirdDown': 0.21, 'cumulative': {'total': -8.3, 'passing': -75.8, 'rushing': 2.8}}"
2017,Big Ten,Michigan State,"{'overall': 0.11, 'passing': 0.24, 'rushing': 0.02, 'firstDown': 0, 'secondDown': 0.03, 'thirdDown': 0.49, 'cumulative': {'total': 107, 'passing': 104.38, 'rushing': 9.3}}","{'overall': 0.07, 'passing': 0.15, 'rushing': -0.02, 'firstDown': -0.09, 'secondDown': 0.05, 'thirdDown': 0.39, 'cumulative': {'total': 56.7, 'passing': 665.9, 'rushing': -7}}"
2017,Conference USA,Middle Tennessee,"{'overall': 0.14, 'passing': 0.17, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.21, 'thirdDown': 0.38, 'cumulative': {'total': 125.5, 'passing': 85.05, 'rushing': 34.9}}","{'overall': 0.05, 'passing': 0.11, 'rushing': 0.02, 'firstDown': -0.08, 'secondDown': 0.08, 'thirdDown': 0.37, 'cumulative': {'total': 50.1, 'passing': 527.7, 'rushing': 8.7}}"
