year,team,conference,fpi,resumeRanks,efficiencies
2016,TCU,Big 12,9.567,"{'strengthOfRecord': 61, 'fpi': 34, 'averageWinProbability': 63, 'strengthOfSchedule': 39, 'remainingStrengthOfSchedule': None, 'gameControl': 49}","{'overall': 58.497, 'offense': 53.07, 'defense': 59.052, 'specialTeams': 55.251}"
2016,West Virginia,Big 12,13.47,"{'strengthOfRecord': 13, 'fpi': 24, 'averageWinProbability': 36, 'strengthOfSchedule': 22, 'remainingStrengthOfSchedule': None, 'gameControl': 28}","{'overall': 66.812, 'offense': 64.846, 'defense': 67.911, 'specialTeams': 32.136}"
2016,UTEP,Conference USA,-17.574,"{'strengthOfRecord': 122, 'fpi': 124, 'averageWinProbability': 102, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 17.974, 'offense': 31.25, 'defense': 17.445, 'specialTeams': 45.499}"
2016,Rice,Conference USA,-16.142,"{'strengthOfRecord': 120, 'fpi': 121, 'averageWinProbability': 121, 'strengthOfSchedule': 91, 'remainingStrengthOfSchedule': None, 'gameControl': 118}","{'overall': 18.241, 'offense': 27.294, 'defense': 18.965, 'specialTeams': 49.141}"
2016,Oregon,Pac-12,3.563,"{'strengthOfRecord': 72, 'fpi': 61, 'averageWinProbability': 105, 'strengthOfSchedule': 14, 'remainingStrengthOfSchedule': None, 'gameControl': 70}","{'overall': 50.126, 'offense': 73.878, 'defense': 30.546, 'specialTeams': 39.943}"
2016,Stanford,Pac-12,14.263,"{'strengthOfRecord': 10, 'fpi': 18, 'averageWinProbability': 34, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 19}","{'overall': 76.127, 'offense': 54.414, 'defense': 77.177, 'specialTeams': 79.488}"
2016,Washington,Pac-12,25.212,"{'strengthOfRecord': 5, 'fpi': 5, 'averageWinProbability': 2, 'strengthOfSchedule': 52, 'remainingStrengthOfSchedule': None, 'gameControl': 3}","{'overall': 89.335, 'offense': 81.619, 'defense': 85.356, 'specialTeams': 56.638}"
2016,California,Pac-12,4.39,"{'strengthOfRecord': 60, 'fpi': 58, 'averageWinProbability': 88, 'strengthOfSchedule': 8, 'remainingStrengthOfSchedule': None, 'gameControl': 60}","{'overall': 48.239, 'offense': 69.08, 'defense': 26.297, 'specialTeams': 51.786}"
2016,Oregon State,Pac-12,-0.041,"{'strengthOfRecord': 75, 'fpi': 71, 'averageWinProbability': 90, 'strengthOfSchedule': 15, 'remainingStrengthOfSchedule': None, 'gameControl': 61}","{'overall': 45.262, 'offense': 40.281, 'defense': 52.838, 'specialTeams': 45.922}"
2016,UConn,American Athletic,-12.154,"{'strengthOfRecord': 114, 'fpi': 112, 'averageWinProbability': 126, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 21.164, 'offense': 21.238, 'defense': 31.047, 'specialTeams': 48.405}"
2016,Washington State,Pac-12,14.138,"{'strengthOfRecord': 38, 'fpi': 20, 'averageWinProbability': 41, 'strengthOfSchedule': 49, 'remainingStrengthOfSchedule': None, 'gameControl': 33}","{'overall': 65.79, 'offense': 67.865, 'defense': 55.718, 'specialTeams': 53.073}"
2016,USC,Pac-12,20.051,"{'strengthOfRecord': 8, 'fpi': 10, 'averageWinProbability': 14, 'strengthOfSchedule': 7, 'remainingStrengthOfSchedule': None, 'gameControl': 6}","{'overall': 80.594, 'offense': 78.087, 'defense': 68.479, 'specialTeams': 64.166}"
2016,BYU,FBS Independents,9.8,"{'strengthOfRecord': 40, 'fpi': 31, 'averageWinProbability': 46, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 51}","{'overall': 64.469, 'offense': 48.302, 'defense': 68.188, 'specialTeams': 72.569}"
2016,Auburn,SEC,19.319,"{'strengthOfRecord': 23, 'fpi': 11, 'averageWinProbability': 27, 'strengthOfSchedule': 16, 'remainingStrengthOfSchedule': None, 'gameControl': 13}","{'overall': 74.622, 'offense': 63.206, 'defense': 73.263, 'specialTeams': 62.386}"
2016,LSU,SEC,22.875,"{'strengthOfRecord': 16, 'fpi': 6, 'averageWinProbability': 8, 'strengthOfSchedule': 3, 'remainingStrengthOfSchedule': None, 'gameControl': 4}","{'overall': 82.902, 'offense': 73.199, 'defense': 86.67, 'specialTeams': 32.407}"
2016,Miami (OH),Mid-American,-8.221,"{'strengthOfRecord': 97, 'fpi': 97, 'averageWinProbability': 70, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 97}","{'overall': 34.46, 'offense': 32.869, 'defense': 44.548, 'specialTeams': 40.883}"
2016,Ohio,Mid-American,-5.252,"{'strengthOfRecord': 82, 'fpi': 87, 'averageWinProbability': 43, 'strengthOfSchedule': 111, 'remainingStrengthOfSchedule': None, 'gameControl': 72}","{'overall': 43.086, 'offense': 31.759, 'defense': 53.683, 'specialTeams': 61.56}"
2016,Kent State,Mid-American,-11.888,"{'strengthOfRecord': 119, 'fpi': 109, 'averageWinProbability': 83, 'strengthOfSchedule': 93, 'remainingStrengthOfSchedule': None, 'gameControl': 99}","{'overall': 27.344, 'offense': 16.43, 'defense': 48.904, 'specialTeams': 43.386}"
2016,Akron,Mid-American,-11.887,"{'strengthOfRecord': 99, 'fpi': 108, 'averageWinProbability': 103, 'strengthOfSchedule': 100, 'remainingStrengthOfSchedule': None, 'gameControl': 116}","{'overall': 28.178, 'offense': 37.84, 'defense': 27.223, 'specialTeams': 50.974}"
2016,Toledo,Mid-American,4.462,"{'strengthOfRecord': 57, 'fpi': 56, 'averageWinProbability': 29, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 59}","{'overall': 56.9, 'offense': 70.959, 'defense': 40.364, 'specialTeams': 44.559}"
2016,UCLA,Pac-12,7.897,"{'strengthOfRecord': 73, 'fpi': 43, 'averageWinProbability': 71, 'strengthOfSchedule': 12, 'remainingStrengthOfSchedule': None, 'gameControl': 44}","{'overall': 58.067, 'offense': 40.145, 'defense': 75.436, 'specialTeams': 32.382}"
2016,Utah,Pac-12,9.669,"{'strengthOfRecord': 27, 'fpi': 33, 'averageWinProbability': 47, 'strengthOfSchedule': 51, 'remainingStrengthOfSchedule': None, 'gameControl': 37}","{'overall': 64.092, 'offense': 48.673, 'defense': 66.874, 'specialTeams': 73.267}"
2016,Arizona State,Pac-12,0.374,"{'strengthOfRecord': 65, 'fpi': 70, 'averageWinProbability': 114, 'strengthOfSchedule': 31, 'remainingStrengthOfSchedule': None, 'gameControl': 89}","{'overall': 40.939, 'offense': 36.973, 'defense': 43.43, 'specialTeams': 62.433}"
2016,Arizona,Pac-12,-2.5,"{'strengthOfRecord': 87, 'fpi': 79, 'averageWinProbability': 119, 'strengthOfSchedule': 19, 'remainingStrengthOfSchedule': None, 'gameControl': 88}","{'overall': 36.986, 'offense': 56.196, 'defense': 31.501, 'specialTeams': 29.568}"
2016,Colorado,Pac-12,14.19,"{'strengthOfRecord': 11, 'fpi': 19, 'averageWinProbability': 26, 'strengthOfSchedule': 18, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 73.647, 'offense': 61.261, 'defense': 82.181, 'specialTeams': 33.301}"
2016,Middle Tennessee,Conference USA,-5.004,"{'strengthOfRecord': 79, 'fpi': 86, 'averageWinProbability': 62, 'strengthOfSchedule': 124, 'remainingStrengthOfSchedule': None, 'gameControl': 94}","{'overall': 42.515, 'offense': 60.994, 'defense': 32.447, 'specialTeams': 38.156}"
2016,Florida Atlantic,Conference USA,-16.104,"{'strengthOfRecord': 125, 'fpi': 119, 'averageWinProbability': 106, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 115}","{'overall': 19.822, 'offense': 34.633, 'defense': 15.267, 'specialTeams': 58.287}"
2016,Florida International,Conference USA,-16.557,"{'strengthOfRecord': 116, 'fpi': 122, 'averageWinProbability': 118, 'strengthOfSchedule': 120, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 17.888, 'offense': 19.443, 'defense': 26.405, 'specialTeams': 50.301}"
2016,North Texas,Conference USA,-14.83,"{'strengthOfRecord': 109, 'fpi': 117, 'averageWinProbability': 110, 'strengthOfSchedule': 101, 'remainingStrengthOfSchedule': None, 'gameControl': 119}","{'overall': 27.061, 'offense': 25.955, 'defense': 34.744, 'specialTeams': 54.774}"
2016,UTSA,Conference USA,-9.523,"{'strengthOfRecord': 95, 'fpi': 101, 'averageWinProbability': 53, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 83}","{'overall': 34.782, 'offense': 33.611, 'defense': 39.106, 'specialTeams': 58.702}"
2016,Louisiana Tech,Conference USA,3.978,"{'strengthOfRecord': 66, 'fpi': 59, 'averageWinProbability': 19, 'strengthOfSchedule': 95, 'remainingStrengthOfSchedule': None, 'gameControl': 46}","{'overall': 61.45, 'offense': 79.04, 'defense': 36.829, 'specialTeams': 52.105}"
2016,Western Kentucky,Conference USA,11.427,"{'strengthOfRecord': 35, 'fpi': 28, 'averageWinProbability': 6, 'strengthOfSchedule': 98, 'remainingStrengthOfSchedule': None, 'gameControl': 17}","{'overall': 73.601, 'offense': 79.931, 'defense': 54.303, 'specialTeams': 62.269}"
2016,Temple,American Athletic,8.614,"{'strengthOfRecord': 43, 'fpi': 40, 'averageWinProbability': 18, 'strengthOfSchedule': 84, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 65.361, 'offense': 59.957, 'defense': 60.758, 'specialTeams': 63.553}"
2016,South Florida,American Athletic,9.268,"{'strengthOfRecord': 20, 'fpi': 36, 'averageWinProbability': 12, 'strengthOfSchedule': 76, 'remainingStrengthOfSchedule': None, 'gameControl': 27}","{'overall': 64.88, 'offense': 77.981, 'defense': 48.471, 'specialTeams': 43.989}"
2016,Cincinnati,American Athletic,-5.462,"{'strengthOfRecord': 96, 'fpi': 90, 'averageWinProbability': 85, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 90}","{'overall': 36.76, 'offense': 30.352, 'defense': 48.901, 'specialTeams': 46.197}"
2016,East Carolina,American Athletic,-8.581,"{'strengthOfRecord': 108, 'fpi': 98, 'averageWinProbability': 117, 'strengthOfSchedule': 67, 'remainingStrengthOfSchedule': None, 'gameControl': 101}","{'overall': 30.442, 'offense': 44.072, 'defense': 28.227, 'specialTeams': 33.603}"
2016,UCF,American Athletic,-0.347,"{'strengthOfRecord': 84, 'fpi': 73, 'averageWinProbability': 55, 'strengthOfSchedule': 80, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 46.191, 'offense': 21.614, 'defense': 71.832, 'specialTeams': 55.692}"
2016,Houston,American Athletic,8.928,"{'strengthOfRecord': 37, 'fpi': 38, 'averageWinProbability': 28, 'strengthOfSchedule': 71, 'remainingStrengthOfSchedule': None, 'gameControl': 40}","{'overall': 64.519, 'offense': 55.379, 'defense': 68.239, 'specialTeams': 53.449}"
2016,Navy,American Athletic,4.435,"{'strengthOfRecord': 54, 'fpi': 57, 'averageWinProbability': 61, 'strengthOfSchedule': 69, 'remainingStrengthOfSchedule': None, 'gameControl': 71}","{'overall': 57.192, 'offense': 79.724, 'defense': 29.734, 'specialTeams': 56.056}"
2016,Memphis,American Athletic,5.897,"{'strengthOfRecord': 56, 'fpi': 52, 'averageWinProbability': 37, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 60.495, 'offense': 60.632, 'defense': 44.263, 'specialTeams': 83.422}"
2016,Tulsa,American Athletic,6.958,"{'strengthOfRecord': 30, 'fpi': 49, 'averageWinProbability': 38, 'strengthOfSchedule': 83, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 62.758, 'offense': 64.14, 'defense': 58.856, 'specialTeams': 42.534}"
2016,Tulane,American Athletic,-7.393,"{'strengthOfRecord': 102, 'fpi': 95, 'averageWinProbability': 95, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 93}","{'overall': 36.135, 'offense': 26.053, 'defense': 56.698, 'specialTeams': 37.089}"
2016,SMU,American Athletic,-5.962,"{'strengthOfRecord': 81, 'fpi': 92, 'averageWinProbability': 81, 'strengthOfSchedule': 65, 'remainingStrengthOfSchedule': None, 'gameControl': 84}","{'overall': 42.166, 'offense': 39.695, 'defense': 55.294, 'specialTeams': 29.321}"
2016,Charlotte,Conference USA,-17.946,"{'strengthOfRecord': 117, 'fpi': 125, 'averageWinProbability': 104, 'strengthOfSchedule': 123, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 20.395, 'offense': 20.733, 'defense': 31.685, 'specialTeams': 44.519}"
2016,Louisiana,Sun Belt,-10.499,"{'strengthOfRecord': 101, 'fpi': 106, 'averageWinProbability': 79, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 32.613, 'offense': 28.354, 'defense': 44.157, 'specialTeams': 48.337}"
2016,Arkansas State,Sun Belt,-2.578,"{'strengthOfRecord': 78, 'fpi': 80, 'averageWinProbability': 56, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 44.841, 'offense': 28.654, 'defense': 63.189, 'specialTeams': 49.567}"
2016,UL Monroe,Sun Belt,-18.768,"{'strengthOfRecord': 110, 'fpi': 126, 'averageWinProbability': 122, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 120}","{'overall': 19.64, 'offense': 31.2, 'defense': 19.478, 'specialTeams': 46.589}"
2016,Troy,Sun Belt,0.409,"{'strengthOfRecord': 46, 'fpi': 69, 'averageWinProbability': 23, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 54.096, 'offense': 38.922, 'defense': 64.301, 'specialTeams': 61.441}"
2016,South Alabama,Sun Belt,-12.508,"{'strengthOfRecord': 103, 'fpi': 114, 'averageWinProbability': 80, 'strengthOfSchedule': 122, 'remainingStrengthOfSchedule': None, 'gameControl': 112}","{'overall': 26.265, 'offense': 32.418, 'defense': 31.82, 'specialTeams': 38.096}"
2016,Texas State,Sun Belt,-26.084,"{'strengthOfRecord': 126, 'fpi': 128, 'averageWinProbability': 128, 'strengthOfSchedule': 110, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 8.934, 'offense': 18.737, 'defense': 12.954, 'specialTeams': 31.75}"
2016,Georgia State,Sun Belt,-12.072,"{'strengthOfRecord': 121, 'fpi': 110, 'averageWinProbability': 93, 'strengthOfSchedule': 99, 'remainingStrengthOfSchedule': None, 'gameControl': 103}","{'overall': 28.11, 'offense': 25.027, 'defense': 48.737, 'specialTeams': 19.577}"
2016,Georgia Southern,Sun Belt,-6.031,"{'strengthOfRecord': 94, 'fpi': 93, 'averageWinProbability': 86, 'strengthOfSchedule': 90, 'remainingStrengthOfSchedule': None, 'gameControl': 95}","{'overall': 35.947, 'offense': 34.938, 'defense': 36.062, 'specialTeams': 67.761}"
2016,App State,Sun Belt,4.559,"{'strengthOfRecord': 41, 'fpi': 54, 'averageWinProbability': 10, 'strengthOfSchedule': 102, 'remainingStrengthOfSchedule': None, 'gameControl': 30}","{'overall': 61.13, 'offense': 52.08, 'defense': 64.17, 'specialTeams': 56.895}"
2016,Alabama,SEC,31.19,"{'strengthOfRecord': 1, 'fpi': 1, 'averageWinProbability': 1, 'strengthOfSchedule': 1, 'remainingStrengthOfSchedule': None, 'gameControl': 1}","{'overall': 93.495, 'offense': 70.761, 'defense': 97.375, 'specialTeams': 56.234}"
2016,Ole Miss,SEC,11.138,"{'strengthOfRecord': 52, 'fpi': 29, 'averageWinProbability': 64, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 60.592, 'offense': 69.399, 'defense': 47.102, 'specialTeams': 50.097}"
2016,Mississippi State,SEC,6.202,"{'strengthOfRecord': 59, 'fpi': 51, 'averageWinProbability': 68, 'strengthOfSchedule': 48, 'remainingStrengthOfSchedule': None, 'gameControl': 48}","{'overall': 52.478, 'offense': 63.124, 'defense': 40.914, 'specialTeams': 49.809}"
2016,Arkansas,SEC,6.26,"{'strengthOfRecord': 32, 'fpi': 50, 'averageWinProbability': 48, 'strengthOfSchedule': 6, 'remainingStrengthOfSchedule': None, 'gameControl': 25}","{'overall': 58.181, 'offense': 62.096, 'defense': 45.752, 'specialTeams': 62.206}"
2016,Western Michigan,Mid-American,12.684,"{'strengthOfRecord': 15, 'fpi': 26, 'averageWinProbability': 5, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 22}","{'overall': 74.204, 'offense': 79.089, 'defense': 55.811, 'specialTeams': 54.129}"
2016,Ball State,Mid-American,-9.796,"{'strengthOfRecord': 115, 'fpi': 103, 'averageWinProbability': 98, 'strengthOfSchedule': 117, 'remainingStrengthOfSchedule': None, 'gameControl': 114}","{'overall': 30.99, 'offense': 36.366, 'defense': 32.358, 'specialTeams': 50.954}"
2016,Eastern Michigan,Mid-American,-9.903,"{'strengthOfRecord': 86, 'fpi': 105, 'averageWinProbability': 72, 'strengthOfSchedule': 109, 'remainingStrengthOfSchedule': None, 'gameControl': 98}","{'overall': 36.386, 'offense': 40.188, 'defense': 34.915, 'specialTeams': 58.562}"
2016,Central Michigan,Mid-American,-5.665,"{'strengthOfRecord': 91, 'fpi': 91, 'averageWinProbability': 96, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 33.809, 'offense': 35.001, 'defense': 42.039, 'specialTeams': 39.446}"
2016,Northern Illinois,Mid-American,-3.421,"{'strengthOfRecord': 93, 'fpi': 82, 'averageWinProbability': 89, 'strengthOfSchedule': 89, 'remainingStrengthOfSchedule': None, 'gameControl': 96}","{'overall': 37.938, 'offense': 42.507, 'defense': 36.282, 'specialTeams': 54.81}"
2016,Marshall,Conference USA,-12.832,"{'strengthOfRecord': 124, 'fpi': 115, 'averageWinProbability': 116, 'strengthOfSchedule': 97, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 17.992, 'offense': 21.038, 'defense': 22.734, 'specialTeams': 60.325}"
2016,Old Dominion,Conference USA,-4.554,"{'strengthOfRecord': 48, 'fpi': 85, 'averageWinProbability': 24, 'strengthOfSchedule': 127, 'remainingStrengthOfSchedule': None, 'gameControl': 65}","{'overall': 47.856, 'offense': 56.588, 'defense': 42.46, 'specialTeams': 42.073}"
2016,Southern Miss,Conference USA,-5.452,"{'strengthOfRecord': 88, 'fpi': 89, 'averageWinProbability': 77, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 35.903, 'offense': 36.092, 'defense': 46.366, 'specialTeams': 37.759}"
2016,Buffalo,Mid-American,-19.719,"{'strengthOfRecord': 127, 'fpi': 127, 'averageWinProbability': 127, 'strengthOfSchedule': 119, 'remainingStrengthOfSchedule': None, 'gameControl': 123}","{'overall': 13.978, 'offense': 12.665, 'defense': 32.852, 'specialTeams': 30.207}"
2016,Florida State,ACC,22.195,"{'strengthOfRecord': 6, 'fpi': 8, 'averageWinProbability': 25, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 11}","{'overall': 80.595, 'offense': 80.762, 'defense': 75.579, 'specialTeams': 32.367}"
2016,Boston College,ACC,-1.149,"{'strengthOfRecord': 50, 'fpi': 75, 'averageWinProbability': 73, 'strengthOfSchedule': 63, 'remainingStrengthOfSchedule': None, 'gameControl': 62}","{'overall': 47.084, 'offense': 21.919, 'defense': 73.938, 'specialTeams': 54.912}"
2016,Clemson,ACC,27.625,"{'strengthOfRecord': 2, 'fpi': 2, 'averageWinProbability': 3, 'strengthOfSchedule': 9, 'remainingStrengthOfSchedule': None, 'gameControl': 2}","{'overall': 87.077, 'offense': 81.785, 'defense': 82.877, 'specialTeams': 47.004}"
2016,NC State,ACC,8.936,"{'strengthOfRecord': 42, 'fpi': 37, 'averageWinProbability': 32, 'strengthOfSchedule': 46, 'remainingStrengthOfSchedule': None, 'gameControl': 23}","{'overall': 66.867, 'offense': 59.564, 'defense': 71.711, 'specialTeams': 35.84}"
2016,Wake Forest,ACC,2.17,"{'strengthOfRecord': 53, 'fpi': 63, 'averageWinProbability': 65, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 52}","{'overall': 53.866, 'offense': 32.417, 'defense': 70.981, 'specialTeams': 56.812}"
2016,Virginia Tech,ACC,13.726,"{'strengthOfRecord': 19, 'fpi': 23, 'averageWinProbability': 50, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 35}","{'overall': 71.105, 'offense': 55.437, 'defense': 76.12, 'specialTeams': 58.512}"
2016,Miami,ACC,17.177,"{'strengthOfRecord': 21, 'fpi': 14, 'averageWinProbability': 22, 'strengthOfSchedule': 26, 'remainingStrengthOfSchedule': None, 'gameControl': 14}","{'overall': 78.085, 'offense': 66.077, 'defense': 75.021, 'specialTeams': 67.514}"
2016,Georgia Tech,ACC,7.405,"{'strengthOfRecord': 22, 'fpi': 46, 'averageWinProbability': 44, 'strengthOfSchedule': 45, 'remainingStrengthOfSchedule': None, 'gameControl': 31}","{'overall': 61.975, 'offense': 71.33, 'defense': 43.859, 'specialTeams': 65.557}"
2016,North Carolina,ACC,14.033,"{'strengthOfRecord': 33, 'fpi': 21, 'averageWinProbability': 45, 'strengthOfSchedule': 29, 'remainingStrengthOfSchedule': None, 'gameControl': 29}","{'overall': 69.712, 'offense': 74.188, 'defense': 52.045, 'specialTeams': 67.782}"
2016,Virginia,ACC,-4.218,"{'strengthOfRecord': 104, 'fpi': 84, 'averageWinProbability': 107, 'strengthOfSchedule': 35, 'remainingStrengthOfSchedule': None, 'gameControl': 85}","{'overall': 37.889, 'offense': 33.213, 'defense': 46.039, 'specialTeams': 53.949}"
2016,Duke,ACC,1.641,"{'strengthOfRecord': 74, 'fpi': 65, 'averageWinProbability': 100, 'strengthOfSchedule': 13, 'remainingStrengthOfSchedule': None, 'gameControl': 63}","{'overall': 47.714, 'offense': 49.196, 'defense': 52.736, 'specialTeams': 33.794}"
2016,Bowling Green,Mid-American,-14.666,"{'strengthOfRecord': 113, 'fpi': 116, 'averageWinProbability': 99, 'strengthOfSchedule': 96, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 23.072, 'offense': 26.473, 'defense': 29.603, 'specialTeams': 47.671}"
2016,Missouri,SEC,2.059,"{'strengthOfRecord': 83, 'fpi': 64, 'averageWinProbability': 97, 'strengthOfSchedule': 56, 'remainingStrengthOfSchedule': None, 'gameControl': 76}","{'overall': 44.274, 'offense': 48.571, 'defense': 40.168, 'specialTeams': 57.099}"
2016,Texas A&M,SEC,15.505,"{'strengthOfRecord': 29, 'fpi': 16, 'averageWinProbability': 35, 'strengthOfSchedule': 38, 'remainingStrengthOfSchedule': None, 'gameControl': 26}","{'overall': 69.366, 'offense': 64.776, 'defense': 62.962, 'specialTeams': 63.17}"
