year,team,conference,rating,ranking,secondOrderWins,sos,offense,defense,specialTeams
2018,Texas A&M,SEC,21.6,11.0,9.0,0.761,"{'ranking': 10, 'rating': 40.3, 'success': 114.8, 'explosiveness': 101.5, 'rushing': 111.5, 'passing': 107.4, 'standardDowns': 106, 'passingDowns': 115.6, 'runRate': 0.499, 'pace': 1.8}","{'ranking': 21, 'rating': 19.8, 'success': 115.7, 'explosiveness': 89, 'rushing': 113.2, 'passing': 100.8, 'standardDowns': 103.7, 'passingDowns': 99.8, 'havoc': {'total': 0.204, 'frontSeven': 0.121, 'db': 0.084}}",{'rating': 1.1}
2018,Missouri,SEC,20.8,12.0,9.3,0.794,"{'ranking': 8, 'rating': 41.3, 'success': 113, 'explosiveness': 102.7, 'rushing': 108.4, 'passing': 110, 'standardDowns': 107.3, 'passingDowns': 108.9, 'runRate': 0.503, 'pace': -1.6}","{'ranking': 24, 'rating': 21, 'success': 114, 'explosiveness': 99.2, 'rushing': 123, 'passing': 100.1, 'standardDowns': 107.6, 'passingDowns': 106.9, 'havoc': {'total': 0.147, 'frontSeven': 0.084, 'db': 0.064}}",{'rating': 0.5}
2018,Notre Dame,FBS Independents,20.7,13.0,10.3,0.905,"{'ranking': 32, 'rating': 34.6, 'success': 104.7, 'explosiveness': 103.1, 'rushing': 98, 'passing': 108.6, 'standardDowns': 103.7, 'passingDowns': 103.2, 'runRate': 0.516, 'pace': -2.1}","{'ranking': 10, 'rating': 14.5, 'success': 112, 'explosiveness': 116.4, 'rushing': 112.6, 'passing': 116.2, 'standardDowns': 110.4, 'passingDowns': 120, 'havoc': {'total': 0.17300000000000001, 'frontSeven': 0.10300000000000001, 'db': 0.071}}",{'rating': 0.6}
2018,Washington,Big Ten,19.9,14.0,10.9,0.88,"{'ranking': 34, 'rating': 34.5, 'success': 110.8, 'explosiveness': 97.4, 'rushing': 106.4, 'passing': 107.8, 'standardDowns': 105.6, 'passingDowns': 104.4, 'runRate': 0.5529999999999999, 'pace': 1.9}","{'ranking': 4, 'rating': 12.7, 'success': 109.9, 'explosiveness': 120.3, 'rushing': 119.1, 'passing': 111.8, 'standardDowns': 110.1, 'passingDowns': 120.3, 'havoc': {'total': 0.159, 'frontSeven': 0.079, 'db': 0.08}}",{'rating': -1.9}
2018,Penn State,Big Ten,19.0,15.0,9.7,0.868,"{'ranking': 35, 'rating': 33.9, 'success': 107.1, 'explosiveness': 103.3, 'rushing': 111.2, 'passing': 101.9, 'standardDowns': 107.7, 'passingDowns': 100, 'runRate': 0.536, 'pace': -2.1}","{'ranking': 11, 'rating': 14.6, 'success': 110.8, 'explosiveness': 106.4, 'rushing': 106, 'passing': 112.5, 'standardDowns': 106.9, 'passingDowns': 113.9, 'havoc': {'total': 0.19899999999999998, 'frontSeven': 0.121, 'db': 0.077}}",{'rating': -0.3}
2018,Fresno State,Pac-12,17.4,16.0,12.1,0.944,"{'ranking': 37, 'rating': 33.5, 'success': 111.3, 'explosiveness': 99.2, 'rushing': 96.3, 'passing': 111.3, 'standardDowns': 103.5, 'passingDowns': 111.1, 'runRate': 0.455, 'pace': 2.1}","{'ranking': 12, 'rating': 15.5, 'success': 121.4, 'explosiveness': 117.6, 'rushing': 126.3, 'passing': 114.2, 'standardDowns': 117.3, 'passingDowns': 124.1, 'havoc': {'total': 0.16699999999999998, 'frontSeven': 0.08800000000000001, 'db': 0.079}}",{'rating': -0.6}
2018,Utah,Big 12,16.8,17.0,9.2,0.887,"{'ranking': 45, 'rating': 31.9, 'success': 108.7, 'explosiveness': 97.1, 'rushing': 107.4, 'passing': 102.5, 'standardDowns': 104.7, 'passingDowns': 103.1, 'runRate': 0.522, 'pace': -0.3}","{'ranking': 19, 'rating': 18.1, 'success': 115.4, 'explosiveness': 101, 'rushing': 118.4, 'passing': 104.8, 'standardDowns': 109.2, 'passingDowns': 110.7, 'havoc': {'total': 0.198, 'frontSeven': 0.131, 'db': 0.067}}",{'rating': 3}
2018,UCF,Big 12,16.5,18.0,10.6,0.954,"{'ranking': 11, 'rating': 39.9, 'success': 111.1, 'explosiveness': 105.8, 'rushing': 107.3, 'passing': 113, 'standardDowns': 105.1, 'passingDowns': 116, 'runRate': 0.5670000000000001, 'pace': -6.4}","{'ranking': 47, 'rating': 25.2, 'success': 103.6, 'explosiveness': 105.7, 'rushing': 105.1, 'passing': 103.3, 'standardDowns': 109.2, 'passingDowns': 95.3, 'havoc': {'total': 0.193, 'frontSeven': 0.111, 'db': 0.08199999999999999}}",{'rating': 1.8}
2018,Wisconsin,Big Ten,15.5,19.0,8.7,0.899,"{'ranking': 12, 'rating': 39.3, 'success': 121.5, 'explosiveness': 95.6, 'rushing': 123.1, 'passing': 98.1, 'standardDowns': 112.2, 'passingDowns': 102.7, 'runRate': 0.602, 'pace': 1.2}","{'ranking': 29, 'rating': 21.6, 'success': 104, 'explosiveness': 101.6, 'rushing': 102.7, 'passing': 102.2, 'standardDowns': 101.8, 'passingDowns': 103.1, 'havoc': {'total': 0.163, 'frontSeven': 0.098, 'db': 0.065}}",{'rating': -2.3}
2018,South Carolina,SEC,14.9,20.0,5.8,0.788,"{'ranking': 21, 'rating': 36.4, 'success': 101.5, 'explosiveness': 106.2, 'rushing': 96.3, 'passing': 108.8, 'standardDowns': 97.9, 'passingDowns': 115.5, 'runRate': 0.479, 'pace': -2.8}","{'ranking': 40, 'rating': 23.6, 'success': 93.2, 'explosiveness': 119.5, 'rushing': 97.8, 'passing': 106.1, 'standardDowns': 97.6, 'passingDowns': 118.6, 'havoc': {'total': 0.142, 'frontSeven': 0.085, 'db': 0.057}}",{'rating': 2}
2018,Utah State,Pac-12,14.2,21.0,10.0,0.956,"{'ranking': 22, 'rating': 36.3, 'success': 113.3, 'explosiveness': 110.3, 'rushing': 109.8, 'passing': 109.1, 'standardDowns': 109.4, 'passingDowns': 119.1, 'runRate': 0.43200000000000005, 'pace': -2.7}","{'ranking': 34, 'rating': 22.5, 'success': 110.7, 'explosiveness': 107.3, 'rushing': 109.3, 'passing': 108.6, 'standardDowns': 105.6, 'passingDowns': 119.5, 'havoc': {'total': 0.184, 'frontSeven': 0.092, 'db': 0.091}}",{'rating': 0.4}
2018,Oklahoma State,Big 12,13.8,22.0,7.6,0.892,"{'ranking': 7, 'rating': 42, 'success': 106.6, 'explosiveness': 105.4, 'rushing': 108.3, 'passing': 103.5, 'standardDowns': 104.3, 'passingDowns': 107, 'runRate': 0.466, 'pace': -3.8}","{'ranking': 71, 'rating': 28.9, 'success': 105.3, 'explosiveness': 91.9, 'rushing': 96.9, 'passing': 101.8, 'standardDowns': 99, 'passingDowns': 102.9, 'havoc': {'total': 0.153, 'frontSeven': 0.1, 'db': 0.053}}",{'rating': 0.7}
2018,Iowa,Big Ten,13.3,23.0,8.8,0.911,"{'ranking': 54, 'rating': 30.3, 'success': 95.2, 'explosiveness': 99.7, 'rushing': 86.4, 'passing': 104.6, 'standardDowns': 93.5, 'passingDowns': 102.5, 'runRate': 0.504, 'pace': 2.8}","{'ranking': 18, 'rating': 17.7, 'success': 107.2, 'explosiveness': 118.6, 'rushing': 112.4, 'passing': 109, 'standardDowns': 110.2, 'passingDowns': 112.5, 'havoc': {'total': 0.174, 'frontSeven': 0.107, 'db': 0.068}}",{'rating': 0.7}
2018,West Virginia,Big 12,13.2,24.0,7.5,0.888,"{'ranking': 9, 'rating': 41.1, 'success': 108, 'explosiveness': 116.8, 'rushing': 106, 'passing': 111.5, 'standardDowns': 108.4, 'passingDowns': 118.1, 'runRate': 0.431, 'pace': -0.7}","{'ranking': 76, 'rating': 29.2, 'success': 97.1, 'explosiveness': 104.3, 'rushing': 98.6, 'passing': 99.7, 'standardDowns': 100.2, 'passingDowns': 96.3, 'havoc': {'total': 0.19399999999999998, 'frontSeven': 0.10300000000000001, 'db': 0.091}}",{'rating': 1.3}
2018,Kentucky,SEC,13.1,25.0,7.8,0.806,"{'ranking': 63, 'rating': 29.5, 'success': 100.6, 'explosiveness': 93.8, 'rushing': 101.7, 'passing': 94.7, 'standardDowns': 98.8, 'passingDowns': 95, 'runRate': 0.599, 'pace': 1.5}","{'ranking': 15, 'rating': 16.3, 'success': 110.8, 'explosiveness': 107, 'rushing': 106.7, 'passing': 110.5, 'standardDowns': 109.8, 'passingDowns': 103.9, 'havoc': {'total': 0.198, 'frontSeven': 0.124, 'db': 0.075}}",{'rating': -0.1}
2018,Stanford,ACC,13.0,26.0,8.4,0.877,"{'ranking': 26, 'rating': 35.4, 'success': 106.6, 'explosiveness': 112.5, 'rushing': 91.5, 'passing': 115.5, 'standardDowns': 107.4, 'passingDowns': 113.2, 'runRate': 0.436, 'pace': 4.7}","{'ranking': 43, 'rating': 24.3, 'success': 97.5, 'explosiveness': 99.7, 'rushing': 102.2, 'passing': 96.4, 'standardDowns': 97.8, 'passingDowns': 100.3, 'havoc': {'total': 0.162, 'frontSeven': 0.09, 'db': 0.073}}",{'rating': 1.8}
2018,Miami,ACC,12.7,27.0,8.8,0.922,"{'ranking': 66, 'rating': 29.3, 'success': 90.7, 'explosiveness': 104, 'rushing': 103.8, 'passing': 89.2, 'standardDowns': 93.9, 'passingDowns': 100.2, 'runRate': 0.523, 'pace': 1.1}","{'ranking': 14, 'rating': 15.8, 'success': 119, 'explosiveness': 105.8, 'rushing': 110.5, 'passing': 118.1, 'standardDowns': 117.2, 'passingDowns': 103.6, 'havoc': {'total': 0.242, 'frontSeven': 0.16399999999999998, 'db': 0.078}}",{'rating': -0.8}
2018,Boise State,Pac-12,12.2,28.0,8.9,0.905,"{'ranking': 18, 'rating': 37.1, 'success': 119.6, 'explosiveness': 98, 'rushing': 112.1, 'passing': 108.2, 'standardDowns': 108.3, 'passingDowns': 114.3, 'runRate': 0.475, 'pace': 1.3}","{'ranking': 37, 'rating': 22.8, 'success': 109.3, 'explosiveness': 97.7, 'rushing': 104.4, 'passing': 105.2, 'standardDowns': 100.8, 'passingDowns': 106, 'havoc': {'total': 0.166, 'frontSeven': 0.107, 'db': 0.059000000000000004}}",{'rating': -2}
2018,App State,Sun Belt,11.9,29.0,11.0,0.961,"{'ranking': 56, 'rating': 30, 'success': 98.9, 'explosiveness': 104.4, 'rushing': 100.9, 'passing': 103, 'standardDowns': 98.6, 'passingDowns': 111.2, 'runRate': 0.595, 'pace': 0.8}","{'ranking': 20, 'rating': 19, 'success': 120.1, 'explosiveness': 116.1, 'rushing': 120.2, 'passing': 118.8, 'standardDowns': 118.1, 'passingDowns': 121.3, 'havoc': {'total': 0.183, 'frontSeven': 0.11199999999999999, 'db': 0.071}}",{'rating': 1}
2018,Michigan State,Big Ten,11.5,30.0,7.5,0.867,"{'ranking': 111, 'rating': 22, 'success': 88.1, 'explosiveness': 92.9, 'rushing': 88.8, 'passing': 89.5, 'standardDowns': 90.5, 'passingDowns': 86.8, 'runRate': 0.45899999999999996, 'pace': 2.1}","{'ranking': 2, 'rating': 10.8, 'success': 125, 'explosiveness': 109.8, 'rushing': 136.8, 'passing': 112.4, 'standardDowns': 113.9, 'passingDowns': 130.4, 'havoc': {'total': 0.207, 'frontSeven': 0.14, 'db': 0.067}}",{'rating': 0.3}
2018,Texas,SEC,11.3,31.0,8.3,0.865,"{'ranking': 27, 'rating': 35.3, 'success': 105.3, 'explosiveness': 92, 'rushing': 94.2, 'passing': 104, 'standardDowns': 99.5, 'passingDowns': 99, 'runRate': 0.508, 'pace': 0.6}","{'ranking': 44, 'rating': 24.4, 'success': 104.4, 'explosiveness': 106.9, 'rushing': 107.2, 'passing': 104.1, 'standardDowns': 104.3, 'passingDowns': 109.6, 'havoc': {'total': 0.177, 'frontSeven': 0.085, 'db': 0.092}}",{'rating': 0.4}
2018,Washington State,Pac-12,11.3,31.0,9.7,0.903,"{'ranking': 13, 'rating': 38.8, 'success': 114.9, 'explosiveness': 100.6, 'rushing': 101.9, 'passing': 106.1, 'standardDowns': 106.9, 'passingDowns': 111.1, 'runRate': 0.272, 'pace': 5.1}","{'ranking': 59, 'rating': 27.3, 'success': 100.8, 'explosiveness': 99.8, 'rushing': 94.2, 'passing': 106.1, 'standardDowns': 99.4, 'passingDowns': 105.6, 'havoc': {'total': 0.18, 'frontSeven': 0.114, 'db': 0.066}}",{'rating': -0.2}
2018,Ole Miss,SEC,9.8,33.0,5.9,0.786,"{'ranking': 6, 'rating': 42.1, 'success': 114.2, 'explosiveness': 113.7, 'rushing': 111.6, 'passing': 112.7, 'standardDowns': 113.5, 'passingDowns': 112.8, 'runRate': 0.414, 'pace': -1.9}","{'ranking': 90, 'rating': 31.2, 'success': 93.2, 'explosiveness': 98.1, 'rushing': 92.1, 'passing': 96.3, 'standardDowns': 93, 'passingDowns': 98.5, 'havoc': {'total': 0.163, 'frontSeven': 0.095, 'db': 0.069}}",{'rating': -1.2}
2018,USC,Big Ten,9.7,34.0,7.0,0.892,"{'ranking': 46, 'rating': 31.7, 'success': 99, 'explosiveness': 104.2, 'rushing': 97.3, 'passing': 102.3, 'standardDowns': 101, 'passingDowns': 101.1, 'runRate': 0.46399999999999997, 'pace': 1.5}","{'ranking': 34, 'rating': 22.5, 'success': 111.9, 'explosiveness': 94.4, 'rushing': 102, 'passing': 105.7, 'standardDowns': 105.4, 'passingDowns': 99.7, 'havoc': {'total': 0.179, 'frontSeven': 0.10400000000000001, 'db': 0.075}}",{'rating': 0.5}
2018,NC State,ACC,9.4,35.0,8.3,0.917,"{'ranking': 29, 'rating': 35.1, 'success': 117.9, 'explosiveness': 93, 'rushing': 98.4, 'passing': 111.1, 'standardDowns': 103.9, 'passingDowns': 110.8, 'runRate': 0.461, 'pace': 1.8}","{'ranking': 54, 'rating': 26.7, 'success': 103, 'explosiveness': 94.2, 'rushing': 105.3, 'passing': 98.6, 'standardDowns': 102, 'passingDowns': 97, 'havoc': {'total': 0.182, 'frontSeven': 0.10800000000000001, 'db': 0.073}}",{'rating': 1.1}
2018,Memphis,American Athletic,9.2,36.0,9.6,0.931,"{'ranking': 13, 'rating': 38.8, 'success': 108.8, 'explosiveness': 109.3, 'rushing': 119.5, 'passing': 99.4, 'standardDowns': 109.1, 'passingDowns': 105.9, 'runRate': 0.561, 'pace': -2.6}","{'ranking': 87, 'rating': 30.5, 'success': 99.8, 'explosiveness': 97, 'rushing': 104.5, 'passing': 95.3, 'standardDowns': 101.3, 'passingDowns': 94.4, 'havoc': {'total': 0.168, 'frontSeven': 0.109, 'db': 0.059000000000000004}}",{'rating': 0.8}
2018,Texas Tech,Big 12,8.7,37.0,6.2,0.885,"{'ranking': 23, 'rating': 36.2, 'success': 107.5, 'explosiveness': 93.5, 'rushing': 94, 'passing': 102.4, 'standardDowns': 101.5, 'passingDowns': 105, 'runRate': 0.40399999999999997, 'pace': -1.5}","{'ranking': 80, 'rating': 29.8, 'success': 102.5, 'explosiveness': 99.5, 'rushing': 105.5, 'passing': 98.6, 'standardDowns': 101.1, 'passingDowns': 98.4, 'havoc': {'total': 0.159, 'frontSeven': 0.079, 'db': 0.08}}",{'rating': 2.4}
2018,Iowa State,Big 12,7.9,38.0,8.1,0.885,"{'ranking': 57, 'rating': 29.9, 'success': 98.4, 'explosiveness': 106.4, 'rushing': 93.3, 'passing': 109.1, 'standardDowns': 101.1, 'passingDowns': 101.4, 'runRate': 0.526, 'pace': 1.4}","{'ranking': 28, 'rating': 21.5, 'success': 106.5, 'explosiveness': 110.5, 'rushing': 107.6, 'passing': 108.8, 'standardDowns': 110.6, 'passingDowns': 102.5, 'havoc': {'total': 0.17, 'frontSeven': 0.10099999999999999, 'db': 0.069}}",{'rating': -0.4}
2018,Vanderbilt,SEC,7.6,39.0,7.1,0.812,"{'ranking': 24, 'rating': 35.6, 'success': 103.1, 'explosiveness': 109.7, 'rushing': 108.9, 'passing': 102.6, 'standardDowns': 103.7, 'passingDowns': 112.7, 'runRate': 0.466, 'pace': 3.6}","{'ranking': 57, 'rating': 27.1, 'success': 95, 'explosiveness': 106.8, 'rushing': 92.8, 'passing': 104.6, 'standardDowns': 99, 'passingDowns': 101.3, 'havoc': {'total': 0.154, 'frontSeven': 0.083, 'db': 0.071}}",{'rating': -0.9}
2018,Syracuse,ACC,7.5,40.0,8.5,0.898,"{'ranking': 44, 'rating': 32.1, 'success': 104, 'explosiveness': 97.8, 'rushing': 103, 'passing': 102.6, 'standardDowns': 99.1, 'passingDowns': 107.6, 'runRate': 0.5, 'pace': -3.5}","{'ranking': 60, 'rating': 27.4, 'success': 108.1, 'explosiveness': 94.6, 'rushing': 102.3, 'passing': 103.3, 'standardDowns': 98.5, 'passingDowns': 112, 'havoc': {'total': 0.16699999999999998, 'frontSeven': 0.10400000000000001, 'db': 0.064}}",{'rating': 2.8}
2018,Oregon,Big Ten,7.3,41.0,7.6,0.909,"{'ranking': 31, 'rating': 34.7, 'success': 99.9, 'explosiveness': 102.7, 'rushing': 99.5, 'passing': 103.6, 'standardDowns': 96.5, 'passingDowns': 113, 'runRate': 0.516, 'pace': -2.8}","{'ranking': 50, 'rating': 25.8, 'success': 101.3, 'explosiveness': 99.9, 'rushing': 102.2, 'passing': 99.6, 'standardDowns': 99.1, 'passingDowns': 108.3, 'havoc': {'total': 0.18100000000000002, 'frontSeven': 0.107, 'db': 0.07400000000000001}}",{'rating': -1.7}
2018,Virginia,ACC,7.1,42.0,8.9,0.941,"{'ranking': 61, 'rating': 29.7, 'success': 100.5, 'explosiveness': 93.3, 'rushing': 92.8, 'passing': 101.4, 'standardDowns': 103.1, 'passingDowns': 80.9, 'runRate': 0.52, 'pace': 3.5}","{'ranking': 31, 'rating': 22, 'success': 115.8, 'explosiveness': 100.9, 'rushing': 108, 'passing': 109.5, 'standardDowns': 108.1, 'passingDowns': 112.7, 'havoc': {'total': 0.19, 'frontSeven': 0.085, 'db': 0.105}}",{'rating': -0.6}
2018,TCU,Big 12,6.9,43.0,7.1,0.865,"{'ranking': 91, 'rating': 25.7, 'success': 93.3, 'explosiveness': 92.5, 'rushing': 96.3, 'passing': 92.3, 'standardDowns': 95, 'passingDowns': 96.1, 'runRate': 0.526, 'pace': 1.2}","{'ranking': 16, 'rating': 16.9, 'success': 118, 'explosiveness': 106.7, 'rushing': 110, 'passing': 113.8, 'standardDowns': 114.4, 'passingDowns': 108.7, 'havoc': {'total': 0.168, 'frontSeven': 0.094, 'db': 0.075}}",{'rating': -1.8}
2018,Purdue,Big Ten,6.5,44.0,7.5,0.867,"{'ranking': 17, 'rating': 37.2, 'success': 107.6, 'explosiveness': 114.5, 'rushing': 106.2, 'passing': 108.3, 'standardDowns': 109.9, 'passingDowns': 107.8, 'runRate': 0.37799999999999995, 'pace': 1.7}","{'ranking': 88, 'rating': 30.8, 'success': 97, 'explosiveness': 98, 'rushing': 102.4, 'passing': 95.3, 'standardDowns': 95.1, 'passingDowns': 100.1, 'havoc': {'total': 0.121, 'frontSeven': 0.067, 'db': 0.054000000000000006}}",{'rating': 0}
2018,Minnesota,Big Ten,6.3,45.0,6.9,0.884,"{'ranking': 75, 'rating': 28.2, 'success': 100.6, 'explosiveness': 98.4, 'rushing': 97.6, 'passing': 104.1, 'standardDowns': 99.4, 'passingDowns': 101.7, 'runRate': 0.5579999999999999, 'pace': 2.3}","{'ranking': 37, 'rating': 22.8, 'success': 107, 'explosiveness': 92.2, 'rushing': 98.3, 'passing': 104.3, 'standardDowns': 101.6, 'passingDowns': 97.9, 'havoc': {'total': 0.16, 'frontSeven': 0.08900000000000001, 'db': 0.071}}",{'rating': 1}
2018,BYU,Big 12,6.2,46.0,8.1,0.896,"{'ranking': 72, 'rating': 28.9, 'success': 108.3, 'explosiveness': 94.2, 'rushing': 104.9, 'passing': 100.3, 'standardDowns': 105.6, 'passingDowns': 96.6, 'runRate': 0.516, 'pace': 1.9}","{'ranking': 33, 'rating': 22.3, 'success': 104, 'explosiveness': 125.7, 'rushing': 110, 'passing': 112.8, 'standardDowns': 109.8, 'passingDowns': 117.6, 'havoc': {'total': 0.12, 'frontSeven': 0.084, 'db': 0.037000000000000005}}",{'rating': -0.4}
2018,San Diego State,Pac-12,6.0,47.0,7.6,0.934,"{'ranking': 92, 'rating': 25.6, 'success': 90, 'explosiveness': 100.5, 'rushing': 95.2, 'passing': 96.5, 'standardDowns': 97.7, 'passingDowns': 85.1, 'runRate': 0.613, 'pace': 1.5}","{'ranking': 24, 'rating': 21, 'success': 112.9, 'explosiveness': 106.7, 'rushing': 119.9, 'passing': 103.7, 'standardDowns': 113.4, 'passingDowns': 104.1, 'havoc': {'total': 0.155, 'frontSeven': 0.071, 'db': 0.084}}",{'rating': 1.4}
2018,Tennessee,SEC,5.5,48.0,4.3,0.759,"{'ranking': 38, 'rating': 33.4, 'success': 92.2, 'explosiveness': 110.6, 'rushing': 93.4, 'passing': 104.7, 'standardDowns': 97.3, 'passingDowns': 104.5, 'runRate': 0.541, 'pace': 3.1}","{'ranking': 71, 'rating': 28.9, 'success': 93.5, 'explosiveness': 109.4, 'rushing': 101.1, 'passing': 97.4, 'standardDowns': 97.5, 'passingDowns': 106.3, 'havoc': {'total': 0.14400000000000002, 'frontSeven': 0.086, 'db': 0.057999999999999996}}",{'rating': 1}
2018,Cincinnati,Big 12,5.4,49.0,9.6,0.955,"{'ranking': 74, 'rating': 28.3, 'success': 100.1, 'explosiveness': 93.5, 'rushing': 100.1, 'passing': 95.3, 'standardDowns': 94.2, 'passingDowns': 102.7, 'runRate': 0.562, 'pace': -0.2}","{'ranking': 36, 'rating': 22.6, 'success': 123.8, 'explosiveness': 101.2, 'rushing': 123, 'passing': 108.2, 'standardDowns': 113.4, 'passingDowns': 105.4, 'havoc': {'total': 0.18899999999999997, 'frontSeven': 0.12, 'db': 0.069}}",{'rating': -0.4}
