season,conference,team,offense,defense
2016,ACC,Boston College,"{'overall': 0, 'passing': 0.07, 'rushing': -0.03, 'firstDown': -0.15, 'secondDown': 0.05, 'thirdDown': 0.25, 'cumulative': {'total': 1.3, 'passing': 22.45, 'rushing': -15.9}}","{'overall': 0.06, 'passing': 0.14, 'rushing': -0.03, 'firstDown': -0.07, 'secondDown': 0.07, 'thirdDown': 0.34, 'cumulative': {'total': 48.7, 'passing': 585, 'rushing': -9.9}}"
2016,Mid-American,Bowling Green,"{'overall': 0.04, 'passing': -0.05, 'rushing': 0.13, 'firstDown': -0.06, 'secondDown': 0.06, 'thirdDown': 0.19, 'cumulative': {'total': 32.2, 'passing': -20.51, 'rushing': 59.5}}","{'overall': 0.27, 'passing': 0.38, 'rushing': 0.17, 'firstDown': 0.07, 'secondDown': 0.31, 'thirdDown': 0.65, 'cumulative': {'total': 218.8, 'passing': 1413.9, 'rushing': 76.9}}"
2016,Mid-American,Buffalo,"{'overall': 0.07, 'passing': 0.09, 'rushing': 0.05, 'firstDown': -0.01, 'secondDown': -0.01, 'thirdDown': 0.41, 'cumulative': {'total': 56.1, 'passing': 38.91, 'rushing': 21.8}}","{'overall': 0.17, 'passing': 0.25, 'rushing': 0.15, 'firstDown': 0.14, 'secondDown': 0.05, 'thirdDown': 0.59, 'cumulative': {'total': 154.2, 'passing': 745.3, 'rushing': 87.3}}"
2016,FBS Independents,BYU,"{'overall': 0.15, 'passing': 0.12, 'rushing': 0.2, 'firstDown': 0.02, 'secondDown': 0.04, 'thirdDown': 0.6, 'cumulative': {'total': 131.6, 'passing': 47.72, 'rushing': 93.8}}","{'overall': 0.08, 'passing': 0.18, 'rushing': -0.03, 'firstDown': -0.17, 'secondDown': 0.17, 'thirdDown': 0.51, 'cumulative': {'total': 62.6, 'passing': 737.2, 'rushing': -9.7}}"
2016,Pac-12,California,"{'overall': 0.21, 'passing': 0.26, 'rushing': 0.17, 'firstDown': 0.1, 'secondDown': 0.14, 'thirdDown': 0.47, 'cumulative': {'total': 224.5, 'passing': 165.07, 'rushing': 66.7}}","{'overall': 0.3, 'passing': 0.33, 'rushing': 0.3, 'firstDown': 0.13, 'secondDown': 0.41, 'thirdDown': 0.56, 'cumulative': {'total': 284.1, 'passing': 1338.3, 'rushing': 154.8}}"
2016,Mid-American,Central Michigan,"{'overall': 0.14, 'passing': 0.22, 'rushing': 0.05, 'firstDown': -0.04, 'secondDown': 0.06, 'thirdDown': 0.61, 'cumulative': {'total': 127.5, 'passing': 108.04, 'rushing': 19.6}}","{'overall': 0.14, 'passing': 0.23, 'rushing': 0.07, 'firstDown': 0.01, 'secondDown': 0.09, 'thirdDown': 0.54, 'cumulative': {'total': 125.4, 'passing': 982, 'rushing': 30.7}}"
2016,Conference USA,Charlotte,"{'overall': 0.09, 'passing': 0.05, 'rushing': 0.13, 'firstDown': -0.09, 'secondDown': 0.16, 'thirdDown': 0.27, 'cumulative': {'total': 71.1, 'passing': 19.23, 'rushing': 55.1}}","{'overall': 0.17, 'passing': 0.28, 'rushing': 0.06, 'firstDown': 0.04, 'secondDown': 0.15, 'thirdDown': 0.58, 'cumulative': {'total': 147, 'passing': 1344.4, 'rushing': 19.7}}"
2016,American Athletic,Cincinnati,"{'overall': 0.06, 'passing': 0.16, 'rushing': -0.06, 'firstDown': -0.04, 'secondDown': 0.08, 'thirdDown': 0.31, 'cumulative': {'total': 51.2, 'passing': 77.44, 'rushing': -20.6}}","{'overall': 0.12, 'passing': 0.24, 'rushing': 0.06, 'firstDown': -0.1, 'secondDown': 0.14, 'thirdDown': 0.56, 'cumulative': {'total': 112.5, 'passing': 953.5, 'rushing': 30.4}}"
2016,ACC,Clemson,"{'overall': 0.22, 'passing': 0.38, 'rushing': 0.06, 'firstDown': 0.05, 'secondDown': 0.19, 'thirdDown': 0.68, 'cumulative': {'total': 270.9, 'passing': 242.84, 'rushing': 36.5}}","{'overall': 0, 'passing': -0.01, 'rushing': 0.01, 'firstDown': -0.06, 'secondDown': -0.01, 'thirdDown': 0.13, 'cumulative': {'total': -1.6, 'passing': -33.4, 'rushing': 7}}"
2016,Pac-12,Colorado,"{'overall': 0.15, 'passing': 0.26, 'rushing': 0.08, 'firstDown': 0, 'secondDown': 0.16, 'thirdDown': 0.52, 'cumulative': {'total': 158.4, 'passing': 123.01, 'rushing': 46}}","{'overall': 0.04, 'passing': 0.01, 'rushing': 0.08, 'firstDown': -0.08, 'secondDown': -0.03, 'thirdDown': 0.36, 'cumulative': {'total': 33.3, 'passing': 70, 'rushing': 33.3}}"
2016,Mountain West,Colorado State,"{'overall': 0.26, 'passing': 0.39, 'rushing': 0.18, 'firstDown': 0.14, 'secondDown': 0.29, 'thirdDown': 0.47, 'cumulative': {'total': 220, 'passing': 133.23, 'rushing': 91}}","{'overall': 0.22, 'passing': 0.37, 'rushing': 0.13, 'firstDown': 0.04, 'secondDown': 0.18, 'thirdDown': 0.73, 'cumulative': {'total': 183.4, 'passing': 1225.1, 'rushing': 62.1}}"
2016,ACC,Duke,"{'overall': 0.12, 'passing': 0.19, 'rushing': 0.08, 'firstDown': -0.09, 'secondDown': 0.25, 'thirdDown': 0.54, 'cumulative': {'total': 102.4, 'passing': 85.61, 'rushing': 30.4}}","{'overall': 0.19, 'passing': 0.31, 'rushing': 0.11, 'firstDown': -0.08, 'secondDown': 0.2, 'thirdDown': 0.77, 'cumulative': {'total': 143.6, 'passing': 1027.2, 'rushing': 44}}"
2016,American Athletic,East Carolina,"{'overall': 0.17, 'passing': 0.24, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.13, 'thirdDown': 0.64, 'cumulative': {'total': 162.4, 'passing': 139.46, 'rushing': 26}}","{'overall': 0.24, 'passing': 0.32, 'rushing': 0.2, 'firstDown': 0.16, 'secondDown': 0.24, 'thirdDown': 0.53, 'cumulative': {'total': 207.6, 'passing': 1120.9, 'rushing': 100.5}}"
2016,Mid-American,Eastern Michigan,"{'overall': 0.18, 'passing': 0.3, 'rushing': 0.06, 'firstDown': 0, 'secondDown': 0.15, 'thirdDown': 0.59, 'cumulative': {'total': 180.2, 'passing': 159.4, 'rushing': 27.3}}","{'overall': 0.2, 'passing': 0.28, 'rushing': 0.13, 'firstDown': 0.1, 'secondDown': 0.17, 'thirdDown': 0.41, 'cumulative': {'total': 189.7, 'passing': 1322.5, 'rushing': 62.6}}"
2016,SEC,Florida,"{'overall': 0.07, 'passing': 0.14, 'rushing': 0, 'firstDown': -0.07, 'secondDown': 0.05, 'thirdDown': 0.44, 'cumulative': {'total': 57.3, 'passing': 62.1, 'rushing': -1.6}}","{'overall': -0.05, 'passing': -0.09, 'rushing': 0, 'firstDown': -0.17, 'secondDown': 0, 'thirdDown': 0.3, 'cumulative': {'total': -41.2, 'passing': -333.5, 'rushing': -0.4}}"
2016,Conference USA,Florida Atlantic,"{'overall': 0.14, 'passing': 0.13, 'rushing': 0.19, 'firstDown': 0.05, 'secondDown': 0.19, 'thirdDown': 0.28, 'cumulative': {'total': 112.4, 'passing': 48.29, 'rushing': 78.2}}","{'overall': 0.34, 'passing': 0.41, 'rushing': 0.3, 'firstDown': 0.22, 'secondDown': 0.24, 'thirdDown': 0.74, 'cumulative': {'total': 279.3, 'passing': 1362.3, 'rushing': 144.9}}"
2016,Conference USA,Florida International,"{'overall': 0.09, 'passing': 0.11, 'rushing': 0.08, 'firstDown': 0, 'secondDown': 0.01, 'thirdDown': 0.41, 'cumulative': {'total': 73.9, 'passing': 47.71, 'rushing': 32.5}}","{'overall': 0.22, 'passing': 0.27, 'rushing': 0.2, 'firstDown': 0.21, 'secondDown': 0.05, 'thirdDown': 0.54, 'cumulative': {'total': 187.4, 'passing': 1021.1, 'rushing': 90.3}}"
2016,ACC,Florida State,"{'overall': 0.26, 'passing': 0.33, 'rushing': 0.22, 'firstDown': 0.11, 'secondDown': 0.29, 'thirdDown': 0.69, 'cumulative': {'total': 247.5, 'passing': 146.33, 'rushing': 107.5}}","{'overall': 0.1, 'passing': 0.15, 'rushing': 0.09, 'firstDown': -0.05, 'secondDown': 0.09, 'thirdDown': 0.51, 'cumulative': {'total': 90.1, 'passing': 656.8, 'rushing': 35.3}}"
2016,Mountain West,Fresno State,"{'overall': 0.05, 'passing': 0.12, 'rushing': -0.02, 'firstDown': -0.15, 'secondDown': -0.01, 'thirdDown': 0.5, 'cumulative': {'total': 39.7, 'passing': 51.12, 'rushing': -9.5}}","{'overall': 0.21, 'passing': 0.31, 'rushing': 0.18, 'firstDown': 0.04, 'secondDown': 0.25, 'thirdDown': 0.55, 'cumulative': {'total': 186.6, 'passing': 870.7, 'rushing': 105.8}}"
2016,SEC,Georgia,"{'overall': 0.11, 'passing': 0.17, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.05, 'thirdDown': 0.51, 'cumulative': {'total': 107, 'passing': 68.32, 'rushing': 46.2}}","{'overall': 0.11, 'passing': 0.15, 'rushing': 0.09, 'firstDown': 0.05, 'secondDown': 0.14, 'thirdDown': 0.26, 'cumulative': {'total': 92.7, 'passing': 544.8, 'rushing': 38.9}}"
2016,Sun Belt,Georgia Southern,"{'overall': 0.16, 'passing': 0.29, 'rushing': 0.11, 'firstDown': -0.06, 'secondDown': 0.15, 'thirdDown': 0.65, 'cumulative': {'total': 142.2, 'passing': 79.57, 'rushing': 65.7}}","{'overall': 0.15, 'passing': 0.28, 'rushing': 0.06, 'firstDown': 0.13, 'secondDown': 0.11, 'thirdDown': 0.27, 'cumulative': {'total': 121.7, 'passing': 1022.5, 'rushing': 26.2}}"
2016,Sun Belt,Georgia State,"{'overall': 0.1, 'passing': 0.23, 'rushing': -0.03, 'firstDown': -0.08, 'secondDown': 0.1, 'thirdDown': 0.56, 'cumulative': {'total': 80.2, 'passing': 98.47, 'rushing': -8.6}}","{'overall': 0.1, 'passing': 0.08, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.11, 'thirdDown': 0.23, 'cumulative': {'total': 90.3, 'passing': 286.2, 'rushing': 66.1}}"
2016,ACC,Georgia Tech,"{'overall': 0.22, 'passing': 0.51, 'rushing': 0.15, 'firstDown': 0.02, 'secondDown': 0.23, 'thirdDown': 0.66, 'cumulative': {'total': 171.8, 'passing': 87.64, 'rushing': 85.9}}","{'overall': 0.21, 'passing': 0.28, 'rushing': 0.16, 'firstDown': 0.07, 'secondDown': 0.11, 'thirdDown': 0.66, 'cumulative': {'total': 194.3, 'passing': 1252.5, 'rushing': 72.1}}"
2016,Mountain West,Hawai'i,"{'overall': 0.19, 'passing': 0.22, 'rushing': 0.17, 'firstDown': 0.1, 'secondDown': 0.15, 'thirdDown': 0.37, 'cumulative': {'total': 173, 'passing': 98.6, 'rushing': 76}}","{'overall': 0.25, 'passing': 0.31, 'rushing': 0.24, 'firstDown': 0.08, 'secondDown': 0.34, 'thirdDown': 0.59, 'cumulative': {'total': 255.4, 'passing': 1267.8, 'rushing': 138.2}}"
2016,American Athletic,Houston,"{'overall': 0.15, 'passing': 0.27, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.1, 'thirdDown': 0.62, 'cumulative': {'total': 168.9, 'passing': 148.47, 'rushing': 27.1}}","{'overall': 0.05, 'passing': 0.14, 'rushing': -0.03, 'firstDown': -0.13, 'secondDown': 0, 'thirdDown': 0.43, 'cumulative': {'total': 42, 'passing': 628.3, 'rushing': -10.5}}"
2016,Sun Belt,Idaho,"{'overall': 0.11, 'passing': 0.21, 'rushing': 0.06, 'firstDown': 0, 'secondDown': 0.1, 'thirdDown': 0.4, 'cumulative': {'total': 87.7, 'passing': 80.44, 'rushing': 23.9}}","{'overall': 0.19, 'passing': 0.33, 'rushing': 0.12, 'firstDown': 0.16, 'secondDown': 0.11, 'thirdDown': 0.58, 'cumulative': {'total': 148.2, 'passing': 1253.9, 'rushing': 44.1}}"
2016,Big Ten,Illinois,"{'overall': 0.06, 'passing': 0.1, 'rushing': 0.05, 'firstDown': -0.05, 'secondDown': 0.11, 'thirdDown': 0.26, 'cumulative': {'total': 46.8, 'passing': 35.57, 'rushing': 16.9}}","{'overall': 0.15, 'passing': 0.22, 'rushing': 0.12, 'firstDown': -0.07, 'secondDown': 0.25, 'thirdDown': 0.59, 'cumulative': {'total': 131.8, 'passing': 740.5, 'rushing': 66.1}}"
2016,Big Ten,Indiana,"{'overall': 0.1, 'passing': 0.26, 'rushing': -0.04, 'firstDown': -0.06, 'secondDown': 0.2, 'thirdDown': 0.46, 'cumulative': {'total': 98.2, 'passing': 124.47, 'rushing': -21.8}}","{'overall': 0.09, 'passing': 0.14, 'rushing': 0.07, 'firstDown': -0.02, 'secondDown': 0.05, 'thirdDown': 0.34, 'cumulative': {'total': 88.2, 'passing': 645.4, 'rushing': 35}}"
2016,Big Ten,Iowa,"{'overall': 0.1, 'passing': 0.09, 'rushing': 0.13, 'firstDown': 0.03, 'secondDown': 0.17, 'thirdDown': 0.14, 'cumulative': {'total': 82.9, 'passing': 28.58, 'rushing': 62}}","{'overall': 0.1, 'passing': 0.15, 'rushing': 0.06, 'firstDown': 0.02, 'secondDown': 0.07, 'thirdDown': 0.26, 'cumulative': {'total': 88.8, 'passing': 636.2, 'rushing': 30.1}}"
2016,Big 12,Iowa State,"{'overall': 0.19, 'passing': 0.29, 'rushing': 0.11, 'firstDown': 0.06, 'secondDown': 0.11, 'thirdDown': 0.6, 'cumulative': {'total': 169.2, 'passing': 125.56, 'rushing': 49.1}}","{'overall': 0.24, 'passing': 0.28, 'rushing': 0.23, 'firstDown': 0.11, 'secondDown': 0.27, 'thirdDown': 0.53, 'cumulative': {'total': 220.6, 'passing': 1114.5, 'rushing': 117.4}}"
2016,Big 12,Kansas,"{'overall': 0.01, 'passing': 0.01, 'rushing': 0.03, 'firstDown': -0.11, 'secondDown': 0.01, 'thirdDown': 0.35, 'cumulative': {'total': 9.7, 'passing': 3.14, 'rushing': 12.5}}","{'overall': 0.18, 'passing': 0.2, 'rushing': 0.18, 'firstDown': 0.13, 'secondDown': 0.21, 'thirdDown': 0.32, 'cumulative': {'total': 162.2, 'passing': 775.3, 'rushing': 92.4}}"
2016,Big 12,Kansas State,"{'overall': 0.21, 'passing': 0.21, 'rushing': 0.24, 'firstDown': 0.11, 'secondDown': 0.11, 'thirdDown': 0.62, 'cumulative': {'total': 190.9, 'passing': 70.21, 'rushing': 130.5}}","{'overall': 0.13, 'passing': 0.2, 'rushing': 0.07, 'firstDown': 0.07, 'secondDown': 0.06, 'thirdDown': 0.43, 'cumulative': {'total': 112.2, 'passing': 991.7, 'rushing': 26}}"
2016,Mid-American,Kent State,"{'overall': 0.08, 'passing': 0, 'rushing': 0.15, 'firstDown': -0.1, 'secondDown': 0.15, 'thirdDown': 0.34, 'cumulative': {'total': 48.4, 'passing': -1.12, 'rushing': 55.5}}","{'overall': 0.17, 'passing': 0.2, 'rushing': 0.15, 'firstDown': 0.04, 'secondDown': 0.1, 'thirdDown': 0.55, 'cumulative': {'total': 127.5, 'passing': 638.9, 'rushing': 64.1}}"
2016,SEC,Kentucky,"{'overall': 0.19, 'passing': 0.2, 'rushing': 0.2, 'firstDown': 0.1, 'secondDown': 0.13, 'thirdDown': 0.47, 'cumulative': {'total': 165.8, 'passing': 65.18, 'rushing': 104.5}}","{'overall': 0.23, 'passing': 0.24, 'rushing': 0.24, 'firstDown': 0.07, 'secondDown': 0.26, 'thirdDown': 0.56, 'cumulative': {'total': 216, 'passing': 891.8, 'rushing': 130.8}}"
2016,Sun Belt,Louisiana,"{'overall': 0.07, 'passing': 0.08, 'rushing': 0.08, 'firstDown': -0.01, 'secondDown': 0.08, 'thirdDown': 0.36, 'cumulative': {'total': 69.3, 'passing': 28.84, 'rushing': 45.9}}","{'overall': 0.09, 'passing': 0.3, 'rushing': -0.09, 'firstDown': -0.03, 'secondDown': 0.07, 'thirdDown': 0.45, 'cumulative': {'total': 85.4, 'passing': 1349.6, 'rushing': -43.1}}"
2016,Conference USA,Louisiana Tech,"{'overall': 0.37, 'passing': 0.52, 'rushing': 0.21, 'firstDown': 0.22, 'secondDown': 0.43, 'thirdDown': 0.83, 'cumulative': {'total': 365.4, 'passing': 293.44, 'rushing': 82.8}}","{'overall': 0.24, 'passing': 0.33, 'rushing': 0.17, 'firstDown': 0.07, 'secondDown': 0.24, 'thirdDown': 0.63, 'cumulative': {'total': 247.6, 'passing': 1759, 'rushing': 79.6}}"
2016,ACC,Louisville,"{'overall': 0.32, 'passing': 0.33, 'rushing': 0.35, 'firstDown': 0.23, 'secondDown': 0.23, 'thirdDown': 0.73, 'cumulative': {'total': 314.9, 'passing': 158.32, 'rushing': 167.7}}","{'overall': 0.03, 'passing': 0.15, 'rushing': -0.09, 'firstDown': -0.11, 'secondDown': -0.04, 'thirdDown': 0.35, 'cumulative': {'total': 26.3, 'passing': 663.7, 'rushing': -41.3}}"
2016,SEC,LSU,"{'overall': 0.24, 'passing': 0.28, 'rushing': 0.24, 'firstDown': 0.13, 'secondDown': 0.32, 'thirdDown': 0.57, 'cumulative': {'total': 183.7, 'passing': 87.36, 'rushing': 103.5}}","{'overall': 0.01, 'passing': 0.04, 'rushing': 0, 'firstDown': -0.09, 'secondDown': 0.01, 'thirdDown': 0.22, 'cumulative': {'total': 4.4, 'passing': 177.1, 'rushing': -1.8}}"
2016,Conference USA,Marshall,"{'overall': 0.07, 'passing': 0.08, 'rushing': 0.04, 'firstDown': -0.06, 'secondDown': -0.03, 'thirdDown': 0.32, 'cumulative': {'total': 46, 'passing': 33.49, 'rushing': 12.9}}","{'overall': 0.28, 'passing': 0.46, 'rushing': 0.16, 'firstDown': 0.22, 'secondDown': 0.2, 'thirdDown': 0.58, 'cumulative': {'total': 210.3, 'passing': 1538.2, 'rushing': 62.6}}"
2016,Big Ten,Maryland,"{'overall': 0.13, 'passing': 0.11, 'rushing': 0.16, 'firstDown': -0.03, 'secondDown': 0.22, 'thirdDown': 0.39, 'cumulative': {'total': 115.9, 'passing': 43.53, 'rushing': 76.6}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.13, 'firstDown': 0.08, 'secondDown': 0.19, 'thirdDown': 0.33, 'cumulative': {'total': 147.4, 'passing': 797.4, 'rushing': 69.7}}"
2016,FBS Independents,Massachusetts,"{'overall': 0.11, 'passing': 0.17, 'rushing': 0.03, 'firstDown': -0.08, 'secondDown': 0.14, 'thirdDown': 0.43, 'cumulative': {'total': 85.7, 'passing': 79.28, 'rushing': 9.2}}","{'overall': 0.2, 'passing': 0.32, 'rushing': 0.11, 'firstDown': 0.11, 'secondDown': 0.19, 'thirdDown': 0.44, 'cumulative': {'total': 179.4, 'passing': 1303.8, 'rushing': 51.2}}"
2016,American Athletic,Memphis,"{'overall': 0.23, 'passing': 0.37, 'rushing': 0.08, 'firstDown': 0.09, 'secondDown': 0.2, 'thirdDown': 0.52, 'cumulative': {'total': 221.7, 'passing': 186.52, 'rushing': 35.6}}","{'overall': 0.17, 'passing': 0.17, 'rushing': 0.19, 'firstDown': -0.05, 'secondDown': 0.24, 'thirdDown': 0.5, 'cumulative': {'total': 176.9, 'passing': 872.8, 'rushing': 96}}"
2016,ACC,Miami,"{'overall': 0.22, 'passing': 0.35, 'rushing': 0.1, 'firstDown': 0.14, 'secondDown': 0.19, 'thirdDown': 0.53, 'cumulative': {'total': 197.1, 'passing': 154.55, 'rushing': 42.8}}","{'overall': 0.07, 'passing': 0.16, 'rushing': -0.01, 'firstDown': -0.12, 'secondDown': 0.06, 'thirdDown': 0.5, 'cumulative': {'total': 66.5, 'passing': 744.3, 'rushing': -6.3}}"
2016,Mid-American,Miami (OH),"{'overall': 0.16, 'passing': 0.31, 'rushing': 0.05, 'firstDown': 0.02, 'secondDown': 0.18, 'thirdDown': 0.52, 'cumulative': {'total': 139.2, 'passing': 123.65, 'rushing': 21.7}}","{'overall': 0.09, 'passing': 0.14, 'rushing': 0.05, 'firstDown': -0.01, 'secondDown': 0.09, 'thirdDown': 0.3, 'cumulative': {'total': 75.6, 'passing': 589.1, 'rushing': 22.9}}"
2016,Big Ten,Michigan,"{'overall': 0.2, 'passing': 0.29, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.22, 'thirdDown': 0.53, 'cumulative': {'total': 191.6, 'passing': 111.36, 'rushing': 87.3}}","{'overall': -0.04, 'passing': -0.06, 'rushing': -0.02, 'firstDown': -0.16, 'secondDown': 0.03, 'thirdDown': 0.1, 'cumulative': {'total': -32.3, 'passing': -237.1, 'rushing': -7.8}}"
2016,Big Ten,Michigan State,"{'overall': 0.15, 'passing': 0.29, 'rushing': 0.04, 'firstDown': 0.03, 'secondDown': 0.15, 'thirdDown': 0.39, 'cumulative': {'total': 130.3, 'passing': 114.21, 'rushing': 16.9}}","{'overall': 0.14, 'passing': 0.28, 'rushing': 0.05, 'firstDown': 0.01, 'secondDown': 0.08, 'thirdDown': 0.49, 'cumulative': {'total': 114.9, 'passing': 971.7, 'rushing': 23.6}}"
2016,Conference USA,Middle Tennessee,"{'overall': 0.31, 'passing': 0.37, 'rushing': 0.25, 'firstDown': 0.14, 'secondDown': 0.36, 'thirdDown': 0.77, 'cumulative': {'total': 281.9, 'passing': 193.24, 'rushing': 93.5}}","{'overall': 0.16, 'passing': 0.12, 'rushing': 0.2, 'firstDown': 0.05, 'secondDown': 0.14, 'thirdDown': 0.4, 'cumulative': {'total': 156.8, 'passing': 565.5, 'rushing': 105.4}}"
2016,Big Ten,Minnesota,"{'overall': 0.12, 'passing': 0.16, 'rushing': 0.1, 'firstDown': 0.03, 'secondDown': 0.05, 'thirdDown': 0.42, 'cumulative': {'total': 105.9, 'passing': 53.85, 'rushing': 56.2}}","{'overall': 0.07, 'passing': 0.16, 'rushing': -0.03, 'firstDown': -0.16, 'secondDown': 0.06, 'thirdDown': 0.54, 'cumulative': {'total': 68.5, 'passing': 857.4, 'rushing': -12}}"
