game_id,season,week,season_type,start_date,neutral_site,conference_game,home_team,home_conference,home_points,away_team,away_conference,away_points,home_pregame_elo,away_pregame_elo,excitement_index,point_diff,total_points
401525434,2023,1,regular,2023-08-26T18:30:00.000Z,True,False,Notre Dame,FBS Independents,42.0,Navy,American Athletic,3.0,1733.0,1471.0,1.3469076611,39.0,45.0
401540199,2023,1,regular,2023-08-26T19:30:00.000Z,True,False,Mercer,Southern,17.0,North Alabama,UAC,7.0,,,6.8969089314,10.0,24.0
401520145,2023,1,regular,2023-08-26T21:30:00.000Z,False,True,Jacksonville State,Conference USA,17.0,UTEP,Conference USA,14.0,1500.0,1369.0,6.8213333937,3.0,31.0
401525450,2023,1,regular,2023-08-26T23:00:00.000Z,False,False,New Mexico State,Conference USA,30.0,Massachusetts,FBS Independents,41.0,1322.0,1074.0,5.311493375,-11.0,71.0
401540628,2023,1,regular,2023-08-26T23:00:00.000Z,False,False,UAlbany,CAA,34.0,Fordham,Patriot,13.0,,,5.6087575891,21.0,47.0
401532392,2023,1,regular,2023-08-26T23:00:00.000Z,False,False,San Diego State,Mountain West,20.0,Ohio,Mid-American,13.0,1488.0,1482.0,6.5473781337,7.0,33.0
401520147,2023,1,regular,2023-08-26T23:30:00.000Z,False,False,Vanderbilt,SEC,35.0,Hawai'i,Mountain West,28.0,1322.0,1246.0,5.2820326034,7.0,63.0
401539999,2023,1,regular,2023-08-26T23:30:00.000Z,True,False,Jackson State,SWAC,37.0,South Carolina State,MEAC,7.0,,,3.1223435448,30.0,44.0
401523986,2023,1,regular,2023-08-27T00:00:00.000Z,False,False,USC,Pac-12,56.0,San José State,Mountain West,28.0,1663.0,1462.0,1.6987296464,28.0,84.0
401520146,2023,1,regular,2023-08-27T01:00:00.000Z,False,True,Louisiana Tech,Conference USA,22.0,Florida International,Conference USA,17.0,1251.0,1072.0,8.9977661071,5.0,39.0
401540607,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,Kennesaw State,FCS Independents,38.0,Greeneville,South Atlantic,7.0,,,5.9040772809,31.0,45.0
401540244,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,Lamar,Southland,17.0,Idaho,Big Sky,42.0,,,1.7379133141,-25.0,59.0
401550265,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,Hiram College,North Coast,14.0,Heidelberg,Ohio,68.0,,,,-54.0,82.0
401545743,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,New Haven,Northeast 10,24.0,Frostburg State,Mountain East,27.0,,,,-3.0,51.0
401540288,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,East Texas A&M,Southland,10.0,UC Davis,Big Sky,48.0,,,2.0170513597,-38.0,58.0
401540527,2023,1,regular,2023-08-31T04:00:00.000Z,False,False,Morehead State,Pioneer,37.0,West Virginia State,Mountain East,35.0,,,6.776992216,2.0,72.0
401553950,2023,1,regular,2023-08-31T18:00:00.000Z,False,False,Northwood (MI),Great Midwest Athletic,9.0,Glenville State,Mountain East,44.0,,,,-35.0,53.0
401545860,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Alderson-Broaddus,Mountain East,0.0,PennWest California,Pennsylvania State Athletic,0.0,,,,0.0,0.0
401549697,2023,1,regular,2023-08-31T22:00:00.000Z,True,False,Keiser University,,14.0,Mississippi College,Gulf South,17.0,,,,-3.0,31.0
401550193,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Rowan,New Jersey,17.0,Stevenson,Mid Atlantic,20.0,,,,-3.0,37.0
401540470,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Charleston Southern,Big South-OVC,13.0,North Greenville,Gulf South,10.0,,,6.0366800426,3.0,23.0
401540802,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Saginaw Valley State,GLIAC,34.0,Winona State,Northern Sun,24.0,,,,10.0,58.0
401541838,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Wilson,South Atlantic,41.0,Chowan,Gulf South,0.0,,,,41.0,41.0
401544917,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,Wingate,South Atlantic,30.0,Albany State GA,SIAC,7.0,,,,23.0,37.0
401540990,2023,1,regular,2023-08-31T22:00:00.000Z,False,False,UNC Pembroke,Mountain East,19.0,Fayetteville State,CIAA,17.0,,,,2.0,36.0
401545810,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Bemidji State,Northern Sun,49.0,Northern State,Northern Sun,13.0,,,,36.0,62.0
401545847,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Minot State,Northern Sun,23.0,Southwest Minnesota State,Northern Sun,28.0,,,,-5.0,51.0
401541949,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Northeastern State,Mid America,0.0,Fort Hays State,Mid America,56.0,,,,-56.0,56.0
401540775,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Northwestern Oklahoma State,Great American,24.0,Arkansas-Monticello,Great American,49.0,,,,-25.0,73.0
401541833,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Walsh,Great Midwest Athletic,24.0,West Liberty,Mountain East,21.0,,,,3.0,45.0
401547175,2023,1,regular,2023-08-31T23:00:00.000Z,True,False,McMurry,American Southwest,19.0,Birmingham-Southern,Southern Athletic,20.0,,,,-1.0,39.0
401547053,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Kentucky State,SIAC,34.0,Clark Atlanta,SIAC,20.0,,,,14.0,54.0
401541881,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,West Georgia,Gulf South,21.0,Limestone,South Atlantic,19.0,,,,2.0,40.0
401532393,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Western Michigan,Mid-American,35.0,St. Francis (PA),NEC,17.0,1367.0,,4.6293850587,18.0,52.0
401525461,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Wake Forest,ACC,37.0,Elon,CAA,17.0,1608.0,,3.4579971028,20.0,54.0
401545791,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Millersville,Pennsylvania State Athletic,33.0,St. Anselm,Northeast 10,7.0,,,,26.0,40.0
401541033,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Carson-Newman College,South Atlantic,35.0,Virginia University Of Lynchburg,,3.0,,,,32.0,38.0
401541872,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,West Alabama,Gulf South,14.0,Angelo State,Lone Star,38.0,,,,-24.0,52.0
401525816,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,UCF,Big 12,56.0,Kent State,Mid-American,6.0,1534.0,1396.0,1.3468100629,50.0,62.0
401540323,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Stony Brook,CAA,13.0,Delaware,CAA,37.0,,,3.3903865124,-24.0,50.0
401545869,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Lincoln (PA),CIAA,20.0,Clarion,Pennsylvania State Athletic,30.0,,,,-10.0,50.0
401541801,2023,1,regular,2023-08-31T23:00:00.000Z,False,False,Indiana-Pennsylvania,Pennsylvania State Athletic,24.0,Ashland,Great Midwest Athletic,17.0,,,,7.0,41.0
401541751,2023,1,regular,2023-08-31T23:00:00.000Z,False,True,Southern Nazarene,Great American,20.0,Harding University,Great American,53.0,,,,-33.0,73.0
