season,team,wepa_offense,wepa_defense,wepa_success_off,wepa_success_def,wepa_explosiveness,wepa_explosiveness_def
2017,Jacksonville State,0.13782212032207225,0.14188024403006866,0.42004208156894984,0.3982371566377504,0.9721227237954676,1.0213615945025472
2017,Akron,0.06765967730739082,0.18317128314378817,0.35540812754410656,0.48224041938114337,0.9905329591592081,1.0152069955869838
2017,Air Force,0.17746605478510424,0.2621517606672722,0.45817051442781753,0.44109647918152967,0.9927175796397281,1.1387172560793057
2017,App State,0.1858014166777603,0.1292450424306677,0.41942801342498975,0.4137586726251748,1.1324655112962072,1.0275632525473442
2017,Arizona,0.2904176403856914,0.22153354662494903,0.46065151194003023,0.4517959554675173,1.148682896982804,1.0091151699812528
2017,Arkansas State,0.12310439470450252,0.11121605070704643,0.42758315941988817,0.3950894152948748,0.9690450992538395,1.0027970491276976
2017,Auburn,0.22524769644119988,0.012712147621810443,0.4756937427791556,0.34783821166794926,0.9541510688344798,0.9887441353669615
2017,Ball State,0.02748207010257528,0.29396577792778156,0.3842739370635983,0.4631905816558671,0.929576164603274,1.1083946587562017
2017,Baylor,0.16609317731634407,0.19100969083110828,0.39902088663088586,0.4317140864179443,1.0382528668929378,1.0624443154183383
2017,Boise State,0.16022672447074968,0.13264074053674332,0.4396605212994016,0.41624383498145745,0.8971089785330173,1.0041441393238626
2017,Buffalo,0.17590326620840127,0.2147065206430906,0.3944487201647092,0.46924077653909063,0.9244673815047441,0.9266931822041066
2017,BYU,0.08413622844258574,0.16663145462408566,0.3905249307047446,0.44870061992837457,0.9568453233224686,0.8900116196036691
2017,California,0.11963009561889093,0.14982353184327743,0.4189691993684783,0.44675614368666555,0.9528802874154244,0.9050398017728841
2017,Central Michigan,0.12196795636507435,0.13913036340800872,0.38287220823206086,0.4271194620202878,0.9905080074112266,0.9930463605220741
2017,Charlotte,0.005678591956200768,0.24349597579676352,0.33375312003426966,0.518971610661827,1.0970392284445918,0.9360690604653042
2017,Cincinnati,0.12969279219931676,0.2253857373070239,0.4112989269481416,0.44520311554396047,0.980422924433874,1.0001961153262044
2017,Colorado,0.12625314496533335,0.19988528447033255,0.4248261788999494,0.44343333124758755,0.9633607211643594,1.0535609506807222
2017,Colorado State,0.2359332021833177,0.26143921837135936,0.47350611244491203,0.461528267704485,0.9348961103196428,1.0474940565268045
2017,Duke,0.10742155168011458,0.08319376376792684,0.41973905097494524,0.3718371176973245,0.9879236244502968,0.9954006038841429
2017,East Carolina,0.12830201459612056,0.37269291839158974,0.4164115679188974,0.5134752624861398,0.9202653741331053,1.0315594296665935
2017,Eastern Michigan,0.08553217654293813,0.12950674599728462,0.38409416253832834,0.4208524989034897,0.9353000809871226,0.9614108619369627
2017,Florida,0.16085371056621234,0.1348439905745976,0.41904208970284107,0.3929745068631248,0.9768710979718461,1.0522395808808886
2017,Florida Atlantic,0.28039917755852906,0.16849512210044823,0.4425707351769704,0.4302194547059463,1.1314383566944959,1.007558239028218
2017,South Alabama,0.03855199495258413,0.18859723012076215,0.3751301836372871,0.4516133378677614,0.9119424111253965,0.9617342601748914
2017,Bowling Green,0.1371701474165832,0.3063996132871899,0.4142263857236548,0.5185632047524429,1.0183151062376514,1.023062793756441
2017,UL Monroe,0.20526803868729998,0.3419520333321296,0.43330392068612456,0.4867878785110494,0.9998914905664952,1.068398324712254
2017,Georgia,0.3045177953563972,0.024886632364619965,0.47118997113418665,0.34005513407235927,1.1414071283211022,0.946684755545506
2017,Hawai'i,0.1435405448126927,0.28929946718597055,0.41092325064369206,0.47222028687781936,0.9751103620621872,1.0483165403015449
2017,Iowa,0.17398301718603598,0.054018560998532014,0.41737498292408076,0.40705476205659236,0.917674529934298,0.9181522637149477
2017,Iowa State,0.20289387523416486,0.11238002473285341,0.4293996440997382,0.39258776340496093,0.9699927868341394,0.9901178698876147
2017,James Madison,0.1858706437506493,0.10860360696117638,0.43066619880712514,0.39739313320349,1.074460650240632,0.9944540056655974
2017,Kansas,0.07074259668513752,0.22126986019963577,0.36350142111466993,0.4424544439703027,1.0035907701042066,1.0004946447507463
2017,Kent State,0.007308451409233474,0.2112691972727126,0.32476411516585774,0.4308513045405824,1.0174825836966412,1.146211904999425
2017,Louisiana,0.12428686162678382,0.3002216388619991,0.40564823351770674,0.5187787968546703,1.0628072457218967,1.0047473646035403
2017,Louisiana Tech,0.17058862074251313,0.1597872094268507,0.45120863210607187,0.48137152674370914,0.9315730013045078,0.9528978095042141
2017,Marshall,0.1285235902078254,0.11100857008761253,0.38422082021576104,0.4015673448533433,1.0347448000599517,0.9799537206784147
2017,Miami,0.17006292432757183,0.07881234581628727,0.43208255174126464,0.3863357641304544,1.0626449829791278,0.9622843177085078
2017,Miami (OH),0.11626281854890319,0.14192644638423837,0.4076656416697276,0.42985018578575374,0.9346924423772751,1.004818916253157
2017,Michigan,0.12513963608378614,0.02521672465239519,0.4085448340367721,0.31915678986923424,1.0604017476232843,1.074173003873626
2017,Michigan State,0.1588015602977574,0.10220297477915502,0.4422628541881518,0.37707908799974216,0.9653319887802899,0.9948095389696229
2017,Mississippi State,0.1724006803270272,0.03773351322427662,0.4617849196356163,0.3615351519205642,0.979653484307787,0.9859219169537772
2017,Navy,0.2365681716342261,0.2116902032389825,0.4688703768681834,0.4444503940202421,1.0412429707667283,0.997965958056864
2017,NC State,0.23492664539997965,0.12767402257575913,0.4559889833309386,0.4081676903240462,1.0529728494705073,0.9518157978960335
2017,Nevada,0.13601318770519444,0.23107356003310095,0.4006933910784804,0.48867313344867813,0.9315758491859479,0.9735032874406239
2017,New Mexico State,0.14738312731007094,0.17911121397185592,0.40492163193579883,0.4463832767105436,0.9805551020797789,1.0039507926461007
2017,Notre Dame,0.26764485198146093,0.0703345905572654,0.4455201581731764,0.3775684006620915,1.206297442737694,0.9654215868373778
2017,Ohio,0.2363332029518983,0.1395897512098759,0.45265521965797545,0.419627965047994,1.0977293692898331,1.035342053671226
2017,Ohio State,0.2962377610390866,0.042961695272663594,0.5209682233089389,0.3400811723688368,0.9609140715235045,1.0277830519713047
2017,Oklahoma State,0.3200895139240961,0.1101997868368023,0.47893845263300244,0.39828736000071246,1.1157671573541437,1.0245143441958535
2017,Ole Miss,0.21807239722592187,0.21981225016533185,0.4498146737275041,0.4435419507765949,1.0335891267923585,1.0330769302221279
