season,team,wepa_offense,wepa_defense,wepa_success_off,wepa_success_def,wepa_explosiveness,wepa_explosiveness_def
2016,Jacksonville State,0.1815970124783261,0.1854344436125487,0.4371866691653079,0.43311368560452046,1.0257280145954855,1.0257417714114978
2016,Akron,0.13485505419059116,0.2299045608512739,0.3891423316798357,0.47863872166588944,1.0533095351088102,0.9855422053319316
2016,Air Force,0.1766067913961856,0.15010033108211573,0.4525000982466732,0.3869836823023338,0.9200860618805706,1.0411964099205469
2016,App State,0.1613971939200338,0.09326962004585729,0.42394987987058297,0.397750670817911,1.0665954772278765,0.9567623376646988
2016,Arizona,0.17884739390609725,0.25571211021560386,0.4320606513845721,0.450113901693169,1.0975461385626402,1.0259684464186154
2016,Arkansas State,0.12082081680995516,0.0912682872455949,0.38563966060916965,0.3845151340637918,0.9490004143735139,0.9982740198674306
2016,Auburn,0.22400314760571033,0.09732307364360059,0.481248606878666,0.3955826057742473,0.9614341209690674,0.9604819202203206
2016,Ball State,0.13413916608463874,0.22718614656472386,0.45798661000249274,0.4640444333045324,0.9719936124945519,1.094855558259383
2016,Baylor,0.20549428318449986,0.14569286048876057,0.45070161164674216,0.41079654947264743,0.9897014157218654,1.0142952103068625
2016,Boise State,0.2546002873515062,0.12794195915547765,0.46603089492337746,0.4215115556806274,1.0072594900893306,0.9779471943870625
2016,Buffalo,0.08789070998481315,0.2165717372752285,0.3737430971723387,0.48010839258399113,1.0177491785238526,0.980830167900069
2016,BYU,0.15672054053370113,0.1097736261440935,0.4384005027524318,0.4175382169334186,1.0409480209308644,0.9306850413982555
2016,California,0.2152491201360195,0.269278200898227,0.47142882877134734,0.48515297293908677,0.9546782304619659,1.0032658810604977
2016,Central Michigan,0.13215171351709126,0.17215402581208378,0.3986641981011851,0.4384998559096133,0.9307461881336488,0.9991493643381167
2016,Charlotte,0.0752708699745903,0.20390346736820528,0.3625604190641316,0.46969493160983466,1.0023842038178894,0.939955911592715
2016,Cincinnati,0.07533590143349828,0.15803017501858713,0.39713103114257103,0.4447432656863049,0.8934327617402754,0.9281627966506987
2016,Colorado,0.1596732713071981,0.05923347851496605,0.4433987270680513,0.3776508577060374,0.92131745892382,0.9510616105029999
2016,Colorado State,0.22361703553246495,0.20766878441120667,0.4447700679960739,0.4389873834213949,1.0101326333595746,1.0290539761490176
2016,Duke,0.1525859241591479,0.209764502979621,0.4542188097391867,0.4293461829087354,0.9308973658057297,1.0127090114541601
