game_id,season,week,home_team,away_team,provider,spread,formatted_spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
400944827,2017,1,Idaho,Sacramento State,consensus,-23.5,Idaho -23.5,,,,,
400945246,2017,1,Air Force,VMI,consensus,-35.0,Air Force -35,,,,,
400938597,2017,1,UAB,Alabama A&M,consensus,-28.0,UAB -28,,,,,
400938596,2017,1,Old Dominion,UAlbany,consensus,-24.5,Old Dominion -24.5,,,,,
400941790,2017,1,East Carolina,James Madison,consensus,2.5,James Madison -2.5,,,,,
400938593,2017,1,Louisiana Tech,Northwestern State,consensus,-39.5,Louisiana Tech -39.5,,,,,
400938595,2017,1,North Texas,Lamar,consensus,-18.0,North Texas -18,,,,,
400938888,2017,1,Coastal Carolina,Massachusetts,teamrankings,2.0,Massachusetts -2,,56.5,,,
400938888,2017,1,Coastal Carolina,Massachusetts,consensus,2.5,Massachusetts -2.5,,56.5,,,
400944829,2017,1,Texas State,Houston Christian,consensus,-17.0,Texas State -17,,,,,
400944892,2017,1,Ohio,Hampton,consensus,-36.0,Ohio -36,,,,,
400945251,2017,1,San José State,Cal Poly,consensus,-11.0,San José State -11,,,,,
400933839,2017,1,Middle Tennessee,Vanderbilt,teamrankings,2.5,Vanderbilt -2.5,,58.0,,,
400933839,2017,1,Middle Tennessee,Vanderbilt,numberfire,3.0,Vanderbilt -3,,57.0,,,
400933839,2017,1,Middle Tennessee,Vanderbilt,consensus,2.5,Vanderbilt -2.5,,58.0,,,
400945247,2017,1,New Mexico,Abilene Christian,consensus,-34.0,New Mexico -34,,,,,
400945252,2017,1,UNLV,Howard,consensus,-45.0,UNLV -45,,,,,
400945249,2017,1,Hawai'i,Western Carolina,consensus,-22.5,Hawai'i -22.5,,,,,
400945248,2017,1,Fresno State,Incarnate Word,consensus,-35.0,Fresno State -35,,,,,
400938600,2017,2,Florida International,Alcorn State,consensus,-20.0,Florida International -20,,,,,
400938611,2017,3,UL Monroe,Southern Miss,teamrankings,7.5,Southern Miss -7.5,,55.0,,,
400938611,2017,3,UL Monroe,Southern Miss,numberfire,7.0,Southern Miss -7,,55.5,,,
400938611,2017,3,UL Monroe,Southern Miss,consensus,7.0,Southern Miss -7,,55.5,,,
400935283,2017,4,Washington State,Nevada,teamrankings,-28.5,Washington State -28.5,,65.5,,,
400935283,2017,4,Washington State,Nevada,numberfire,-28.5,Washington State -28.5,,66.0,,,
400935283,2017,4,Washington State,Nevada,consensus,-28.5,Washington State -28.5,,65.5,,,
