game_id,season,week,home_team,away_team,provider,spread,formatted_spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401237129,2020,11,Florida,Arkansas,teamrankings,-17.0,Florida -17,,61.5,,,
401237129,2020,11,Florida,Arkansas,numberfire,-16.5,Florida -16.5,,61.5,,,
401237129,2020,11,Florida,Arkansas,consensus,-17.0,Florida -17,,62.0,,,
401237129,2020,11,Florida,Arkansas,Caesars,-17.0,Florida -17,,61.5,,,
401237129,2020,11,Florida,Arkansas,Bovada,-17.0,Florida -17.0,,62.0,,,
401249018,2020,12,Air Force,New Mexico,numberfire,-9.5,Air Force -9.5,,56.5,,,
401249018,2020,12,Air Force,New Mexico,consensus,-8.0,Air Force -8,,55.5,,,
401249018,2020,12,Air Force,New Mexico,Caesars,-8.0,Air Force -8,,55.5,,,
401249018,2020,12,Air Force,New Mexico,teamrankings,-8.5,Air Force -8.5,,56.5,,,
401249018,2020,12,Air Force,New Mexico,Bovada,-8.0,Air Force -8.0,,55.0,,,
401237135,2020,12,Alabama,Kentucky,teamrankings,-31.5,Alabama -31.5,,57.5,,,
401237135,2020,12,Alabama,Kentucky,numberfire,-31.5,Alabama -31.5,,57.5,,,
401237135,2020,12,Alabama,Kentucky,consensus,-31.5,Alabama -31.5,,57.5,,,
401237135,2020,12,Alabama,Kentucky,Caesars,-32.0,Alabama -32,,58.0,,,
401237135,2020,12,Alabama,Kentucky,Bovada,-31.5,Alabama -31.5,,57.5,,,
401247326,2020,12,Ohio State,Indiana,teamrankings,-21.5,Ohio State -21.5,,66.5,,,
401247326,2020,12,Ohio State,Indiana,numberfire,-21.5,Ohio State -21.5,,67.5,,,
401247326,2020,12,Ohio State,Indiana,consensus,-21.0,Ohio State -21,,67.5,,,
401247326,2020,12,Ohio State,Indiana,Caesars,-21.0,Ohio State -21,,67.5,,,
401247326,2020,12,Ohio State,Indiana,Bovada,-21.0,Ohio State -21.0,,67.0,,,
401237136,2020,12,Arkansas,LSU,teamrankings,1.5,LSU -1.5,,64.5,,,
401237136,2020,12,Arkansas,LSU,numberfire,1.5,LSU -1.5,,65.5,,,
401237136,2020,12,Arkansas,LSU,consensus,1.5,LSU -1.5,,65.0,,,
401237136,2020,12,Arkansas,LSU,Caesars,1.0,LSU -1,,65.0,,,
401237136,2020,12,Arkansas,LSU,Bovada,1.5,LSU -1.5,,65.0,,,
401247314,2020,11,Rutgers,Illinois,teamrankings,-5.5,Rutgers -5.5,,51.5,,,
401247314,2020,11,Rutgers,Illinois,numberfire,-4.5,Rutgers -4.5,,51.5,,,
401247314,2020,11,Rutgers,Illinois,consensus,-5.5,Rutgers -5.5,,51.5,,,
401247314,2020,11,Rutgers,Illinois,Bovada,-5.5,Rutgers -5.5,,51.5,,,
401249410,2020,12,Utah,USC,teamrankings,2.5,USC -2.5,,57.5,,,
401249410,2020,12,Utah,USC,numberfire,2.5,USC -2.5,,57.5,,,
401249410,2020,12,Utah,USC,consensus,-1.0,Utah -1,,59.0,,,
401249410,2020,12,Utah,USC,Caesars,1.0,USC -1,,59.0,,,
401249410,2020,12,Utah,USC,Bovada,1.0,USC -1.0,,59.0,,,
401249415,2020,12,Oregon,UCLA,teamrankings,-18.5,Oregon -18.5,,61.5,,,
401249415,2020,12,Oregon,UCLA,numberfire,-17.5,Oregon -17.5,,61.5,,,
401249415,2020,12,Oregon,UCLA,consensus,-17.5,Oregon -17.5,,61.5,,,
401249415,2020,12,Oregon,UCLA,Caesars,-17.5,Oregon -17.5,,61.5,,,
401249415,2020,12,Oregon,UCLA,Bovada,-18.5,Oregon -18.5,,62.0,,,
401249872,2020,12,Central Michigan,Western Michigan,teamrankings,1.0,Western Michigan -1,,59.5,,,
401249872,2020,12,Central Michigan,Western Michigan,numberfire,0.5,Western Michigan -0.5,,59.5,,,
401249872,2020,12,Central Michigan,Western Michigan,consensus,1.0,Western Michigan -1,,59.5,,,
401249872,2020,12,Central Michigan,Western Michigan,Caesars,0.0,Western Michigan -0,,59.5,,,
401249872,2020,12,Central Michigan,Western Michigan,Bovada,1.0,Western Michigan -1.0,,60.0,,,
401249871,2020,12,Eastern Michigan,Toledo,teamrankings,6.5,Toledo -6.5,,62.5,,,
401249871,2020,12,Eastern Michigan,Toledo,numberfire,6.5,Toledo -6.5,,61.5,,,
401249871,2020,12,Eastern Michigan,Toledo,consensus,6.5,Toledo -6.5,,62.0,,,
401249871,2020,12,Eastern Michigan,Toledo,Caesars,6.5,Toledo -6.5,,62.0,,,
401249871,2020,12,Eastern Michigan,Toledo,Bovada,7.0,Toledo -7.0,,62.5,,,
401261674,2020,12,Florida Atlantic,Massachusetts,teamrankings,-33.5,Florida Atlantic -33.5,,50.5,,,
401261674,2020,12,Florida Atlantic,Massachusetts,numberfire,-33.5,Florida Atlantic -33.5,,50.5,,,
401261674,2020,12,Florida Atlantic,Massachusetts,consensus,-34.0,Florida Atlantic -34,,50.5,,,
401261674,2020,12,Florida Atlantic,Massachusetts,Caesars,-34.0,Florida Atlantic -34,,50.5,,,
401261674,2020,12,Florida Atlantic,Massachusetts,Bovada,-34.0,Florida Atlantic -34.0,,51.0,,,
