game_id,season,week,home_team,away_team,provider,spread,formatted_spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
400869651,2016,1,Michigan State,Furman,consensus,-45.0,Michigan State -45,,,,,
400869503,2016,1,UConn,Maine,consensus,-27.0,UConn -27,,,,,
400876112,2016,1,Oklahoma,Auburn,teamrankings,-2.0,Oklahoma -2,,67.0,,,
400876112,2016,1,Oklahoma,Auburn,numberfire,-2.0,Oklahoma -2,,66.0,,,
400876112,2016,1,Oklahoma,Auburn,consensus,-5.5,Oklahoma -5.5,,,,,
400876110,2016,1,Wisconsin,Western Michigan,teamrankings,-9.0,Wisconsin -9,,53.5,,,
400876110,2016,1,Wisconsin,Western Michigan,numberfire,-9.0,Wisconsin -9,,54.0,,,
400876110,2016,1,Wisconsin,Western Michigan,consensus,-6.5,Wisconsin -6.5,,,,,
400876095,2016,1,Washington State,Minnesota,teamrankings,-8.5,Washington State -8.5,,61.0,,,
400876095,2016,1,Washington State,Minnesota,numberfire,-8.5,Washington State -8.5,,61.0,,,
400876095,2016,1,Washington State,Minnesota,consensus,-5.5,Washington State -5.5,,,,,
400868922,2016,1,Arizona,BYU,teamrankings,1.0,BYU -1,,63.5,,,
400868922,2016,1,Arizona,BYU,numberfire,1.5,BYU -1.5,,63.0,,,
400868922,2016,1,Arizona,BYU,consensus,-2.5,Arizona -2.5,,,,,
400869156,2016,11,Arizona,Colorado,teamrankings,17.5,Colorado -17.5,,61.0,,,
400869156,2016,11,Arizona,Colorado,numberfire,17.0,Colorado -17,,60.0,,,
400869156,2016,11,Arizona,Colorado,consensus,16.5,Colorado -16.5,,,,,
400869241,2016,11,Air Force,Colorado State,teamrankings,-7.0,Air Force -7,,54.0,,,
400869241,2016,11,Air Force,Colorado State,numberfire,-7.0,Air Force -7,,53.5,,,
400869241,2016,11,Air Force,Colorado State,consensus,-6.0,Air Force -6,,,,,
400868876,2016,1,Baylor,Northwestern State,consensus,-48.5,Baylor -48.5,,,,,
400869342,2016,1,Florida International,Indiana,teamrankings,10.0,Indiana -10,,64.0,,,
400869342,2016,1,Florida International,Indiana,consensus,3.0,Indiana -3,,,,,
400868968,2016,1,Vanderbilt,South Carolina,teamrankings,-5.0,Vanderbilt -5,,40.5,,,
400868968,2016,1,Vanderbilt,South Carolina,consensus,4.0,South Carolina -4,,,,,
400869173,2016,1,Utah State,Weber State,consensus,-21.0,Utah State -21,,,,,
400869347,2016,1,Western Kentucky,Rice,teamrankings,-19.0,Western Kentucky -19,,64.5,,,
400869347,2016,1,Western Kentucky,Rice,consensus,-14.5,Western Kentucky -14.5,,,,,
400869258,2016,1,Georgia State,Ball State,teamrankings,-6.5,Georgia State -6.5,,56.0,,,
400869258,2016,1,Georgia State,Ball State,numberfire,-4.5,Georgia State -4.5,,54.5,,,
400869258,2016,1,Georgia State,Ball State,consensus,5.5,Ball State -5.5,,,,,
400869348,2016,1,UTEP,New Mexico State,teamrankings,-9.5,UTEP -9.5,,58.0,,,
400869348,2016,1,UTEP,New Mexico State,numberfire,-9.0,UTEP -9,,58.0,,,
400869348,2016,1,UTEP,New Mexico State,consensus,-3.5,UTEP -3.5,,,,,
400869351,2016,2,Florida International,Maryland,teamrankings,11.5,Maryland -11.5,,56.5,,,
400869351,2016,2,Florida International,Maryland,numberfire,11.5,Maryland -11.5,,56.0,,,
400869351,2016,2,Florida International,Maryland,consensus,7.0,Maryland -7,,,,,
400869184,2016,2,Air Force,Georgia State,teamrankings,-23.5,Air Force -23.5,,53.0,,,
400869184,2016,2,Air Force,Georgia State,numberfire,-22.5,Air Force -22.5,,52.5,,,
400869276,2016,2,Bowling Green,North Dakota,consensus,-20.0,Bowling Green -20,,,,,
400869177,2016,1,New Mexico,South Dakota,consensus,-11.0,New Mexico -11,,,,,
400869263,2016,1,Eastern Michigan,Mississippi Valley State,consensus,-46.0,Eastern Michigan -46,,,,,
400869346,2016,1,Old Dominion,Hampton,consensus,-28.0,Old Dominion -28,,,,,
400869355,2016,2,App State,Old Dominion,teamrankings,-21.0,App State -21,,54.0,,,
400869355,2016,2,App State,Old Dominion,numberfire,-21.0,App State -21,,54.0,,,
400869185,2016,2,Colorado State,UTSA,teamrankings,-8.5,Colorado State -8.5,,51.5,,,
400869185,2016,2,Colorado State,UTSA,numberfire,-9.0,Colorado State -9,,52.0,,,
400869185,2016,2,Colorado State,UTSA,consensus,-10.0,Colorado State -10,,,,,
400876041,2016,1,Louisiana,Southern Miss,teamrankings,5.5,Southern Miss -5.5,,56.5,,,
400876041,2016,1,Louisiana,Southern Miss,numberfire,6.0,Southern Miss -6,,56.5,,,
400876041,2016,1,Louisiana,Southern Miss,consensus,2.0,Southern Miss -2,,,,,
400876045,2016,1,Colorado State,Idaho,teamrankings,-16.0,Colorado State -16,,64.5,,,
400876045,2016,1,Colorado State,Idaho,numberfire,-16.0,Colorado State -16,,65.0,,,
400876045,2016,1,Colorado State,Idaho,consensus,-13.0,Colorado State -13,,,,,
400876046,2016,1,Old Dominion,Eastern Michigan,teamrankings,-5.0,Old Dominion -5,,63.0,,,
400876046,2016,1,Old Dominion,Eastern Michigan,numberfire,-5.5,Old Dominion -5.5,,63.0,,,
400876046,2016,1,Old Dominion,Eastern Michigan,consensus,-4.0,Old Dominion -4,,,,,
400876049,2016,1,Middle Tennessee,Hawai'i,teamrankings,-7.5,Middle Tennessee -7.5,,70.0,,,
400876049,2016,1,Middle Tennessee,Hawai'i,numberfire,-7.5,Middle Tennessee -7.5,,70.0,,,
400876049,2016,1,Middle Tennessee,Hawai'i,consensus,-4.5,Middle Tennessee -4.5,,,,,
400876096,2016,1,Baylor,Boise State,teamrankings,7.0,Boise State -7,,70.5,,,
400876096,2016,1,Baylor,Boise State,numberfire,7.0,Boise State -7,,70.5,,,
400876096,2016,1,Baylor,Boise State,consensus,10.0,Boise State -10,,,,,
400928102,2016,1,Air Force,South Alabama,teamrankings,-14.5,Air Force -14.5,,54.0,,,
400928102,2016,1,Air Force,South Alabama,numberfire,-14.0,Air Force -14,,54.0,,,
400928102,2016,1,Air Force,South Alabama,consensus,-14.0,Air Force -14,,,,,
400869357,2016,2,Texas,UTEP,teamrankings,-31.0,Texas -31,,58.0,,,
400869357,2016,2,Texas,UTEP,numberfire,-31.0,Texas -31,,59.0,,,
400869357,2016,2,Texas,UTEP,consensus,-26.0,Texas -26,,,,,
400868991,2016,2,Vanderbilt,Middle Tennessee,teamrankings,-3.0,Vanderbilt -3,,51.0,,,
400868991,2016,2,Vanderbilt,Middle Tennessee,numberfire,-3.0,Vanderbilt -3,,51.0,,,
400868991,2016,2,Vanderbilt,Middle Tennessee,consensus,-5.0,Vanderbilt -5,,,,,
400869271,2016,2,Miami (OH),Eastern Illinois,consensus,-10.0,Miami (OH) -10,,,,,
400868987,2016,2,Mississippi State,South Carolina,teamrankings,-7.5,Mississippi State -7.5,,50.5,,,
400868987,2016,2,Mississippi State,South Carolina,numberfire,-7.5,Mississippi State -7.5,,48.0,,,
400868987,2016,2,Mississippi State,South Carolina,consensus,-9.5,Mississippi State -9.5,,,,,
400869272,2016,2,Toledo,Maine,consensus,-30.0,Toledo -30,,,,,
400869352,2016,2,Louisiana Tech,South Carolina State,consensus,-33.0,Louisiana Tech -33,,,,,
400869354,2016,2,North Texas,Bethune-Cookman,consensus,-13.0,North Texas -13,,,,,
400869356,2016,2,Southern Miss,Savannah St,consensus,-57.0,Southern Miss -57,,,,,
400869811,2016,2,South Alabama,Georgia Southern,teamrankings,13.5,Georgia Southern -13.5,,57.5,,,
400869811,2016,2,South Alabama,Georgia Southern,numberfire,13.5,Georgia Southern -13.5,,57.0,,,
400869811,2016,2,South Alabama,Georgia Southern,consensus,11.5,Georgia Southern -11.5,,,,,
400869812,2016,2,Louisiana,McNeese,consensus,-4.5,Louisiana -4.5,,,,,
400868982,2016,2,Auburn,Arkansas State,teamrankings,-20.5,Auburn -20.5,,51.0,,,
400868982,2016,2,Auburn,Arkansas State,numberfire,-20.5,Auburn -20.5,,51.0,,,
400868982,2016,2,Auburn,Arkansas State,consensus,-13.0,Auburn -13,,,,,
400868988,2016,2,Missouri,Eastern Michigan,teamrankings,-23.0,Missouri -23,,58.5,,,
400868988,2016,2,Missouri,Eastern Michigan,numberfire,-23.0,Missouri -23,,58.5,,,
400868988,2016,2,Missouri,Eastern Michigan,consensus,-24.5,Missouri -24.5,,,,,
400869361,2016,3,Rice,Baylor,teamrankings,33.5,Baylor -33.5,,66.0,,,
400869361,2016,3,Rice,Baylor,numberfire,33.5,Baylor -33.5,,66.5,,,
400869361,2016,3,Rice,Baylor,consensus,27.5,Baylor -27.5,,,,,
400869193,2016,3,Utah State,Arkansas State,teamrankings,-9.5,Utah State -9.5,,56.0,,,
400869193,2016,3,Utah State,Arkansas State,numberfire,-8.5,Utah State -8.5,,55.5,,,
400869193,2016,3,Utah State,Arkansas State,consensus,-8.0,Utah State -8,,,,,
400869000,2016,3,Tennessee,Ohio,teamrankings,-27.0,Tennessee -27,,57.5,,,
400869000,2016,3,Tennessee,Ohio,numberfire,-27.0,Tennessee -27,,58.0,,,
400869000,2016,3,Tennessee,Ohio,consensus,-27.5,Tennessee -27.5,,,,,
400869281,2016,3,Bowling Green,Middle Tennessee,teamrankings,5.5,Middle Tennessee -5.5,,73.0,,,
400869281,2016,3,Bowling Green,Middle Tennessee,numberfire,6.5,Middle Tennessee -6.5,,72.5,,,
400869281,2016,3,Bowling Green,Middle Tennessee,consensus,3.5,Middle Tennessee -3.5,,,,,
400869195,2016,3,Toledo,Fresno State,teamrankings,-21.5,Toledo -21.5,,57.5,,,
400869195,2016,3,Toledo,Fresno State,numberfire,-20.5,Toledo -20.5,,57.5,,,
400869195,2016,3,Toledo,Fresno State,consensus,-20.0,Toledo -20,,,,,
